transect,class,x,y,lon,lat,log,nasc
3,BT,600.0,6250.0,-163.3391361,56.38084015454546,858.5019224545454,65.21919363636363
3,BT,600.0,6240.0,-163.34110934,56.293451600000004,863.7518255000001,8.978653399999999
3,BT,600.0,6230.0,-163.34333295454545,56.20600701818182,869.0014868181818,10.157780090909093
3,BT,600.0,6220.0,-163.34575111818182,56.11569294545455,879.7289614545454,346.0500784545454
3,BT,600.0,6210.0,-163.34783480000004,56.02577959999999,891.5015226363637,804.2063921818182
3,BT,600.0,6200.0,-163.34882886363636,55.93421308181817,897.0017137272727,11.342174
3,BT,600.0,6190.0,-163.34759185454547,55.842966572727285,902.5018828181819,164.409785
3,BT,600.0,6180.0,-163.35415251818182,55.75156966363637,908.0015894545454,13.769159818181821
3,BT,600.0,6170.0,-163.35049665833333,55.665395933333336,922.9182048333333,38.0880555
3,BT,600.0,6160.0,-163.35861060000002,55.57191029090909,930.5016618181817,194.50119454545455
3,BT,600.0,6150.0,-163.36066366,55.48447069,935.7513137,107.628591
3,BT,600.0,6140.0,-163.36294652727273,55.397058145454544,941.0012206363638,130.78546400000002
3,BT,600.0,6130.0,-163.36511816363637,55.30542378181819,946.5015591818182,108.12094472727276
3,BT,600.0,6120.0,-163.36710988888888,55.22216502222222,951.5018901111112,127.87016733333333
4,BT,570.0,6110.0,-163.94717935454545,55.128679309090906,998.5012499090909,169.71479863636364
4,BT,570.0,6120.0,-163.9464348181818,55.220226854545466,1004.0017965454543,74.47264909090909
4,BT,570.0,6130.0,-163.94683878181823,55.311709781818195,1009.5015538181818,11.336158818181818
4,BT,570.0,6140.0,-163.94730204545453,55.40327571818181,1015.0016146363636,58.75723881818181
4,BT,570.0,6150.0,-163.94632905454543,55.49482446363636,1020.5013110909091,14.619204545454544
4,BT,570.0,6160.0,-163.9449131,55.58030002727273,1028.4565524545455,51.271997727272726
4,BT,570.0,6170.0,-163.9442593181818,55.670353,1034.501468090909,21.662214818181816
4,BT,570.0,6180.0,-163.9437099818182,55.76174976363636,1040.001811,16.015876090909092
4,BT,570.0,6190.0,-163.9432350181818,55.853039290909095,1045.501486090909,6.418839363636363
4,BT,570.0,6200.0,-163.94295750999999,55.94022324,1050.7518267,3.5359068000000002
4,BT,570.0,6210.0,-163.9423981909091,56.02744030000001,1056.001627909091,7.0826009999999995
4,BT,570.0,6220.0,-163.94204093333335,56.11937825833334,1066.5012295833333,68.89921975
4,BT,570.0,6230.0,-163.94137208181817,56.21131369090909,1077.0014443636364,95.8435080909091
4,BT,570.0,6240.0,-163.94086789090906,56.30276388181817,1082.5012795454547,137.2444828181818
4,BT,570.0,6250.0,-163.94058161,56.389988840000015,1087.7518819000002,89.6925176
4,BT,570.0,6260.0,-163.9400474090909,56.477235018181815,1093.0013965454546,61.5368601818182
4,BT,570.0,6270.0,-163.9399775181818,56.5685818,1098.5014928181818,14.728366999999999
4,BT,570.0,6280.0,-163.9390957,56.65167227777778,1103.5016821111112,105.15192411111111
4,BT,560.0,6280.0,-163.93894505,56.697382149999996,1106.251193,90.1473675
4,BT,560.0,6290.0,-163.93869188333335,56.75091284166667,1114.12680475,86.53323691666667
4,BT,560.0,6300.0,-163.9380959090909,56.839904509090914,1126.001774909091,18.594007545454545
4,BT,560.0,6310.0,-163.93768949090907,56.931350872727265,1131.5010772727271,48.23574545454546
4,BT,560.0,6320.0,-163.93704179,57.01869387000001,1136.7513989000004,198.9693884
4,BT,560.0,6330.0,-163.93659804545453,57.10597960909092,1142.0011384545453,123.54726045454548
4,BT,560.0,6340.0,-163.9365147,57.160016150000004,1145.2519790000001,82.17122499999999
5,BT,530.0,6340.0,-164.5535127,57.1653824,1183.2509129999999,46.7968195
5,BT,530.0,6330.0,-164.5525915909091,57.1114418909091,1186.5021890909093,79.28231727272727
5,BT,530.0,6320.0,-164.55135374545455,57.020193590909095,1192.0016132727271,109.26811454545455
5,BT,530.0,6310.0,-164.55013594999997,56.93309781000001,1197.2511537,148.88627699999998
5,BT,530.0,6300.0,-164.5491273272727,56.845960381818166,1202.501284818182,95.47802272727272
5,BT,530.0,6290.0,-164.54799605454548,56.75468050909091,1208.001043909091,241.7253551818182
5,BT,530.0,6280.0,-164.54685873636365,56.66344036363637,1213.5020055454543,175.57293772727272
5,BT,530.0,6270.0,-164.54576766363635,56.57641511818181,1233.092073090909,72.89746318181818
5,BT,530.0,6260.0,-164.54465878181819,56.485698590909095,1240.0011362727273,27.972345636363638
5,BT,530.0,6250.0,-164.54354969090912,56.39450804545454,1245.5013773636365,46.384633090909084
5,BT,530.0,6240.0,-164.5422118909091,56.303357872727275,1251.0018913636363,101.938675
5,BT,530.0,6230.0,-164.5412223181818,56.21377662727273,1261.2283360000001,1138.2782074545455
5,BT,530.0,6220.0,-164.5398163818182,56.125386299999995,1275.0013769090908,131.82100345454546
5,BT,530.0,6210.0,-164.5382387,56.0325195,2515.2512927499997,18.399365500000002
5,BT,530.0,6200.0,-164.53762943636363,55.94209650909091,4990.001273909091,106.97847072727274
5,BT,530.0,6190.0,-164.5363568090909,55.85127153636365,4995.501488272727,19.04389881818182
5,BT,530.0,6180.0,-164.53530686363635,55.76576143636364,5023.501550636363,16.223521363636365
5,BT,530.0,6170.0,-164.5343237181818,55.675991281818185,5034.001161909091,53.67234645454546
5,BT,530.0,6160.0,-164.5331791181818,55.58490296363637,5039.501256727272,17.54354254545455
5,BT,530.0,6150.0,-164.53199992727272,55.493808772727284,5045.001654727273,41.44596581818182
5,BT,530.0,6140.0,-164.53152748333335,55.4054542,5056.0012809166665,61.77678391666668
5,BT,530.0,6130.0,-164.52977986363638,55.3125191909091,5063.502126909091,12.577301727272728
5,BT,530.0,6120.0,-164.52870533,55.225417400000005,5068.7522303000005,10.162707700000002
5,BT,530.0,6110.0,-164.52764411818183,55.13828651818182,5074.001787818182,13.184714000000003
5,BT,530.0,6100.0,-164.52652864545453,55.046966172727274,5079.501642636364,105.886942
5,BT,530.0,6090.0,-164.5259531,54.9846962,5083.25234175,11.1212915
6,BT,490.0,6010.0,-165.08778955,54.2638965,5164.751252,0.3939895
6,BT,490.0,6020.0,-165.08943662727273,54.326366354545456,5168.501620999999,1.0188964545454544
6,BT,490.0,6030.0,-165.09240111818184,54.41792288181818,5174.001531000001,0.38903381818181815
6,BT,490.0,6040.0,-165.09423504545452,54.50945758181819,5179.501718545455,12.769600272727272
6,BT,490.0,6050.0,-165.09662366999999,54.59682693,5184.7517513,14.0160009
6,BT,490.0,6060.0,-165.09896129166668,54.687688208333334,5191.41880475,51.826044833333334
6,BT,490.0,6070.0,-165.10184430909092,54.77593308181818,5210.001628545455,267.44736427272727
6,BT,490.0,6080.0,-165.10349975,54.86573068333335,5218.377020749999,290.98998175
6,BT,490.0,6090.0,-165.10697424166668,54.958578475,5228.918221749999,23.154528583333327
6,BT,490.0,6100.0,-165.10934140909092,55.04855097272728,5240.001372272727,14.90928990909091
6,BT,490.0,6110.0,-165.11160443,55.13602104,5245.251522100001,17.4898231
6,BT,490.0,6120.0,-165.11388685454546,55.223483236363634,5250.501755909091,24.039378999999997
6,BT,490.0,6130.0,-165.11667508333338,55.313512666666675,5263.918206666666,15.785839750000003
6,BT,490.0,6140.0,-165.11875455454546,55.40637067272728,5273.501578909091,15.846813454545456
6,BT,490.0,6150.0,-165.12110927272727,55.49799040909091,5279.001590545455,21.927355545454546
6,BT,490.0,6160.0,-165.12348497,55.58543469999999,5284.251826000001,11.332551500000001
6,BT,490.0,6170.0,-165.12628825454547,55.67287832727274,5289.501362181818,12.081256363636362
6,BT,490.0,6180.0,-165.12840659999998,55.76476974166667,5301.2513168333335,18.317178833333333
6,BT,490.0,6190.0,-165.1311474090909,55.856590672727265,5313.001759545456,32.50207818181818
6,BT,490.0,6200.0,-165.1336500181818,55.948242890909086,5318.50156209091,62.45677709090909
6,BT,490.0,6210.0,-165.13626305,56.03572181,5323.751509,23.3076324
6,BT,490.0,6220.0,-165.13847551818182,56.123191081818185,5329.002141636363,19.098895363636363
6,BT,490.0,6230.0,-165.1413053272727,56.21483580909091,5334.501896545455,30.735196
6,BT,490.0,6240.0,-165.14377035454547,56.30642239090909,5340.001822727273,40.60711436363636
6,BT,490.0,6250.0,-165.14621651,56.39386442,5345.2514759999995,18.8158247
6,BT,490.0,6260.0,-165.14851216666668,56.48298873333332,5372.29348525,21.88408083333333
6,BT,490.0,6270.0,-165.15126302000002,56.57434771999999,5379.7517109,18.283229
6,BT,490.0,6280.0,-165.15388167272727,56.66174919090909,5385.00196,95.71031136363636
6,BT,490.0,6290.0,-165.15648305833335,56.75696630000001,5391.459827166666,69.04824075
6,BT,490.0,6300.0,-165.1590826909091,56.84644593636363,5405.001567727272,50.01921872727273
6,BT,490.0,6310.0,-165.16158316,56.93384652000001,5410.2517793,31.546929100000007
6,BT,490.0,6320.0,-165.16412442727275,57.021220736363624,5415.501585363637,48.17632345454546
6,BT,490.0,6330.0,-165.16657085454545,57.11278089999999,5421.001532636364,63.47783545454545
6,BT,490.0,6340.0,-165.16925610909087,57.2043477,5426.501328818181,136.76583963636364
6,BT,490.0,6350.0,-165.17181994,57.29185964,5431.751523,144.80380889999998
7,BT,450.0,6360.0,-165.7903359,57.3386225,5454.502,27.653956
7,BT,450.0,6350.0,-165.7952901818182,57.29020772727272,5457.501482181819,122.109087
7,BT,450.0,6340.0,-165.7916693181818,57.19869269090909,5463.00143509091,151.67276981818185
7,BT,450.0,6330.0,-165.78976984000002,57.11147957000001,5468.2511958000005,51.4066117
7,BT,450.0,6320.0,-165.7843509818182,57.02442657272727,5473.501296636363,58.241352090909096
7,BT,450.0,6310.0,-165.78043310769232,56.9331799076923,5495.424588538461,176.93109576923078
7,BT,450.0,6300.0,-165.77695188,56.841684910000005,5508.251156699999,229.93525369999998
7,BT,450.0,6290.0,-165.77339169090908,56.754737381818174,5513.501539545455,87.16120172727274
7,BT,450.0,6280.0,-165.7695256909091,56.66367551818182,5519.001434363637,123.62890236363636
7,BT,450.0,6270.0,-165.7655154,56.57365080833333,5542.62668425,53.51241333333332
7,BT,450.0,6260.0,-165.76239644999998,56.48266256000001,5549.7515214,134.6610359
7,BT,450.0,6250.0,-165.758673,56.39529856363636,5555.001796727273,170.1064258181818
7,BT,450.0,6240.0,-165.7549998909091,56.30388934545454,5560.501835636364,73.82446300000001
7,BT,450.0,6230.0,-165.75149469090908,56.21240746363637,5566.001197727273,58.74880054545454
7,BT,450.0,6220.0,-165.74792747272727,56.1236700909091,5581.955632454545,52.56474845454546
7,BT,450.0,6210.0,-165.74410040909092,56.03251256363637,5588.501389363636,23.39105363636364
7,BT,450.0,6200.0,-165.74059759090912,55.941070327272726,5594.002270272727,4.031158727272727
7,BT,450.0,6190.0,-165.737116,55.85386038,5599.251563600001,0.7013703
7,BT,450.0,6180.0,-165.7335581,55.76666488181818,5604.501696181818,10.571762363636363
7,BT,450.0,6170.0,-165.73010180909088,55.67525426363636,5610.001197363636,1.3122242727272726
7,BT,450.0,6160.0,-165.72621142727277,55.58392941818182,5615.501581454546,0.5788369999999999
7,BT,450.0,6150.0,-165.72314249090908,55.49282846363636,5621.001613545454,0.4136582727272727
7,BT,450.0,6140.0,-165.71929342727273,55.40178187272727,5626.501242181818,1.8585234545454548
7,BT,450.0,6130.0,-165.71578039,55.31480054,5631.7517624,4.8508306
7,BT,450.0,6120.0,-165.712073,55.227853381818186,5637.001423636364,4.963377
7,BT,450.0,6110.0,-165.70842614545455,55.13688711818182,5642.501918909091,4.945785727272727
7,BT,450.0,6100.0,-165.7050158181818,55.04605891818182,5648.0010639090915,11.800619545454545
7,BT,450.0,6090.0,-165.70361633333331,54.98832116666667,5651.501556333334,10.141531333333333
7,BT,460.0,6090.0,-165.70092962500001,54.9430586875,5654.251388,30.117175875
7,BT,460.0,6080.0,-165.6981838090909,54.86484554545455,5659.001114545455,4.833610363636364
7,BT,460.0,6070.0,-165.69444764545452,54.774351900000006,5664.50121090909,16.016802545454546
7,BT,460.0,6060.0,-165.69131910833335,54.683743058333334,5670.669868083333,23.454016083333332
7,BT,460.0,6050.0,-165.68798401818182,54.59516671818181,5677.002922272728,22.156035363636363
7,BT,460.0,6040.0,-165.68442692727274,54.505479672727276,5682.502387909091,48.53510272727272
7,BT,460.0,6030.0,-165.68090170000002,54.416096354545445,5688.001317,82.839911
7,BT,460.0,6020.0,-165.67836834285714,54.3422325,5692.501349428571,0.3080998571428571
8,BT,420.0,6000.0,-166.23860114545457,54.14096564545454,5802.001593454545,37.16194090909091
8,BT,420.0,6010.0,-166.24333646363635,54.232043636363635,5807.503618000001,13.618232636363633
8,BT,420.0,6020.0,-166.24835154545454,54.322946154545455,5813.007340727273,3.85515709090909
8,BT,420.0,6030.0,-166.25281344545456,54.413976345454536,5818.506143454546,0.10659527272727272
8,BT,420.0,6040.0,-166.25733998,54.50076536,5823.753383599998,0.07647089999999998
8,BT,420.0,6050.0,-166.26202030909096,54.58783086363637,5829.003360727273,0.3622507272727273
8,BT,420.0,6060.0,-166.26704885454544,54.679117818181815,5834.502083363635,3.582621454545455
8,BT,420.0,6070.0,-166.27190375454543,54.770345118181815,5840.002048636364,7.2945590909090905
8,BT,420.0,6080.0,-166.27678247272726,54.8616851,5845.501963727273,101.25910899999998
8,BT,420.0,6090.0,-166.2814363272727,54.94858939090909,5868.59231609091,1.9085683636363635
8,BT,420.0,6100.0,-166.28652284545453,55.03893033636364,5878.001732272727,3.0223107272727274
8,BT,420.0,6110.0,-166.29144110000001,55.130301590909085,5883.501404090907,4.935589454545454
8,BT,420.0,6120.0,-166.2962183090909,55.22148605454545,5889.001714909091,5.349256272727272
8,BT,420.0,6130.0,-166.30107341818183,55.31277509090909,5894.501770454545,10.162689363636362
8,BT,420.0,6140.0,-166.30588570999998,55.399933139999995,5899.7511962,2.9263558
8,BT,420.0,6150.0,-166.31053022727272,55.48701479090909,5905.001766272728,0.6481761818181819
8,BT,420.0,6160.0,-166.3155062916667,55.57931205,5914.58474775,1.4372780833333334
8,BT,420.0,6170.0,-166.32045106363634,55.66882911818182,5928.001474636363,2.404941
8,BT,420.0,6180.0,-166.3256423090909,55.760084072727274,5933.501889363637,2.8159937272727276
8,BT,420.0,6190.0,-166.33068904545453,55.85133881818182,5939.001109545454,1.9681604545454545
8,BT,420.0,6200.0,-166.33540151,55.938497840000004,5944.2517045,8.3719966
8,BT,420.0,6210.0,-166.34022982727274,56.02570359999999,5949.501534727272,1.7447359090909094
8,BT,420.0,6220.0,-166.34530330909092,56.11709166363635,5955.001954272727,4.74751790909091
8,BT,420.0,6230.0,-166.3505801727273,56.20833721818181,5960.501557272728,11.31542509090909
8,BT,420.0,6240.0,-166.35456962727272,56.29963107272727,5966.001079909091,18.424502
8,BT,420.0,6250.0,-166.35957306,56.38684534,5971.2515168,82.6058763
8,BT,420.0,6260.0,-166.36490794999997,56.475922933333344,5979.751725583334,138.08918575
8,BT,420.0,6270.0,-166.37023505454547,56.566798954545455,5991.501790272727,191.4803641818182
8,BT,420.0,6280.0,-166.37533470000002,56.658156809090904,5997.001492181818,158.36931800000002
8,BT,420.0,6290.0,-166.38035316363633,56.74963288181818,6002.502153636364,119.58632400000002
8,BT,420.0,6300.0,-166.38532111999996,56.836925410000006,6007.7518745,265.4841895
8,BT,420.0,6310.0,-166.3901687636364,56.9242577,6013.0018393636365,410.33086654545457
8,BT,420.0,6320.0,-166.39535514545454,57.015777463636375,6018.501862909092,76.59630427272727
8,BT,420.0,6330.0,-166.40052708181818,57.10725392727273,6024.001653181817,46.55020581818182
8,BT,420.0,6340.0,-166.40544599000003,57.194624139999995,6029.251652800001,208.05770040000002
8,BT,420.0,6350.0,-166.4080235,57.2403895,6032.002798,117.124776
8,BT,410.0,6350.0,-166.41071294,57.28611484000002,6034.751627600001,59.94945210000001
8,BT,410.0,6360.0,-166.4156674818182,57.37347923636364,6040.001456272727,67.01096154545453
8,BT,410.0,6370.0,-166.4210939,57.465015236363634,6045.501833090909,162.178399
8,BT,410.0,6380.0,-166.42623786363632,57.55655395454546,6051.002162909091,62.50345645454545
8,BT,410.0,6390.0,-166.43079208,57.6438691,6056.2516282,75.1695063
8,BT,410.0,6400.0,-166.4346698,57.702033275000005,6059.75187675,52.685837750000005
9,BT,380.0,6400.0,-167.06527844000001,57.70073695999999,6089.0011712,44.6754998
9,BT,380.0,6390.0,-167.05898802727273,57.63423860909091,6093.001490818182,45.362860181818185
9,BT,380.0,6380.0,-167.05208651818182,57.5426681909091,6098.502126090909,132.379365
9,BT,380.0,6370.0,-167.04545789,57.45532845,6103.7518902,103.6000935
9,BT,380.0,6360.0,-167.03891757272729,57.36795751818181,6109.001707454546,32.08493518181819
9,BT,380.0,6350.0,-167.03157010909092,57.27642017272728,6114.501432545455,84.95123681818183
9,BT,380.0,6340.0,-167.0249381909091,57.18493462727272,6120.001611545455,209.44470436363633
9,BT,380.0,6330.0,-167.01847913,57.0976041,6125.2517279,197.144022
9,BT,380.0,6320.0,-167.0113399818182,57.01030050909091,6130.501919000001,25.447279545454546
9,BT,380.0,6310.0,-167.0046263727273,56.918812936363636,6136.001264090908,120.59661727272724
9,BT,380.0,6300.0,-166.9976014181818,56.82720244545455,6141.5017297272725,181.16366645454545
9,BT,380.0,6290.0,-166.9906651,56.735612399999994,6147.001775999999,215.94012718181818
9,BT,380.0,6280.0,-166.9839611,56.648248550000005,6152.2516971000005,153.85432509999998
9,BT,380.0,6270.0,-166.97712844166668,56.558186524999996,6160.918034916667,80.67948833333332
9,BT,380.0,6260.0,-166.97047113000002,56.469601020000006,6172.7514964,56.71253299999999
9,BT,380.0,6250.0,-166.96414376363634,56.382242254545446,6178.001816545454,10.245862363636364
9,BT,380.0,6240.0,-166.9574641909091,56.29065345454546,6183.501911727272,15.85505790909091
9,BT,380.0,6230.0,-166.95103975454546,56.19914761818183,6189.001472636364,1.9326242727272729
9,BT,380.0,6220.0,-166.94385942727268,56.10812149090909,6195.41101790909,1.9730095454545455
9,BT,380.0,6210.0,-166.93734581818183,56.02194034545455,6210.001517181818,3.9162304545454543
9,BT,380.0,6200.0,-166.93085216363636,55.930402372727265,6215.501524545455,2.8683983636363632
9,BT,380.0,6190.0,-166.9240237909091,55.83885470909092,6221.001922181818,3.5453850909090914
9,BT,380.0,6180.0,-166.91768174,55.75146787999999,6226.251593699999,2.7092312
9,BT,380.0,6170.0,-166.9112517818182,55.664033072727285,6231.501717454545,0.701432
9,BT,380.0,6160.0,-166.9046139090909,55.57247439999999,6237.001950909092,0.10345263636363634
9,BT,380.0,6150.0,-166.8978637636364,55.48099930909091,6242.501662181819,4.205672090909091
9,BT,380.0,6140.0,-166.89126563636364,55.38953410909091,6248.001626181818,0.17532236363636364
9,BT,380.0,6130.0,-166.88488879,55.302133100000006,6253.251617599999,0.7265789
9,BT,380.0,6120.0,-166.87825957500002,55.21092435833333,6259.918059999999,2.0457475
9,BT,380.0,6110.0,-166.87151273636366,55.11908917272728,6278.50177109091,0.007372999999999999
9,BT,380.0,6100.0,-166.86537163,55.03170103,6283.7517324,2.1965402999999997
9,BT,380.0,6090.0,-166.85895125454547,54.944268954545464,6289.001641545454,4.843277272727272
9,BT,380.0,6080.0,-166.85254443636362,54.85265234545455,6294.502336181818,5.541675
9,BT,380.0,6070.0,-166.84604506363635,54.761078354545454,6300.003768181818,2.9597141818181814
9,BT,380.0,6060.0,-166.84001449,54.67372563,6305.2532355,1.1375612
9,BT,380.0,6050.0,-166.83349437272727,54.58634784545455,6310.502934727273,0.2419430909090909
9,BT,380.0,6040.0,-166.82696009090907,54.49473035454546,6316.007167636364,0.2389408181818182
9,BT,380.0,6030.0,-166.82288094999998,54.4323181,6319.754601250001,0.10041249999999999
10,BT,340.0,6080.0,-167.447802025,54.8557848875,6356.255369625,0.12170800000000001
10,BT,340.0,6090.0,-167.4547325818182,54.9348446909091,6361.003338454545,1.9502847272727273
10,BT,340.0,6100.0,-167.46261041999998,55.02217862000001,6366.252430999999,14.267655
10,BT,340.0,6110.0,-167.47006775454545,55.10957735454545,6371.501520818181,13.101341090909091
10,BT,340.0,6120.0,-167.47800795454543,55.20108534545455,6377.0019417272715,9.008462272727272
10,BT,340.0,6130.0,-167.48570093636363,55.292586909090915,6382.5017920909095,0.8713764545454545
10,BT,340.0,6140.0,-167.49294353636367,55.38189907272727,6392.5018151818185,27.551164090909086
10,BT,340.0,6150.0,-167.50126577272727,55.46752734545455,6410.001661363637,0.4959588181818182
10,BT,340.0,6160.0,-167.50894832499998,55.55661765833333,6434.501390333334,8.691912833333333
10,BT,340.0,6170.0,-167.5169929090909,55.650091554545455,6446.50167809091,0.10801227272727272
10,BT,340.0,6180.0,-167.5250244181818,55.74162676363637,6452.001398636363,0.12348836363636363
10,BT,340.0,6190.0,-167.53305605000003,55.829036759999994,6457.2514962000005,0.5624522
10,BT,340.0,6200.0,-167.54050743636364,55.91643763636363,6462.501490727273,1.634679272727273
10,BT,340.0,6210.0,-167.54844678333333,56.004234700000005,6477.8761272500005,0.9663023333333332
10,BT,340.0,6220.0,-167.55664724545457,56.09924991818181,6484.501802454545,0.8693985454545454
10,BT,340.0,6230.0,-167.56501217272728,56.190770590909096,6490.002075636363,0.03176827272727273
10,BT,340.0,6240.0,-167.57262376,56.278115660000005,6495.2512804,2.6824657
10,BT,340.0,6250.0,-167.5804741909091,56.3654441,6500.501730727273,8.30192009090909
10,BT,340.0,6260.0,-167.58886387272725,56.456954954545445,6506.001336818182,14.102508363636366
10,BT,340.0,6270.0,-167.59672979090908,56.547168509090916,6515.819557454545,37.18728963636364
10,BT,340.0,6280.0,-167.60454894545452,56.63405488181818,6527.774091454546,43.086012272727274
10,BT,340.0,6290.0,-167.6127689090909,56.72376955454545,6534.001694090909,25.055429090909094
10,BT,340.0,6300.0,-167.62115546363637,56.81527140000001,6539.501682727274,106.99821127272729
10,BT,340.0,6310.0,-167.62925648181815,56.90679466363636,6545.0010449090905,148.7163841818182
10,BT,340.0,6320.0,-167.63771022727272,56.99829292727273,6550.501389999999,152.04260090909094
10,BT,340.0,6330.0,-167.64545849,57.085636,6555.7509806,56.43475919999999
10,BT,340.0,6340.0,-167.65380473333332,57.175554250000005,6672.501220166666,71.10662975
10,BT,340.0,6350.0,-167.66215036363636,57.26640077272726,7012.002260272729,70.80208663636364
10,BT,340.0,6360.0,-167.67025487000004,57.353755289999995,7017.2518721,43.1314826
10,BT,340.0,6370.0,-167.6784116818182,57.44110980909091,7022.501401181818,71.83177418181818
10,BT,340.0,6380.0,-167.68652903636365,57.53262157272727,7028.002210454544,50.12226336363637
10,BT,340.0,6390.0,-167.69507908181816,57.62411013636363,7033.5017025454545,42.12573163636364
10,BT,340.0,6400.0,-167.70358513636367,57.71566029090909,7039.0018269090915,42.43174572727273
10,BT,340.0,6410.0,-167.7117073,57.80300469,7044.2519514,124.97914680000001
10,BT,340.0,6420.0,-167.71837978571426,57.87372225714286,7048.501420857144,73.98167328571428
11,BT,300.0,6450.0,-168.3804367,58.14724237272728,7080.5018555454535,216.26828009090912
11,BT,300.0,6440.0,-168.37045294545456,58.05575788181818,7086.001675363636,114.38900681818181
11,BT,300.0,6430.0,-168.3609209090909,57.96420766363636,7091.501731090909,174.8410368181818
11,BT,300.0,6420.0,-168.35171192,57.87691433,7096.751249399999,143.32195959999999
11,BT,300.0,6410.0,-168.34254725454545,57.78970814545453,7102.001574909093,140.45701363636363
11,BT,300.0,6400.0,-168.33283299090908,57.69824820909091,7107.50099781818,75.57343018181818
11,BT,300.0,6390.0,-168.3235426181818,57.606765390909096,7113.002017363636,159.36312936363635
11,BT,300.0,6380.0,-168.31450282999998,57.51943222999999,7118.2513355,137.90629810000001
11,BT,300.0,6370.0,-168.30583602727273,57.43208106363635,7123.501280727272,213.00933518181816
11,BT,300.0,6360.0,-168.2960392,57.34046558181817,7129.001102545455,299.3088736363636
