"","survey","event_id","latitude","longitude"
"1",201006,17,"55.57068333","-165.40874667"
"2",201006,18,"56.103915","-165.42902833"
"3",201006,19,"54.92793167","-165.93698"
"4",201006,20,"55.032215","-166.53923667"
"5",201006,21,"55.14183","-166.54517667"
"6",201006,22,"55.12373833","-166.55451"
"7",201006,23,"55.11569167","-166.55554"
"8",201006,24,"56.38229667","-166.03461167"
"9",201006,25,"56.614565","-166.658175"
"10",201006,26,"57.27015","-166.70187"
"11",201006,27,"57.26259","-166.69252333"
"12",201006,28,"57.258155","-166.68442333"
"13",201006,29,"56.92134667","-167.28619167"
"14",201006,30,"56.68884833","-167.26809833"
"15",201006,31,"56.462345","-167.85747167"
"16",201006,32,"57.53923167","-168.61069667"
"17",201006,33,"57.539795","-168.591125"
"18",201006,34,"57.54072","-168.57538167"
"19",201006,35,"56.63582667","-168.477555"
"20",201006,36,"56.63843833","-168.48439667"
"21",201006,37,"56.41686","-168.44650167"
"22",201006,38,"55.88018667","-168.40908833"
"23",201006,39,"55.87817667","-168.38752"
"24",201006,40,"55.87696333","-168.37652667"
"25",201006,41,"55.87653","-168.40811833"
"26",201006,42,"55.88050833","-168.3802"
"27",201006,43,"55.883365","-168.36658333"
"28",201006,44,"56.010385","-168.96415333"
"29",201006,45,"56.80198167","-169.13122"
"30",201006,46,"56.681205","-169.69144"
"31",201006,47,"56.21190667","-170.212765"
"32",201006,48,"56.20909833","-170.21463667"
"33",201006,49,"56.65262","-170.29614833"
"34",201006,50,"56.67148","-170.29624833"
"35",201006,51,"58.37878833","-171.24286667"
"36",201006,52,"58.14692833","-171.81931833"
"37",201006,53,"59.65920333","-172.82856833"
"38",201006,54,"58.59048833","-172.55938"
"39",201006,55,"58.01360333","-172.42960833"
"40",201006,56,"57.89396333","-172.41957833"
"41",201006,57,"57.93183167","-173.07465167"
"42",201006,58,"58.27871333","-173.16745833"
"43",201006,59,"58.55109667","-173.22758833"
"44",201006,60,"58.91109833","-173.30247167"
"45",201006,61,"59.256705","-173.40847167"
"46",201006,62,"59.70475333","-174.18723333"
"47",201006,63,"59.69180333","-174.21313"
"48",201006,64,"59.30849","-174.06639167"
"49",201006,65,"59.06644167","-173.98407333"
"50",201006,66,"58.72765","-173.90880333"
"51",201006,67,"58.32545167","-173.82777"
"52",201006,68,"58.32018","-174.17537833"
"53",201006,69,"59.18247167","-174.67521333"
"54",201006,70,"59.68756333","-174.84544"
"55",201006,71,"59.86054167","-174.902655"
"56",201006,72,"60.77522167","-175.885245"
"57",201006,73,"60.59887","-175.82527"
"58",201006,74,"60.56549333","-175.83676667"
"59",201006,75,"60.217715","-175.68975333"
"60",201006,76,"59.85953","-175.561455"
"61",201006,77,"59.514995","-175.44025333"
"62",201006,78,"58.42995833","-174.435115"
"63",201006,79,"56.74609","-173.36560167"
"64",201006,80,"58.932685","-175.90625"
"65",201006,81,"59.58734667","-176.17862167"
"66",201006,82,"59.831145","-176.204345"
"67",201006,83,"59.98865333","-176.293215"
"68",201006,84,"60.20260667","-176.367315"
"69",201006,85,"60.51701667","-176.48645667"
"70",201006,86,"60.98559667","-176.66059667"
"71",201006,87,"61.41248667","-176.82506333"
"72",201006,88,"61.99503333","-177.08920833"
"73",201006,89,"62.23169167","-177.15580667"
"74",201006,90,"62.10455167","-177.85231"
"75",201006,91,"61.46474167","-177.54631833"
"76",201006,92,"61.17898167","-177.46794"
"77",201006,93,"60.698175","-177.26812333"
"78",201006,94,"60.57235833","-177.21772333"
"79",201006,95,"60.079175","-177.007935"
"80",201006,96,"60.06570667","-176.97866167"
"81",201006,97,"59.71417833","-176.86973167"
"82",201006,98,"59.526155","-176.78929833"
"83",201006,99,"59.397995","-177.40363"
"84",201006,100,"59.57550833","-177.47889167"
"85",201006,101,"60.24856333","-177.76302333"
"86",201006,102,"60.74904","-177.970845"
"87",201006,103,"61.351225","-178.25133833"
"88",201006,104,"61.14059333","-178.86118333"
"89",201006,105,"60.64035","-178.62213833"
"90",201006,106,"60.32438167","-178.47929"
"91",201006,107,"59.758135","-178.22978167"
"92",201006,108,"61.29592167","-179.61638833"
"93",201006,109,"62.05868833","-179.98257"
"94",201006,110,"61.06028167","179.79897167"
"95",201006,111,"61.862505","177.91578667"
"96",201006,112,"59.773505","-178.01003333"
"97",201006,113,"58.35572167","-175.28549167"
"98",201006,114,"57.79713167","-174.21188667"
"99",201006,1,"56.52561","-161.22345"
"100",201006,2,"56.53209","-161.22244833"
"101",201006,3,"56.537755","-161.22191667"
"102",201006,4,"56.66588","-162.42078833"
"103",201006,5,"55.93230667","-162.43419167"
"104",201006,6,"55.936765","-162.45081667"
"105",201006,7,"55.93776167","-162.46078667"
"106",201006,8,"55.723905","-163.03374833"
"107",201006,9,"56.88067333","-163.598965"
"108",201006,12,"55.4238","-163.64193833"
"109",201006,13,"55.21473","-164.22586167"
"110",201006,14,"56.13112833","-164.24036"
"111",201006,15,"55.12643","-164.78989167"
"112",201006,16,"54.85080167","-164.78566333"
"113",201006,10,"56.87464167","-163.62695667"
"114",201006,11,"56.87155333","-163.64100833"
