Column1,survey,vessel,event_id,latitude,longitude
153,201002,89,12,61.67337,-169.5049
154,201002,89,13,61.34832,-169.46143
155,201002,89,14,61.01115,-169.42953
156,201002,89,15,60.66768,-169.35685
157,201002,89,16,60.66797,-170.03462
158,201002,89,17,60.65348,-170.7545
159,201002,89,18,60.9981,-170.84488
160,201002,89,19,60.98112,-170.09193
161,201002,89,20,61.32553,-170.0987
162,201002,89,21,61.33793,-170.77408
163,201002,89,22,61.33077,-171.48933
164,201002,89,23,61.65798,-171.53878
165,201002,89,24,61.65965,-170.86265
166,201002,89,25,61.99455,-170.95498
167,201002,89,26,61.99648,-171.6442
168,201002,89,27,61.97613,-172.36885
169,201002,89,28,62.32177,-172.40093
170,201002,89,29,62.32792,-171.74788
171,201002,89,30,62.65408,-171.81212
172,201002,89,31,62.97495,-171.79808
173,201002,89,32,63.3081,-171.97583
174,201002,89,33,63.28073,-171.15252
175,201002,89,34,62.998,-171.15408
176,201002,89,35,62.95192,-170.50662
177,201002,89,36,62.67765,-170.34105
178,201002,89,37,62.65313,-171.08255
179,201002,89,38,62.35522,-171.04742
180,201002,89,39,62.35242,-170.28513
181,201002,89,40,62.01268,-170.25692
182,201002,89,41,61.67145,-170.21017
183,201002,89,42,61.6588,-166.73952
184,201002,89,43,61.35608,-166.90597
185,201002,89,44,61.01755,-166.67373
186,201002,89,45,60.6716,-166.69558
187,201001,94,1,56.1752,-170.9138
188,201001,94,3,56.23642,-170.9845
189,201001,94,4,57.16045,-173.96503
190,201001,94,5,57.15443,-173.91672
191,201001,94,6,57.05687,-173.80387
192,201001,94,7,57.17705,-173.88653
193,201001,94,8,57.13883,-173.80358
194,201001,94,9,58.52187,-175.0781
195,201001,94,10,58.58597,-175.09708
196,201001,94,11,58.60373,-175.15255
197,201001,94,12,58.65732,-175.30887
198,201001,94,13,59.6534,-177.84743
199,201001,94,14,59.52867,-177.85475
200,201001,94,15,59.40045,-177.74183
201,201001,94,16,59.40963,-177.884
202,201001,94,17,59.25077,-177.84935
203,201001,94,18,59.19055,-177.94617
204,201001,94,19,60.11902,-179.49085
205,201001,94,20,60.21517,-179.3531
206,201001,94,21,60.37077,-179.33367
207,201001,94,22,60.41807,-179.25965
208,201001,94,23,60.26228,-178.49468
209,201001,94,24,60.50263,-178.85597
210,201001,94,25,60.60875,-178.8252
211,201001,94,26,60.43463,-179.03682
212,201001,94,27,60.24587,-179.03032
213,201001,94,28,60.21188,-179.21137
214,201001,94,29,60.2532,-179.20368
215,201001,94,30,60.19757,-178.9412
216,201001,94,31,60.07535,-179.13965
217,201001,94,32,60.10278,-179.05655
218,201001,94,33,59.92587,-178.94088
219,201001,94,34,59.86932,-178.8157
220,201001,94,35,59.81075,-178.73883
221,201001,94,36,59.80195,-178.68562
222,201001,94,37,59.72,-178.63787
223,201001,94,38,59.6934,-178.52937
224,201001,94,39,59.63983,-178.52085
225,201001,94,40,59.62662,-178.4405
226,201001,94,41,59.61488,-178.4816
227,201001,94,42,59.55408,-178.41383
228,201001,94,43,59.50043,-178.29215
229,201001,94,44,59.53132,-178.25332
230,201001,94,45,59.41792,-178.11428
231,201001,94,47,59.35348,-178.36085
232,201001,94,48,59.33947,-178.07783
233,201001,94,49,59.36003,-177.98793
234,201001,94,51,59.4006,-178.20392
235,201001,94,52,58.97228,-178.2116
236,201001,94,53,58.94123,-178.0292
237,201001,94,54,58.78207,-177.91113
238,201001,94,55,58.60733,-177.95763
239,201001,94,56,58.63205,-177.7422
240,201001,94,57,58.50765,-177.86783
241,201001,94,58,58.65557,-177.79355
242,201001,94,59,58.62095,-177.24833
243,201001,94,60,58.53065,-176.84407
244,201001,94,61,58.57545,-176.70998
245,201001,94,62,58.5365,-176.09385
246,201001,94,63,58.58722,-177.68088
247,201001,94,64,58.12353,-175.54335
248,201001,94,65,58.23203,-175.62145
249,201001,94,66,58.25565,-175.50897
250,201001,94,67,58.26695,-175.43348
251,201001,94,68,58.39932,-175.58733
252,201001,94,69,58.36457,-175.4698
253,201001,94,70,58.35805,-175.3135
254,201001,94,71,58.31198,-175.30507
255,201001,94,72,58.2727,-175.09717
256,201001,94,73,58.36572,-175.0705
257,201001,94,74,58.48552,-174.80918
258,201001,94,75,58.54118,-174.85337
259,201001,94,76,58.65852,-174.91793
260,201001,94,77,58.55582,-174.61198
261,201001,94,78,58.42662,-174.53808
262,201001,94,79,57.75128,-173.93773
263,201001,94,80,57.787,-173.8765
264,201001,94,83,57.85577,-173.88137
265,201001,94,84,57.73185,-173.78347
266,201001,94,85,57.79428,-174.19353
267,201001,94,86,57.66027,-174.20972
268,201001,94,87,57.44552,-173.93283
269,201001,94,88,56.94935,-173.71943
270,201001,94,89,56.86233,-173.39687
271,201001,94,90,56.77333,-173.41807
272,201001,94,91,56.7013,-173.29597
273,201001,94,92,56.66105,-173.25078
274,201001,94,93,56.40367,-172.68077
275,201001,94,94,56.56607,-172.8118
276,201001,94,95,56.49245,-172.29922
277,201001,94,96,56.50857,-172.42363
278,201001,94,97,56.56612,-172.33032
279,201001,94,98,56.5615,-172.13913
280,201001,94,99,56.50177,-172.02737
281,201001,94,100,56.501,-171.98913
282,201001,94,101,56.46043,-171.9469
283,201001,94,102,56.46775,-171.83762
284,201001,94,103,56.23752,-171.38498
285,201001,94,104,55.93368,-170.33702
286,201001,94,105,55.93918,-170.12158
287,201001,94,106,55.95217,-170.08547
288,201001,94,107,56.0019,-169.94537
289,201001,94,108,55.98572,-169.73902
290,201001,94,109,56.11942,-169.27305
291,201001,94,111,56.16445,-169.39617
292,201001,94,113,56.17833,-169.73705
293,201001,94,114,56.10387,-169.22955
294,201001,94,115,56.20725,-169.5374
295,201001,94,116,56.20097,-169.23233
296,201001,94,117,56.14202,-169.00543
297,201001,94,118,56.16188,-169.0434
298,201001,94,119,56.02063,-168.93595
299,201001,94,120,56.07105,-168.78432
300,201001,94,121,56.12333,-168.78442
301,201001,94,122,56.18373,-168.48543
302,201001,94,123,56.04677,-168.38043
303,201001,94,124,56.08093,-168.63585
304,201001,94,125,56.1545,-168.53738
305,201001,94,126,56.10033,-168.53975
306,201001,94,127,55.95125,-168.91817
307,201001,94,128,55.7991,-168.85963
308,201001,94,129,55.6882,-168.78118
309,201001,94,130,55.45953,-168.45537
310,201001,94,131,55.36698,-168.2841
311,201001,94,132,55.41812,-168.27098
312,201001,94,133,55.25792,-168.00567
313,201001,94,134,55.31425,-168.02205
314,201001,94,135,55.39217,-167.99772
315,201001,94,136,55.20512,-167.87223
316,201001,94,137,55.20958,-167.64843
317,201001,94,138,55.07165,-167.8926
318,201001,94,139,55.04998,-167.83462
319,201001,94,140,55.19,-167.81785
320,201001,94,141,55.0133,-167.7218
321,201001,94,142,55.05765,-167.45113
322,201001,94,143,54.82018,-167.68265
323,201001,94,144,54.87565,-167.61338
324,201001,94,145,54.8641,-167.49865
325,201001,94,147,54.95548,-167.59335
326,201001,94,148,54.92483,-167.34555
327,201001,94,149,54.27885,-166.61277
328,201001,94,150,54.4266,-166.43698
329,201001,94,151,54.37928,-166.4915
330,201001,94,152,54.3609,-166.33857
331,201001,94,153,54.30827,-166.61223
332,201001,94,154,54.3755,-166.83103
333,201001,94,155,54.447,-166.84532
334,201001,94,156,54.59837,-166.88198
335,201001,94,157,54.57655,-166.58148
336,201001,94,158,54.57293,-166.38452
337,201001,94,159,54.52168,-166.76223
338,201001,94,160,54.43778,-166.64477
339,201001,94,161,54.28202,-167.77395
340,201001,94,162,54.3851,-167.63647
341,201001,94,163,54.58887,-167.57242
342,201001,94,164,54.65923,-167.70475
343,201001,94,165,54.63782,-167.48238
344,201001,94,166,54.4952,-167.41603
345,201001,94,167,54.35117,-167.38847
346,201001,94,168,54.35352,-167.08617
347,201001,94,169,54.51118,-167.21773
348,201001,94,170,54.7027,-167.4187
349,201001,94,171,54.60935,-167.18763
350,201001,94,172,54.72142,-167.25742
351,201001,94,173,54.81388,-167.25838
352,201001,94,174,54.82585,-167.14757
353,201001,94,175,54.95407,-167.18303
354,201001,94,176,54.52437,-167.05193
355,201001,94,177,54.67638,-167.09913
356,201001,94,178,54.73788,-166.84728
357,201001,94,179,54.88337,-166.98167
358,201001,94,180,54.80985,-166.65038
359,201001,94,181,54.56262,-166.54667
360,201001,94,182,54.6436,-166.73152
361,201001,94,183,54.74018,-166.58717
362,201001,94,184,54.79538,-166.44425
363,201001,94,185,54.77367,-166.2787
364,201001,94,186,54.7348,-166.1726
365,201001,94,187,54.67092,-166.09122
366,201001,94,188,54.76522,-165.8654
367,201001,94,190,54.72368,-165.74005
368,201001,94,191,54.77623,-165.55782
369,201001,94,192,54.70715,-165.49793
370,201001,94,193,54.65058,-165.64245
371,201001,94,194,54.5799,-165.86968
372,201001,94,195,54.56182,-165.96305
373,201001,94,196,54.49638,-165.83318
374,201001,94,197,54.47903,-165.93387
375,201001,94,198,54.59508,-166.04015
376,201001,94,199,54.4418,-166.0282
377,201001,94,200,54.51302,-166.09887
378,201001,94,201,54.4589,-166.18653
379,201001,94,202,54.49002,-166.3134
380,201001,94,203,54.56833,-166.2197
381,201001,94,204,54.90418,-167.42228
382,201001,94,205,54.80477,-167.39348
383,201001,94,206,54.62782,-167.32008
384,201001,94,207,54.62645,-167.00432
385,201001,94,208,54.34163,-166.14417
386,201001,94,209,54.33565,-166.3654
387,201002,94,1,60.68555,-167.99962
388,201002,94,2,60.66808,-167.36012
389,201002,94,3,60.98938,-167.34417
390,201002,94,4,61.01843,-168.03232
391,201002,94,5,61.32565,-168.06697
392,201002,94,6,61.31947,-167.37382
393,201002,94,7,61.65333,-167.4031
394,201002,94,8,61.64993,-168.09252
395,201002,94,9,61.98527,-168.12582
396,201002,94,10,61.98393,-167.41658
397,201002,94,11,62.32337,-167.43547
398,201002,94,12,62.32017,-168.14393
399,201002,94,13,62.6493,-168.1882
400,201002,94,14,62.65202,-167.48878
401,201002,94,15,62.98648,-167.48463
402,201002,94,16,62.98922,-168.20485
403,201002,94,17,63.31945,-168.24468
404,201002,94,18,63.31822,-167.51027
405,201002,94,19,63.65297,-167.53097
406,201002,94,20,63.67842,-168.2923
407,201002,94,21,63.68055,-169.00202
408,201002,94,22,63.64828,-169.74898
409,201002,94,23,63.98052,-169.77357
410,201002,94,24,63.98347,-170.5616
411,201002,94,25,64.01273,-171.34162
412,201002,94,26,63.98623,-172.0534
413,201002,94,27,63.70007,-172.06112
414,201002,94,28,63.67602,-172.71473
415,201002,94,30,64.3373,-170.59722
416,201002,94,31,64.30922,-169.82915
417,201002,94,32,64.30527,-169.12482
418,201002,94,33,64.01918,-169.04827
419,201002,94,34,63.978,-168.3002
420,201002,94,35,64.34282,-168.32537
421,201002,94,36,64.66873,-168.36397
422,201002,94,37,64.63747,-170.61765
423,201002,94,38,64.6786,-169.90315
424,201002,94,39,64.64222,-169.18483
425,201002,94,40,65.02415,-169.1029
426,201002,94,41,65.01542,-169.88993
427,201002,94,43,65.32702,-168.42677
428,201002,94,44,65.31457,-167.8908
429,201002,94,45,65.0047,-167.615
430,201002,94,46,65.0101,-168.34465
431,201002,94,47,64.68485,-167.60737
432,201002,94,48,64.64992,-166.8244
433,201002,94,49,64.32705,-166.81525
434,201002,94,50,64.34658,-167.57355
435,201002,94,51,64.01647,-167.56212
436,201002,94,52,64.00048,-166.78975
437,201002,94,53,63.6777,-166.78432
438,201002,94,54,63.36122,-166.76678
439,201002,94,55,63.00898,-166.7415
440,201002,94,56,62.97382,-166.02683
441,201002,94,57,63.32395,-166.03523
442,201002,94,58,63.3285,-165.3068
443,201002,94,59,63.65108,-165.29893
444,201002,94,60,63.65072,-166.04002
445,201002,94,61,63.98262,-166.02893
446,201002,94,62,63.99078,-165.33017
447,201002,94,63,64.00382,-164.55712
448,201002,94,64,63.68882,-164.55802
449,201002,94,65,64.00938,-163.79893
450,201002,94,66,63.66763,-163.85105
451,201002,94,67,63.65018,-163.06477
452,201002,94,68,63.98847,-163.04942
453,201002,94,69,64.01867,-162.30207
454,201002,94,71,63.97832,-161.52122
455,201002,94,72,64.30037,-161.53125
456,201002,94,73,64.34757,-162.24343
457,201002,94,74,64.316,-163.00065
458,201002,94,75,64.32538,-163.7621
459,201002,94,76,64.31973,-164.49707
460,201002,94,77,64.3209,-165.28733
461,201002,94,78,64.32988,-166.01243
462,201002,94,79,62.67933,-166.72703
463,201002,94,81,62.34858,-166.7234
464,201002,94,82,62.02592,-166.6954
465,201001,162,5,57.01368,-159.14008
466,201001,162,6,57.31005,-159.06683
467,201001,162,7,57.65008,-159.03282
468,201001,162,8,58.28193,-159.96933
469,201001,162,9,58.00868,-160.18933
470,201001,162,10,57.68525,-160.26065
471,201001,162,11,57.33262,-160.30358
472,201001,162,12,57.00165,-160.32503
473,201001,162,13,56.32808,-161.00963
474,201001,162,14,56.31665,-161.63935
475,201001,162,15,56.64977,-161.59545
476,201001,162,16,56.97602,-161.58227
477,201001,162,17,57.31543,-161.51898
478,201001,162,18,57.64048,-161.48685
479,201001,162,19,57.64483,-162.14365
480,201001,162,20,57.97405,-162.13242
481,201001,162,22,58.00245,-161.48235
482,201001,162,23,58.67807,-162.71217
483,201001,162,24,58.35337,-162.71118
484,201001,162,25,58.01985,-162.74737
485,201001,162,26,57.68525,-162.75318
486,201001,162,27,57.3415,-162.75698
487,201001,162,28,57.01523,-162.79528
488,201001,162,29,56.69098,-162.79222
489,201001,162,30,56.34408,-162.79568
490,201001,162,31,56.00422,-162.8062
491,201001,162,32,55.67462,-162.80788
492,201001,162,33,55.34085,-164.02772
493,201001,162,34,55.67523,-163.98782
494,201001,162,35,55.98522,-164.03337
495,201001,162,36,56.31975,-163.96402
496,201001,162,37,56.64557,-164.00467
497,201001,162,38,56.9755,-164.04518
498,201001,162,39,57.3207,-164.00352
499,201001,162,40,57.64192,-164.00568
500,201001,162,41,57.98288,-164.0082
501,201001,162,42,58.323,-163.99063
502,201001,162,43,59.3408,-165.30382
503,201001,162,44,59.02578,-165.29898
504,201001,162,45,58.68892,-165.32418
505,201001,162,46,58.3488,-165.28907
506,201001,162,47,58.0176,-165.25325
507,201001,162,48,57.67633,-165.25187
508,201001,162,49,57.34807,-165.23485
509,201001,162,50,57.00995,-165.22507
510,201001,162,51,56.67988,-165.21595
511,201001,162,52,56.34622,-165.20428
512,201001,162,53,56.01818,-165.18088
513,201001,162,54,55.67847,-165.16368
514,201001,162,55,55.33777,-165.16133
515,201001,162,56,55.32223,-165.78415
516,201001,162,57,55.98877,-166.40393
517,201001,162,58,56.3258,-166.41685
518,201001,162,59,56.6614,-166.44138
519,201001,162,60,56.98818,-166.46585
520,201001,162,61,57.3202,-166.48458
521,201001,162,62,57.6477,-166.50762
522,201001,162,63,57.99098,-166.52775
523,201001,162,64,58.32432,-166.56127
524,201001,162,65,58.6634,-166.55767
525,201001,162,66,58.9837,-166.57915
526,201001,162,67,59.64458,-167.28062
527,201001,162,68,59.65025,-167.95193
528,201001,162,69,59.9905,-167.96555
529,201001,162,70,60.33195,-167.29155
530,201001,162,71,60.33198,-167.93745
531,201001,162,72,60.33415,-168.65138
532,201001,162,73,60.3409,-169.32847
533,201001,162,74,60.01797,-169.33425
534,201001,162,75,60.01215,-168.68348
535,201001,162,76,59.66742,-168.57768
536,201001,162,77,59.67672,-169.26198
537,201001,162,78,59.33792,-169.27318
538,201001,162,79,59.33922,-168.59645
539,201001,162,80,59.33528,-167.95718
540,201001,162,81,59.00242,-169.19775
541,201001,162,82,59.00412,-168.56533
542,201001,162,83,58.6782,-168.48328
543,201001,162,84,58.68025,-169.138
544,201001,162,85,58.34862,-169.12087
545,201001,162,86,58.3286,-168.51185
546,201001,162,87,58.33757,-167.85218
547,201001,162,88,58.00965,-167.80507
548,201001,162,89,57.68305,-167.77032
549,201001,162,90,57.34273,-167.73945
550,201001,162,92,56.32025,-167.65523
551,201001,162,93,56.31765,-168.24258
552,201001,162,94,56.33168,-168.85372
553,201001,162,95,56.3558,-169.43462
554,201001,162,96,56.33602,-170.02742
555,201001,162,97,56.01823,-168.23763
556,201001,162,98,56.0207,-167.61128
557,201001,162,99,55.33618,-167.54818
558,201001,162,100,55.65835,-167.58105
559,201001,162,101,55.66142,-168.18833
560,201001,162,102,56.32455,-170.66317
561,201001,162,103,56.65298,-171.33573
562,201001,162,105,56.66605,-171.94635
563,201001,162,106,56.68613,-172.55913
564,201001,162,107,56.99827,-171.39187
565,201001,162,109,57.01075,-171.98375
566,201001,162,110,56.99532,-172.6018
567,201001,162,111,56.99318,-173.23905
568,201001,162,112,57.30292,-173.32398
569,201001,162,113,57.32612,-172.0671
570,201001,162,114,57.33667,-172.8111
571,201001,162,115,57.65213,-172.78325
572,201001,162,116,57.66797,-173.3911
573,201001,162,117,57.98648,-173.45595
574,201001,162,118,58.32403,-174.29275
575,201001,162,120,58.32187,-173.56598
576,201001,162,121,58.65285,-173.6119
577,201001,162,122,58.6543,-174.25568
578,201001,162,123,58.68483,-174.9437
579,201001,162,124,59.00897,-175.02485
580,201001,162,125,59.00425,-174.41502
581,201001,162,126,58.99785,-173.73768
582,201001,162,127,59.00925,-173.0988
583,201001,162,128,57.99827,-171.00797
584,201001,162,129,58.00168,-170.37097
585,201001,162,130,58.00017,-169.7249
586,201001,162,131,58.0014,-169.097
587,201001,162,132,57.99965,-168.45828
588,201001,162,133,57.83157,-169.31233
589,201001,162,134,57.84035,-169.95332
590,201001,162,135,57.66352,-170.266
591,201001,162,136,57.49835,-169.96427
592,201001,162,137,57.49643,-170.55735
593,201001,162,138,56.66407,-170.11192
594,201001,162,139,56.6565,-170.7461
595,201001,162,140,56.83467,-170.4464
596,201001,162,141,57.00203,-170.76598
597,201001,162,142,57.09658,-170.46602
598,201001,162,143,57.85343,-170.59793
599,201001,162,144,57.67113,-170.87368
600,201001,162,145,57.34432,-171.4422
601,201001,162,146,57.6454,-171.54287
602,201001,162,147,57.97872,-171.60023
603,201001,162,148,59.32735,-170.56665
604,201001,162,149,59.3271,-169.8375
605,201001,162,150,59.64305,-169.9125
606,201001,162,151,59.9843,-169.94433
607,201001,162,152,60.31777,-170.00193
608,201001,162,153,58.68585,-169.78417
609,201001,162,154,58.3568,-169.74183
610,201001,162,155,58.32095,-170.34607
611,201001,162,156,58.65498,-170.421
612,201001,162,157,58.66665,-171.06042
613,201001,162,158,59.65173,-170.57697
614,201001,162,159,59.98402,-170.62533
615,201001,162,160,60.3159,-170.64252
616,201001,162,161,60.3361,-171.3311
617,201001,162,162,60.35162,-172.06122
618,201001,162,163,58.66598,-171.68427
619,201001,162,164,58.66883,-172.35597
620,201001,162,165,58.34665,-172.3129
621,201001,162,166,58.32585,-171.67162
622,201001,162,167,58.32948,-171.04828
623,201001,162,168,59.31725,-171.1812
624,201001,162,169,59.65462,-171.22643
625,201001,162,170,59.98217,-171.30675
626,201001,162,171,60.65132,-171.43398
627,201001,162,172,60.97103,-171.48815
628,201001,162,173,61.31397,-173.58187
629,201001,162,174,61.65083,-173.65367
630,201001,162,175,61.98362,-173.73863
631,201001,162,176,62.0014,-174.4502
632,201001,162,177,61.67248,-174.44637
633,201001,162,178,57.68,-172.19693
634,201001,162,179,59.33277,-172.47062
635,201001,162,180,59.33177,-173.14615
636,201001,162,181,59.33575,-173.77523
637,201001,162,182,59.33225,-174.4314
638,201001,162,183,59.66537,-174.50292
639,201001,162,184,59.6677,-173.87413
640,201001,162,185,59.50453,-173.55377
641,201001,162,186,59.6613,-173.27832
642,201001,162,187,59.5051,-172.92903
643,201001,162,188,59.66667,-172.58158
644,201001,162,189,59.83018,-172.3004
645,201001,162,190,59.98373,-172.55498
646,201001,162,191,60.15398,-172.30388
647,201001,162,193,60.15322,-172.97217
648,201001,162,194,59.99862,-173.23338
649,201001,162,195,59.84002,-172.89925
650,201001,162,196,59.83052,-173.556
651,201001,162,197,60.11752,-173.7704
652,201001,162,198,60.28822,-173.38235
653,201001,162,199,60.65835,-174.12747
654,201001,162,200,60.33813,-174.05553
655,201001,162,201,60.18597,-174.34717
656,201001,162,202,60.01232,-173.96047
657,201001,162,203,59.83323,-174.20117
658,201001,162,204,59.98632,-174.5768
659,201001,162,205,60.33958,-177.42093
660,201001,162,206,60.33273,-176.7364
661,201001,162,207,60.0116,-176.71475
662,201001,162,208,59.99672,-177.18663
663,201001,162,209,59.99842,-177.89968
664,201001,162,210,60.66465,-178.22732
665,201001,162,211,60.66818,-177.53253
666,201001,162,212,60.98002,-177.62415
667,201001,162,213,60.99868,-176.99805
668,201001,162,214,61.32155,-176.96145
669,201001,162,215,60.6696,-176.83733
670,201001,162,216,60.66693,-176.22175
671,201001,162,217,60.98158,-176.283
672,201001,162,218,60.99528,-175.59357
673,201001,162,219,60.66702,-175.43072
674,201001,162,220,60.00048,-175.22412
675,201001,162,221,59.99492,-175.89982
676,201001,162,222,60.3243,-176.02635
677,201001,162,223,60.33433,-175.41697
678,201001,162,224,60.32775,-174.74283
679,201001,162,225,59.31945,-171.83538
680,201001,162,226,59.65522,-171.87067
681,201001,162,227,59.97412,-171.9331
682,201001,162,228,60.6509,-172.11045
683,201001,162,229,60.9738,-172.15457
684,201001,162,230,60.99987,-172.78542
685,201001,162,231,60.69267,-172.79815
686,201001,162,232,60.68477,-173.45013
687,201001,162,233,60.99675,-173.4656
688,201001,162,234,61.006,-174.16135
689,201001,162,235,61.01043,-174.85767
690,201001,162,236,60.67742,-174.8237
691,201001,162,237,61.33738,-174.2893
692,201001,162,238,61.33807,-174.95028
693,201001,162,239,61.33955,-175.62295
694,201001,162,240,61.31828,-176.28292
695,201001,162,241,61.65138,-176.4683
696,201001,162,242,61.67162,-175.06137
697,201001,162,243,61.65203,-175.76925
698,201001,162,244,61.9904,-175.84787
