transect,class,x,y,lon,lat,nasc
21,BT,-10.0,6540.0,-173.89563970833333,58.69311319166667,96.19547133333333
21,BT,-10.0,6530.0,-173.87030955,58.60289481000001,9.3092683
21,BT,-10.0,6520.0,-173.84545392727273,58.51579223636364,91.67808209090907
21,BT,-10.0,6510.0,-173.82040327272728,58.42444754545455,3.0581316363636364
21,BT,-10.0,6500.0,-173.79523234,58.33736457,225.94440480000003
21,BT,-10.0,6490.0,-173.77044243333333,58.24724704166667,12.750825083333334
21,BT,-10.0,6480.0,-173.74622491000002,58.159404429999995,46.45488139999999
21,BT,-10.0,6470.0,-173.72153245454544,58.0722201,1.6112334545454545
21,BT,-10.0,6460.0,-173.69677076363638,57.98082142727274,8.542576545454544
21,BT,-10.0,6450.0,-173.67234306,57.893674110000006,45.69956199999999
21,BT,-10.0,6440.0,-173.6472276090909,57.80658351818182,129.29293963636363
21,BT,-10.0,6430.0,-173.61895483636366,57.71555672727273,575.9085882727273
21,BT,-10.0,6420.0,-173.59618415999995,57.62828683,1611.6114592
21,BT,-10.0,6410.0,-173.5739878,57.54099630909092,14.871314636363634
21,BT,-10.0,6400.0,-173.54935579999997,57.4495738,3.2048454545454557
21,BT,-10.0,6390.0,-173.52564049999998,57.36231713000001,16.903755800000003
21,BT,-10.0,6380.0,-173.50208890000002,57.27516656363637,285.5496163636364
21,BT,-10.0,6370.0,-173.4775637818182,57.18383579090909,0.101146
21,BT,-10.0,6360.0,-173.45344014545455,57.09466253636364,75.52792372727272
21,BT,-10.0,6350.0,-173.42967912727275,57.007138154545466,17.95815418181818
21,BT,-10.0,6340.0,-173.40617268,56.91999582999999,3.3066371000000006
21,BT,-10.0,6330.0,-173.38265984545453,56.832815545454544,77.402042
21,BT,-10.0,6320.0,-173.36035835555558,56.749840688888895,19.253191888888885
22,BT,-50.0,6510.0,-174.44170392222222,58.387504044444455,57.46099722222222
22,BT,-50.0,6520.0,-174.46721719090908,58.470392027272716,603.3793019090909
22,BT,-50.0,6530.0,-174.49365983,58.557402100000004,0.1124759
22,BT,-50.0,6540.0,-174.52025896363637,58.64439381818182,0.5425077272727272
22,BT,-50.0,6550.0,-174.54818019090908,58.73558998181818,7.891942272727274
22,BT,-50.0,6560.0,-174.57494166,58.82265041999999,8.697032199999999
22,BT,-50.0,6570.0,-174.6018921454545,58.90975668181817,0.3561864545454545
22,BT,-50.0,6580.0,-174.63026724545452,59.00093624545455,0.037153090909090906
22,BT,-50.0,6590.0,-174.65730461,59.08789098,11.686303
22,BT,-50.0,6600.0,-174.68438913636362,59.17492351818181,13.166160727272727
22,BT,-50.0,6610.0,-174.71190970833334,59.26323771666667,11.67076325
22,BT,-50.0,6620.0,-174.74093568181817,59.355011863636356,6.234363363636363
22,BT,-50.0,6630.0,-174.76826298999998,59.44209413000001,9.828866200000002
22,BT,-50.0,6640.0,-174.7958081181818,59.529118672727265,13.352360181818183
22,BT,-50.0,6650.0,-174.824148275,59.61895945,3.1683431666666664
22,BT,-50.0,6660.0,-174.85207264000002,59.7060733,5.517029399999999
22,BT,-50.0,6670.0,-174.88008166363633,59.79297443636363,6.834724
22,BT,-50.0,6680.0,-174.90866864545453,59.88413123636364,5.632719909090909
22,BT,-50.0,6690.0,-174.9358925,59.96882334545455,6.825889545454545
22,BT,-50.0,6700.0,-174.96496767272725,60.05969166363638,7.484247
22,BT,-50.0,6710.0,-174.99463628181817,60.15078314545456,5.0162794545454545
22,BT,-50.0,6720.0,-175.02169730999998,60.23793253,3.2129849
22,BT,-50.0,6730.0,-175.05042639090908,60.324920799999994,2.9880216363636367
22,BT,-50.0,6740.0,-175.07978503636363,60.416055809090906,2.5331531818181814
22,BT,-50.0,6750.0,-175.10804886,60.5030476,1.8476727
22,BT,-50.0,6760.0,-175.13639650909093,60.5900482090909,4.084442999999999
22,BT,-50.0,6770.0,-175.16629379090907,60.681153354545465,2.183637545454545
22,BT,-50.0,6780.0,-175.19472188000003,60.768145210000014,7.841462899999999
22,BT,-50.0,6790.0,-175.22361557272725,60.855083527272726,0.39602454545454546
22,BT,-50.0,6800.0,-175.2535669909091,60.94619213636363,0.9930479090909089
22,BT,-50.0,6810.0,-175.28245134999997,61.033158619999995,0.6998673
22,BT,-50.0,6820.0,-175.31123343636364,61.12018285454546,0.027417545454545455
22,BT,-50.0,6830.0,-175.34097581999998,61.2072355,1.0411226
22,BT,-50.0,6840.0,-175.3681623090909,61.29440862727274,0.12447809090909091
23,BT,-90.0,6850.0,-176.0804711142857,61.31421238571429,0.4814912857142857
23,BT,-90.0,6840.0,-176.05242687272727,61.23999032727272,1.696687636363636
23,BT,-90.0,6830.0,-176.02089612000003,61.153269120000004,0.9488084000000001
23,BT,-90.0,6820.0,-175.98994382727273,61.06658970909091,2.3450952727272725
23,BT,-90.0,6810.0,-175.9576416181818,60.97576264545455,0.8148470909090908
23,BT,-90.0,6800.0,-175.92596718181818,60.88667125454545,9.274284
23,BT,-90.0,6790.0,-175.8963837,60.80310096000001,17.2810804
23,BT,-90.0,6780.0,-175.8660292090909,60.71633533636362,8.835534363636363
23,BT,-90.0,6770.0,-175.8337381909091,60.62549604545455,6.336263545454545
23,BT,-90.0,6760.0,-175.80177156363635,60.53508494545454,1.4314399090909091
23,BT,-90.0,6750.0,-175.77177006000002,60.45040795,2.1268617
23,BT,-90.0,6740.0,-175.742173,60.36356605454545,3.5998511818181824
23,BT,-90.0,6730.0,-175.71007872727273,60.27266459999999,5.865816999999999
23,BT,-90.0,6720.0,-175.67997390909093,60.186742045454544,26.23391354545454
23,BT,-90.0,6710.0,-175.64980701818183,60.0986441,52.141887636363634
23,BT,-90.0,6700.0,-175.6184239181818,60.00772277272727,125.13375681818184
23,BT,-90.0,6690.0,-175.58848077,59.920919930000004,34.1124782
23,BT,-90.0,6680.0,-175.55862955,59.83387576666667,21.318197083333335
23,BT,-90.0,6670.0,-175.52925235454546,59.7465888,36.27186936363636
23,BT,-90.0,6660.0,-175.49776781818179,59.65570402727273,15.07726181818182
23,BT,-90.0,6650.0,-175.46726536,59.56898125,11.800704999999999
23,BT,-90.0,6640.0,-175.43730665,59.48150631666667,5.397864916666666
23,BT,-90.0,6630.0,-175.4078989272727,59.39335911818181,8.319626272727271
23,BT,-90.0,6620.0,-175.37731378181817,59.302407463636364,11.158178363636363
23,BT,-90.0,6610.0,-175.34785986,59.21567895999999,19.2027956
23,BT,-90.0,6600.0,-175.31891208181816,59.128904709090904,123.4582980909091
23,BT,-90.0,6590.0,-175.28800863636363,59.03804219090909,5.5674375454545455
23,BT,-90.0,6580.0,-175.2590316909091,58.952965227272735,6.23737790909091
23,BT,-90.0,6570.0,-175.2304874909091,58.86253654545454,5.512475727272727
23,BT,-90.0,6560.0,-175.19996498000003,58.77592484,11.6552653
23,BT,-90.0,6550.0,-175.17111672727276,58.68912858181818,1.9547986363636367
23,BT,-90.0,6540.0,-175.14213203333335,58.59983281666666,1.1441385
23,BT,-90.0,6530.0,-175.12388555,58.543884000000006,0.0
24,BT,-120.0,6520.0,-175.7207182,58.3987382,0.0
24,BT,-130.0,6520.0,-175.7238847,58.4068985,0.0
24,BT,-130.0,6530.0,-175.74108270909088,58.456367154545454,4.655767909090909
24,BT,-130.0,6540.0,-175.77348856363636,58.54691519090909,19.44408154545454
24,BT,-130.0,6550.0,-175.80657205454543,58.63748477272727,1.088322818181818
24,BT,-130.0,6560.0,-175.83750382,58.723931449999995,1.3086549
24,BT,-130.0,6570.0,-175.86763245454543,58.81043242727274,0.4578951818181819
24,BT,-130.0,6580.0,-175.9003943,58.900844418181826,2.127392909090909
24,BT,-130.0,6590.0,-175.93107075454546,58.98528650909091,11.34583109090909
24,BT,-130.0,6600.0,-175.96340495454544,59.0755079090909,150.02739036363636
24,BT,-130.0,6610.0,-175.99447419,59.16161223,265.9062791
24,BT,-130.0,6620.0,-176.02573454545455,59.247726318181805,110.8051900909091
24,BT,-130.0,6630.0,-176.05852166363638,59.3380369,34.54527318181818
24,BT,-130.0,6640.0,-176.09128391818183,59.4284641090909,9.970134363636364
24,BT,-130.0,6650.0,-176.12299679999998,59.51481758999999,8.968698
24,BT,-130.0,6660.0,-176.15534226666668,59.60222885000001,14.171465
24,BT,-130.0,6670.0,-176.18655470000002,59.68771866363637,12.632807181818182
24,BT,-130.0,6680.0,-176.21984721818183,59.77818693636364,4.360326727272727
24,BT,-130.0,6690.0,-176.25471525833333,59.870822525,3.639678166666666
24,BT,-130.0,6700.0,-176.28760832727275,59.95558537272727,2.3884287272727276
24,BT,-130.0,6710.0,-176.32157472727272,60.04297877272727,2.8989001818181817
24,BT,-130.0,6720.0,-176.35294715000003,60.12760645000001,4.0315436
24,BT,-130.0,6730.0,-176.38301630833334,60.215479275,6.840414416666667
24,BT,-130.0,6740.0,-176.41902879999998,60.30427991818181,5.537824818181819
24,BT,-130.0,6750.0,-176.4516264090909,60.394739518181815,4.4586689090909095
24,BT,-130.0,6760.0,-176.48318948,60.481099789999995,5.6443591
24,BT,-130.0,6770.0,-176.51702219230768,60.56532922307693,3.00599076923077
24,BT,-130.0,6780.0,-176.54856965000002,60.65626400000001,5.2745093
24,BT,-130.0,6790.0,-176.58135924545454,60.74276145454546,5.803622727272727
24,BT,-130.0,6800.0,-176.6160591,60.83352827272727,11.345537727272728
24,BT,-130.0,6810.0,-176.64895255999997,60.92015581999999,7.837822
24,BT,-130.0,6820.0,-176.68225259230772,61.006489676923096,12.355547384615388
24,BT,-130.0,6830.0,-176.71697008999996,61.09578922000001,20.1180811
24,BT,-130.0,6840.0,-176.7502342090909,61.18235268181817,20.815739727272728
24,BT,-130.0,6850.0,-176.7850068090909,61.27296693636363,16.908059545454545
24,BT,-130.0,6860.0,-176.81860197999998,61.35932427,23.9097659
24,BT,-130.0,6870.0,-176.85118595000003,61.44471740833333,25.27683441666667
24,BT,-130.0,6880.0,-176.8872358,61.535670981818164,31.801819272727265
24,BT,-130.0,6890.0,-176.92188205,61.622062119999995,31.8282283
24,BT,-130.0,6900.0,-176.95640655454548,61.708498009090924,28.645712
24,BT,-130.0,6910.0,-176.99220510909092,61.79827503636364,3.0327230000000003
24,BT,-130.0,6920.0,-177.02604005454543,61.887769272727276,2.5138787272727274
24,BT,-130.0,6930.0,-177.05996861,61.97445027000001,6.5616624
24,BT,-130.0,6940.0,-177.09287980833332,62.05648734166667,5.826296916666667
24,BT,-130.0,6950.0,-177.1290983,62.14835056363636,1.7659079090909093
24,BT,-130.0,6960.0,-177.1649302909091,62.23904634545454,4.247204818181817
24,BT,-130.0,6970.0,-177.19245766666666,62.30928201666666,1.819687
25,BT,-170.0,6980.0,-177.92933439999996,62.323179499999995,12.048569
25,BT,-170.0,6970.0,-177.90123074545454,62.257405990909085,8.769003363636363
25,BT,-170.0,6960.0,-177.86458103,62.17103999,6.4972846
25,BT,-170.0,6950.0,-177.82867621818184,62.08553395454546,30.534384363636367
25,BT,-170.0,6940.0,-177.79251123636365,61.998832409090895,6.441780727272728
25,BT,-170.0,6930.0,-177.75452822727274,61.90856506363637,3.3796506363636367
25,BT,-170.0,6920.0,-177.71854344,61.82233494,4.398882799999999
25,BT,-170.0,6910.0,-177.68272713636364,61.73603201818182,5.696744909090909
25,BT,-170.0,6900.0,-177.64508066363638,61.645567745454535,4.674182636363636
25,BT,-170.0,6890.0,-177.60943142,61.559118950000006,3.5600324999999997
25,BT,-170.0,6880.0,-177.57166492500002,61.47313963333334,1.6745606666666664
25,BT,-170.0,6870.0,-177.53713820000002,61.38345512727273,6.353137454545455
25,BT,-170.0,6860.0,-177.50226849,61.29715168,8.660589
25,BT,-170.0,6850.0,-177.46561979090913,61.21102234545455,13.768543545454547
25,BT,-170.0,6840.0,-177.43110638333334,61.12638273333332,11.953948749999997
25,BT,-170.0,6830.0,-177.3941004909091,61.03415547272727,12.380279818181817
25,BT,-170.0,6820.0,-177.35720685454547,60.94571327272727,12.61551590909091
25,BT,-170.0,6810.0,-177.32241054999997,60.85938907999999,11.045420100000001
25,BT,-170.0,6800.0,-177.28779587272732,60.77302877272727,5.723017181818181
25,BT,-170.0,6790.0,-177.25311609166667,60.68561000833333,10.802898833333332
25,BT,-170.0,6780.0,-177.21757682727275,60.59832316363636,12.169570363636364
25,BT,-170.0,6770.0,-177.18211683636363,60.51027555454546,6.9910251818181814
25,BT,-170.0,6760.0,-177.14616128181817,60.41989011818182,5.464273
25,BT,-170.0,6750.0,-177.11157077,60.333406090000004,3.9826257
25,BT,-170.0,6740.0,-177.07705815454545,60.2468861909091,3.990471272727274
25,BT,-170.0,6730.0,-177.04119354545455,60.156207654545454,4.426741454545454
25,BT,-170.0,6720.0,-177.0053381181818,60.066538945454546,10.983861545454545
25,BT,-170.0,6710.0,-176.97193369090908,59.98492395454546,2.8760327272727273
25,BT,-170.0,6700.0,-176.93784268181818,59.89403097272728,9.185597454545455
25,BT,-170.0,6690.0,-176.90360525,59.80753734000001,16.639963
25,BT,-170.0,6680.0,-176.869366875,59.71964311666667,118.53637741666667
25,BT,-170.0,6670.0,-176.83291705,59.6304851,594.0435225
25,BT,-160.0,6670.0,-176.83230890000002,59.630542444444444,406.6007064444444
25,BT,-160.0,6660.0,-176.79984436,59.54378219,199.0186266
25,BT,-160.0,6650.0,-176.766874075,59.462418541666665,33.853944000000006
25,BT,-160.0,6640.0,-176.73216084545456,59.368124563636364,137.02995972727274
25,BT,-160.0,6630.0,-176.69862257999998,59.281455259999994,295.4823954
25,BT,-160.0,6620.0,-176.6652358,59.19478010909091,8.539856000000002
25,BT,-160.0,6610.0,-176.63023124545452,59.10397784545456,45.150890545454544
25,BT,-160.0,6600.0,-176.59696562000002,59.01728562000001,2.7532243999999997
25,BT,-160.0,6590.0,-176.56376871818182,58.93054263636364,0.018390545454545455
25,BT,-160.0,6580.0,-176.53079312999998,58.84388400999999,15.737583899999999
25,BT,-160.0,6570.0,-176.49745064545456,58.75733107272727,0.2273107272727273
25,BT,-160.0,6560.0,-176.46278575454545,58.66667706363637,0.6965775454545455
25,BT,-160.0,6550.0,-176.43009361,58.580104330000005,12.331897000000001
25,BT,-160.0,6540.0,-176.4130184,58.5348448,0.0
26,BT,-200.0,6550.0,-177.0655704,58.54895205,0.0052395
26,BT,-200.0,6560.0,-177.08897368181817,58.610760954545455,91.56301627272727
26,BT,-200.0,6570.0,-177.12352022000002,58.697186509999995,0.49808520000000006
26,BT,-200.0,6580.0,-177.1579575636364,58.78369090909091,0.031462363636363636
26,BT,-200.0,6590.0,-177.19442850909093,58.874352272727265,0.8255306363636362
26,BT,-200.0,6600.0,-177.22932443,58.960863419999995,0.5694069
26,BT,-200.0,6610.0,-177.26456849090908,59.047350336363635,1.3601724545454545
26,BT,-200.0,6620.0,-177.2991884,59.133769859999994,2.6432137
26,BT,-200.0,6630.0,-177.33556652500002,59.220987099999995,12.814254499999999
26,BT,-200.0,6640.0,-177.3710138,59.30960966,29.8848208
26,BT,-200.0,6650.0,-177.4072619,59.39802516666666,88.46023808333332
26,BT,-200.0,6660.0,-177.44208269090913,59.48398418181819,24.415083818181817
26,BT,-200.0,6670.0,-177.48512030833334,59.57539745833333,46.357688500000016
26,BT,-200.0,6680.0,-177.53367796,59.65780170000001,40.7723727
26,BT,-200.0,6690.0,-177.55625238181818,59.74530453636365,53.24192490909092
26,BT,-200.0,6700.0,-177.58578124000002,59.83220458999999,24.852817599999998
26,BT,-200.0,6710.0,-177.6216043090909,59.91865557272727,24.713807999999997
26,BT,-200.0,6720.0,-177.65945302727275,60.009182590909084,20.34940563636364
26,BT,-200.0,6730.0,-177.69531521,60.09562580000001,29.1336297
26,BT,-200.0,6740.0,-177.73161555454544,60.182023845454545,15.269538727272726
26,BT,-200.0,6750.0,-177.769027,60.27009694545455,62.24576272727274
26,BT,-200.0,6760.0,-177.8063010181818,60.35775775454545,74.5571471818182
26,BT,-200.0,6770.0,-177.84235062,60.444251810000004,280.3133182
26,BT,-200.0,6780.0,-177.87907088181822,60.5306607,73.16769727272728
26,BT,-200.0,6790.0,-177.91692432727274,60.62120354545455,14.372152181818182
26,BT,-200.0,6800.0,-177.95384857999997,60.707689970000004,6.823842000000001
26,BT,-200.0,6810.0,-177.99032680000002,60.79299099166667,4.386886166666666
26,BT,-200.0,6820.0,-178.0284075090909,60.88247128181819,4.51321109090909
26,BT,-200.0,6830.0,-178.06585888,60.968854260000015,3.2707788
26,BT,-200.0,6840.0,-178.1037142090909,61.05518663636363,2.9824649999999995
26,BT,-200.0,6850.0,-178.14188752727273,61.14581360909092,3.398967272727273
26,BT,-200.0,6860.0,-178.17850145454545,61.22938951818182,2.890022454545455
26,BT,-200.0,6870.0,-178.21749029999998,61.31910345454546,13.054195
26,BT,-200.0,6880.0,-178.2549545,61.4073784,10.20307918181818
26,BT,-200.0,6890.0,-178.29317277272725,61.49180719090908,20.835685
26,BT,-200.0,6900.0,-178.33237240909094,61.58216387272727,9.847100090909091
26,BT,-200.0,6910.0,-178.36659783,61.668778630000006,17.391363399999996
26,BT,-200.0,6920.0,-178.4051743,61.75492515454546,6.567438272727273
26,BT,-200.0,6930.0,-178.44737119090908,61.84499041818182,2.6712497272727274
26,BT,-200.0,6940.0,-178.48452436,61.93127615000001,2.9398466999999995
26,BT,-200.0,6950.0,-178.52378135454543,62.01732391818182,3.1343488181818184
26,BT,-200.0,6960.0,-178.56261206000002,62.103481290000005,7.5860431
26,BT,-200.0,6970.0,-178.60100329090906,62.18969355454545,15.679615818181821
26,BT,-200.0,6980.0,-178.64123374545454,62.28000614545454,7.095400818181818
26,BT,-200.0,6990.0,-178.6633822,62.3292128,0.836858
27,BT,-240.0,7000.0,-179.3996038,62.3390271,1.092922
27,BT,-240.0,6990.0,-179.38091303,62.29383979000001,0.6421307
27,BT,-240.0,6980.0,-179.34077294545457,62.20777075454546,1.6568866363636368
27,BT,-240.0,6970.0,-179.30084068000002,62.121671479999996,4.218906
27,BT,-240.0,6960.0,-179.2602860181818,62.035600118181826,4.806992454545454
27,BT,-240.0,6950.0,-179.21785767272723,61.94532922727273,3.873703272727272
27,BT,-240.0,6940.0,-179.17777474999997,61.859178179999994,0.36587539999999996
27,BT,-240.0,6930.0,-179.1376131181818,61.77302683636364,0.14524954545454546
27,BT,-240.0,6920.0,-179.09565725454544,61.6827201909091,1.2391591818181817
27,BT,-240.0,6910.0,-179.05590562,61.59653803000001,11.7454709
27,BT,-240.0,6900.0,-179.01596565454545,61.510344954545445,0.5814985454545455
27,BT,-240.0,6890.0,-178.97646548999998,61.424161059999996,0.33765100000000003
27,BT,-240.0,6880.0,-178.93699868181818,61.33803225454546,3.0295646363636366
27,BT,-240.0,6870.0,-178.89281593636363,61.24871700909091,5.876015909090909
27,BT,-240.0,6860.0,-178.86522630909087,61.15783107272728,14.166122090909091
27,BT,-240.0,6850.0,-178.82905953636362,61.07641305454546,4.615122818181818
27,BT,-240.0,6840.0,-178.77804869999997,60.990770763636355,1.3813360909090913
27,BT,-240.0,6830.0,-178.73824606363635,60.90054855454546,5.364336818181818
27,BT,-240.0,6820.0,-178.6987359,60.814525030000006,9.822949
27,BT,-240.0,6810.0,-178.6593525636364,60.72858472727273,64.34775681818181
27,BT,-240.0,6800.0,-178.61797879166667,60.63560255833334,32.456456833333334
27,BT,-240.0,6790.0,-178.58054455,60.552046399999995,64.6161103
27,BT,-240.0,6780.0,-178.54127169999998,60.465957681818175,79.19236063636363
27,BT,-240.0,6770.0,-178.50375461,60.379648839999994,42.2784649
27,BT,-240.0,6760.0,-178.46561043333335,60.29550185833333,17.18883658333333
27,BT,-240.0,6750.0,-178.4253729818182,60.2050099,12.985185000000001
27,BT,-240.0,6740.0,-178.3857051181818,60.114794054545456,1.8956462727272727
27,BT,-240.0,6730.0,-178.34843852,60.02861915,79.4824162
27,BT,-240.0,6720.0,-178.3092266230769,59.940317276923075,32.19776092307692
27,BT,-240.0,6710.0,-178.2721679,59.85590009000001,141.1715464
27,BT,-240.0,6700.0,-178.23426332727274,59.769711609090905,320.95138099999997
27,BT,-240.0,6690.0,-178.19717419090907,59.68293777272727,115.28947490909091
27,BT,-240.0,6680.0,-178.1578941818182,59.59266962727274,212.58797909090907
27,BT,-240.0,6670.0,-178.12059047000002,59.50652298999999,26.398671199999995
27,BT,-240.0,6660.0,-178.08328302727273,59.42042016363635,0.003949909090909091
27,BT,-240.0,6650.0,-178.045996,59.334305990000004,0.6128875
27,BT,-240.0,6640.0,-178.00891991818182,59.24812660909092,6.599147636363637
27,BT,-240.0,6630.0,-177.97081221666667,59.1597325,1.7990039166666667
27,BT,-240.0,6620.0,-177.93265590000001,59.07074178000001,0.2397469
27,BT,-240.0,6610.0,-177.8957242090909,58.98449056363636,1.019789
27,BT,-240.0,6600.0,-177.8595297,58.89828240000001,13.752203900000001
27,BT,-240.0,6590.0,-177.8225346909091,58.812273554545456,0.0070922727272727274
27,BT,-240.0,6580.0,-177.78383627272729,58.72224036363637,0.0
27,BT,-240.0,6570.0,-177.75954226666667,58.66493473333333,0.0
28,BT,-280.0,6710.0,-178.9150865,59.8263569,0.0
28,BT,-280.0,6720.0,-178.93809080000003,59.875343436363636,0.0
28,BT,-280.0,6730.0,-178.9817952090909,59.96486877272728,0.8595753636363637
28,BT,-280.0,6740.0,-179.0210325,60.05062716,118.17618069999999
28,BT,-280.0,6750.0,-179.06090626363635,60.13629738181819,1.4829590000000001
28,BT,-280.0,6760.0,-179.10312454545453,60.22600212727273,0.0
28,BT,-280.0,6770.0,-179.14389945,60.31165907999999,0.0
28,BT,-280.0,6780.0,-179.18492586363638,60.39729735454545,0.0
28,BT,-280.0,6790.0,-179.22587214,60.482922970000004,0.0
28,BT,-280.0,6800.0,-179.2666103363636,60.56857639090909,0.0
28,BT,-280.0,6810.0,-179.30979299999998,60.65827040909091,0.0
28,BT,-280.0,6820.0,-179.35095502,60.74393970000001,0.0958395
28,BT,-280.0,6830.0,-179.39211766363636,60.82963428181818,5.0458229999999995
28,BT,-280.0,6840.0,-179.43548655454546,60.919427863636365,4.0146927272727275
28,BT,-280.0,6850.0,-179.47718832,61.005113970000004,17.1081915
28,BT,-280.0,6860.0,-179.51793673636365,61.090971745454546,7.126850545454546
28,BT,-280.0,6870.0,-179.56019999,61.176738750000005,2.9272090000000004
28,BT,-280.0,6880.0,-179.60067970833333,61.259716625,3.3176881666666667
28,BT,-280.0,6890.0,-179.64660395454547,61.35307430909091,9.988123545454544
28,BT,-280.0,6900.0,-179.68890947,61.43886106,5.903044700000001
28,BT,-280.0,6910.0,-179.73113716363636,61.52470161818182,10.261608181818183
28,BT,-280.0,6920.0,-179.77288316,61.61054962000001,7.556849
28,BT,-280.0,6930.0,-179.81573281818183,61.69631625454545,15.320815818181815
28,BT,-280.0,6940.0,-179.8609772272727,61.786247799999984,96.07857600000001
28,BT,-280.0,6950.0,-179.90415534,61.87213879000001,98.27028849999999
28,BT,-280.0,6960.0,-179.94689684545455,61.95807853636364,326.5314824545454
28,BT,-280.0,6970.0,-49.08256309090911,62.047277554545445,336.9376231818182
28,BT,-280.0,6980.0,179.9655823,62.13366914545455,73.84276636363637
28,BT,-280.0,6990.0,179.92151994,62.21955836000001,234.5853283
28,BT,-280.0,7000.0,179.88207208888886,62.29732971111111,786.2556164444445
29,BT,-320.0,6970.0,179.32734555999997,61.965244559999995,36.207748
29,BT,-320.0,6960.0,179.37205203636364,61.8795831,4.475912
29,BT,-320.0,6950.0,179.41687844,61.79398887999999,144.05672750000002
29,BT,-320.0,6940.0,179.4619768,61.70845034545455,4.450986818181819
29,BT,-320.0,6930.0,179.50698122,61.62284719,14.375451500000002
29,BT,-320.0,6920.0,179.55164822727272,61.53717716363637,11.786749454545456
29,BT,-320.0,6910.0,179.59864814545455,61.44735420909091,12.861204181818179
29,BT,-320.0,6900.0,179.64317283,61.36159292999999,5.8590899
29,BT,-320.0,6890.0,179.6876351090909,61.27588006363637,6.210257818181817
29,BT,-320.0,6880.0,179.7320376,61.19013068,2.0753656
29,BT,-320.0,6870.0,179.77614279090906,61.10439552727273,5.2789209999999995
29,BT,-320.0,6860.0,179.82035313636365,61.01813025454544,16.37742709090909
29,BT,-320.0,6850.0,179.86501888181817,60.93140460909092,6.484494636363636
29,BT,-320.0,6840.0,179.90834859999998,60.845821009999995,7.9552779000000005
29,BT,-320.0,6830.0,179.93569383333332,60.79298426666667,3.4399029999999997
29,BT,-310.0,6830.0,179.95862337499997,60.7482599125,2.948197125
29,BT,-310.0,6820.0,179.98786429999998,60.69147291666667,0.0
30,BT,-350.0,6850.0,179.19680936363636,60.85056038181818,0.27483127272727276
30,BT,-350.0,6860.0,179.15109418181817,60.940138236363644,2.109764636363636
30,BT,-350.0,6870.0,179.10850462000002,61.02573427,3.0964126999999997
30,BT,-350.0,6880.0,179.06205758181815,61.11082238181817,4.961606545454544
30,BT,-350.0,6890.0,179.01594011999998,61.19597015999999,13.5728672
30,BT,-350.0,6900.0,178.96976615454548,61.28117095454545,24.194538363636365
30,BT,-350.0,6910.0,178.9210706181818,61.370469536363636,9.132263000000002
30,BT,-350.0,6920.0,178.87453423,61.455814769999996,13.1141611
30,BT,-350.0,6930.0,178.82672333333332,61.543427891666674,13.688959083333335
30,BT,-350.0,6940.0,178.7804988272727,61.62799565454545,22.008657272727273
30,BT,-350.0,6950.0,178.73372138000002,61.71319215,36.1736242
30,BT,-350.0,6960.0,178.68655717272725,61.7983798,10.931455909090909
30,BT,-350.0,6970.0,178.6372535818182,61.88773929090908,7.310949727272727
30,BT,-350.0,6980.0,178.594561375,61.9648522,424.378655
31,BT,-390.0,6990.0,177.85638436,61.97036878,347.20209980000004
31,BT,-390.0,6980.0,177.90574838181817,61.88545805454546,6.342155181818183
31,BT,-390.0,6970.0,177.95327096363633,61.804468218181825,2.048360090909091
31,BT,-390.0,6960.0,178.00456468333334,61.716776908333316,0.012775
31,BT,-390.0,6950.0,178.05384496000002,61.629930779999995,3.8242269999999996
31,BT,-390.0,6940.0,178.10324701818183,61.545172490909074,2.092007636363636
31,BT,-390.0,6930.0,178.15433482727272,61.45624527272728,3.0492199090909087
31,BT,-390.0,6920.0,178.20443924,61.37161553,0.0014948
31,BT,-390.0,6910.0,178.25216166363637,61.286641054545456,0.0
31,BT,-390.0,6900.0,178.30229845454548,61.19777015454545,0.0
31,BT,-390.0,6890.0,178.35180179999998,61.11343356,0.0
31,BT,-390.0,6880.0,178.3991673181818,61.028636600000006,0.0
31,BT,-390.0,6870.0,178.4394151,60.951549025,0.0
1,PK1,730.0,6340.0,-161.18411375000002,57.136225537499996,0.0
1,PK1,730.0,6330.0,-161.18633838181816,57.0565175090909,0.0
1,PK1,730.0,6320.0,-161.19186085454547,56.96416066363636,0.0
1,PK1,730.0,6310.0,-161.19808961,56.876148799999996,0.0
1,PK1,730.0,6300.0,-161.20429286363637,56.78810290909091,0.0
1,PK1,730.0,6290.0,-161.21066964545454,56.69582830000001,0.0
1,PK1,730.0,6280.0,-161.21700541,56.60776943,0.0
1,PK1,730.0,6270.0,-161.22363541666667,56.51753672500001,0.0
1,PK1,730.0,6260.0,-161.2295224,56.42623666000001,0.0
1,PK1,730.0,6250.0,-161.23575961818185,56.338070563636364,0.0
1,PK1,730.0,6240.0,-161.2412791454545,56.24572226363636,0.0
1,PK1,730.0,6230.0,-161.245155575,56.1827664,0.0
2,PK1,700.0,6210.0,-161.85244201999998,56.02163470000001,0.0
2,PK1,700.0,6220.0,-161.84796705,56.084579039999994,0.0
2,PK1,700.0,6230.0,-161.84303339090908,56.17279092727272,0.0
2,PK1,700.0,6240.0,-161.83808368181818,56.265146699999995,0.0
2,PK1,700.0,6250.0,-161.83339121,56.35336738999998,0.0
2,PK1,700.0,6260.0,-161.82863196363635,56.44157690909091,0.0
2,PK1,700.0,6270.0,-161.82364204545453,56.533977190909084,0.0
