x,y
381.95425318153434,6009.714735496735
391.95425318153434,6009.714735496735
401.95425318153434,6009.714735496735
411.95425318153434,6009.714735496735
421.95425318153434,6009.714735496735
381.95425318153434,6019.714735496735
391.95425318153434,6019.714735496735
401.95425318153434,6019.714735496735
411.95425318153434,6019.714735496735
421.95425318153434,6019.714735496735
461.95425318153434,6019.714735496735
471.95425318153434,6019.714735496735
481.95425318153434,6019.714735496735
491.95425318153434,6019.714735496735
381.95425318153434,6029.714735496735
391.95425318153434,6029.714735496735
401.95425318153434,6029.714735496735
411.95425318153434,6029.714735496735
421.95425318153434,6029.714735496735
431.95425318153434,6029.714735496735
441.95425318153434,6029.714735496735
451.95425318153434,6029.714735496735
461.95425318153434,6029.714735496735
471.95425318153434,6029.714735496735
481.95425318153434,6029.714735496735
491.95425318153434,6029.714735496735
381.95425318153434,6039.714735496735
391.95425318153434,6039.714735496735
401.95425318153434,6039.714735496735
411.95425318153434,6039.714735496735
421.95425318153434,6039.714735496735
431.95425318153434,6039.714735496735
441.95425318153434,6039.714735496735
451.95425318153434,6039.714735496735
461.95425318153434,6039.714735496735
471.95425318153434,6039.714735496735
481.95425318153434,6039.714735496735
491.95425318153434,6039.714735496735
381.95425318153434,6049.714735496735
391.95425318153434,6049.714735496735
401.95425318153434,6049.714735496735
411.95425318153434,6049.714735496735
421.95425318153434,6049.714735496735
431.95425318153434,6049.714735496735
441.95425318153434,6049.714735496735
451.95425318153434,6049.714735496735
461.95425318153434,6049.714735496735
471.95425318153434,6049.714735496735
481.95425318153434,6049.714735496735
491.95425318153434,6049.714735496735
381.95425318153434,6059.714735496735
391.95425318153434,6059.714735496735
401.95425318153434,6059.714735496735
411.95425318153434,6059.714735496735
421.95425318153434,6059.714735496735
431.95425318153434,6059.714735496735
441.95425318153434,6059.714735496735
451.95425318153434,6059.714735496735
461.95425318153434,6059.714735496735
471.95425318153434,6059.714735496735
481.95425318153434,6059.714735496735
491.95425318153434,6059.714735496735
351.95425318153434,6069.714735496735
381.95425318153434,6069.714735496735
391.95425318153434,6069.714735496735
401.95425318153434,6069.714735496735
411.95425318153434,6069.714735496735
421.95425318153434,6069.714735496735
431.95425318153434,6069.714735496735
441.95425318153434,6069.714735496735
451.95425318153434,6069.714735496735
461.95425318153434,6069.714735496735
471.95425318153434,6069.714735496735
481.95425318153434,6069.714735496735
491.95425318153434,6069.714735496735
351.95425318153434,6079.714735496735
361.95425318153434,6079.714735496735
371.95425318153434,6079.714735496735
381.95425318153434,6079.714735496735
391.95425318153434,6079.714735496735
401.95425318153434,6079.714735496735
411.95425318153434,6079.714735496735
421.95425318153434,6079.714735496735
431.95425318153434,6079.714735496735
441.95425318153434,6079.714735496735
451.95425318153434,6079.714735496735
461.95425318153434,6079.714735496735
471.95425318153434,6079.714735496735
481.95425318153434,6079.714735496735
491.95425318153434,6079.714735496735
501.95425318153434,6079.714735496735
511.95425318153434,6079.714735496735
521.9542531815343,6079.714735496735
531.9542531815343,6079.714735496735
351.95425318153434,6089.714735496735
361.95425318153434,6089.714735496735
371.95425318153434,6089.714735496735
381.95425318153434,6089.714735496735
391.95425318153434,6089.714735496735
401.95425318153434,6089.714735496735
411.95425318153434,6089.714735496735
421.95425318153434,6089.714735496735
431.95425318153434,6089.714735496735
441.95425318153434,6089.714735496735
451.95425318153434,6089.714735496735
461.95425318153434,6089.714735496735
471.95425318153434,6089.714735496735
481.95425318153434,6089.714735496735
491.95425318153434,6089.714735496735
501.95425318153434,6089.714735496735
511.95425318153434,6089.714735496735
521.9542531815343,6089.714735496735
531.9542531815343,6089.714735496735
311.95425318153434,6099.714735496735
321.95425318153434,6099.714735496735
331.95425318153434,6099.714735496735
341.95425318153434,6099.714735496735
351.95425318153434,6099.714735496735
361.95425318153434,6099.714735496735
371.95425318153434,6099.714735496735
381.95425318153434,6099.714735496735
391.95425318153434,6099.714735496735
401.95425318153434,6099.714735496735
411.95425318153434,6099.714735496735
421.95425318153434,6099.714735496735
431.95425318153434,6099.714735496735
441.95425318153434,6099.714735496735
451.95425318153434,6099.714735496735
461.95425318153434,6099.714735496735
471.95425318153434,6099.714735496735
481.95425318153434,6099.714735496735
491.95425318153434,6099.714735496735
501.95425318153434,6099.714735496735
511.95425318153434,6099.714735496735
521.9542531815343,6099.714735496735
531.9542531815343,6099.714735496735
311.95425318153434,6109.714735496735
321.95425318153434,6109.714735496735
331.95425318153434,6109.714735496735
341.95425318153434,6109.714735496735
351.95425318153434,6109.714735496735
361.95425318153434,6109.714735496735
371.95425318153434,6109.714735496735
381.95425318153434,6109.714735496735
391.95425318153434,6109.714735496735
401.95425318153434,6109.714735496735
411.95425318153434,6109.714735496735
421.95425318153434,6109.714735496735
431.95425318153434,6109.714735496735
441.95425318153434,6109.714735496735
451.95425318153434,6109.714735496735
461.95425318153434,6109.714735496735
471.95425318153434,6109.714735496735
481.95425318153434,6109.714735496735
491.95425318153434,6109.714735496735
501.95425318153434,6109.714735496735
511.95425318153434,6109.714735496735
521.9542531815343,6109.714735496735
531.9542531815343,6109.714735496735
541.9542531815343,6109.714735496735
551.9542531815343,6109.714735496735
561.9542531815343,6109.714735496735
311.95425318153434,6119.714735496735
321.95425318153434,6119.714735496735
331.95425318153434,6119.714735496735
341.95425318153434,6119.714735496735
351.95425318153434,6119.714735496735
361.95425318153434,6119.714735496735
371.95425318153434,6119.714735496735
381.95425318153434,6119.714735496735
391.95425318153434,6119.714735496735
401.95425318153434,6119.714735496735
411.95425318153434,6119.714735496735
421.95425318153434,6119.714735496735
431.95425318153434,6119.714735496735
441.95425318153434,6119.714735496735
451.95425318153434,6119.714735496735
461.95425318153434,6119.714735496735
471.95425318153434,6119.714735496735
481.95425318153434,6119.714735496735
491.95425318153434,6119.714735496735
501.95425318153434,6119.714735496735
511.95425318153434,6119.714735496735
521.9542531815343,6119.714735496735
531.9542531815343,6119.714735496735
541.9542531815343,6119.714735496735
551.9542531815343,6119.714735496735
561.9542531815343,6119.714735496735
311.95425318153434,6129.714735496735
321.95425318153434,6129.714735496735
331.95425318153434,6129.714735496735
341.95425318153434,6129.714735496735
351.95425318153434,6129.714735496735
361.95425318153434,6129.714735496735
371.95425318153434,6129.714735496735
381.95425318153434,6129.714735496735
391.95425318153434,6129.714735496735
401.95425318153434,6129.714735496735
411.95425318153434,6129.714735496735
421.95425318153434,6129.714735496735
431.95425318153434,6129.714735496735
441.95425318153434,6129.714735496735
