ship,survey,event_id,species_code,specimen_id,fork_length,organism_weight,age,sex,eq_longitude
157,201407,9,21740,998,16.7,0.034,1,Male,-162.1733
157,201407,9,21740,721,61.0,1.71,11,Male,-162.1733
157,201407,9,21740,738,57.4,1.192,7,Female,-162.1733
157,201407,9,21740,751,52.6,1.094,5,Male,-162.1733
157,201407,9,21740,755,47.1,0.834,6,Male,-162.1733
157,201407,9,21740,756,50.1,0.836,6,Female,-162.1733
157,201407,9,21740,999,14.1,0.018,1,,-162.1733
157,201407,9,21740,734,54.4,1.182,7,Female,-162.1733
157,201407,9,21740,736,45.7,0.654,7,Female,-162.1733
157,201407,9,21740,742,54.9,1.118,9,Female,-162.1733
157,201407,9,21740,746,59.1,1.354,7,Female,-162.1733
157,201407,9,21740,737,56.0,1.292,7,Male,-162.1733
157,201407,9,21740,720,53.8,1.11,6,Male,-162.1733
157,201407,9,21740,723,62.1,1.93,8,Male,-162.1733
157,201407,9,21740,725,51.3,1.118,7,Male,-162.1733
157,201407,9,21740,729,53.9,0.936,6,Female,-162.1733
157,201407,9,21740,754,63.5,1.592,8,Female,-162.1733
157,201407,9,21740,728,46.7,0.76,5,Male,-162.1733
157,201407,9,21740,735,47.1,0.788,7,Male,-162.1733
157,201407,9,21740,748,61.6,1.402,15,Male,-162.1733
157,201407,9,21740,996,14.9,0.022,1,,-162.1733
157,201407,9,21740,722,51.4,1.002,6,Female,-162.1733
157,201407,9,21740,726,50.8,1.066,7,Male,-162.1733
157,201407,9,21740,727,55.6,1.184,7,Female,-162.1733
157,201407,9,21740,732,64.8,1.948,15,Male,-162.1733
157,201407,9,21740,739,44.1,0.63,6,Male,-162.1733
157,201407,9,21740,743,54.8,1.136,6,Male,-162.1733
157,201407,9,21740,750,65.0,1.736,8,Female,-162.1733
157,201407,11,21740,1286,53.7,1.112,8,Male,-162.7817
157,201407,11,21740,1290,50.7,1.084,6,Male,-162.7817
157,201407,11,21740,1301,51.2,0.992,6,Male,-162.7817
157,201407,11,21740,1304,57.4,1.2,7,Male,-162.7817
157,201407,11,21740,1288,52.1,0.89,6,Female,-162.7817
157,201407,11,21740,1292,55.9,1.088,7,Female,-162.7817
157,201407,11,21740,1300,49.3,0.836,6,Male,-162.7817
157,201407,11,21740,1309,56.3,1.304,8,Male,-162.7817
157,201407,11,21740,1313,55.6,1.242,7,Female,-162.7817
157,201407,11,21740,1357,15.4,0.024,1,,-162.7817
157,201407,11,21740,1275,53.1,1.036,7,Female,-162.7817
157,201407,11,21740,1278,57.8,1.262,8,Female,-162.7817
157,201407,11,21740,1279,50.5,0.912,6,Female,-162.7817
157,201407,11,21740,1285,56.9,1.352,8,Female,-162.7817
157,201407,11,21740,1294,42.4,0.58,6,Male,-162.7817
157,201407,11,21740,1307,50.2,0.968,6,Female,-162.7817
157,201407,11,21740,1356,13.5,0.022,1,,-162.7817
157,201407,11,21740,1274,54.7,1.266,5,Male,-162.7817
157,201407,11,21740,1276,58.7,1.482,9,Female,-162.7817
157,201407,11,21740,1291,49.7,1.022,6,Male,-162.7817
157,201407,11,21740,1303,48.3,0.804,6,Male,-162.7817
157,201407,11,21740,1283,45.0,0.726,6,Male,-162.7817
157,201407,11,21740,1289,49.5,0.91,6,Female,-162.7817
157,201407,11,21740,1293,52.1,1.006,8,Male,-162.7817
157,201407,11,21740,1297,51.3,1.016,6,Male,-162.7817
157,201407,11,21740,1302,43.5,0.632,5,Female,-162.7817
157,201407,11,21740,1306,49.2,0.854,6,Female,-162.7817
157,201407,11,21740,1310,43.1,0.586,7,Male,-162.7817
157,201407,11,21740,1312,42.8,0.604,6,Male,-162.7817
157,201407,11,21740,1282,43.1,0.664,5,Male,-162.7817
157,201407,11,21740,1295,45.0,0.612,6,Female,-162.7817
157,201407,11,21740,1308,52.8,1.08,6,Female,-162.7817
157,201407,11,21740,1277,47.0,0.668,6,Female,-162.7817
157,201407,11,21740,1280,50.2,0.984,6,Male,-162.7817
157,201407,11,21740,1281,68.8,1.928,10,Female,-162.7817
157,201407,11,21740,1284,48.3,0.846,6,,-162.7817
157,201407,11,21740,1287,48.8,0.85,6,Male,-162.7817
157,201407,11,21740,1296,51.7,1.046,6,Female,-162.7817
157,201407,11,21740,1298,50.0,0.85,6,Female,-162.7817
157,201407,11,21740,1299,61.1,1.59,8,Male,-162.7817
157,201407,11,21740,1305,55.7,1.566,6,Female,-162.7817
157,201407,11,21740,1311,50.9,0.944,6,Male,-162.7817
157,201407,12,21740,1446,29.5,0.212,2,Male,-163.3449
157,201407,12,21740,1451,30.7,0.228,2,Male,-163.3449
157,201407,12,21740,1454,30.1,0.206,2,Male,-163.3449
157,201407,12,21740,1464,31.3,0.232,3,Male,-163.3449
157,201407,12,21740,1468,24.2,0.11,2,Male,-163.3449
157,201407,12,21740,1483,14.3,0.02,1,,-163.3449
157,201407,12,21740,1457,29.8,0.228,2,Female,-163.3449
157,201407,12,21740,1458,26.7,0.158,2,Female,-163.3449
157,201407,12,21740,1467,28.0,0.166,2,Male,-163.3449
157,201407,12,21740,1459,30.3,0.236,2,Male,-163.3449
157,201407,12,21740,1481,14.5,0.02,1,,-163.3449
157,201407,12,21740,1485,15.3,0.022,1,,-163.3449
157,201407,12,21740,1445,32.6,0.268,2,Female,-163.3449
157,201407,12,21740,1450,32.9,0.28,2,Male,-163.3449
157,201407,12,21740,1455,27.0,0.156,2,Male,-163.3449
157,201407,12,21740,1465,24.8,0.134,2,Female,-163.3449
157,201407,12,21740,1444,25.3,0.14,2,Male,-163.3449
157,201407,12,21740,1466,27.6,0.17,2,Male,-163.3449
157,201407,12,21740,1447,25.9,0.13,2,Female,-163.3449
157,201407,12,21740,1448,25.5,0.138,2,Female,-163.3449
157,201407,12,21740,1456,29.6,0.186,2,Female,-163.3449
157,201407,12,21740,1461,32.0,0.266,2,Male,-163.3449
157,201407,12,21740,1462,35.4,0.306,2,Male,-163.3449
157,201407,12,21740,1463,26.4,0.164,2,Male,-163.3449
157,201407,12,21740,1443,26.8,0.158,2,Female,-163.3449
157,201407,12,21740,1449,24.3,0.116,2,Male,-163.3449
157,201407,12,21740,1453,32.9,0.246,2,Female,-163.3449
157,201407,12,21740,1452,28.9,0.18,2,Male,-163.3449
157,201407,12,21740,1460,28.1,0.19,2,Female,-163.3449
157,201407,12,21740,1482,16.2,0.028,1,Male,-163.3449
157,201407,12,21740,1484,15.1,0.02,1,,-163.3449
157,201407,13,21740,1650,53.4,1.132,6,Male,-163.3405
157,201407,13,21740,1651,57.7,1.158,7,Female,-163.3405
157,201407,13,21740,1659,47.0,0.736,6,Female,-163.3405
157,201407,13,21740,1662,52.9,1.096,6,Male,-163.3405
157,201407,13,21740,1663,66.4,2.06,10,Male,-163.3405
157,201407,13,21740,1664,57.8,1.248,6,Female,-163.3405
157,201407,13,21740,1668,57.8,1.42,6,Male,-163.3405
157,201407,13,21740,1675,55.7,1.046,8,Male,-163.3405
157,201407,13,21740,1676,44.6,0.566,6,Female,-163.3405
157,201407,13,21740,1677,64.4,1.654,7,Male,-163.3405
157,201407,13,21740,1714,16.4,0.028,1,Male,-163.3405
157,201407,13,21740,1674,64.4,1.902,13,Male,-163.3405
157,201407,13,21740,1716,15.3,0.024,1,,-163.3405
157,201407,13,21740,1652,52.6,1.018,6,Female,-163.3405
157,201407,13,21740,1654,56.3,1.29,6,Male,-163.3405
157,201407,13,21740,1715,14.7,0.02,1,,-163.3405
157,201407,13,21740,1656,49.1,0.772,6,Female,-163.3405
157,201407,13,21740,1666,53.0,1.144,8,Male,-163.3405
157,201407,13,21740,1667,57.4,1.334,6,Female,-163.3405
157,201407,13,21740,1669,53.3,0.998,6,Male,-163.3405
157,201407,13,21740,1649,46.5,0.732,4,Male,-163.3405
157,201407,13,21740,1658,48.3,0.902,7,Male,-163.3405
157,201407,13,21740,1661,55.9,1.206,8,Male,-163.3405
157,201407,13,21740,1672,55.5,1.172,6,Female,-163.3405
157,201407,13,21740,1646,43.1,0.572,4,Female,-163.3405
157,201407,13,21740,1647,50.7,0.884,7,Female,-163.3405
157,201407,13,21740,1648,56.8,1.276,7,Male,-163.3405
157,201407,13,21740,1673,49.9,0.944,6,Male,-163.3405
157,201407,13,21740,1678,59.2,1.316,7,Female,-163.3405
157,201407,13,21740,1645,52.9,0.874,8,Male,-163.3405
157,201407,13,21740,1657,47.7,0.82,6,Male,-163.3405
157,201407,13,21740,1670,65.1,1.892,7,Male,-163.3405
157,201407,13,21740,1671,55.4,1.256,7,Male,-163.3405
157,201407,13,21740,1717,17.2,0.034,1,Female,-163.3405
157,201407,13,21740,1653,57.7,1.258,7,Male,-163.3405
157,201407,13,21740,1665,59.5,1.476,9,Female,-163.3405
157,201407,15,21740,1975,26.1,0.144,2,Female,-163.3506
157,201407,15,21740,1978,24.4,0.126,2,Male,-163.3506
157,201407,15,21740,1976,27.3,0.176,2,Male,-163.3506
157,201407,15,21740,2063,15.7,0.028,1,,-163.3506
157,201407,15,21740,2064,16.6,0.036,1,Male,-163.3506
157,201407,15,21740,2075,34.9,0.274,3,Male,-163.3506
157,201407,15,21740,1977,25.5,0.14,2,Male,-163.3506
157,201407,15,21740,2061,17.5,0.046,1,Male,-163.3506
157,201407,15,21740,1974,26.6,0.162,2,Female,-163.3506
157,201407,15,21740,2065,17.7,0.038,1,Female,-163.3506
157,201407,15,21740,2074,65.3,1.592,14,Female,-163.3506
157,201407,15,21740,2076,29.7,0.228,2,Male,-163.3506
157,201407,15,21740,2077,33.0,0.294,2,Male,-163.3506
157,201407,15,21740,2062,15.1,0.028,1,,-163.3506
157,201407,16,21740,2098,46.0,0.742,5,Female,-163.3681
157,201407,16,21740,2115,50.2,0.85,6,Male,-163.3681
157,201407,16,21740,2123,49.4,0.874,7,Male,-163.3681
157,201407,16,21740,2100,45.7,0.64,6,,-163.3681
157,201407,16,21740,2101,48.4,0.742,6,Male,-163.3681
157,201407,16,21740,2099,55.2,1.344,9,Male,-163.3681
157,201407,16,21740,2102,46.6,0.736,6,Male,-163.3681
157,201407,16,21740,2109,51.9,0.954,6,Male,-163.3681
157,201407,16,21740,2119,44.9,0.706,6,Male,-163.3681
157,201407,16,21740,2104,45.2,0.644,7,Female,-163.3681
157,201407,16,21740,2122,47.6,0.75,6,Male,-163.3681
157,201407,16,21740,2124,50.4,0.962,6,Female,-163.3681
157,201407,16,21740,2106,50.3,0.974,7,Male,-163.3681
157,201407,16,21740,2107,48.4,0.774,6,Female,-163.3681
157,201407,16,21740,2111,46.6,0.728,7,Female,-163.3681
157,201407,16,21740,2113,49.2,0.866,6,Male,-163.3681
157,201407,16,21740,2116,49.0,0.854,6,Male,-163.3681
157,201407,16,21740,2105,45.7,0.696,6,Female,-163.3681
157,201407,16,21740,2108,56.1,1.106,6,Female,-163.3681
157,201407,16,21740,2110,47.3,0.834,6,Male,-163.3681
157,201407,16,21740,2117,50.2,0.858,5,Female,-163.3681
157,201407,16,21740,2120,46.6,0.692,6,Female,-163.3681
157,201407,16,21740,2096,50.9,0.844,7,Male,-163.3681
157,201407,16,21740,2097,48.7,0.804,6,Female,-163.3681
157,201407,16,21740,2103,50.1,0.952,6,Female,-163.3681
157,201407,16,21740,2095,49.7,0.792,9,Male,-163.3681
157,201407,16,21740,2112,49.1,0.88,6,Male,-163.3681
157,201407,16,21740,2114,49.8,0.868,7,Female,-163.3681
157,201407,16,21740,2118,49.1,0.778,8,Female,-163.3681
157,201407,16,21740,2121,52.2,0.968,7,Female,-163.3681
157,201407,17,21740,2661,27.1,0.148,2,Male,-163.9598
157,201407,17,21740,2660,25.1,0.13,2,Female,-163.9598
157,201407,17,21740,2663,25.7,0.14,2,Female,-163.9598
157,201407,17,21740,2789,53.0,1.056,6,Female,-163.9598
157,201407,17,21740,2792,17.9,0.046,1,Female,-163.9598
157,201407,17,21740,2659,24.9,0.12,2,Male,-163.9598
157,201407,17,21740,2794,17.7,0.042,1,Male,-163.9598
157,201407,17,21740,2791,17.3,0.042,1,Male,-163.9598
157,201407,17,21740,2662,26.3,0.128,2,Female,-163.9598
157,201407,17,21740,2790,48.4,0.756,6,Female,-163.9598
157,201407,17,21740,2793,18.0,0.04,1,Male,-163.9598
157,201407,18,21740,2866,25.9,0.128,2,Female,-163.9508
157,201407,18,21740,2863,28.8,0.186,2,Male,-163.9508
157,201407,18,21740,3042,17.6,0.036,1,Male,-163.9508
157,201407,18,21740,3044,16.5,0.03,1,Female,-163.9508
157,201407,18,21740,2864,26.5,0.154,2,Female,-163.9508
157,201407,18,21740,3045,17.3,0.034,1,Male,-163.9508
157,201407,18,21740,3108,18.8,0.05,1,Female,-163.9508
157,201407,18,21740,2865,24.5,0.106,2,Female,-163.9508
157,201407,18,21740,2867,26.5,0.144,2,Female,-163.9508
157,201407,18,21740,3043,18.2,0.044,1,Male,-163.9508
157,201407,20,21740,3324,28.5,0.188,2,Male,-163.9391
157,201407,20,21740,3332,23.6,0.096,2,Male,-163.9391
157,201407,20,21740,3325,28.3,0.19,2,Male,-163.9391
157,201407,20,21740,3323,26.0,0.156,2,Female,-163.9391
157,201407,20,21740,3326,26.1,0.146,2,Female,-163.9391
157,201407,20,21740,3327,24.1,0.118,2,Male,-163.9391
157,201407,20,21740,3331,25.4,0.144,2,Male,-163.9391
157,201407,20,21740,3330,26.6,0.162,2,Male,-163.9391
157,201407,20,21740,3328,23.0,0.096,2,Female,-163.9391
157,201407,20,21740,3329,26.1,0.154,2,Male,-163.9391
157,201407,22,21740,3660,45.6,0.792,5,Female,-165.1149
157,201407,22,21740,3661,52.4,0.966,6,Female,-165.1149
157,201407,22,21740,3672,45.4,0.636,4,Male,-165.1149
157,201407,22,21740,3687,45.8,0.736,4,Male,-165.1149
157,201407,22,21740,3659,42.1,0.592,5,Male,-165.1149
157,201407,22,21740,3664,48.8,0.832,6,Male,-165.1149
157,201407,22,21740,3665,50.9,0.932,6,Male,-165.1149
157,201407,22,21740,3668,51.1,0.992,7,Female,-165.1149
157,201407,22,21740,3673,43.3,0.612,5,Male,-165.1149
157,201407,22,21740,3674,31.3,0.246,2,Female,-165.1149
157,201407,22,21740,3669,44.6,0.694,6,Male,-165.1149
157,201407,22,21740,3678,49.2,0.808,6,Male,-165.1149
157,201407,22,21740,3690,46.3,0.65,5,Male,-165.1149
157,201407,22,21740,3663,54.6,1.162,9,Male,-165.1149
157,201407,22,21740,3681,52.6,0.948,6,Female,-165.1149
157,201407,22,21740,3682,52.6,1.012,6,Female,-165.1149
157,201407,22,21740,3686,48.4,0.796,6,Female,-165.1149
157,201407,22,21740,3688,42.6,0.476,5,Male,-165.1149
157,201407,22,21740,3692,47.5,0.756,5,Male,-165.1149
157,201407,22,21740,3693,45.4,0.724,5,Male,-165.1149
157,201407,22,21740,3698,51.9,0.984,6,Female,-165.1149
157,201407,22,21740,3662,59.6,1.494,8,Female,-165.1149
157,201407,22,21740,3666,29.7,0.192,2,Female,-165.1149
157,201407,22,21740,3670,51.5,0.924,7,Male,-165.1149
157,201407,22,21740,3677,49.4,0.828,6,Female,-165.1149
157,201407,22,21740,3689,46.4,0.778,5,Male,-165.1149
157,201407,22,21740,3695,70.2,2.216,13,Female,-165.1149
157,201407,22,21740,3696,55.2,1.148,6,Male,-165.1149
157,201407,22,21740,3697,49.0,0.936,6,Female,-165.1149
157,201407,22,21740,3658,43.9,0.564,5,Female,-165.1149
157,201407,22,21740,3679,30.6,0.206,2,Female,-165.1149
157,201407,22,21740,3683,44.3,0.528,5,Male,-165.1149
157,201407,22,21740,3684,48.6,0.802,6,Female,-165.1149
157,201407,22,21740,3685,41.9,0.614,5,Male,-165.1149
157,201407,22,21740,3671,48.3,0.818,6,Female,-165.1149
157,201407,22,21740,3676,46.4,0.748,6,Female,-165.1149
157,201407,22,21740,3667,48.6,0.776,6,Female,-165.1149
157,201407,22,21740,3675,45.8,0.698,5,Male,-165.1149
157,201407,22,21740,3680,53.1,1.062,7,Male,-165.1149
157,201407,23,21740,3802,27.8,0.18,2,Male,-165.1442
157,201407,23,21740,3803,26.2,0.148,2,Male,-165.1442
157,201407,23,21740,4221,16.3,0.028,1,Male,-165.1442
157,201407,23,21740,3799,25.7,0.136,2,Female,-165.1442
157,201407,23,21740,3805,24.3,0.118,2,Female,-165.1442
157,201407,23,21740,3796,31.5,0.206,2,Female,-165.1442
157,201407,23,21740,4220,17.1,0.034,1,Female,-165.1442
157,201407,23,21740,4219,17.1,0.038,1,Female,-165.1442
157,201407,23,21740,4222,18.1,0.04,1,Female,-165.1442
157,201407,23,21740,4223,15.9,0.03,1,,-165.1442
157,201407,23,21740,3797,26.9,0.142,2,Female,-165.1442
157,201407,23,21740,3798,24.5,0.122,2,Male,-165.1442
157,201407,23,21740,3800,25.3,0.12,2,Female,-165.1442
157,201407,23,21740,3801,26.3,0.148,2,Male,-165.1442
157,201407,23,21740,3804,25.6,0.122,2,Male,-165.1442
157,201407,24,21740,4258,53.7,1.116,7,Female,-165.9073
157,201407,24,21740,4256,44.8,0.674,6,Male,-165.9073
157,201407,24,21740,4265,46.5,0.65,6,Male,-165.9073
157,201407,24,21740,4261,45.0,0.68,6,Male,-165.9073
157,201407,24,21740,4263,47.9,0.668,6,Male,-165.9073
157,201407,24,21740,4266,42.6,0.57,4,Male,-165.9073
157,201407,24,21740,4267,42.6,0.544,6,Male,-165.9073
157,201407,24,21740,4271,14.2,0.02,1,,-165.9073
157,201407,24,21740,4262,42.9,0.574,6,Female,-165.9073
157,201407,24,21740,4270,12.4,0.014,1,,-165.9073
157,201407,24,21740,4268,48.7,0.74,6,Male,-165.9073
157,201407,24,21740,4260,43.5,0.668,6,Male,-165.9073
157,201407,24,21740,4264,37.3,0.368,3,Female,-165.9073
157,201407,24,21740,4272,10.6,0.008,1,,-165.9073
157,201407,24,21740,4257,46.9,0.806,5,Female,-165.9073
157,201407,24,21740,4269,50.4,0.826,6,Male,-165.9073
157,201407,24,21740,4273,12.3,0.014,1,,-165.9073
157,201407,24,21740,4259,48.1,0.814,6,Male,-165.9073
157,201407,25,21740,4678,27.2,0.156,2,Female,-165.7838
157,201407,25,21740,4682,25.5,0.126,2,Female,-165.7838
157,201407,25,21740,4687,25.9,0.13,2,Female,-165.7838
157,201407,25,21740,4679,27.3,0.146,2,Male,-165.7838
157,201407,25,21740,4680,25.0,0.122,2,Female,-165.7838
157,201407,25,21740,4683,24.2,0.11,2,Female,-165.7838
157,201407,25,21740,4684,23.6,0.098,2,Female,-165.7838
157,201407,25,21740,4685,25.3,0.126,2,Male,-165.7838
157,201407,25,21740,4681,26.7,0.142,2,Male,-165.7838
157,201407,25,21740,4686,23.7,0.096,2,Male,-165.7838
157,201407,26,21740,4820,54.8,1.084,8,Female,-165.7561
157,201407,26,21740,4838,46.2,0.64,6,Male,-165.7561
157,201407,26,21740,4815,58.6,1.344,7,Female,-165.7561
157,201407,26,21740,4816,52.8,1.032,6,Female,-165.7561
157,201407,26,21740,4819,51.4,0.922,6,Female,-165.7561
157,201407,26,21740,4821,52.4,0.958,6,Female,-165.7561
157,201407,26,21740,4834,53.5,0.924,8,Male,-165.7561
157,201407,26,21740,4844,59.9,1.386,7,Female,-165.7561
157,201407,26,21740,4812,49.2,0.894,6,Female,-165.7561
157,201407,26,21740,4813,59.6,1.666,8,Male,-165.7561
157,201407,26,21740,4830,46.4,0.778,6,Male,-165.7561
157,201407,26,21740,4837,45.0,0.594,6,Male,-165.7561
157,201407,26,21740,4842,50.3,0.786,7,Male,-165.7561
157,201407,26,21740,4846,59.6,1.334,9,Female,-165.7561
157,201407,26,21740,4847,52.8,0.982,9,Male,-165.7561
157,201407,26,21740,5024,28.8,0.17,2,Male,-165.7561
157,201407,26,21740,4833,42.7,0.562,4,Female,-165.7561
157,201407,26,21740,4849,52.6,1.012,5,Male,-165.7561
157,201407,26,21740,5023,28.1,0.182,2,Male,-165.7561
157,201407,26,21740,5025,29.1,0.194,2,Female,-165.7561
157,201407,26,21740,4818,48.9,0.748,6,Female,-165.7561
157,201407,26,21740,4823,64.0,1.868,9,Male,-165.7561
157,201407,26,21740,4824,60.2,1.514,8,Female,-165.7561
157,201407,26,21740,4827,47.1,0.772,5,Female,-165.7561
157,201407,26,21740,4841,53.3,0.922,5,Female,-165.7561
157,201407,26,21740,5021,31.2,0.252,2,Male,-165.7561
157,201407,26,21740,4817,49.7,0.82,6,Male,-165.7561
157,201407,26,21740,4825,57.4,1.384,7,Male,-165.7561
157,201407,26,21740,4836,45.3,0.636,5,Female,-165.7561
157,201407,26,21740,4843,52.1,0.872,6,Male,-165.7561
157,201407,26,21740,5022,25.8,0.124,2,Female,-165.7561
157,201407,26,21740,4829,49.1,0.804,6,Male,-165.7561
157,201407,26,21740,4831,33.3,0.278,3,Male,-165.7561
157,201407,26,21740,4832,52.7,0.968,6,Male,-165.7561
157,201407,26,21740,4835,38.1,0.44,4,Female,-165.7561
157,201407,26,21740,4839,42.4,0.554,5,Female,-165.7561
157,201407,26,21740,4848,61.3,1.81,8,Female,-165.7561
157,201407,26,21740,4811,54.6,0.896,9,Male,-165.7561
157,201407,26,21740,4814,57.8,1.212,8,Female,-165.7561
157,201407,26,21740,4822,55.0,1.15,6,Female,-165.7561
157,201407,26,21740,4828,49.1,0.708,6,Female,-165.7561
157,201407,26,21740,4840,48.3,0.85,6,Male,-165.7561
157,201407,26,21740,4845,54.6,1.18,6,Male,-165.7561
157,201407,26,21740,4850,54.6,1.156,7,Male,-165.7561
157,201407,28,21740,5327,46.5,0.792,7,Male,-165.721
157,201407,28,21740,5335,47.8,0.86,5,Female,-165.721
157,201407,28,21740,5337,43.2,0.62,5,Male,-165.721
157,201407,28,21740,5339,43.2,0.642,5,Male,-165.721
157,201407,28,21740,5353,45.9,0.716,6,Male,-165.721
157,201407,28,21740,5357,56.0,1.19,8,Female,-165.721
157,201407,28,21740,5236,47.9,0.828,6,Female,-165.721
157,201407,28,21740,5340,48.1,0.896,5,Male,-165.721
157,201407,28,21740,5346,47.0,0.78,6,Female,-165.721
157,201407,28,21740,5234,48.4,0.712,7,Female,-165.721
157,201407,28,21740,5329,43.9,0.664,6,Male,-165.721
157,201407,28,21740,5330,45.4,0.816,6,Female,-165.721
157,201407,28,21740,5332,45.5,0.712,5,Male,-165.721
157,201407,28,21740,5355,45.6,0.644,5,Female,-165.721
157,201407,28,21740,5359,43.1,0.552,5,Male,-165.721
157,201407,28,21740,5235,44.7,0.602,6,Male,-165.721
157,201407,28,21740,5326,48.9,0.844,6,Male,-165.721
157,201407,28,21740,5341,46.3,0.736,6,Female,-165.721
157,201407,28,21740,5344,51.5,1.012,6,Female,-165.721
157,201407,28,21740,5351,45.1,0.632,7,Male,-165.721
157,201407,28,21740,5354,49.2,0.784,6,Female,-165.721
157,201407,28,21740,5356,46.0,0.684,5,Male,-165.721
157,201407,28,21740,5360,47.4,0.734,5,Male,-165.721
157,201407,28,21740,5333,48.9,0.816,6,Female,-165.721
157,201407,28,21740,5345,46.1,0.704,5,Female,-165.721
157,201407,28,21740,5347,50.5,0.888,6,Female,-165.721
157,201407,28,21740,5349,40.1,0.528,5,Male,-165.721
157,201407,28,21740,5328,46.1,0.774,5,Female,-165.721
157,201407,28,21740,5331,43.8,0.672,5,Male,-165.721
157,201407,28,21740,5336,48.0,0.86,6,Male,-165.721
157,201407,28,21740,5348,44.9,0.594,7,Male,-165.721
157,201407,28,21740,5350,43.9,0.706,5,Male,-165.721
157,201407,28,21740,5358,43.7,0.584,5,Male,-165.721
157,201407,28,21740,5334,43.0,0.656,4,Male,-165.721
157,201407,28,21740,5342,32.2,0.218,2,Female,-165.721
157,201407,28,21740,5352,42.1,0.564,5,Male,-165.721
157,201407,28,21740,5237,48.0,0.79,6,Female,-165.721
157,201407,28,21740,5338,45.3,0.738,5,Male,-165.721
157,201407,28,21740,5343,45.2,0.616,6,Male,-165.721
157,201407,28,21740,5361,47.3,0.656,6,Female,-165.721
157,201407,29,21740,5719,46.4,0.76,7,Male,-165.7152
157,201407,29,21740,5722,43.6,0.538,5,Male,-165.7152
157,201407,29,21740,5746,52.2,0.968,7,Female,-165.7152
157,201407,29,21740,5747,42.5,0.686,5,Male,-165.7152
157,201407,29,21740,5754,42.3,0.548,6,Male,-165.7152
157,201407,29,21740,5717,51.5,0.998,7,Female,-165.7152
157,201407,29,21740,5751,49.1,0.776,6,Male,-165.7152
157,201407,29,21740,5703,48.3,0.876,6,Male,-165.7152
157,201407,29,21740,5706,58.9,1.688,7,Female,-165.7152
157,201407,29,21740,5718,41.9,0.578,5,Male,-165.7152
157,201407,29,21740,5720,48.4,0.748,7,Male,-165.7152
157,201407,29,21740,5740,55.1,1.086,9,Female,-165.7152
157,201407,29,21740,5745,45.2,0.656,5,Male,-165.7152
157,201407,29,21740,5749,50.0,0.872,7,Female,-165.7152
157,201407,29,21740,5724,48.6,0.792,6,Female,-165.7152
157,201407,29,21740,5743,43.2,0.622,6,Male,-165.7152
