"","survey","event_id","latitude","longitude"
"1",201407,1,"56.98452","-162.11222"
"2",201407,2,"56.98626","-162.086985"
"3",201407,3,"56.9702383333","-162.118261667"
"4",201407,4,"56.72392","-162.116351667"
"5",201407,5,"56.7236233333","-162.114503333"
"6",201407,6,"56.33672","-162.171066667"
"7",201407,7,"56.3333616667","-162.176121667"
"8",201407,26,"55.7189383333","-165.75612"
"9",201407,27,"55.42233","-165.744921667"
"10",201407,28,"54.895965","-165.720993333"
"11",201407,29,"54.7813516667","-165.71516"
"12",201407,30,"54.6954433333","-165.750675"
"13",201407,31,"55.3978983333","-166.323546667"
"14",201407,32,"56.04401","-166.360175"
"15",201407,33,"57.4698733333","-166.437776667"
"16",201407,34,"57.4716933333","-166.437948333"
"17",201407,35,"56.7512516667","-167.013326667"
"18",201407,36,"55.7023766667","-166.957255"
"19",201407,37,"55.138225","-167.493663333"
"20",201407,38,"55.5540083333","-167.538951667"
"21",201407,39,"56.6320516667","-167.634633333"
"22",201407,8,"56.3333916667","-162.181261667"
"23",201407,9,"56.15712","-162.173318333"
"24",201407,10,"55.8802816667","-162.48113"
"25",201407,11,"55.865365","-162.781718333"
"26",201407,12,"56.9139666667","-163.344935"
"27",201407,13,"57.0149716667","-163.34052"
"28",201407,14,"56.810605","-163.347355"
"29",201407,15,"56.706055","-163.350571667"
"30",201407,16,"56.009045","-163.368121667"
"31",201407,17,"55.5847966667","-163.959758333"
"32",201407,18,"56.04796","-163.950785"
"33",201407,19,"56.19105","-163.985681667"
"34",201407,20,"56.9995616667","-163.939071667"
"35",201407,21,"54.3863533333","-165.112713333"
"36",201407,22,"54.998505","-165.114901667"
"37",201407,23,"55.8145983333","-165.14418"
"38",201407,24,"57.218875","-165.90733"
"39",201407,25,"56.3307266667","-165.783793333"
"40",201407,57,"58.1415516667","-170.950251667"
"41",201407,58,"57.7176066667","-170.87955"
"42",201407,59,"57.0596066667","-170.768413333"
"43",201407,60,"56.91575","-170.746173333"
"44",201407,61,"56.1981466667","-170.6162"
"45",201407,62,"56.547355","-171.289933333"
"46",201407,63,"57.25016","-171.409873333"
"47",201407,70,"59.613225","-172.500273333"
"48",201407,71,"58.1805233333","-172.211595"
"49",201407,72,"58.0717166667","-172.19051"
"50",201407,73,"57.8936316667","-172.156915"
"51",201407,74,"57.5162066667","-172.029505"
"52",201407,75,"57.14466","-172.0122"
"53",201407,76,"56.753235","-171.941951667"
"54",201407,77,"56.5532933333","-171.908826667"
"55",201407,78,"56.5493116667","-172.522133333"
"56",201407,79,"57.0159583333","-172.607363333"
"57",201407,80,"57.52408","-172.713603333"
"58",201407,81,"57.8058416667","-172.776391667"
"59",201407,82,"58.046575","-172.822896667"
"60",201407,83,"58.3757283333","-172.8942"
"61",201407,84,"58.8378933333","-172.996933333"
"62",201407,85,"59.5448983333","-173.137393333"
"63",201407,86,"59.61466","-173.109248333"
"64",201407,87,"60.7333816667","-174.078895"
"65",201407,88,"60.2607866667","-173.941975"
"66",201407,89,"59.839835","-173.869458333"
"67",201407,90,"59.2313433333","-173.707635"
"68",201407,91,"58.9248383333","-173.65031"
"69",201407,40,"57.4723216667","-167.711755"
"70",201407,41,"57.754595","-167.739081667"
"71",201407,42,"57.6171316667","-168.353051667"
"72",201407,43,"56.1167283333","-168.193288333"
"73",201407,44,"55.8135766667","-168.759798333"
"74",201407,45,"56.2770766667","-168.819213333"
"75",201407,46,"56.5498516667","-168.818611667"
"76",201407,47,"57.0644866667","-168.897276667"
"77",201407,48,"57.7619766667","-169.611253333"
"78",201407,49,"57.7613966667","-169.619521667"
"79",201407,50,"57.759605","-169.6088"
"80",201407,51,"57.266875","-169.538693333"
"81",201407,52,"56.4106233333","-169.445006667"
"82",201407,53,"56.34353","-170.036535"
"83",201407,54,"56.6374183333","-170.075185"
"84",201407,55,"57.65814","-170.228"
"85",201407,56,"59.0969533333","-171.111538333"
"86",201407,64,"57.3722916667","-171.432011667"
"87",201407,65,"57.352705","-171.442025"
"88",201407,66,"57.6194516667","-171.47826"
"89",201407,67,"58.09","-171.564231667"
"90",201407,68,"58.20881","-171.585938333"
"91",201407,69,"58.6472283333","-171.63931"
"92",201407,99,"58.815345","-174.282056667"
"93",201407,100,"59.6029333333","-174.491051667"
"94",201407,101,"60.6535616667","-174.773275"
"95",201407,102,"60.6390033333","-174.764125"
"96",201407,103,"61.6792866667","-175.069185"
"97",201407,104,"60.9848683333","-175.559918333"
"98",201407,105,"60.9830133333","-175.558071667"
"99",201407,106,"60.4646383333","-175.40365"
"100",201407,107,"60.0406366667","-175.28035"
"101",201407,108,"59.6291266667","-175.163361667"
"102",201407,109,"59.0737483333","-175.006621667"
"103",201407,110,"58.852775","-175.5968"
"104",201407,111,"59.4114416667","-175.760096667"
"105",201407,112,"59.4705416667","-175.819156667"
"106",201407,127,"60.2131816667","-176.667276667"
"107",201407,128,"60.5286583333","-176.780466667"
"108",201407,129,"61.1393316667","-176.994676667"
"109",201407,130,"61.5791733333","-177.15999"
"110",201407,131,"60.871945","-178.279143333"
"111",201407,132,"60.40273","-178.087998333"
"112",201407,133,"60.0766216667","-177.960486667"
"113",201407,134,"59.0885166667","-177.600438333"
"114",201407,135,"60.62942","-178.850141667"
"115",201407,136,"61.4944183333","-179.233373333"
"116",201407,137,"62.324305","-179.607733333"
"117",201407,138,"60.56445","-178.830356667"
"118",201407,139,"60.8785316667","-176.906286667"
"119",201407,140,"60.2115083333","-174.715133333"
"120",201407,141,"58.6666783333","-174.882713333"
"121",201407,142,"58.1236766667","-174.10508"
"122",201407,113,"59.8441583333","-175.900286667"
"123",201407,114,"60.5990816667","-176.13691"
"124",201407,115,"60.9039733333","-176.207276667"
"125",201407,116,"61.5021916667","-176.402255"
"126",201407,117,"61.507055","-176.387756667"
"127",201407,118,"61.872555","-177.944028333"
"128",201407,119,"61.2451633333","-177.695863333"
"129",201407,120,"61.2068933333","-177.633618333"
"130",201407,121,"60.83335","-177.56129"
"131",201407,122,"60.2373333333","-177.34689"
"132",201407,123,"59.6216483333","-177.135913333"
"133",201407,124,"59.06307","-176.282358333"
"134",201407,125,"59.39957","-176.378508333"
"135",201407,126,"60.213375","-176.661735"
"136",201407,92,"58.87296","-173.605871667"
"137",201407,93,"58.1166183333","-173.455321667"
"138",201407,94,"58.4788983333","-174.195145"
"139",201407,95,"58.4920433333","-174.153816667"
"140",201407,96,"57.2971783333","-173.258051667"
"141",201407,97,"56.87704","-173.174768333"
"142",201407,98,"58.5077433333","-174.190376667"
