transect,class,x,y,lon,lat,log,nasc
1,BT,680.0,6340.0,-162.10259922,57.1496896,259.0014814,115.213737
1,BT,680.0,6330.0,-162.10763311818184,57.082675900000005,263.0011876363637,15.044780727272729
1,BT,680.0,6320.0,-162.1150075,56.990459266666676,279.50113991666666,39.31437208333333
1,BT,680.0,6310.0,-162.12120158181818,56.89804683636364,296.001602,71.79244709090909
1,BT,680.0,6300.0,-162.12782922999997,56.80985112999999,301.2512641,68.4350725
1,BT,680.0,6290.0,-162.13447216363636,56.72172421818182,306.5014845454546,50.699693090909086
1,BT,680.0,6280.0,-162.14090981818183,56.63353897272728,331.00195454545457,17.126731545454547
1,BT,680.0,6270.0,-162.14760162727273,56.54114106363636,336.5015008181818,68.33261736363637
1,BT,680.0,6260.0,-162.15407751,56.45276276999999,341.751451,45.744289899999984
1,BT,680.0,6250.0,-162.16023014545456,56.36437942727273,347.0017440909092,88.933452
1,BT,680.0,6240.0,-162.16653286363638,56.27611045454546,365.5924533636364,221.9536804545455
1,BT,680.0,6230.0,-162.17268190000001,56.18520506363636,376.00165536363636,356.00647736363635
1,BT,680.0,6220.0,-162.1796952090909,56.09277479090908,381.5016093636364,79.66344500000001
1,BT,680.0,6210.0,-162.18611731818183,56.00474104545454,405.50170654545457,24.030933818181822
1,BT,680.0,6200.0,-162.19290196363636,55.91243333636363,411.0008418181818,75.66279100000001
1,BT,680.0,6190.0,-162.19749354,55.8452773,415.001484,6.340393999999999
2,BT,640.0,6150.0,-162.8127555,55.506106566666666,462.0022583333334,203.08445433333335
2,BT,640.0,6160.0,-162.81028784545458,55.564919245454554,465.50127736363646,73.27025345454545
2,BT,640.0,6170.0,-162.8055257545454,55.65746776363637,471.00108663636365,86.52402954545454
2,BT,640.0,6180.0,-162.80108936,55.745862790000004,476.25060649999995,123.59258479999998
2,BT,640.0,6190.0,-162.79608750833333,55.83762891666666,482.8760338333332,254.60964116666662
2,BT,640.0,6200.0,-162.7924768727273,55.92332991818182,501.00148799999994,260.0137455454546
2,BT,640.0,6210.0,-162.78768686363637,56.01588470909091,506.50191363636367,416.66648954545457
2,BT,640.0,6220.0,-162.78327775999998,56.10421375,511.7518564,140.7039157
2,BT,640.0,6230.0,-162.77860640909088,56.192552172727275,517.0018946363635,294.80317209090913
2,BT,640.0,6240.0,-162.77405625454546,56.28505906363636,522.501703,327.87488954545455
2,BT,640.0,6250.0,-162.77002021,56.37337563999999,527.7514914000001,121.4334656
2,BT,640.0,6260.0,-162.76496165454546,56.461661390909086,533.0019552727273,62.72728027272728
2,BT,640.0,6270.0,-162.7601502090909,56.55406568181818,538.501155090909,76.77014500000001
2,BT,640.0,6280.0,-162.7556353818182,56.64652907272727,544.0010776363636,94.15243372727272
2,BT,640.0,6290.0,-162.75098769000002,56.73485184,549.2512675,137.9302011
2,BT,640.0,6300.0,-162.74654407272726,56.823060536363634,554.5010313636362,61.525925727272735
2,BT,640.0,6310.0,-162.74179235454542,56.91554100909091,560.0016175454546,6.103087727272726
2,BT,640.0,6320.0,-162.73709246999996,57.00381897000001,565.2509236999999,6.610600100000001
2,BT,640.0,6330.0,-162.73227900000003,57.092097418181815,570.5010309999999,13.735513272727273
2,BT,640.0,6340.0,-162.72942296666665,57.15092546666667,574.0010453333333,8.245966000000001
3,BT,600.0,6340.0,-163.33857446666664,57.161327633333336,596.0007313333334,93.66856
3,BT,600.0,6330.0,-163.34048944545455,57.10246559999999,599.5008205454546,211.32487781818182
3,BT,600.0,6320.0,-163.34292464545453,57.009886363636355,605.0017009090908,533.4864301818183
3,BT,600.0,6310.0,-163.34507158999998,56.92158443000001,610.2510335000001,335.0969056
3,BT,600.0,6300.0,-163.34761383333333,56.8341464,633.0016488333334,89.93211341666667
3,BT,600.0,6290.0,-163.3499555090909,56.742446927272724,656.0013164545454,140.01723645454544
3,BT,600.0,6280.0,-163.35235255454543,56.65087548181818,664.3194467272727,72.29729763636364
3,BT,600.0,6270.0,-163.3543946909091,56.563080436363634,682.5013754545455,247.48108427272726
3,BT,600.0,6260.0,-163.35669938,56.47468991000001,687.7513564999999,277.2825298
3,BT,600.0,6250.0,-163.35922565454544,56.386860445454545,693.3651116363636,238.51842572727273
3,BT,600.0,6240.0,-163.36136204545457,56.29670695454545,700.5015471818182,396.7194622727273
3,BT,600.0,6230.0,-163.36390705454542,56.204138900000004,706.0013381818181,172.8591
3,BT,600.0,6220.0,-163.36618875454545,56.111492845454556,711.5017046363637,323.8242519090909
3,BT,600.0,6210.0,-163.36873133636365,56.02047126363636,719.455658,1167.221700181818
3,BT,600.0,6200.0,-163.37058891818185,55.93531464545454,736.0017631818182,495.00600663636357
3,BT,600.0,6190.0,-163.37291421818182,55.84279765454546,741.5016184545455,304.33570845454545
3,BT,600.0,6180.0,-163.37517823000002,55.754453690000005,746.7514632,302.38819309999997
