"","survey","transect","interval","class","nasc","start_longitude","start_latitude","start_vessel_log","mean_bottom_depth","start_longitute"
"1",202104,1,20210604164556,"EUPHAUSIIDS",0.03096,-169.1560583,52.510455,728.007811,686.66,-169.1560583
"2",202104,1,20210604164556,"MIX1",7.844182,-169.1560583,52.510455,728.007811,686.66,-169.1560583
"3",202104,1,20210604164556,"MYC1",735.981877,-169.1560583,52.510455,728.007811,686.66,-169.1560583
"4",202104,1,20210604164556,"SS2",0,-169.1560583,52.510455,728.007811,686.66,-169.1560583
"5",202104,1,20210604164833,"EUPHAUSIIDS",0.191133,-169.1616109,52.5179645,728.509599,500.62,-169.1616109
"6",202104,1,20210604164833,"MIX1",10.512839,-169.1616109,52.5179645,728.509599,500.62,-169.1616109
"7",202104,1,20210604164833,"MYC1",1101.051446,-169.1616109,52.5179645,728.509599,500.62,-169.1616109
"8",202104,1,20210604164833,"SS2",0,-169.1616109,52.5179645,728.509599,500.62,-169.1616109
"9",202104,1,20210604165101,"EUPHAUSIIDS",0.071351,-169.1660806,52.5257027,729.003201,500.62,-169.1660806
"10",202104,1,20210604165101,"MIX1",11.269904,-169.1660806,52.5257027,729.003201,500.62,-169.1660806
"11",202104,1,20210604165101,"MYC1",1134.336594,-169.1660806,52.5257027,729.003201,500.62,-169.1660806
"12",202104,1,20210604165101,"SS2",0,-169.1660806,52.5257027,729.003201,500.62,-169.1660806
"13",202104,1,20210604165333,"EUPHAUSIIDS",0.248741,-169.1698938,52.5337712,729.507626,500.62,-169.1698938
"14",202104,1,20210604165333,"MIX1",12.549169,-169.1698938,52.5337712,729.507626,500.62,-169.1698938
"15",202104,1,20210604165333,"MYC1",923.502125,-169.1698938,52.5337712,729.507626,500.62,-169.1698938
"16",202104,1,20210604165333,"SS2",0,-169.1698938,52.5337712,729.507626,500.62,-169.1698938
"17",202104,1,20210604165607,"EUPHAUSIIDS",0.708099,-169.1733898,52.5417192,730.002797,500.62,-169.1733898
"18",202104,1,20210604165607,"MIX1",10.735039,-169.1733898,52.5417192,730.002797,500.62,-169.1733898
"19",202104,1,20210604165607,"MYC1",1281.485059,-169.1733898,52.5417192,730.002797,500.62,-169.1733898
"20",202104,1,20210604165607,"SS2",0,-169.1733898,52.5417192,730.002797,500.62,-169.1733898
"21",202104,1,20210604165852,"EUPHAUSIIDS",1.263108,-169.1773806,52.5497181,730.505019,500.62,-169.1773806
"22",202104,1,20210604165852,"MIX1",7.112783,-169.1773806,52.5497181,730.505019,500.62,-169.1773806
"23",202104,1,20210604165852,"MYC1",1215.588277,-169.1773806,52.5497181,730.505019,500.62,-169.1773806
"24",202104,1,20210604165852,"SS2",0,-169.1773806,52.5497181,730.505019,500.62,-169.1773806
"25",202104,1,20210604170126,"EUPHAUSIIDS",3.14699,-169.1814511,52.5576621,731.004149,454.3,-169.1814511
"26",202104,1,20210604170126,"MIX1",9.667231,-169.1814511,52.5576621,731.004149,454.3,-169.1814511
"27",202104,1,20210604170126,"MYC1",1488.044185,-169.1814511,52.5576621,731.004149,454.3,-169.1814511
"28",202104,1,20210604170126,"SS2",0,-169.1814511,52.5576621,731.004149,454.3,-169.1814511
"29",202104,1,20210604170357,"EUPHAUSIIDS",1.240244,-169.1855956,52.5656205,731.506011,310.23,-169.1855956
"30",202104,1,20210604170357,"MIX1",13.098749,-169.1855956,52.5656205,731.506011,310.23,-169.1855956
"31",202104,1,20210604170357,"MYC1",331.483937,-169.1855956,52.5656205,731.506011,310.23,-169.1855956
"32",202104,1,20210604170357,"SS2",0,-169.1855956,52.5656205,731.506011,310.23,-169.1855956
"33",202104,1,20210604170626,"EUPHAUSIIDS",0.375164,-169.1897649,52.5735727,732.006831,329.36,-169.1897649
