"","SHIP","SURVEY","EVENT_ID","SAMPLE_ID","SPECIMEN_ID","MEASUREMENT_TYPE","MEASUREMENT_VALUE","DEVICE_ID"
"406",157,202104,38,443,7966,"fork_length","40.0",24
"407",157,202104,38,443,7967,"fork_length","51.7",24
"408",157,202104,38,443,7968,"fork_length","40.5",24
"409",157,202104,38,443,7969,"fork_length","54.1",24
"410",157,202104,38,443,7970,"fork_length","40.7",24
"411",157,202104,38,443,7971,"fork_length","47.2",24
"412",157,202104,38,443,7972,"fork_length","34.4",24
"413",157,202104,38,443,7973,"fork_length","37.5",24
"414",157,202104,38,443,7974,"fork_length","56.0",24
"415",157,202104,38,443,7975,"fork_length","29.1",24
"416",157,202104,38,443,7976,"fork_length","37.7",24
"417",157,202104,38,443,7977,"fork_length","55.7",24
"418",157,202104,38,443,7978,"fork_length","52.4",24
"419",157,202104,38,443,7979,"fork_length","38.3",24
"420",157,202104,38,443,7980,"fork_length","43.2",24
"421",157,202104,38,443,7981,"fork_length","47.8",24
"422",157,202104,38,443,7982,"fork_length","51.0",24
"423",157,202104,38,443,7983,"fork_length","33.2",24
"424",157,202104,38,443,7984,"fork_length","42.0",24
"425",157,202104,38,443,7985,"fork_length","51.0",24
"426",157,202104,38,443,7986,"fork_length","29.2",24
"427",157,202104,38,443,7987,"fork_length","43.5",24
"428",157,202104,38,443,7988,"fork_length","41.9",24
"429",157,202104,38,443,7989,"fork_length","55.8",24
"430",157,202104,38,443,7990,"fork_length","40.4",24
"431",157,202104,38,443,7991,"fork_length","50.1",24
"432",157,202104,38,443,7992,"fork_length","39.8",24
"433",157,202104,38,443,7993,"fork_length","44.1",24
"434",157,202104,38,443,7994,"fork_length","47.8",24
"435",157,202104,38,443,8065,"fork_length","32.0",24
"436",157,202104,38,443,8066,"fork_length","35.1",24
"437",157,202104,38,443,8067,"fork_length","30.7",24
"438",157,202104,38,443,8068,"fork_length","38.7",24
"439",157,202104,38,443,8069,"fork_length","39.3",24
"440",157,202104,38,443,8070,"fork_length","53.6",24
"441",157,202104,38,443,8071,"fork_length","34.8",24
"442",157,202104,38,443,8072,"fork_length","28.8",24
"443",157,202104,38,443,8073,"fork_length","46.6",24
"444",157,202104,38,443,8074,"fork_length","38.3",24
"445",157,202104,38,443,8075,"fork_length","39.8",24
"446",157,202104,38,443,8076,"fork_length","41.1",24
"447",157,202104,38,443,8077,"fork_length","40.1",24
"448",157,202104,38,443,8078,"fork_length","36.0",24
"449",157,202104,38,443,8079,"fork_length","33.0",24
"450",157,202104,38,443,8080,"fork_length","42.7",24
"451",157,202104,38,443,8081,"fork_length","34.1",24
"452",157,202104,38,443,8082,"fork_length","40.7",24
"453",157,202104,38,443,8083,"fork_length","39.4",24
"454",157,202104,38,443,8084,"fork_length","50.7",24
"455",157,202104,38,443,8085,"fork_length","37.0",24
"456",157,202104,38,443,8086,"fork_length","56.5",24
"457",157,202104,38,443,8087,"fork_length","42.8",24
"458",157,202104,38,443,8088,"fork_length","38.8",24
"459",157,202104,38,443,8089,"fork_length","47.3",24
"460",157,202104,38,443,8090,"fork_length","38.4",24
"461",157,202104,38,443,8091,"fork_length","44.2",24
"462",157,202104,38,443,8092,"fork_length","42.5",24
"463",157,202104,38,443,8093,"fork_length","41.5",24
"464",157,202104,38,443,8094,"fork_length","43.3",24
"465",157,202104,38,443,8095,"fork_length","42.1",24
"466",157,202104,38,443,8096,"fork_length","54.8",24
"467",157,202104,38,443,8097,"fork_length","34.5",24
"468",157,202104,38,443,8098,"fork_length","40.4",24
"469",157,202104,38,443,8099,"fork_length","41.7",24
"470",157,202104,38,445,8272,"fork_length","12.7",24
"471",157,202104,38,445,8273,"fork_length","15.0",24
"472",157,202104,38,445,8274,"fork_length","15.4",24
"473",157,202104,38,445,8275,"fork_length","13.0",24
"474",157,202104,38,445,8276,"fork_length","15.6",24
"475",157,202104,38,445,8277,"fork_length","13.7",24
"476",157,202104,38,445,8278,"fork_length","15.2",24
"477",157,202104,38,445,8279,"fork_length","15.0",24
"478",157,202104,38,445,8280,"fork_length","13.1",24
"479",157,202104,38,445,8281,"fork_length","15.8",24
"480",157,202104,38,445,8282,"fork_length","15.5",24
"481",157,202104,38,445,8283,"fork_length","15.8",24
"482",157,202104,38,445,8284,"fork_length","17.1",24
"483",157,202104,38,446,8285,"fork_length","19.5",24
"484",157,202104,38,446,8287,"fork_length","19.3",24
"485",157,202104,38,446,8288,"fork_length","13.0",24
"486",157,202104,38,446,8289,"fork_length","19.2",24
"487",157,202104,38,446,8290,"fork_length","17.0",24
"488",157,202104,14,155,2119,"fork_length","15.5",23
"489",157,202104,43,515,9812,"fork_length","14.8",24
"490",157,202104,43,515,9812,"organism_weight","0.024",18
"491",157,202104,43,515,9813,"fork_length","13.9",24
"492",157,202104,43,515,9813,"organism_weight","0.018",18
"493",157,202104,43,515,9814,"fork_length","14.9",24
"494",157,202104,43,515,9814,"organism_weight","0.022",18
"495",157,202104,43,515,9815,"fork_length","14.7",24
"496",157,202104,43,515,9815,"organism_weight","0.022",18
"497",157,202104,43,515,9816,"fork_length","15.8",24
"498",157,202104,43,515,9816,"organism_weight","0.024",18
"499",157,202104,43,515,9817,"fork_length","13.6",24
"500",157,202104,43,515,9817,"organism_weight","0.020",18
"501",157,202104,43,515,9818,"fork_length","15.9",24
"502",157,202104,43,515,9818,"organism_weight","0.026",18
"503",157,202104,43,515,9819,"fork_length","15.9",24
"504",157,202104,43,515,9819,"organism_weight","0.026",18
"505",157,202104,43,515,9820,"fork_length","13.8",24
"506",157,202104,43,515,9820,"organism_weight","0.016",18
"507",157,202104,43,515,9821,"fork_length","12.8",24
"508",157,202104,43,515,9821,"organism_weight","0.010",18
"509",157,202104,43,515,9822,"fork_length","15.0",24
"510",157,202104,43,515,9822,"organism_weight","0.022",18
"511",157,202104,43,515,9823,"fork_length","14.0",24
