age,i,n_age,biomass_age
01,10,6.690887887613612e9,1.8042877462671834e8
08,10,3.1617621448424363e8,2.463440529413648e8
07,10,4.8473415381301767e8,3.544925408930424e8
05,10,8.947915220353789e8,5.3058829659340596e8
06,10,4.3774945236677533e8,3.005427948339866e8
02,10,9.166731898610046e9,1.1214170456458306e9
04,10,1.629282707753482e9,7.431372641028857e8
03,10,2.477125905203602e9,5.623160413394216e8
00,10,0.0,0.0
10,11,2.1939675467217013e8,2.5268410503830722e8
09,11,2.0981898336466867e8,1.8111639883721435e8
08,11,2.95200908710508e8,2.3574548352772743e8
06,11,6.049014451927398e8,4.06420902490451e8
01,11,9.214886213056738e9,2.4347960361792827e8
07,11,4.3671761430888057e8,3.1695434335578185e8
05,11,7.054133613128748e8,4.0320316740345883e8
02,11,8.343281864054051e9,1.0304524309465368e9
03,11,3.0020410156018105e9,6.757805356742815e8
04,11,1.2052367156525748e9,5.516034784906497e8
00,11,0.0,0.0
10,12,1.8654431995892975e8,2.105797051120345e8
09,12,1.4754133895410466e8,1.266281965023429e8
01,12,8.169834032958725e9,2.240941148816928e8
08,12,2.3334355597248232e8,1.7940204050717923e8
07,12,4.169999875151846e8,3.0520548321421e8
06,12,6.686628336778101e8,4.5332859786589015e8
02,12,7.690961341659811e9,9.5894320778651e8
05,12,7.901213647439746e8,4.472184958638358e8
04,12,1.2527896556316252e9,5.520702094180307e8
03,12,2.4182701761454926e9,5.315653311216434e8
00,12,0.0,0.0
10,13,1.815086838191161e8,2.153930572432504e8
01,13,8.905770276910158e9,2.4515087854881147e8
06,13,6.381466206941154e8,4.3220327445375496e8
07,13,4.837196947957798e8,3.5800329132991433e8
08,13,2.8451840154195017e8,2.3124049729391345e8
09,13,1.0181609259377523e8,8.566774634175092e7
05,13,9.989355032248111e8,5.719641804958943e8
02,13,8.146991194049417e9,1.0139692576469548e9
04,13,1.1691018062149618e9,5.271472474422498e8
03,13,2.6299134450484285e9,6.130991075252346e8
00,13,0.0,0.0
08,14,3.356350836920165e8,2.6494836713172132e8
10,14,1.6967246976588887e8,1.922568197380205e8
07,14,3.3369755137797916e8,2.4492213783053008e8
09,14,9.143397433337165e7,7.627106878890029e7
01,14,8.039680332873928e9,2.160523361253362e8
06,14,5.648075402667806e8,3.823670241913262e8
05,14,1.3146164323735898e9,7.342061603432034e8
02,14,8.97211927318125e9,1.1141604976794622e9
04,14,7.288739825773273e8,3.155846732992141e8
03,14,2.9180228817317786e9,6.622064659330833e8
00,14,0.0,0.0
09,15,1.3033468271821897e8,1.0676063462239853e8
10,15,2.194499151092247e8,2.4239143635934535e8
08,15,3.5193713506310016e8,2.748486443800378e8
01,15,7.557079538195158e9,2.0538941358083588e8
07,15,4.3736489197350144e8,3.153450730752713e8
06,15,4.924688472939411e8,3.313504841930035e8
05,15,8.10258296743058e8,4.6117729355433345e8
02,15,9.508343320127195e9,1.1868583459634712e9
04,15,1.432735370845745e9,6.409237685782219e8
03,15,2.35853323866688e9,5.36372241032756e8
00,15,0.0,0.0
10,16,1.8225625776930642e8,2.0359407762694466e8
08,16,2.4907225435090366e8,1.9144588948330876e8
07,16,5.604704494257442e8,4.0290008163686466e8
09,16,1.8846683839010674e8,1.5785647256706372e8
05,16,5.882200379372487e8,3.404365456364061e8
01,16,7.994442794359144e9,2.224081540052507e8
06,16,4.077498514440011e8,2.726715716848738e8
04,16,1.662828944838762e9,7.54474507463873e8
02,16,1.0589387143513868e10,1.3138449429719222e9
03,16,3.4844951284779873e9,7.386036725399866e8
00,16,0.0,0.0
10,17,2.4698638693698198e8,2.688224000441722e8
01,17,7.340990761555277e9,2.0005089041275495e8
08,17,1.34766543170092e8,1.0545072510068406e8
07,17,4.682713652395201e8,3.400326543544546e8
09,17,1.3836062016073418e8,1.1468319214992042e8
06,17,5.2658008108343846e8,3.586606170441154e8
05,17,1.0271408708811918e9,5.917358944682091e8
04,17,1.2849396059604359e9,5.743439492718434e8
02,17,8.10876773972917e9,1.0198227116360123e9
03,17,2.8710205729532003e9,6.06845570476896e8
00,17,0.0,0.0
07,18,3.284639358017725e8,2.386261886381694e8
10,18,1.8552005183595744e8,2.1473752825956032e8
08,18,2.9883902901252186e8,2.3496357587519896e8
09,18,1.9200637002610922e8,1.6347673204046384e8
01,18,7.591601594772888e9,2.1317848589265764e8
05,18,6.474215313315043e8,3.7478225655723214e8
06,18,5.687554681021948e8,3.8677076280508995e8
04,18,1.5904168701165643e9,7.19641816817483e8
02,18,7.66183269107979e9,9.415851791598873e8
03,18,3.503037385184144e9,7.19518615693015e8
00,18,0.0,0.0
09,19,1.3205898976426847e8,1.1310698674761221e8
10,19,1.8547250147229567e8,2.111570503799537e8
08,19,2.375905405261549e8,1.8511499661134318e8
07,19,6.548107826849592e8,4.761619523749346e8
01,19,7.621324660601542e9,2.090534123626896e8
06,19,3.773290912142613e8,2.5391489419088802e8
02,19,9.874957675123962e9,1.2348107636685276e9
05,19,9.329401754453771e8,5.373900666591214e8
03,19,2.464966400813597e9,5.421296824422555e8
04,19,1.4945627884788046e9,6.632049317602818e8
00,19,0.0,0.0
10,20,1.7872194916518664e8,2.049870946908096e8
07,20,3.4815959199943715e8,2.5404243314501143e8
01,20,6.08923856559201e9,1.6841624904002044e8
06,20,4.712941245201601e8,3.2031609255650425e8
08,20,3.491678884204043e8,2.7596791691250694e8
09,20,1.04721974542474e8,8.733554281003644e7
02,20,7.122469355022701e9,8.869001980262421e8
05,20,1.1860842334810135e9,6.753395362440393e8
04,20,1.089801016237299e9,4.858674264468409e8
03,20,2.3437974140671387e9,5.442650919918514e8
00,20,0.0,0.0
10,21,1.9980332768119198e8,2.206056438750555e8
01,21,8.819720113605516e9,2.3960806162764117e8
09,21,1.2625560109373976e8,1.058239586826026e8
08,21,2.0091715127316815e8,1.530757562431157e8
07,21,5.838267918737359e8,4.175951632555196e8
06,21,6.915803474017904e8,4.5643425210550994e8
05,21,6.448867409100717e8,3.6172247483569705e8
03,21,3.7449133777637115e9,8.313200411401064e8
04,21,1.367686284794757e9,6.113430945213306e8
02,21,1.1131596950871277e10,1.4146242031080906e9
00,21,0.0,0.0
10,22,2.063136693429369e8,2.252842789879198e8
09,22,1.609922976137041e8,1.3505472859048563e8
07,22,5.0717063854415405e8,3.6755875697879606e8
08,22,2.4279686564054227e8,1.8770311291148114e8
01,22,7.363435409578232e9,2.0189306371427345e8
06,22,7.114028274474143e8,4.799876867556799e8
02,22,1.1604322723177729e10,1.4658398289446664e9
05,22,7.040576441764064e8,4.035203443845494e8
03,22,2.7703092400025043e9,6.471249010718199e8
04,22,1.3371849302147086e9,6.023885520055857e8
00,22,0.0,0.0
10,23,1.616002117211008e8,1.9255921739438242e8
09,23,1.00375232926493e8,8.236475327666388e7
08,23,4.025277496378322e8,3.1666986795894617e8
01,23,8.533079275992378e9,2.3369677950602052e8
07,23,4.0777942553544503e8,2.971641496280962e8
06,23,6.544833755844749e8,4.428581112736674e8
02,23,1.092040055365319e10,1.3845135715348372e9
05,23,7.546796728099667e8,4.32269030476551e8
04,23,1.5333979653396068e9,6.849794583522035e8
03,23,2.69635026645656e9,6.153095959597522e8
00,23,0.0,0.0
10,24,1.7977655154380673e8,2.1305100625298312e8
08,24,3.435461821055697e8,2.768762156902068e8
09,24,1.5632737385271782e8,1.3472021832756105e8
01,24,8.499325079292109e9,2.2282214380957258e8
07,24,4.14771718777682e8,3.113769738493183e8
06,24,5.558844227157375e8,3.831503356221828e8
05,24,1.0445991001731225e9,6.048351261979438e8
03,24,2.1798454284561763e9,4.955760158811085e8
02,24,8.114802555142128e9,1.0205738072888567e9
04,24,1.4039786227736585e9,6.173828012355218e8
00,24,0.0,0.0
10,25,2.3088511617048877e8,2.5879489771532547e8
09,25,2.110174248501312e8,1.7678661766215152e8
08,25,3.33360740033581e8,2.5983751949248657e8
01,25,1.0065223980881058e10,2.7544100124464303e8
07,25,4.0329894229736316e8,2.912917662347899e8
06,25,6.043610349446617e8,4.0540706204618406e8
05,25,9.561340460023117e8,5.470365555711892e8
04,25,1.1960350791236498e9,5.2856866812920743e8
02,25,9.696781675177687e9,1.2046978363817163e9
03,25,3.8840575608998175e9,8.192475721440437e8
00,25,0.0,0.0
10,26,2.233576055245442e8,2.5335892134937e8
01,26,7.811012166144743e9,2.1202740963457873e8
09,26,1.3847958885286796e8,1.1623032656883793e8
07,26,6.272468503448786e8,4.481993796515176e8
02,26,8.599406694877571e9,1.0747011254507852e9
08,26,2.2729652709919062e8,1.748120728099928e8
06,26,6.939643544556931e8,4.647184419715272e8
05,26,7.443150414413072e8,4.262166574564354e8
03,26,2.272420278857494e9,5.389327925906165e8
04,26,1.305335512307233e9,5.894302758953121e8
00,26,0.0,0.0
10,27,2.3179637651441342e8,2.5646960442427063e8
07,27,3.338804400820591e8,2.3908439577555844e8
01,27,1.0220564716676184e10,2.7952456515426755e8
09,27,2.1698044109252694e8,1.7873349531578997e8
08,27,2.5458902266066572e8,1.957560480880582e8
06,27,5.458677309055681e8,3.6832260085938126e8
02,27,8.881389447199919e9,1.1135316058584282e9
05,27,8.833717222881614e8,5.04173909302517e8
04,27,1.3289973248527386e9,5.94786364386472e8
03,27,2.990807158800562e9,6.700319310416801e8
00,27,0.0,0.0
10,28,1.861471873549466e8,2.1032230369068563e8
08,28,2.703290633137593e8,2.085284617975585e8
09,28,1.3429697143345186e8,1.1018231118559942e8
01,28,6.767068575690414e9,1.841871685537935e8
07,28,3.875147537848469e8,2.783353577333123e8
06,28,8.167757469246297e8,5.443293329960892e8
02,28,8.778075582757692e9,1.0947378088708498e9
04,28,1.1827432181915135e9,5.330327165523756e8
05,28,9.657117128435214e8,5.484200950549426e8
03,28,3.006663381716593e9,7.068166764178262e8
00,28,0.0,0.0
10,29,2.3705416559953398e8,2.5630888120227313e8
08,29,1.9219492254334468e8,1.4632596365666956e8
09,29,1.1259356172854765e8,9.25877149958116e7
01,29,1.1251234343741661e10,3.0432289336443245e8
07,29,5.914961662923144e8,4.252247413874358e8
06,29,4.9821817184279186e8,3.320006730264365e8
02,29,8.908459571053715e9,1.1459078649095135e9
05,29,7.312500924223641e8,4.2011803161874175e8
04,29,1.5407945460308077e9,6.989328124694887e8
03,29,2.387156256778359e9,5.518746864076462e8
00,29,0.0,0.0
10,30,1.9307793606934196e8,2.1479183344067007e8
01,30,7.147012565310133e9,1.9690038106297135e8
08,30,2.686838679557203e8,2.089017513495772e8
07,30,3.6830338450925016e8,2.6484258191325983e8
09,30,1.1527560259525336e8,9.65598004995221e7
06,30,5.792848547467077e8,3.895182669836465e8
02,30,8.294659009573874e9,1.0225474851680012e9
04,30,1.4482058595637753e9,6.499498731832029e8
05,30,6.976619014670962e8,3.9798432586292374e8
03,30,2.155612105857818e9,4.647598734412643e8
00,30,0.0,0.0
10,31,1.7644603829502195e8,2.0330607489188623e8
08,31,3.3149115026145506e8,2.5889554416709858e8
09,31,1.740981887943319e8,1.49557270594173e8
01,31,7.20657290716317e9,1.9538180780832094e8
07,31,4.5413768946025324e8,3.309522438744899e8
06,31,5.1810895233204806e8,3.51051307283896e8
02,31,9.2298332573768e9,1.1672065847655823e9
05,31,1.0959983011479056e9,6.274371271633507e8
04,31,1.0442568928462975e9,4.658110037555215e8
03,31,2.5409598558068542e9,5.811543974367568e8
00,31,0.0,0.0
10,32,1.9927273345804185e8,2.2700101516312948e8
08,32,3.8701205676405257e8,3.0511689060261416e8
09,32,1.763456102358865e8,1.4989841411080128e8
07,32,4.8356380646100396e8,3.5149320725057805e8
06,32,6.933860393329873e8,4.7097631749629766e8
01,32,7.762087615893568e9,2.106327416320554e8
05,32,9.054211315740833e8,5.2703800631354296e8
02,32,9.706770699586636e9,1.2278710948288035e9
04,32,1.7979731424303658e9,7.879788694730445e8
03,32,2.8034141425128536e9,5.9557238402074e8
00,32,0.0,0.0
10,33,2.1885513273417965e8,2.397246247511462e8
09,33,1.874911153124142e8,1.5600194077058303e8
08,33,3.098737121340824e8,2.4187833116342226e8
07,33,5.078231800060251e8,3.702994384426561e8
01,33,8.195219282862135e9,2.2844098460130957e8
06,33,3.6042347663286525e8,2.4733182689944816e8
05,33,1.148382998011169e9,6.608099995888046e8
04,33,1.274811008789835e9,5.687515651368995e8
02,33,9.744690080918293e9,1.2185704119246404e9
03,33,2.8806324051135206e9,6.275742610780761e8
00,33,0.0,0.0
10,34,2.1895182481410325e8,2.4888017876379937e8
09,34,1.4663371822341108e8,1.2397636000409415e8
08,34,3.58098809671326e8,2.868141097045996e8
07,34,3.442079194852001e8,2.4986110905869037e8
01,34,9.8162720265047e9,2.621566928635535e8
06,34,6.057325789692408e8,4.118086131914947e8
05,34,8.703089127809736e8,5.0588970313787085e8
04,34,1.6207249807648563e9,7.364962996430213e8
02,34,8.001781914957072e9,9.963948667966435e8
03,34,3.0639153967408834e9,6.711214292821527e8
00,34,0.0,0.0
10,35,1.5167827275252897e8,1.7398354988277078e8
01,35,7.801456715186412e9,2.1241772072404927e8
07,35,6.149635237269576e8,4.393980880935133e8
08,35,2.8030366248443305e8,2.177536926452145e8
09,35,1.6205886467959818e8,1.3699055463609058e8
06,35,7.433308236846364e8,4.974153627150629e8
02,35,8.053394093515503e9,1.006719936267669e9
05,35,4.6965048055348754e8,2.641305349475075e8
04,35,1.49763639124184e9,6.610662805401119e8
03,35,2.233544359534407e9,4.9618391932646763e8
00,35,0.0,0.0
08,36,2.1456148900087082e8,1.6902133741736594e8
07,36,5.2813862722903067e8,3.9277434957844144e8
10,36,1.77063444037082e8,2.0147142715271112e8
01,36,8.265480906398291e9,2.2012955846354675e8
05,36,8.95612933060847e8,5.1392388810343146e8
09,36,1.0437751311006139e8,8.488760672225893e7
06,36,5.68670187936552e8,3.9350642680596495e8
04,36,1.3277237471719308e9,5.855535222910548e8
02,36,9.729205074633766e9,1.2011375493905985e9
03,36,2.6372631605794945e9,5.837723813950706e8
00,36,0.0,0.0
09,37,1.8531332600313082e8,1.5947405720566583e8
10,37,1.5982133438281015e8,1.8029752860686263e8
01,37,8.158084116544065e9,2.185483749359537e8
07,37,5.0774945953473634e8,3.6411780154310465e8
08,37,3.2991269041101986e8,2.5498401920313588e8
06,37,3.775741097902833e8,2.5075252998112267e8
05,37,9.846251654735168e8,5.588978757575339e8
03,37,2.2167060294086027e9,5.198744030005894e8
02,37,9.036455951220535e9,1.129347312607207e9
04,37,1.1671857202383726e9,5.2946202782001346e8
00,37,0.0,0.0
10,38,2.0985400776318112e8,2.3224825470075232e8
09,38,1.831201367898156e8,1.4650668250665897e8
08,38,3.78616181110626e8,2.9618279116243494e8
07,38,4.530103358168492e8,3.288544137882074e8
01,38,6.657784021161686e9,1.8098057209517956e8
06,38,4.3081310329100734e8,2.932007968666237e8
05,38,7.305318649753727e8,4.209899707089132e8
02,38,1.3490902016073366e10,1.6518824085704737e9
04,38,1.5818244716536105e9,7.215812982823497e8
03,38,5.244395957457961e9,1.0613145486762822e9
00,38,0.0,0.0
10,39,2.0708235933183467e8,2.354093795796796e8
09,39,1.589209029822943e8,1.3506223289642665e8
08,39,4.0843468435830414e8,3.2492102291272e8
07,39,5.513633887822876e8,4.0872237442743134e8
01,39,7.819232938115515e9,2.138112798086506e8
02,39,9.38537471494752e9,1.1738495090617852e9
06,39,2.594447898557407e8,1.788031384142187e8
05,39,9.360612591727078e8,5.448517835499665e8
03,39,2.5413556372649436e9,5.74863571565641e8
04,39,1.2507530162250013e9,5.621348670015041e8
00,39,0.0,0.0
10,40,1.9890447672726002e8,2.2408256337640372e8
07,40,4.475528947357026e8,3.1877934850152934e8
01,40,8.20351847499909e9,2.2381154511572656e8
08,40,3.200603315933766e8,2.483257974339664e8
09,40,1.1650585456334445e8,9.589430232866092e7
05,40,6.887656184363464e8,3.914844784404255e8
06,40,6.76888470578474e8,4.5127915650531304e8
04,40,1.5070813035325255e9,6.694247594698929e8
02,40,8.839538586370987e9,1.0979320396119103e9
03,40,3.194809676473465e9,6.713508000752199e8
00,40,0.0,0.0
10,41,2.048618155624724e8,2.303123604081487e8
09,41,1.7948979922222626e8,1.519353996226786e8
08,41,2.0056232029851484e8,1.5531601343679085e8
01,41,1.0140219658320564e10,2.7850781455465335e8
03,41,4.187893671544763e9,8.526491931327758e8
07,41,5.469650257942396e8,3.979377781267697e8
06,41,5.577722087128768e8,3.8219482290699255e8
04,41,1.3038975779908996e9,5.78636725301731e8
02,41,7.54553800471851e9,9.306306127516364e8
05,41,1.1428885884310231e9,6.564057385964006e8
00,41,0.0,0.0
10,42,1.993060165437116e8,2.2095669096281084e8
09,42,1.6341124283237624e8,1.3685440634815347e8
08,42,2.607129564068045e8,1.9781834930626068e8
01,42,7.436428961905033e9,2.019029784423981e8
07,42,4.173277195147737e8,2.975361390508743e8
06,42,5.802564655774058e8,3.863161147168665e8
02,42,9.676556368294586e9,1.2087173933912725e9
05,42,8.689813932301164e8,4.9166589995388365e8
04,42,1.3068068679864855e9,5.803731091062235e8
03,42,2.202084988426001e9,5.369086171731439e8
00,42,0.0,0.0
10,43,1.728055675534517e8,2.0013125808179343e8
09,43,1.3499399184629676e8,1.1551563282129316e8
01,43,7.5873657206966305e9,2.0760166057341897e8
08,43,3.11983260555148e8,2.452435762300487e8
07,43,6.484461723158234e8,4.7055600331693697e8
06,43,4.73653069926057e8,3.185301030099481e8
05,43,7.57191086280543e8,4.350202191633592e8
02,43,8.794366706386585e9,1.0823490179636273e9
04,43,1.5300666805178835e9,6.87562436995751e8
03,43,3.975431112756113e9,8.223926330044379e8
00,43,0.0,0.0
08,44,3.14018131263167e8,2.4068177680528185e8
10,44,2.822450284036296e8,3.1040802208003974e8
01,44,7.778886564867033e9,2.1368769140263635e8
09,44,1.8919271979055253e8,1.5774771886897358e8
07,44,4.0774259488305277e8,2.941450859292848e8
02,44,7.558544419644944e9,9.276782688280504e8
06,44,6.488161770677162e8,4.370201701127771e8
04,44,1.4059259718748498e9,6.309831092194121e8
05,44,9.661536217506515e8,5.525393388563061e8
03,44,2.967490820832919e9,6.43966447711866e8
00,44,0.0,0.0
07,45,4.339837230998526e8,3.1591405928594166e8
10,45,1.553836829934207e8,1.7974753075752234e8
09,45,9.008581556632498e7,7.60209136005667e7
08,45,2.4833518931831533e8,1.990995269893838e8
01,45,6.5782495805679865e9,1.7895052745516193e8
06,45,6.744094989587224e8,4.5171399411833096e8
05,45,9.908037100858995e8,5.586368652642251e8
02,45,7.552127876892016e9,9.45301095466052e8
04,45,1.0323608504106002e9,4.557596938804357e8
03,45,2.7426038081505694e9,6.219380462008058e8
00,45,0.0,0.0
10,46,2.1331703851666084e8,2.3958249170740017e8
09,46,1.2981265863216834e8,1.0812761856549531e8
08,46,2.4934167926769885e8,1.9332052404099798e8
01,46,8.88942526105106e9,2.4193483467760468e8
07,46,4.765129439551832e8,3.455878484981377e8
06,46,7.011133764550903e8,4.706356082962813e8
02,46,8.278606505578809e9,1.0503195560533597e9
05,46,6.992182631594787e8,4.0073056705816925e8
04,46,1.2336546222446666e9,5.636912279599781e8
03,46,2.1646914209165745e9,5.3072264398789275e8
00,46,0.0,0.0
10,47,2.133440376357071e8,2.387826937096268e8
09,47,1.4650004142029092e8,1.2235736251587108e8
01,47,7.871193843123327e9,2.1789021067260963e8
08,47,2.9984057841122526e8,2.3561825663115904e8
06,47,5.2773674179662526e8,3.5920362591317844e8
02,47,9.41269911024606e9,1.1819526444071875e9
07,47,4.326003332277402e8,3.1590649626631325e8
05,47,1.2181885312122126e9,7.043552724244121e8
04,47,1.5064321728163292e9,6.656613490707793e8
03,47,2.3170914658545628e9,5.45480417719975e8
00,47,0.0,0.0
08,48,2.731027073925189e8,2.1425300283287138e8
10,48,1.5698324651161212e8,1.812183392768239e8
09,48,1.3420311548640966e8,1.1155954223374093e8
01,48,8.101240503855019e9,2.2267195949987626e8
07,48,4.1616179546146894e8,3.0437325116316926e8
06,48,6.174469267863094e8,4.2041320840941113e8
05,48,6.717361066745095e8,3.8930183967969054e8
02,48,7.138806721876921e9,8.965351374961393e8
03,48,2.341060447504775e9,5.077743407676532e8
04,48,1.5293524094202158e9,6.826874997561953e8
00,48,0.0,0.0
10,49,2.0629840040316364e8,2.31181115655756e8
09,49,1.2266956816768207e8,1.0083257939431858e8
07,49,4.591271037647362e8,3.419288968820577e8
08,49,1.6794519927839565e8,1.3133313108113468e8
01,49,1.0225224171286465e10,2.7779540058260834e8
06,49,4.927904700964134e8,3.3741397964895254e8
05,49,1.0490245426996123e9,6.098055076255195e8
02,49,9.669248324493763e9,1.2064968224050493e9
04,49,1.1637115238517318e9,5.2719105874682796e8
03,49,3.647419232842654e9,8.035681944285734e8
00,49,0.0,0.0
08,50,2.4664961058524382e8,1.9212002462865978e8
10,50,1.8555893621530885e8,2.1028793502916571e8
09,50,1.0878072906253274e8,8.977772993488201e7
01,50,8.465996411816882e9,2.3012621766052753e8
06,50,6.675903150775143e8,4.531319511748932e8
07,50,3.662202968518166e8,2.6515203251157087e8
02,50,6.848532303036385e9,8.320803805996444e8
05,50,9.52944317469594e8,5.419599746703335e8
03,50,3.1067581631081266e9,6.700339364748453e8
04,50,1.1180017047590933e9,4.9982042072641015e8
00,50,0.0,0.0
01,51,8.78792405555597e9,2.4105178331568933e8
10,51,1.719849570527148e8,1.971634750577732e8
08,51,3.2469905759592885e8,2.5576599339737573e8
09,51,1.4908357312919673e8,1.2930555136748633e8
02,51,8.880751981732227e9,1.117655147020618e9
07,51,5.1924241717214614e8,3.7677464974550456e8
06,51,5.25399388743242e8,3.528923299549376e8
05,51,1.12882491606519e9,6.357560989016764e8
03,51,2.4644185107582283e9,5.679841643097634e8
04,51,1.2408609254691918e9,5.413186086916378e8
00,51,0.0,0.0
10,52,1.9342493834303167e8,2.1586811576089802e8
08,52,2.6808802559449348e8,2.055254066340901e8
09,52,1.619695631608565e8,1.368142769013137e8
07,52,4.641302095510956e8,3.3560454308528125e8
06,52,4.402747721953923e8,2.948627087805552e8
01,52,8.180876754659761e9,2.2084441755961195e8
05,52,8.841640873822572e8,5.0208408452812964e8
02,52,1.0208214414072393e10,1.2899315806379035e9
04,52,1.2936838276679628e9,5.613902915754993e8
03,52,2.358076524458044e9,5.285971582813416e8
00,52,0.0,0.0
09,53,1.3238791758697331e8,1.1039290534609048e8
08,53,3.0611967734876215e8,2.3908275455380273e8
10,53,1.9125441743531886e8,2.1473386185894683e8
01,53,7.434378864457703e9,2.0084344188843152e8
07,53,3.521058391224271e8,2.5226601018780822e8
06,53,5.728496977096254e8,3.8149346469324946e8
05,53,8.656746770820353e8,4.9427579543698186e8
02,53,8.905274910958994e9,1.103254934453641e9
04,53,1.2513824957880177e9,5.550668867874184e8
03,53,2.8225360282376013e9,6.134393502454423e8
00,53,0.0,0.0
10,54,1.689229423612011e8,1.9101218207720268e8
09,54,1.2631837241321528e8,1.0605509313161273e8
08,54,2.4515830944845113e8,1.8861733946657258e8
01,54,7.860583486581713e9,2.134475837626765e8
07,54,4.335967202327133e8,3.100122384446875e8
