age,i,n_age,biomass_age
01,128,1.541690358628464e9,2.9359657582184248e7
04,128,3.0951153684821345e7,1.7713052206674136e7
07,128,3.0628673254335236e7,2.9498043206698447e7
02,128,9.725655271715212e7,6.73745150729366e6
10,128,6.555377660282615e7,9.201211422661422e7
03,128,7.704355474041144e6,2.458702276257845e6
09,128,2.4689046886484876e7,2.9715348906230364e7
06,128,4.106762137103385e7,3.5193272249179386e7
08,128,1.5129899057942702e7,1.609412487261317e7
01,129,1.2692020726582737e9,2.2958939019885402e7
03,129,7.740809737587287e6,2.4825102750190357e6
05,129,6.691100051841256e7,4.686576400750636e7
08,129,1.3811164510269215e7,1.4370021538511906e7
10,129,8.934975721679306e7,1.188076012777796e8
06,129,3.837730692347468e7,3.25791778782887e7
04,129,2.4269668923187226e7,1.334866962058156e7
02,129,2.98372837583583e8,1.9422021327080414e7
09,129,1.3268398344333144e7,1.509488179551774e7
07,129,2.12610990333479e7,2.0221709866670113e7
03,130,1.5490304544923706e7,4.703533881738082e6
04,130,2.999932583691341e7,1.692920300208557e7
06,130,6.1732017262413226e7,5.257079187171171e7
01,130,1.481738891826221e9,2.2395519051895134e7
10,130,8.260834973315136e7,1.1625374551248538e8
07,130,3.5691988469577655e7,3.468162024625047e7
02,130,1.515332181875487e8,9.694557854224289e6
09,130,1.8326887048474208e7,2.192651145173614e7
08,130,1.0679328227040617e7,1.1668118457568005e7
05,130,4.9108091959354684e7,3.47477160813373e7
07,131,3.0093402052867703e7,2.914734915609608e7
01,131,1.4118317786589262e9,2.21841361135741e7
10,131,7.572559622999267e7,1.0699099309876916e8
05,131,5.079153743265667e7,3.602718692156465e7
04,131,2.8925766003732093e7,1.6484552459437024e7
09,131,1.939226381069369e7,2.3075610585115127e7
06,131,6.2925467048012756e7,5.48556723940521e7
02,131,1.3500809130689403e8,9.394679844223332e6
03,131,9.038909537645394e6,2.8927816013794565e6
08,131,1.3930570081407038e7,1.5111528032152979e7
07,132,3.853781931923238e7,3.6471344971338175e7
06,132,4.2604770870597295e7,3.598361879701732e7
02,132,1.9232766393434972e8,1.1468561404705113e7
05,132,7.60186892715646e7,5.376030900666628e7
10,132,8.525496834482881e7,1.1639272267519274e8
09,132,1.2260514106344754e7,1.4026524404393403e7
04,132,2.5757384794667345e7,1.4208880534975613e7
08,132,1.1777387833331281e7,1.2961113866064472e7
01,132,1.4141337957590644e9,2.852054858412372e7
03,132,7.550168606163192e6,2.327403726421914e6
05,133,6.176196438606958e7,4.3778979056548476e7
04,133,2.2837160158791322e7,1.2375591572185604e7
06,133,6.61827507426173e7,5.513453933141408e7
03,133,1.0747047433120659e7,3.377698406060103e6
10,133,8.238901562888534e7,1.1455338351784264e8
08,133,1.2894553655671237e7,1.3113336567796161e7
02,133,2.203758973789572e8,1.4936184345271071e7
01,133,1.3182273811160955e9,2.5158362031314746e7
07,133,3.419328013306234e7,3.2640683042428076e7
09,133,2.428977394630435e7,2.816777366559426e7
10,134,7.877678430769777e7,1.0896441705923715e8
04,134,2.551666552588769e7,1.4291543155404244e7
06,134,5.889451803544864e7,4.984199467873361e7
09,134,2.3836205529079307e7,2.7343668085148145e7
03,134,1.2226692353805155e7,4.067882435775749e6
07,134,3.133466177164137e7,2.987583666654268e7
01,134,1.4052665947272813e9,3.3416192878164466e7
08,134,1.762908801121041e7,1.856141771706182e7
05,134,5.127413738650852e7,3.625401565704187e7
02,134,1.359169922083313e8,9.615217349585868e6
09,135,1.8303923187648177e7,2.20617765451873e7
10,135,7.777230292963432e7,1.0879225654762939e8
07,135,2.6488590254869565e7,2.5666302713355985e7
06,135,6.043328661951119e7,5.1769636186149776e7
05,135,5.8651005182043545e7,4.140684906204879e7
04,135,2.2997221093552753e7,1.3022806079360934e7
03,135,7.371531630599657e6,2.4089572524893307e6
01,135,7.991256321981225e8,1.562351793039544e7
08,135,1.4954408663136072e7,1.5575724031095453e7
02,135,1.3971367131014875e8,9.366968046911579e6
07,136,3.308215275277656e7,3.1920035908221442e7
06,136,4.608973753846903e7,3.993632252430837e7
10,136,8.275984211755906e7,1.1593301793687887e8
03,136,1.0057243429547463e7,3.1288723527739793e6
05,136,6.050285615251249e7,4.353360628772343e7
02,136,1.7177876634525257e8,1.1841689177800745e7
09,136,1.1637139418707319e7,1.4172803366357971e7
08,136,1.5324938532354962e7,1.66783920538513e7
01,136,1.4864609127269542e9,2.3228212679611176e7
04,136,2.777918989060025e7,1.5657520681928687e7
03,137,7.749047604062592e6,2.487725000238796e6
05,137,6.783806397690116e7,4.7687777928193465e7
07,137,2.7892669575329036e7,2.5809952058099594e7
10,137,7.67752565830471e7,1.0569944968956825e8
01,137,1.1629122541595087e9,2.246169986243845e7
04,137,2.122893095520073e7,1.1598206313684138e7
06,137,3.5280718983409904e7,2.9946967704306748e7
09,137,1.977830027507776e7,2.336687365881675e7
02,137,1.6053150499592718e8,1.1254229111643754e7
08,137,1.8858566291512135e7,1.9874710931936868e7
01,138,1.7301612473432302e9,3.9470513538395174e7
06,138,4.467601265697378e7,3.870886355628412e7
05,138,6.528780599020755e7,4.5933754417762086e7
10,138,8.676259260581163e7,1.2025363438219449e8
09,138,1.0460708839783609e7,1.227615618449432e7
08,138,1.6704624890246661e7,1.809251211316032e7
03,138,1.1193880128345132e7,3.3874263765402962e6
02,138,2.5115113147908187e8,1.6251629563139098e7
04,138,2.5425027121074673e7,1.4229138489259897e7
07,138,4.038375116686064e7,3.841043727966593e7
03,139,9.382199782361714e6,2.844379601474901e6
01,139,1.3402489912119935e9,2.4266613403715696e7
06,139,4.352013897202017e7,3.7513579739474274e7
05,139,5.2319506059039265e7,3.828347660651331e7
09,139,8.288333500313059e6,9.814959981018303e6
07,139,3.4675374985398464e7,3.323088295197419e7
04,139,3.4321394439692825e7,1.971578040193105e7
02,139,1.3666297148479658e8,8.884054681609815e6
08,139,2.3335042896059886e7,2.5253765581881303e7
10,139,8.376051588634257e7,1.1703479404876103e8
01,140,1.7030488341124759e9,4.6588702780044876e7
03,140,1.0150581135431077e7,3.2387478269992014e6
06,140,6.347910401751925e7,5.4471142245815985e7
10,140,8.278347451614934e7,1.1325875895665693e8
05,140,5.144110582837519e7,3.6330588934500776e7
02,140,1.911266405554408e8,1.3124312829943908e7
07,140,3.502004332732304e7,3.3480207174554113e7
09,140,1.6899759397032145e7,1.983599721712187e7
04,140,2.4365109183730476e7,1.3262187856554277e7
08,140,1.4508535822903847e7,1.518210935982338e7
10,141,8.27183398531868e7,1.1707922506914318e8
05,141,5.9907803519028656e7,4.3138886093053386e7
01,141,1.5148990186718946e9,2.7642926086981144e7
07,141,2.9075194179764815e7,2.804498183573056e7
06,141,7.22096197274919e7,6.269772618933308e7
08,141,2.704273919493052e7,2.9282830365673494e7
04,141,3.449966683379748e7,1.9638134940224838e7
02,141,1.329142047876373e8,8.75205821799265e6
03,141,1.0231230977222638e7,3.1566979082446145e6
09,141,2.750157064330333e7,3.2771055687727164e7
10,142,8.715830692613108e7,1.209910443930084e8
04,142,2.82326874691395e7,1.5630403591952186e7
03,142,8.804016470421497e6,2.633789920574257e6
01,142,1.5042636305956101e9,2.482552352625768e7
06,142,5.252312375740304e7,4.445981066721419e7
05,142,5.029898166379125e7,3.608654334894551e7
09,142,1.7292640627866596e7,2.0018409648508254e7
08,142,1.0966853838444423e7,1.1442411950573133e7
07,142,4.215173007349458e7,3.9817909060163535e7
02,142,1.3627223489448947e8,9.974727105813153e6
09,143,1.9230912249710184e7,2.2714407654988114e7
10,143,9.512868800804739e7,1.2987683032970668e8
05,143,7.91025103263495e7,5.579256353487049e7
07,143,3.302652270338437e7,3.1675107997188695e7
01,143,2.2639158072174263e9,3.1347755682566367e7
06,143,3.04229934395636e7,2.5915999618235998e7
04,143,3.364995791222925e7,1.7984702785270907e7
02,143,2.9633103442164737e8,1.8429119691404663e7
03,143,1.3339142763356367e7,4.041417322257635e6
08,143,1.2567535195662491e7,1.2858947368310487e7
05,144,7.134334420757778e7,5.112445513514629e7
04,144,2.5373726986609288e7,1.4790356256091414e7
07,144,2.618503012326065e7,2.500845944495848e7
10,144,8.709233750832374e7,1.1880107667740843e8
01,144,1.4968109555487733e9,2.185410868603247e7
09,144,2.204425448186431e7,2.5384531424482442e7
08,144,1.3786408894587947e7,1.4497342476791918e7
03,144,9.726670774750853e6,3.1254504086793642e6
06,144,3.545046837595291e7,3.020546104612176e7
02,144,1.9422030754164064e8,1.3049547178400574e7
10,145,7.84782124744021e7,1.094293036397925e8
07,145,2.2104600896026216e7,2.0948512177048855e7
09,145,2.1157857834243417e7,2.4755953791631065e7
05,145,5.426410995455575e7,3.844189372941448e7
04,145,2.9901316302210405e7,1.6551431386794044e7
01,145,1.5348444671418488e9,3.574701115267373e7
06,145,5.841674998663305e7,5.081189538571343e7
02,145,1.9500905363540402e8,1.3452839457744393e7
03,145,9.296169318599097e6,2.7850457014862862e6
08,145,1.2525110729967577e7,1.3231425340905042e7
04,146,4.179440632838013e7,2.420044442571018e7
10,146,8.566870306632032e7,1.1608882045308454e8
09,146,2.8109305533730537e7,3.2353095755452134e7
01,146,1.528625767265549e9,2.24255754635092e7
05,146,6.10165300418484e7,4.3908340531503454e7
08,146,1.3176742504717832e7,1.3666159742400369e7
07,146,2.5620072320371974e7,2.39746056416987e7
06,146,4.367462871213755e7,3.704855916581934e7
03,146,1.069110128632526e7,3.3936648366259434e6
02,146,1.7440915461253557e8,1.162757639786402e7
05,147,6.932631637199658e7,4.8041623441231646e7
06,147,5.850227199647056e7,4.999122616372598e7
10,147,8.157630634881595e7,1.1519553124772604e8
01,147,8.973736726242273e8,1.323657932920374e7
07,147,2.5833642975288868e7,2.4620043479796216e7
03,147,8.523098546626324e6,2.71656621957663e6
04,147,1.6342045371241385e7,8.774749064494085e6
08,147,1.450423658395141e7,1.5446930630881146e7
02,147,1.870327035930032e8,1.2968370904831039e7
09,147,1.7984797786824923e7,2.1479788080124505e7
05,148,5.0743204012771115e7,3.594948358250869e7
10,148,7.561195446847704e7,1.0406750178608273e8
04,148,2.7695087990032032e7,1.5374184472654108e7
07,148,3.578292255429748e7,3.405350495003861e7
02,148,1.8329484687457058e8,1.2355043790525608e7
01,148,1.5647685549524393e9,3.54034394369117e7
03,148,8.067919544300101e6,2.431942528997303e6
06,148,4.924735106149981e7,4.2267540752975844e7
09,148,1.823417631200786e7,2.1762003143698934e7
08,148,1.643067022970514e7,1.7485244729121108e7
03,149,1.0716886774068637e7,3.6510274910336365e6
07,149,3.366399569622095e7,3.1938864833968353e7
10,149,8.919249808584815e7,1.2313342376874676e8
04,149,2.3723973705853064e7,1.3634305680232098e7
09,149,1.9486253334255345e7,2.2676257637468588e7
01,149,1.7872373754697683e9,3.4073245552371554e7
06,149,5.6748601958388075e7,4.809353827483569e7
08,149,1.6083812722103894e7,1.6658011825262535e7
05,149,5.3680708498133026e7,3.797621721626195e7
02,149,1.795128613767516e8,1.279007846863858e7
10,150,8.54965967614352e7,1.1663248209200831e8
07,150,3.2533756011636212e7,3.05571441052764e7
01,150,1.5738888641772578e9,2.455527635935335e7
06,150,5.8276587623455815e7,4.8718553396896414e7
04,150,2.8416261828452136e7,1.605744466472838e7
03,150,1.2661094441291552e7,3.916234859061861e6
05,150,4.452720000768577e7,3.135666744232876e7
08,150,1.7160746553870015e7,1.826435377168233e7
02,150,1.7409342311318046e8,1.196454443892865e7
09,150,7.413761855005339e6,8.482504693007853e6
04,151,2.104421443363931e7,1.141160062580879e7
01,151,1.7394649477190876e9,2.670645603194862e7
07,151,4.589060493029171e7,4.345370721991753e7
03,151,1.4475408182926971e7,4.507183056966819e6
05,151,6.029683597309986e7,4.095629962545484e7
06,151,3.548959834916891e7,2.9957608313158706e7
10,151,7.517628164021336e7,1.0549489999983877e8
02,151,1.3532025365134612e8,9.312165900881557e6
09,151,1.2993307794774499e7,1.5322725852354225e7
08,151,1.5477598093631083e7,1.6049671220976278e7
05,152,5.588186636738173e7,3.740858835655279e7
06,152,6.148695021272345e7,5.180702506490409e7
01,152,8.016761559374924e8,1.7889309750288695e7
10,152,7.18847507703203e7,1.0169758906153135e8
08,152,1.5519233016566252e7,1.6647046510997884e7
03,152,6.789157708531286e6,2.1974414951400594e6
02,152,1.2972645562295356e8,8.88001767970446e6
04,152,2.190486605508633e7,1.1699247488276115e7
09,152,2.2178733840103697e7,2.6957827238540094e7
07,152,2.5922536154028427e7,2.4589723161238514e7
02,153,2.6078291977643347e8,1.6635509781320725e7
10,153,7.652945307591665e7,1.0586012676723431e8
05,153,6.007608006804232e7,4.125059972497414e7
06,153,6.270147909795373e7,5.187178070834911e7
04,153,1.7127642647655908e7,9.518206463333517e6
01,153,8.290337209828621e8,1.5029022828703307e7
08,153,1.5060944116511777e7,1.5494189227327425e7
09,153,2.4850243251935583e7,2.8320962255882014e7
07,153,3.892833493075118e7,3.653647597974251e7
03,153,8.626143010801772e6,2.9613339558896604e6
05,154,3.5921782310144275e7,2.5279960569536954e7
06,154,4.8541337674090244e7,4.0878471675272554e7
10,154,8.536315655274858e7,1.1791062932525723e8
04,154,3.685592369959501e7,2.0763743950769387e7
09,154,2.190119432130326e7,2.520021544661142e7
02,154,1.379354155438297e8,8.729825431931242e6
01,154,1.30461491488833e9,1.7906015706901867e7
03,154,5.3778655870453315e6,1.658804545477754e6
07,154,3.8639989800770104e7,3.626477869198206e7
08,154,4.0862686838715565e6,4.228385093242469e6
02,155,2.2394637930269817e8,1.4693041715713058e7
06,155,6.680887407098722e7,5.541755936180115e7
07,155,3.971731863793112e7,3.672064209890018e7
04,155,2.9425145119129993e7,1.64902538955153e7
05,155,4.426568899939034e7,3.03371534776832e7
01,155,1.9821709165211298e9,3.5222615512475975e7
03,155,1.0869029866829557e7,3.4373276460305112e6
10,155,8.44675102266431e7,1.1754359259496537e8
08,155,1.7957960124589313e7,1.8717484019085966e7
09,155,2.5703062036672335e7,3.0325063850282438e7
06,156,5.676959618486773e7,4.850966899437986e7
02,156,1.58657686412577e8,1.1094173175238715e7
01,156,1.5303598876049812e9,2.8639145573535837e7
05,156,6.714894249238929e7,4.755416597801515e7
04,156,2.2813585877512857e7,1.2253107515120288e7
07,156,3.4948477012902364e7,3.282867423929162e7
03,156,9.026880294560242e6,2.9086089041681457e6
09,156,2.2427491188043833e7,2.6141279915119313e7
10,156,9.543727038113858e7,1.3189964244979145e8
08,156,1.4804345768937036e7,1.5864968530742096e7
05,157,5.3235338922985464e7,3.7158013865970954e7
01,157,1.3917473909047115e9,2.5107021153550833e7
10,157,1.0017138740277806e8,1.358573960438028e8
06,157,4.7815165982579574e7,4.026364402848443e7
03,157,9.236377446973167e6,2.9651525478594974e6
04,157,2.6192743948081087e7,1.453301640672301e7
02,157,1.8685715964780352e8,1.2767959137460584e7
09,157,1.7683808780995402e7,2.0005269775364745e7
07,157,3.35633094599383e7,3.131448703269364e7
08,157,1.1255271323143436e7,1.198040648211312e7
07,158,2.9448293484709833e7,2.8871247437074058e7
05,158,6.165863324664463e7,4.386241411639902e7
10,158,6.608588646187722e7,9.274953647283895e7
01,158,1.2942654996272132e9,1.965143913301464e7
04,158,2.3093560289421353e7,1.2520819851936992e7
03,158,6.724893006448884e6,2.0652737802734415e6
06,158,4.6230992361962445e7,4.028547594638203e7
08,158,1.3172115549986113e7,1.397797490643839e7
02,158,1.3780064012854192e8,9.195724412679486e6
09,158,1.769150265791214e7,2.1218547072744336e7
10,159,8.246691717226176e7,1.1357854500673129e8
01,159,1.4051963026573217e9,2.6475292126519594e7
03,159,1.1002524880850883e7,3.4564355000750455e6
06,159,4.406998918142624e7,3.756309693721216e7
07,159,4.012245638381526e7,3.79199233966895e7
08,159,1.919379917166507e7,2.021684524835684e7
05,159,5.384720131301033e7,3.808023474026216e7
04,159,2.9403113980625354e7,1.6756280101061475e7
09,159,1.4141856702009406e7,1.640285440146402e7
02,159,1.909111473268437e8,1.2665411508008678e7
04,160,3.26256351981046e7,1.7750299697999258e7
05,160,6.046230344636415e7,4.238368513946499e7
08,160,1.2400996747345991e7,1.3473039084714808e7
07,160,2.9759324037775334e7,2.8423576662261635e7
01,160,1.4801013206406958e9,2.8252515620671656e7
10,160,8.300316940705669e7,1.1531604727482007e8
06,160,6.175852824885304e7,5.302586158458725e7
02,160,1.9778099869308117e8,1.421012095437104e7
03,160,8.260936209041509e6,2.5608220549573773e6
09,160,2.1208903748964462e7,2.485129734021373e7
10,161,9.428759529048127e7,1.3034067226522894e8
04,161,3.341950612570782e7,1.823434607825595e7
06,161,5.68432999602442e7,4.8151146876582526e7
05,161,5.512989570194648e7,3.786305077589922e7
01,161,1.814783037307257e9,3.4530841735747464e7
08,161,1.7367897189259965e7,1.8049388450029947e7
02,161,1.9702203494264013e8,1.3820914163953682e7
03,161,1.1177417269077862e7,3.362125169321881e6
09,161,2.037256115824484e7,2.3480513003865752e7
07,161,3.3902562840945624e7,3.2015722803602144e7
03,162,8.604841236964576e6,2.7663834581008167e6
09,162,2.332346328347651e7,2.7787971325255707e7
01,162,1.7024813289885838e9,2.4074236384484913e7
06,162,5.4285547745505296e7,4.752518755477343e7
10,162,8.83942815666012e7,1.225271792687016e8
05,162,8.22899910838069e7,5.823866568782283e7
04,162,1.9789483609928828e7,1.0777056892730994e7
07,162,3.0481546866689123e7,2.9004069473786317e7
02,162,1.8824213009051737e8,1.1983891361956537e7
08,162,5.547506129839402e6,5.802748360877334e6
06,163,4.829125501709481e7,4.0911817204411045e7
01,163,1.5762637190192702e9,2.9833868343806077e7
07,163,2.329982442759855e7,2.212750395311277e7
10,163,8.312632249476293e7,1.1489763821454218e8
04,163,2.510065076983596e7,1.3947471812091086e7
05,163,6.02418431063449e7,4.247074516070267e7
08,163,2.386028801113151e7,2.5342153247888934e7
02,163,1.716174941109792e8,1.1912660586884508e7
09,163,1.4580903533537012e7,1.68429029989625e7
03,163,9.560152194186863e6,2.8821123374059913e6
04,164,3.853365705829312e7,2.2176279217377745e7
06,164,6.191973978267463e7,5.350392393409688e7
07,164,2.1751062278858185e7,2.129672724748367e7
01,164,1.5808064650472646e9,2.4516672203583796e7
08,164,1.4374225411810426e7,1.5295055497403486e7
05,164,5.053785897772975e7,3.575943775719027e7
03,164,1.248247706451279e7,4.0704669621979897e6
10,164,7.6794314560489e7,1.0659270148955688e8
02,164,2.174514098698594e8,1.4885774409197628e7
09,164,2.391870190053033e7,2.8432075417831913e7
06,165,5.301052568685776e7,4.446653933276682e7
10,165,8.235106776226245e7,1.1327692033970445e8
05,165,5.105220584130502e7,3.560354635324597e7
03,165,7.486765041309491e6,2.4157045008833865e6
02,165,1.5832410675298083e8,1.1043870271001004e7
07,165,3.1235370168375332e7,2.966688446283562e7
08,165,1.379685533260041e7,1.4542990801848475e7
01,165,1.6275958709004936e9,3.648618031186945e7
09,165,2.4004466192555454e7,2.8339233434323687e7
04,165,2.4844871536603432e7,1.3575874221960338e7
02,166,1.722054678053613e8,1.1149290417095466e7
09,166,1.2808188113121923e7,1.5562781609523805e7
10,166,8.079104304393078e7,1.1163162475507735e8
04,166,2.5169566162149183e7,1.3930314689193834e7
01,166,1.6137483860850177e9,2.4098413664969735e7
07,166,2.1655561146620717e7,1.9744974839106817e7
08,166,1.6275425228116237e7,1.7070870490122143e7
03,166,1.5780861336323773e7,5.138132302704023e6
06,166,5.710112538167815e7,4.870623275429624e7
05,166,5.954630145699281e7,4.110546437388429e7
05,167,6.126763428606978e7,4.350307930469039e7
08,167,1.3446738488901762e7,1.4770311589676045e7
03,167,8.139440323417397e6,2.5143456502969973e6
07,167,3.3263433715946537e7,3.1616058910314906e7
06,167,3.3736844536654614e7,2.8723717668753e7
09,167,1.3622918406667655e7,1.6265884081690865e7
02,167,1.8810218841968614e8,1.3193768154222483e7
04,167,3.1489430926958565e7,1.7069262483336434e7
10,167,8.242963657627495e7,1.1439225427342092e8
01,167,1.5181726381402652e9,2.7657264021355473e7
01,168,7.089455639087976e8,1.0739249063875718e7
09,168,1.648683575294256e7,1.901924278138595e7
03,168,5.553132514012154e6,1.6932250488088462e6
05,168,5.798454654942328e7,4.14299345467667e7
10,168,8.242174970283045e7,1.1225491265208597e8
08,168,2.0535382279720087e7,2.0849935073149383e7
04,168,2.8288901579785716e7,1.5861431583249746e7
06,168,4.739901440466963e7,4.0050712799828425e7
07,168,2.3666709799627926e7,2.1938842503547084e7
02,168,8.694680866018893e7,6.214598455143253e6
10,169,8.935341813500701e7,1.2192831095106438e8
05,169,6.362683265564742e7,4.4294800597710714e7
03,169,1.0949618796558298e7,3.431401124437897e6
02,169,1.9214056853367946e8,1.3335211480074998e7
01,169,1.5739000660660512e9,2.5778091319900252e7
04,169,3.1754912267589208e7,1.7482056415542185e7
06,169,5.222633534199203e7,4.4374783597272195e7
08,169,1.3883317345840313e7,1.424396091310387e7
09,169,1.854908420498184e7,2.157745160623529e7
07,169,2.6587953408578396e7,2.5054718989156887e7
01,170,8.180669147741842e8,1.287697127411272e7
05,170,4.297935058444689e7,2.9992542866944157e7
03,170,6.157790847575263e6,1.9017048480738543e6
10,170,6.736724826484679e7,9.36592920210204e7
06,170,6.121965908142887e7,5.2060809045854606e7
09,170,2.657009079653174e7,3.1898319686784934e7
07,170,4.320444730035383e7,4.104022825787033e7
04,170,2.7257065518064413e7,1.53331410318166e7
02,170,1.2132413021591441e8,8.347302377761559e6
08,170,4.1266757332883147e6,4.388828598526201e6
03,171,1.1831336286110964e7,3.548597463974264e6
06,171,3.552210334121071e7,3.0488814723560702e7
08,171,3.395867971230501e7,3.594273494439583e7
04,171,3.202286194037006e7,1.8363165818024218e7
05,171,6.884264166845913e7,4.9877891989352986e7
10,171,7.48579788588071e7,1.0462187240917176e8
09,171,1.9974975341084015e7,2.4498501621075753e7
01,171,1.7213510498819563e9,2.635319094402196e7
07,171,3.9237056495311335e7,3.776716434609565e7
02,171,1.263567471837179e8,9.330436610921938e6
06,172,5.8394365132306084e7,4.892719686678185e7
04,172,2.4046075085136548e7,1.3555610661812054e7
01,172,1.4639938237643666e9,2.174687686742378e7
09,172,1.3246039598253364e7,1.5626257144909378e7
03,172,9.684982316664333e6,3.0388362006524764e6
08,172,1.125685660044019e7,1.1875181147637824e7
10,172,8.272560997507328e7,1.1356732024564083e8
05,172,4.555195666996657e7,3.1824958764428295e7
07,172,3.0948319868901357e7,2.904873399983843e7
02,172,1.534008276178761e8,1.0625400634943787e7
10,173,9.409368293560904e7,1.2889538134547704e8
04,173,2.854677907531325e7,1.653345827285343e7
07,173,4.1544053129271425e7,3.830299877365738e7
05,173,5.047276011779448e7,3.587202849992813e7
01,173,1.2685648090680623e9,2.5104864524505705e7
03,173,1.2088358549272334e7,4.000526131878908e6
09,173,1.6594106212433012e7,1.8956434324663207e7
06,173,4.591480321002392e7,3.771764490175436e7
08,173,1.1366561768988816e7,1.1883730985516118e7
02,173,1.5255765316893783e8,1.0846676701387916e7
01,174,1.6513461991087797e9,3.870042332546777e7
08,174,2.0561183390614305e7,2.1198269443026382e7
03,174,1.0385441110223563e7,3.112387255997568e6
06,174,4.393751729246734e7,3.62146319820512e7
07,174,3.223900792947804e7,2.992465566887612e7
05,174,5.25034659125093e7,3.558283829566229e7
10,174,7.941341281640933e7,1.0920805353432994e8
09,174,1.4908990317700464e7,1.745142314796441e7
02,174,1.652454176469484e8,1.1658824719899828e7
04,174,2.819148676068538e7,1.4872265742044032e7
10,175,9.947939524108624e7,1.3554930757270926e8
03,175,1.2857251383182826e7,4.176305586529973e6
06,175,6.653881966140269e7,5.594789313137166e7
04,175,2.2485440527538057e7,1.2262182556705603e7
05,175,6.523982483465466e7,4.487731033688026e7
01,175,1.3457479883948681e9,1.987442612678186e7
07,175,2.686798959881942e7,2.5560718105503295e7
09,175,2.322770282000742e7,2.7026179330685206e7
08,175,7.776097591743589e6,8.176419176058819e6
02,175,3.1514526726424277e8,2.1148679052183617e7
04,176,1.7513587346416216e7,9.563565701039713e6
03,176,9.6231999498252e6,3.3056407578120185e6
10,176,8.95192432981637e7,1.2248422306544851e8
01,176,1.4192185137940729e9,3.402621215304129e7
05,176,6.5516844526598476e7,4.523174662718977e7
09,176,2.4628654932181697e7,2.865656443812584e7
06,176,4.873447372626799e7,4.134021990783094e7
07,176,3.502428917496128e7,3.358235133841396e7
02,176,7.990187790740159e7,5.4262114356727535e6
08,176,7.222539389850194e6,7.469745014886534e6
10,177,8.150278299140559e7,1.122510513493208e8
05,177,6.3221886979983605e7,4.525900031204377e7
01,177,2.1879382367890787e9,5.112325292285399e7
02,177,1.2555480245954786e8,9.040553201217847e6
03,177,1.0722841255692963e7,3.339822795166074e6
09,177,4.276080675938632e7,5.129668765529897e7
07,177,3.736061320472392e7,3.535387826720874e7
04,177,3.227834580681821e7,1.798546089314338e7
06,177,4.157212683347789e7,3.496551124631894e7
08,177,1.574982789752226e7,1.6044736455250317e7
10,178,7.757349187156133e7,1.0858600105501628e8
06,178,5.654965474642896e7,4.797130687546505e7
07,178,4.49173658182845e7,4.218007232031665e7
04,178,2.5743447224973194e7,1.3816770879829543e7
03,178,1.1157994227412121e7,3.3986937376725185e6
05,178,4.470884313759316e7,3.0646684576901153e7
01,178,1.4848217872403018e9,2.30897566993369e7
08,178,1.074146856981464e7,1.1501613038018364e7
09,178,2.5089999472075768e7,2.9625386288214516e7
02,178,1.3859883209462413e8,9.429741902742552e6
05,179,4.1914861731102094e7,2.9096174411082074e7
03,179,6.127877066847169e6,1.7882461375285124e6
01,179,1.223217229649794e9,1.8094580592887636e7
07,179,3.1603096842580434e7,3.108094264739126e7
10,179,6.695196564355896e7,9.478822290002425e7
08,179,1.760721824713269e7,1.8771794164548494e7
02,179,1.870365546445587e8,1.3583180066765029e7
06,179,5.9198512972022854e7,4.9978934912786834e7
09,179,1.5151770349734202e7,1.814457931046019e7
04,179,3.006452287792909e7,1.6452837957414756e7
07,180,3.325296962459966e7,3.0664141698602e7
06,180,5.994408938008237e7,5.088029896389128e7
03,180,6.393239267300418e6,2.0465715597795586e6
04,180,3.578637281426127e7,2.0416126025835853e7
10,180,8.194725583598901e7,1.1352748431625357e8
08,180,1.843191427755564e7,1.953451113070971e7
05,180,4.548079975425073e7,3.1933117825175226e7
09,180,1.290404476603739e7,1.5634519163036458e7
01,180,7.132639364479244e8,1.272820374915965e7
02,180,2.6079961157028103e8,1.7077421343209505e7
07,181,4.644374442517893e7,4.4469024482900254e7
10,181,8.686672555826138e7,1.2253697337677303e8
01,181,1.5850345837937849e9,3.64155758035778e7
02,181,1.823567695815964e8,1.3321502023168502e7
08,181,1.1021944118446935e7,1.1657101595325954e7
03,181,1.2349571250181044e7,4.109514810612481e6
05,181,4.994563412112929e7,3.4934351794551924e7
04,181,2.527706675051419e7,1.4775893571552051e7
09,181,1.3329292327587029e7,1.5333816289109921e7
06,181,5.925124067380237e7,5.010702132911616e7
04,182,2.8671173916756265e7,1.5316065778352683e7
03,182,6.201940945478576e6,1.7477855597058136e6
01,182,1.3590490342026606e9,2.1464028497205064e7
07,182,2.736218017908149e7,2.591270441303584e7
05,182,6.528438946391378e7,4.651500880386043e7
02,182,1.1567803212918264e8,8.26506771493252e6
06,182,4.140633202782468e7,3.51761698311397e7
09,182,1.0133849653989201e7,1.1897690831159076e7
10,182,8.146311984542193e7,1.110611594286921e8
08,182,1.3360842953008018e7,1.3990466620952874e7
04,183,3.1604858407172058e7,1.8003772883880105e7
03,183,1.809099089754933e7,5.84678005074616e6
09,183,2.9634284825303003e7,3.4122653399338335e7
05,183,6.291586550799647e7,4.489698058721228e7
06,183,4.93100835588196e7,4.192423791852406e7
01,183,1.657121487569123e9,3.1022246883079443e7
07,183,2.4913665545266993e7,2.2987051365875702e7
02,183,1.5592793955236876e8,1.0797356594147677e7
08,183,1.283927290818811e7,1.3190209526571298e7
