age,i,n_age,biomass_age
08,31,8.643011269744225e7,6.115232783031803e7
02,32,9.758831032216356e9,1.0831713759734833e9
08,32,6.0019533177018404e7,3.90380738676426e7
06,32,3.0566587437185997e8,1.836544246465378e8
05,32,6.457077662403827e8,3.387960285149331e8
10,32,1.1206496925377694e8,1.3322400445487165e8
01,32,9.81383273845071e9,3.070161470496599e8
04,32,2.0648032795304189e9,9.238352382236301e8
03,32,2.5256021050528984e9,7.165821344557856e8
09,32,9.729238352606012e7,7.305599185062474e7
07,32,1.2075166371050543e8,7.540140918225476e7
02,33,1.0017458411456297e10,1.1265836771990871e9
06,33,2.2565096496757117e8,1.3835636619924587e8
10,33,5.7945434732616454e7,7.159307663803454e7
08,33,5.854132060030852e7,3.942112341468275e7
03,33,2.2723137039533606e9,6.434499001662111e8
05,33,7.024548112929323e8,3.708537891686213e8
01,33,1.0154299530958265e10,3.1720539630630744e8
09,33,5.490958173248323e7,4.3319415799017124e7
07,33,1.3993437312309477e8,9.023964058189969e7
04,33,1.6645020835102131e9,7.463625146029283e8
04,34,1.5257075497490416e9,6.801915828808144e8
05,34,1.0037787843757942e9,5.324529931663474e8
10,34,9.610065492138742e7,1.2523823898006217e8
02,34,8.048705160970263e9,8.915203534889991e8
08,34,4.8373712737277836e7,3.4250662859254666e7
06,34,2.6650302804601204e8,1.6698237450224045e8
07,34,1.1983958551237136e8,7.83938565198139e7
09,34,5.074910845133756e7,3.9353000533141084e7
03,34,2.69756859555826e9,7.212701737948085e8
01,34,9.50807836863232e9,3.120133645166038e8
01,35,9.866582256215582e9,3.182177097110883e8
03,35,2.7454439771758714e9,7.792538321491523e8
06,35,1.6763025742627034e8,1.0236913204292265e8
10,35,1.3908250591164008e8,1.63493459016394e8
04,35,1.476884792082969e9,6.715615269658273e8
05,35,7.293437495355042e8,3.86090054736402e8
07,35,1.4096979649780804e8,8.963357949878676e7
02,35,8.442801250418188e9,9.410372842323383e8
08,35,6.6154024834096745e7,4.5474926005271e7
09,35,4.623442128252811e7,3.435811646892314e7
03,36,2.6014213830985928e9,6.969885047263519e8
02,36,7.970826979399917e9,8.870566612636487e8
10,36,7.763440853847802e7,9.624696008601588e7
05,36,6.306087936644694e8,3.388512894393873e8
01,36,8.335863708691687e9,2.6941000248407835e8
09,36,5.2868242384064406e7,4.074253037460516e7
04,36,1.9116568636961296e9,8.619318685909145e8
06,36,3.419077255436373e8,2.115427575388702e8
07,36,9.664263846852818e7,6.337293190037566e7
08,36,3.3549621864312574e7,2.239161347960801e7
02,37,9.472786789550219e9,1.0326770368258468e9
04,37,1.9631779166856499e9,9.046114817308978e8
03,37,3.0040130728795033e9,8.085310249414964e8
07,37,1.006540818458838e8,6.622643935812658e7
09,37,5.1418989183040865e7,4.12435422297302e7
10,37,1.2294289602659704e8,1.604938747290877e8
05,37,7.427541799247773e8,4.0218485036235327e8
06,37,3.339450824560054e8,2.117181215225345e8
01,37,9.96863248093714e9,3.156056441305542e8
08,37,5.3998960122911476e7,3.6749222035257004e7
04,38,2.0452373811251862e9,9.27669414410864e8
02,38,8.420190523598719e9,9.289160595345161e8
05,38,7.158092041754702e8,3.84914440083396e8
01,38,1.0146316499599318e10,3.283160349793583e8
03,38,2.4148202751195636e9,6.342866859012176e8
06,38,2.156095357496991e8,1.3405421436120017e8
10,38,8.800022877171998e7,1.0648399611251959e8
08,38,6.2380797894562975e7,4.239506400445993e7
07,38,9.832961971582705e7,6.408503114387226e7
09,38,3.5093138986560486e7,2.58707403240529e7
01,39,8.610667031645958e9,2.8284428448287666e8
02,39,7.894349573423144e9,8.840317004547713e8
06,39,2.116619643556863e8,1.3051817930845502e8
07,39,1.6471838977992952e8,1.0619973239454891e8
09,39,7.147287615925652e7,5.6371535448810495e7
03,39,3.0385151702833796e9,8.132627078856121e8
04,39,1.685044567514786e9,7.568559263990117e8
05,39,1.0652565999624454e9,5.655243270982854e8
10,39,1.0651307640871114e8,1.2924905061732112e8
08,39,4.154047098436773e7,2.5969256872900296e7
04,40,1.8290265559715087e9,8.515412854895823e8
02,40,8.32762431047429e9,9.013508119896648e8
03,40,3.0342458549732423e9,8.206148326181772e8
01,40,9.396110852794382e9,3.035350865494749e8
06,40,2.0588794054455897e8,1.3149548452913992e8
09,40,2.6305588810445637e7,1.939582161062147e7
05,40,6.483527865514764e8,3.507832881013608e8
10,40,6.272386714295124e7,7.956784645780459e7
08,40,3.543402757958035e7,2.3674684473395307e7
07,40,7.269324528460725e7,4.8442567597286366e7
05,41,9.770769050330026e8,5.2346931590157646e8
03,41,2.8101416490807114e9,7.681690529245107e8
02,41,8.96958532174653e9,1.0068146274993402e9
06,41,3.0796578406510854e8,1.9307485711417025e8
04,41,1.953412624285149e9,8.877305703026558e8
07,41,6.5980082823069006e7,4.1217287711422175e7
01,41,1.142612518705679e10,3.662285664659976e8
10,41,1.8248822022552922e8,2.1666044273520094e8
09,41,4.323275816190233e7,3.1703930336295377e7
08,41,7.005129444944571e7,4.6240110298802435e7
05,42,1.0404632307498206e9,5.533558185963533e8
07,42,9.737239858956985e7,6.221289294355505e7
03,42,3.258497379838892e9,8.893071635856874e8
02,42,8.925921929479004e9,1.0000490926886349e9
06,42,2.3092041564873895e8,1.4376321450542036e8
08,42,5.8490600541861035e7,4.0099781764810875e7
04,42,1.691610747982306e9,7.71229645016567e8
01,42,1.0005922754505884e10,3.2332136859823143e8
09,42,5.334490529444525e7,4.1270985212007485e7
10,42,9.867107772322612e7,1.2107078037018707e8
03,43,2.3895668720278234e9,6.286544877010409e8
04,43,1.7881050376848288e9,8.151903976450791e8
05,43,7.77210143483418e8,4.17457043861279e8
02,43,7.853350982671559e9,8.770806791554677e8
06,43,2.1591421755183128e8,1.3351121270191365e8
10,43,8.126025590718038e7,9.5926050521746e7
07,43,1.2894829787651946e8,8.467364932169762e7
01,43,9.387804593097893e9,2.990156165023206e8
08,43,3.521860791459969e7,2.392144459172057e7
09,43,3.76739298776447e7,2.790814072582273e7
05,44,7.454243662646112e8,4.001780970672129e8
02,44,8.513548521005434e9,9.554136124475886e8
04,44,2.3831158330935645e9,1.078797520158848e9
03,44,2.26377164155748e9,6.04219708259827e8
10,44,8.62567442228141e7,1.0785921437208097e8
06,44,2.2031429002569282e8,1.3656357683429068e8
01,44,9.863019429976572e9,3.1652338095288765e8
07,44,1.7260704347476956e8,1.1433099395116816e8
09,44,4.9744485560502484e7,3.819126797014939e7
08,44,5.836870653966853e7,4.028062170926677e7
01,45,9.691060834699228e9,3.033516992913666e8
02,45,8.483240199239586e9,9.322397241740746e8
06,45,1.808651952660237e8,1.1063138886041464e8
08,45,7.480012312455666e7,5.106351662910286e7
03,45,2.859543478034388e9,7.928232184140378e8
09,45,5.70242840431229e7,4.439533978070916e7
05,45,8.54504675395293e8,4.589435525864631e8
04,45,1.7104211220113704e9,7.759123447122897e8
07,45,1.2267848532265252e8,8.06455290148649e7
10,45,8.525199061081104e7,1.0775582833670677e8
03,46,4.2926807516259246e9,1.0726828770464793e9
02,46,7.598852689869143e9,8.216098129319987e8
08,46,6.723697726666759e7,4.56550732659315e7
04,46,2.1392456689344957e9,9.611877104444247e8
01,46,9.529406409162764e9,3.128688386968197e8
06,46,2.8368992785844266e8,1.743304159697653e8
05,46,9.723212639787042e8,5.1789266788879603e8
09,46,4.577839826330231e7,3.568994328251745e7
07,46,1.0403048280144072e8,6.729127827409655e7
10,46,5.846189874685608e7,7.040897262725553e7
02,47,8.967052936515425e9,9.896938456518004e8
07,47,1.1181411664415619e8,7.190163106762628e7
03,47,3.3776521144409103e9,9.480474827963883e8
05,47,9.201105236266912e8,4.889300876807234e8
01,47,1.210856573694026e10,3.832549388434491e8
04,47,1.6401110145498397e9,7.557398610554583e8
10,47,1.1141087457510051e8,1.4031922298790258e8
06,47,2.795347980050093e8,1.735559957906661e8
09,47,4.313232165111744e7,3.1489668539400246e7
08,47,7.3350359448394e7,5.125647110697043e7
10,48,1.2344079694819432e8,1.4845322600737715e8
06,48,2.7060466094427264e8,1.6493488442933038e8
05,48,7.697622154537026e8,4.0912477280950636e8
02,48,9.413002634356695e9,1.0517698846927946e9
03,48,2.339644376857992e9,6.572927376658125e8
08,48,6.479574960871296e7,4.378905948967432e7
04,48,1.8922125895695448e9,8.602691456094363e8
09,48,7.362018822835481e7,5.71623945100262e7
01,48,1.014344911959898e10,3.2388280560319495e8
07,48,1.3515081204652244e8,8.806282769239403e7
06,49,2.0740616578919944e8,1.2785694337101711e8
01,49,9.518723109861904e9,3.0337022160325086e8
02,49,8.731190358005562e9,9.746170300307394e8
04,49,1.8446575545622773e9,8.319838231686418e8
05,49,1.1158854584093833e9,5.958594568641298e8
03,49,2.4353571184291515e9,6.82742249133663e8
07,49,8.069214258544269e7,5.079688093590579e7
09,49,1.4191125003835377e8,1.102847953826705e8
08,49,8.821584014801466e7,5.806537161669411e7
10,49,4.842641924804429e8,5.796818771894906e8
02,50,9.431824923995552e9,1.0435593648741782e9
06,50,1.9915718915069702e8,1.2323226521593694e8
05,50,1.0445067484664284e9,5.574389944280186e8
03,50,3.535674756504859e9,9.648904760982478e8
09,50,7.355479380904707e7,5.713220561872097e7
08,50,7.223940424856876e7,5.055191608192116e7
04,50,1.7781283476574097e9,8.037959242113472e8
01,50,1.1650895474666214e10,3.671905014621828e8
07,50,9.324112569206187e7,5.998751510448198e7
10,50,1.480923260806307e8,1.8547178131819683e8
02,51,9.147000249425177e9,1.0208028015343018e9
10,51,8.597819167276785e7,1.0522485449236849e8
04,51,1.8556510944162157e9,8.414213372965163e8
06,51,2.6774520740776736e8,1.613077467949848e8
05,51,7.542958550259864e8,3.970108426398585e8
01,51,8.476334015225431e9,2.6583988256532684e8
03,51,2.769198857098847e9,7.86560992046641e8
08,51,6.962082933445227e7,4.617780695791807e7
07,51,1.9253642174560237e8,1.2573053546361433e8
09,51,5.8544351681585014e7,4.7193354152688e7
05,52,7.359656365033019e8,3.90511099961695e8
10,52,1.2008234722164139e8,1.4652356330043456e8
02,52,7.950528893889928e9,8.97867937913069e8
04,52,1.415383766819309e9,6.409880011815838e8
03,52,2.748881790494401e9,7.704916276631883e8
06,52,2.634735633691264e8,1.6066492054732984e8
09,52,6.507200066253163e7,5.125800441469075e7
01,52,8.652959006409906e9,2.782797461960469e8
08,52,5.197191494872076e7,3.415204863374965e7
07,52,1.1994278614998668e8,7.614033927590221e7
01,53,1.029580484676923e10,3.256902026253523e8
02,53,8.255397440984585e9,8.915847092780321e8
07,53,1.009046609368848e8,6.560520014010108e7
08,53,2.829676672002279e7,1.8275169995151944e7
05,53,7.616340279111974e8,4.090141034401332e8
03,53,3.1678520832229705e9,8.573830340395786e8
06,53,1.3574450097281143e8,8.350398314000529e7
04,53,1.8044432470458255e9,8.213138912698903e8
10,53,6.526224672675679e7,7.84517850587072e7
09,53,3.530369207470578e7,2.7619448775679104e7
01,54,8.650607716671509e9,2.772300354809471e8
05,54,9.344553784061127e8,5.007054823891759e8
02,54,8.119700841800603e9,9.038257295425172e8
07,54,1.1264031421487239e8,7.16104699381193e7
03,54,2.7575728675028205e9,7.68088129329042e8
08,54,7.304501310920274e7,5.1699373794082835e7
06,54,2.2663676135413325e8,1.4014893367842796e8
04,54,1.6240078326913745e9,7.416652144410262e8
10,54,1.1508088388578102e8,1.3904693288541314e8
09,54,3.8271717025168285e7,2.9254844002266265e7
02,55,8.559959297363308e9,9.590025878102214e8
05,55,1.0380201570798937e9,5.514603335788114e8
03,55,2.7498397542560883e9,7.77075328221278e8
01,55,9.76451845103296e9,3.15412434213703e8
08,55,7.407781034022208e7,5.2160248213212594e7
06,55,2.3552901449095315e8,1.444103712589172e8
10,55,1.0637032109832996e8,1.3284966828296427e8
07,55,1.6729041321154493e8,1.1158225337755238e8
04,55,1.6529827327592084e9,7.451605546960015e8
09,55,3.8251296553862125e7,2.825630243158834e7
01,56,9.227621826014992e9,2.947357652132969e8
02,56,9.009407926261642e9,9.9759964987793e8
07,56,1.0833993828689878e8,7.011161417549081e7
05,56,6.398336297449702e8,3.407749723929709e8
03,56,2.7816869137179537e9,7.934439272642289e8
04,56,1.6737483936955674e9,7.644779036505426e8
09,56,4.921694330414505e7,3.888343680672781e7
10,56,7.703228544785507e7,9.5350706347132e7
08,56,5.978435333963668e7,4.0540088375458635e7
06,56,2.1729903077124685e8,1.3437812428128338e8
03,57,2.834688189639023e9,7.436047046446352e8
02,57,8.840999081347448e9,9.807902735705733e8
05,57,1.1100823280333412e9,5.908924871947613e8
01,57,1.0711899309224546e10,3.3444658018230104e8
