age,i,n_age,biomass_age
03,15,4.119889304525092e9,1.197437920069799e9
09,15,1.7898000489149332e8,1.3106181119011588e8
10,15,1.4707615384072918e8,1.3067155025906435e8
04,15,3.968895306615499e9,1.8025231654565947e9
07,15,4.5117573042166704e8,2.935919457679616e8
02,15,1.127998278752499e9,1.404252222929702e8
01,15,9.262434545579989e7,2.54219949177703e6
06,16,5.505273514114184e8,3.4805005839382344e8
05,16,1.4275827672101977e9,8.289412924854884e8
09,16,1.374809567146022e8,9.880612771881326e7
08,16,3.2726946609846765e8,2.2739734539989161e8
04,16,3.7814547087924623e9,1.9774532368510664e9
10,16,1.346949712130397e8,1.1885535852127132e8
07,16,3.2966683933151305e8,2.1755893884061915e8
03,16,4.1916168421096873e9,1.2668959150732076e9
02,16,9.634678674778955e8,1.1326979393731731e8
01,16,4.9415731800144516e7,1.3127988550323388e6
10,17,1.569565257337045e8,1.3212365281666374e8
03,17,3.906595039945761e9,1.1633588531203125e9
09,17,3.147905160156784e8,2.2299578836660707e8
05,17,1.2194256141658742e9,6.71069393051684e8
08,17,3.0881670921223325e8,2.043948891783894e8
07,17,3.727299417309814e8,2.3423023425311324e8
06,17,4.697636080764052e8,2.83752483820198e8
04,17,4.0232935959236093e9,1.9103619417076302e9
02,17,1.2223594201015203e9,1.729111612872028e8
01,17,6.210217313482904e7,1.653153709868928e6
03,18,4.69567664745074e9,1.4345889055209289e9
04,18,3.6969408467716484e9,1.7852997300128295e9
08,18,4.220601453246308e8,2.8085348672724444e8
09,18,1.443259037746333e8,9.92207053619779e7
05,18,1.517482378337398e9,8.270626374658239e8
06,18,7.514674836249026e8,4.5034131169058615e8
07,18,5.066894723241214e8,3.2130261619147694e8
10,18,1.846913065682618e8,1.5995593778715384e8
02,18,1.1187292547945004e9,1.3499916733780548e8
01,18,1.2977075505912997e8,3.41679500351227e6
09,19,1.877772292632488e8,1.3768863391583225e8
07,19,4.7631121168250686e8,3.091512090349537e8
06,19,8.094038486856712e8,4.995484929483262e8
10,19,1.0531488941275898e8,8.996684657079978e7
05,19,1.2882233829787593e9,7.21246101779034e8
04,19,4.750661170620327e9,2.30980195542493e9
08,19,2.643206401377168e8,1.7997724177414453e8
03,19,3.7864514898190722e9,1.1278367994030688e9
02,19,1.2978055384980652e9,1.7478489542233267e8
01,19,5.838313958399596e7,1.5673996556156056e6
05,20,1.7264460550472157e9,9.856914927628179e8
06,20,4.689752611539476e8,2.9728159805307907e8
03,20,3.8423479563390284e9,1.1265344405158508e9
08,20,3.475949034173519e8,2.432222654603393e8
04,20,4.798428366227109e9,2.372466058779819e9
07,20,5.1711483193231595e8,3.4148843160813737e8
10,20,1.466878693936967e8,1.3304657274958394e8
09,20,2.0779642666206142e8,1.5175340469600013e8
02,20,1.3202148192857077e9,1.6828631805378592e8
01,20,6.835922661575511e7,1.889722585105092e6
05,21,2.001828689144828e9,1.0742841488847196e9
08,21,3.530585555773474e8,2.3814433357175103e8
07,21,4.623343783326409e8,2.9473668578247935e8
06,21,6.254372100365976e8,3.775296507607246e8
04,21,4.553758701599613e9,2.0494572647666926e9
09,21,2.3922640132446694e8,1.7382690775363198e8
03,21,4.391739864411613e9,1.293701272738689e9
10,21,1.7160513538337222e8,1.517895233091914e8
02,21,1.3037482667161934e9,1.6908801487821814e8
01,21,6.4535542811870195e7,1.4852271305209459e6
10,22,1.201493255807569e8,1.0769330096326858e8
08,22,2.6741249540599015e8,1.8215520261108124e8
07,22,6.620034239152035e8,4.336369500847311e8
05,22,1.281235559535888e9,7.200430303320355e8
03,22,3.789257934311324e9,1.1355910218691952e9
04,22,4.0575775169248705e9,1.9992067144156847e9
06,22,3.749302454760854e8,2.3235046692885634e8
09,22,1.5648310621119836e8,1.1381273403897326e8
01,22,5.099494061709967e7,1.2757786368040836e6
02,22,1.1433035575554466e9,1.472009400145228e8
08,23,4.145190901245566e8,2.842045284958877e8
04,23,4.5282951350981455e9,2.1337284702509263e9
10,23,1.4383330283906505e8,1.2497260239655025e8
07,23,5.72976599938545e8,3.691086463390403e8
03,23,3.6566646701652284e9,1.0981339734466755e9
05,23,1.3962051596592739e9,7.749588460455827e8
06,23,3.502231150238536e8,2.140435430485999e8
09,23,2.212899218123854e8,1.5884287009431234e8
02,23,1.3519336384416878e9,1.893066385893588e8
01,23,7.36197611536303e7,1.7148866027737607e6
08,24,2.635334407082196e8,1.8102334100392413e8
09,24,1.7757561348344085e8,1.2919874865596285e8
07,24,5.267340942879947e8,3.465931741954664e8
06,24,6.25883697260585e8,3.9248217857797784e8
04,24,4.1181245366960454e9,2.1123064204861248e9
10,24,1.3236311366688536e8,1.172025825853806e8
03,24,4.855453603887181e9,1.4762759342810006e9
05,24,1.3578481853749259e9,7.75169676658925e8
01,24,5.170844177519831e7,1.3392898077087852e6
02,24,8.72124837133531e8,1.014975024891686e8
04,25,4.398992299944929e9,2.0193401356924427e9
06,25,4.649880214627832e8,2.8780985396023566e8
10,25,1.2801565506436548e8,1.104574590280733e8
05,25,1.4622152769217718e9,8.035446888508278e8
08,25,4.180452694614398e8,2.9045579102525944e8
03,25,3.92578955171473e9,1.123299223378542e9
07,25,3.8732627844077605e8,2.4863887255592966e8
09,25,1.326918765654595e8,9.431908146717419e7
02,25,1.070863893448826e9,1.3111398480598037e8
01,25,8.730932785614903e7,2.4861384199110814e6
03,26,4.159381063595838e9,1.2563974226366436e9
08,26,4.2879550992031336e8,2.941203387474322e8
05,26,1.3144412473992808e9,7.478558114669925e8
09,26,1.4217429336836487e8,1.0017079054436465e8
06,26,6.516222731782156e8,4.070680029254215e8
04,26,4.0069239795620303e9,2.022052366268098e9
10,26,1.2425263106992353e8,1.0825657936269939e8
07,26,3.9619086425620544e8,2.5780328847668e8
02,26,9.450634346989429e8,1.1033108688530424e8
01,26,7.724951397476801e7,2.172153300770827e6
05,27,1.7378029172137585e9,9.555558853144479e8
03,27,4.998598461778574e9,1.573297209365562e9
08,27,4.8963990483961034e8,3.316794926408573e8
09,27,1.9164900633922347e8,1.3747160150216976e8
06,27,4.6129275645560074e8,2.828783105036164e8
10,27,1.0841972197212861e8,9.557085001772875e7
07,27,4.430714796888664e8,2.8486206757618004e8
04,27,2.306228104782207e9,1.1253984477912295e9
02,27,1.0838152022703404e9,1.3673364131495523e8
01,27,4.386868065078405e7,1.1588148733476521e6
06,28,4.262581878414974e8,2.6285476556782296e8
08,28,3.8061488796779066e8,2.5493637325146866e8
07,28,6.156185122540255e8,3.9564786067101455e8
04,28,3.44203682763868e9,1.7753054845774858e9
05,28,1.5905655800798264e9,9.149920575507543e8
09,28,1.4793621620733076e8,1.0335879275220087e8
10,28,1.0407851186824845e8,8.909626881617557e7
03,28,4.265647478873493e9,1.3108794724394953e9
02,28,1.0703243755002025e9,1.2605134328182241e8
01,28,6.594163877300551e7,1.7710523785454014e6
08,29,3.6583371377754027e8,2.5112348875963455e8
10,29,1.3845937371799916e8,1.2287932191069151e8
05,29,1.0252836458257374e9,5.607173899878918e8
04,29,3.344083199444478e9,1.5511223922545455e9
06,29,5.312492008318727e8,3.29143849690501e8
07,29,4.9314217885006416e8,3.195641142440178e8
03,29,4.0123367585774446e9,1.1915950526569588e9
09,29,1.2306459486260101e8,8.846031147022825e7
02,29,1.0599889881195903e9,1.3193513121455093e8
01,29,4.34155063142084e7,980537.1250894263
04,30,5.068890011355486e9,2.398655595363863e9
06,30,6.026435146458211e8,3.826677258676672e8
07,30,3.2313296135386366e8,2.1848588934041208e8
05,30,1.560416870805223e9,8.741506549645936e8
10,30,1.0054561020091037e8,9.157602995431396e7
08,30,2.5364547073845705e8,1.809941962826985e8
03,30,3.0443292356528316e9,8.99833224375298e8
09,30,1.5480825238716614e8,1.1493308210250019e8
02,30,1.4526406112057858e9,2.0098591135484517e8
01,30,6.813101815561096e7,1.7867115237333449e6
04,31,4.1793764644851956e9,2.1364181355583334e9
02,31,1.3319725646165602e9,1.6591818187517756e8
05,31,1.0169204308957778e9,5.778943495457042e8
08,31,5.339045717657617e8,3.600524741908825e8
07,31,3.820298106477386e8,2.4684714637008065e8
06,31,7.771558826506621e8,4.8036579882962155e8
10,31,1.5555053549797392e8,1.351527086382631e8
09,31,2.0768217210087687e8,1.5014613617377487e8
03,31,4.624070995307046e9,1.4281315407963088e9
01,31,9.51102172470972e7,2.3192430913010025e6
03,32,4.324953705270646e9,1.2485657382580788e9
10,32,1.325677000811235e8,1.1851972901778576e8
08,32,3.2797188670409626e8,2.253731530458648e8
04,32,4.2927418545810056e9,1.9666712207238255e9
07,32,3.582395825968105e8,2.34299073716658e8
05,32,1.5437905248417346e9,8.421213206130408e8
06,32,6.565264820703889e8,4.06085404306523e8
09,32,1.0037689556449072e8,6.995869601395285e7
02,32,1.2877540084331515e9,1.621895602276797e8
01,32,7.460963984782171e7,1.8429958858684464e6
08,33,4.273535083211351e8,2.938457018350213e8
04,33,3.4713130909626327e9,1.78022925699513e9
05,33,1.802113273095448e9,1.0348188356245658e9
03,33,4.502446970771823e9,1.3968776479807813e9
09,33,2.427086651105459e8,1.7760924422221506e8
10,33,1.685877689369548e8,1.4463708491363662e8
06,33,5.817874269190842e8,3.6059650644766235e8
07,33,3.666996255238017e8,2.3830424464556825e8
02,33,1.0649980154909048e9,1.3008095778291875e8
01,33,7.030277502218334e7,1.7238488503374932e6
05,34,1.9162609104980924e9,1.043762543687121e9
06,34,4.2472891740871036e8,2.618679134504668e8
08,34,3.3659631515963525e8,2.3044203829814708e8
09,34,1.421338121265615e8,1.0384977841363078e8
04,34,3.3890795651118436e9,1.566103197328509e9
07,34,4.167777743051931e8,2.7234254366079754e8
10,34,1.2721954412966654e8,1.1333873823678109e8
03,34,4.35950244285608e9,1.3182431640367515e9
02,34,1.0268467200397235e9,1.285614989509407e8
01,34,6.00163003237114e7,1.4773114471987858e6
09,35,1.4164079181730357e8,1.0222401887746023e8
06,35,6.061977712998021e8,3.7777138223596746e8
07,35,4.295983357580409e8,2.844540156832469e8
05,35,1.6997311260486631e9,9.500201171459098e8
04,35,3.884683235948818e9,1.8625947346773736e9
10,35,1.159979653117004e8,1.0320406989741552e8
08,35,4.04185709273891e8,2.832133106627241e8
03,35,3.8556007156420393e9,1.1766332144711528e9
02,35,1.0315195036800569e9,1.347008146793295e8
01,35,4.7463779626169644e7,1.0462867609316052e6
08,36,2.9522191972566676e8,2.0175728325975695e8
05,36,1.8234030018404214e9,1.0410387537075461e9
09,36,1.6831562489864472e8,1.2076209120877744e8
10,36,1.76582786908392e8,1.5729768926030633e8
06,36,8.854232341931273e8,5.603816000570637e8
03,36,4.706754469359918e9,1.4622709496706161e9
04,36,3.7569826162832003e9,1.9030804333179224e9
07,36,3.9672170713427323e8,2.595413721813679e8
02,36,1.2571938208230317e9,1.5546126449460256e8
01,36,6.699719217202915e7,1.8142315436893515e6
06,37,8.416561442886703e8,5.3124536256660944e8
04,37,3.4688582291980753e9,1.5984985670326376e9
07,37,4.7084742024916774e8,3.1293847109294295e8
09,37,2.1481057460514727e8,1.6097519697819987e8
08,37,3.187081937288137e8,2.224871052535274e8
03,37,3.7768246912922125e9,1.123733238611769e9
05,37,1.6843821155634716e9,9.363005051055291e8
10,37,1.1978364443861534e8,1.0722423856309123e8
02,37,1.279384079279471e9,1.6632971912668964e8
01,37,4.774336824830659e7,1.0919201783074162e6
05,38,1.7504564006625488e9,9.99054052226876e8
06,38,6.663055059202105e8,4.178643234943711e8
07,38,3.7673387589758396e8,2.45357310064663e8
09,38,1.69146129018121e8,1.2535202534914787e8
08,38,3.983251932777555e8,2.792475216883802e8
10,38,1.1194668695625445e8,9.597324594846705e7
04,38,4.634811015426809e9,2.3085442504665728e9
03,38,3.6430512332609887e9,1.0574034965611655e9
02,38,1.3122801547172554e9,1.6343972304270524e8
01,38,7.689083204900856e7,2.0966285899729019e6
05,39,1.7342057145347714e9,9.580471597734387e8
06,39,8.141096218095729e8,5.0194026138628435e8
07,39,3.901484739042629e8,2.495224014885512e8
10,39,2.0233017549703652e8,1.76292236511245e8
04,39,3.9492455224404387e9,1.898640628113273e9
09,39,1.614127096204991e8,1.1533284649638925e8
08,39,4.6436640667034113e8,3.185773352059915e8
03,39,5.201811339263059e9,1.5980984247868223e9
02,39,1.35789628340908e9,1.7304546499818426e8
01,39,7.721083817588145e7,1.690770364736171e6
06,40,6.091574232105707e8,3.7930483771199805e8
09,40,1.740780404851706e8,1.2579149393599e8
07,40,4.3266961379414326e8,2.807666509857649e8
05,40,1.5516307579325159e9,8.786662451859404e8
04,40,4.01537564086085e9,1.9637590206789203e9
08,40,4.6245220479762447e8,3.214645758086493e8
03,40,4.509572579745516e9,1.3363575923083742e9
10,40,1.351137837013488e8,1.2052242815755004e8
02,40,1.0508058342233926e9,1.273973151959119e8
01,40,5.060104016955524e7,1.4337246899909636e6
03,41,4.418648534289681e9,1.3928809217290292e9
07,41,5.397895497098309e8,3.5043480486984915e8
09,41,1.7511231510614434e8,1.258753174040312e8
08,41,4.778388645971023e8,3.258292878307167e8
04,41,4.194092736582557e9,2.0718724090656908e9
05,41,1.0092918178821533e9,5.676838476669173e8
06,41,3.469936630726953e8,2.1145835556816888e8
10,41,1.1186859366412152e8,9.82774150227372e7
02,41,1.2625671452858489e9,1.986912071508817e8
01,41,4.409488665558012e7,1.109414477929539e6
04,42,4.321772798144303e9,1.9864222292819467e9
10,42,1.5103843130951738e8,1.3212187543347289e8
06,42,4.730765181534756e8,2.977901605772563e8
08,42,4.1467074256429267e8,2.9243734511221707e8
05,42,1.3498017382541094e9,7.507328407154835e8
09,42,1.8059205651308572e8,1.3191881369929107e8
07,42,2.5873273659769803e8,1.6941717983135188e8
03,42,4.1626284414199815e9,1.20990287080248e9
02,42,1.0316410550800232e9,1.2090030668069105e8
01,42,7.914290193742195e7,2.160666020047859e6
08,43,3.128183594493195e8,2.172406110343463e8
05,43,1.7280932645773044e9,9.888021118697864e8
04,43,4.450155991892212e9,2.203016122093343e9
10,43,1.541013404013034e8,1.3682031458069634e8
06,43,5.880491927321382e8,3.71519933853585e8
09,43,1.204954983567011e8,8.7212509830611e7
07,43,4.5614503379080194e8,3.013385055253415e8
03,43,4.32162038391747e9,1.30454161219593e9
02,43,1.1654081748700902e9,1.4870478530917716e8
01,43,5.260608694681048e7,1.227068886000862e6
04,44,4.2173998889662404e9,1.9499825626535811e9
09,44,2.288216853660341e8,1.66690447456496e8
10,44,1.6738743647988978e8,1.4579961579871473e8
08,44,4.140935976102703e8,2.860878572128025e8
03,44,4.273983330302357e9,1.2671566742099264e9
06,44,8.628623689924536e8,5.3437447389579797e8
07,44,3.666922611247517e8,2.35058469286067e8
05,44,1.3776981881203823e9,7.5680593454509e8
02,44,1.3190415208439987e9,1.7629940570134732e8
01,44,5.060814837587807e7,1.3704378978399467e6
04,45,4.772304174107009e9,2.2834602590225525e9
10,45,1.2611138766860932e8,1.1300692235842824e8
09,45,1.698897441953318e8,1.2386776647238928e8
08,45,2.925481289318176e8,2.0043845417330232e8
06,45,6.552375212080978e8,4.0597588483119226e8
07,45,5.774895830551112e8,3.727735869432689e8
05,45,9.513616585237237e8,5.31838850368321e8
03,45,3.8610944628325353e9,1.1495808279305313e9
02,45,1.285717868498675e9,1.6317118963151667e8
01,45,8.088098140036672e7,2.2666033301919303e6
06,46,7.430105201818517e8,4.5756127110447514e8
10,46,1.3691799442653325e8,1.1786720976858722e8
08,46,4.143706074893269e8,2.8115835664368933e8
05,46,1.0845641148043907e9,5.979731240012481e8
07,46,3.88503067815852e8,2.5071648402737674e8
09,46,1.6378601382674292e8,1.1734752319259481e8
04,46,4.799158041070685e9,2.248125347492317e9
03,46,3.8449319505559673e9,1.1172409964312432e9
02,46,1.2362814362926273e9,1.6220448017435914e8
01,46,5.8897351127439596e7,1.470270395374169e6
05,47,1.2420323192728684e9,6.659645786787063e8
06,47,5.118696060183058e8,3.0835469342580163e8
03,47,4.0483011425815554e9,1.239333689861749e9
04,47,3.5738681165488267e9,1.6343205780564792e9
08,47,4.080785781994881e8,2.7929287110123396e8
10,47,1.0161908394987412e8,8.917545009144723e7
07,47,3.8045735137326765e8,2.422801554359018e8
09,47,1.5715757926533866e8,1.1259516080699511e8
02,47,1.1318456952976148e9,1.4802936520582476e8
01,47,5.771678335150558e7,1.306899055294839e6
06,48,4.670677495565238e8,2.916618813332496e8
10,48,1.2634317331979036e8,1.0805744381422098e8
05,48,1.192606334785917e9,6.700892909038699e8
08,48,4.5311240311875594e8,3.134328071164896e8
03,48,4.0805585883160625e9,1.1973993777635162e9
09,48,1.7689871710278475e8,1.3031175503270008e8
04,48,4.341490657895641e9,2.0771448399341364e9
07,48,3.40936815090786e8,2.2130439852917552e8
02,48,9.990040676711359e8,1.3572321199688163e8
01,48,5.667907564340908e7,1.403822804110757e6
05,49,1.8080533545111635e9,9.835263054863187e8
09,49,2.2836544468137747e8,1.679043512306825e8
04,49,3.499328802062555e9,1.634640905016402e9
06,49,6.980551364077119e8,4.2431863500105846e8
08,49,2.3602860778441507e8,1.6018747323588216e8
10,49,1.0764142217311454e8,9.503573084607495e7
07,49,4.1646056700296956e8,2.707367090158438e8
03,49,4.507295187432677e9,1.335265272605984e9
02,49,1.231814663625727e9,1.526420185469352e8
01,49,8.527968931603146e7,2.364043972671338e6
06,50,5.931352340980911e8,3.665735657964333e8
08,50,4.6941460168935895e8,3.231154311160577e8
05,50,1.2122118993093698e9,6.632170942357793e8
09,50,1.5674882412334117e8,1.1383247059928016e8
03,50,4.286936937436381e9,1.289649595531326e9
04,50,4.66539482731597e9,2.1590434551315484e9
07,50,3.392230364146662e8,2.220714393091655e8
10,50,1.1881720402283874e8,1.0303484642673394e8
02,50,1.296787465525934e9,1.6433503358955276e8
01,50,8.237316056858218e7,2.16304887088536e6
10,51,1.6818634357907966e8,1.5374754878805476e8
09,51,1.5564024510709e8,1.1356015092930552e8
05,51,1.41979587607494e9,7.88827797920293e8
07,51,3.804802949532117e8,2.4612586044496065e8
06,51,6.170174905958309e8,3.834956030527245e8
08,51,3.314718444845587e8,2.2762654716575313e8
03,51,4.384613044075404e9,1.335842516438354e9
04,51,3.8817551070204134e9,1.84640766088419e9
02,51,1.1996087529135458e9,1.6329414283011305e8
01,51,5.275284157907411e7,1.2201382622776774e6
04,52,4.318971445349092e9,2.0757930589729125e9
07,52,4.773421933973005e8,3.064741415904574e8
09,52,1.812887069986911e8,1.2970716427347772e8
05,52,1.2222658688455675e9,6.698239472293048e8
10,52,1.6722026488358718e8,1.509396508030667e8
03,52,5.003938163101869e9,1.5060886546816282e9
08,52,4.027963031228892e8,2.729372605807489e8
06,52,9.383957404337943e8,5.7083029810288e8
02,52,1.1379168902189887e9,1.359395244944883e8
01,52,5.689889538466498e7,1.3341753356108654e6
06,53,7.060911562830685e8,4.471995298646612e8
05,53,1.7299959524698138e9,9.654169262624476e8
03,53,4.0346150833287663e9,1.1756715694154472e9
10,53,1.1594337064974345e8,1.0578716075700204e8
07,53,4.701838983227986e8,3.0985185233663404e8
08,53,2.8233384429566133e8,1.963970873170302e8
04,53,3.7692759065743537e9,1.790163352295687e9
09,53,1.8674447650625157e8,1.379613047215949e8
02,53,1.2738727936618526e9,1.5900814015121526e8
01,53,5.741719559547087e7,1.5175977417754326e6
04,54,3.3981638997223816e9,1.645671772374042e9
07,54,4.8817539540869296e8,3.183788468402849e8
10,54,1.50157341777857e8,1.3443351948445266e8
05,54,1.710183509981653e9,9.492802939842604e8
09,54,2.100460691181371e8,1.5591023515267465e8
06,54,6.801780718068265e8,4.220563165111304e8
08,54,4.1296970774699885e8,2.8585954269489306e8
03,54,4.618524113754557e9,1.4318971208827853e9
02,54,9.789655688603096e8,1.1850108420203939e8
01,54,5.066675689647548e7,1.0656360127369063e6
03,55,4.088937244998205e9,1.199195107733336e9
05,55,1.9561354148251655e9,1.0701093512334522e9
09,55,1.8523564069124538e8,1.3364444790556921e8
06,55,4.742571140928152e8,2.875977183735945e8
08,55,4.629081273209198e8,3.151472927449922e8
04,55,4.048194261902491e9,1.8721672285505986e9
07,55,5.758601453639878e8,3.678040707795919e8
10,55,1.2869885280883597e8,1.167958609433472e8
02,55,1.5644948872062619e9,2.1200354731996942e8
01,55,5.6967177227616005e7,1.3638059639399897e6
07,56,5.772337990562842e8,3.7344501104452485e8
06,56,3.931454078489237e8,2.42086868821723e8
09,56,2.3033878935598284e8,1.6934062726584685e8
10,56,1.0906965270239604e8,9.279362575943696e7
08,56,4.1050078441722447e8,2.805868433683327e8
04,56,4.0230534793602066e9,1.8100196222789826e9
03,56,4.0624185376105285e9,1.2040268133476422e9
05,56,1.6333998193964815e9,8.808746724061556e8
