age,i,n_age,biomass_age
09,15,7.051308681369422e7,6.1362353902207516e7
06,15,1.3901762085032117e8,9.271716890969208e7
05,15,1.7022752290632308e8,9.608423506579174e7
04,15,2.8903814494684094e8,1.1080383365692532e8
03,15,9.14719854299103e8,1.992208694880253e8
02,15,3.3367940596766777e9,2.941919239214475e8
01,15,4.18047408281348e8,1.5459951300313767e7
10,16,2.0329060114149368e8,2.2277324318364394e8
09,16,7.77383525208925e7,6.592316793527338e7
06,16,1.632691926601003e8,1.1024561978556944e8
08,16,7.222983646743022e7,5.626434784865618e7
07,16,1.4108735272432852e8,1.0316602659309255e8
05,16,1.686617261393988e8,9.503552142130008e7
03,16,9.858303282469411e8,2.153279623943764e8
04,16,2.3022955288251585e8,9.026194556774798e7
02,16,3.176671607253786e9,2.7255441200082844e8
01,16,2.5306598676963943e8,9.422810953565491e6
10,17,2.0043727502916557e8,2.2005293360362777e8
07,17,1.6194066154290894e8,1.1837410346016929e8
09,17,5.136717257388701e7,4.383983140424637e7
06,17,1.7313194610910726e8,1.1642869537053144e8
08,17,1.1083043373240738e8,8.748076309550695e7
04,17,2.0542087431918758e8,8.313907057865743e7
05,17,1.436711603152071e8,7.983161938514242e7
03,17,9.84358110066855e8,2.1483159579265988e8
02,17,3.72792689051691e9,3.2225431700472873e8
01,17,4.532003781965123e8,1.707415323480712e7
10,18,1.5476726883160955e8,1.765581479684476e8
09,18,9.616631024442953e7,8.549812661065717e7
06,18,1.6939791953908616e8,1.133160643319749e8
08,18,1.139421752672065e8,8.984162245591255e7
07,18,1.5385982388210598e8,1.1225577194514123e8
05,18,1.6303949028331912e8,9.08645056409299e7
04,18,3.465018743670066e8,1.2936129273809712e8
03,18,1.0127329136842961e9,2.1865855796126428e8
02,18,4.0396496349183655e9,3.497433807041848e8
01,18,2.3063933291977268e8,8.130587005965757e6
10,19,1.7790816422188637e8,1.978225747002928e8
08,19,1.0429687864393118e8,8.209335739101057e7
09,19,8.689342800024703e7,7.614359542133789e7
07,19,1.2622413242787044e8,9.071587861319512e7
06,19,1.5439862067578566e8,1.0396292025838637e8
05,19,1.7628124859407207e8,9.895190353519844e7
04,19,1.6165063089268807e8,6.375273031834115e7
03,19,1.0824181070431986e9,2.3760770676423565e8
02,19,3.264710186994244e9,2.79891493120562e8
01,19,2.834700531243398e8,1.0794356891946705e7
10,20,2.17478401130176e8,2.389171182137569e8
08,20,1.2410171475441407e8,9.972560107718228e7
07,20,1.7911331575753564e8,1.302526496959322e8
09,20,6.41379827112492e7,5.4986029947148345e7
06,20,1.4330182008961865e8,9.582288061483999e7
05,20,1.6460851058658534e8,9.357866429066738e7
04,20,2.834556844235271e8,1.0884667815689807e8
03,20,9.72933204224987e8,2.153221650916431e8
02,20,3.697038713421304e9,3.218496022255033e8
01,20,2.880889341240092e8,1.0536394804012049e7
10,21,1.7085763934731784e8,1.8657512169962692e8
09,21,8.379169354358372e7,7.088197326195309e7
08,21,1.1327440168852162e8,8.892836303244229e7
07,21,1.4740928324866587e8,1.0587115618207511e8
06,21,1.2397390329508114e8,8.175916816807917e7
05,21,1.8260571172960803e8,1.0142906989787033e8
04,21,2.8130591993293977e8,1.0470349043471241e8
03,21,1.1617489154757643e9,2.5305668603443757e8
02,21,4.0821148201147065e9,3.53366456876327e8
01,21,4.975034989265505e8,1.850552553438302e7
08,22,1.602115323226624e8,1.2585127820862255e8
10,22,1.9829190611945522e8,2.18335634866633e8
09,22,1.0109255039222717e8,8.775985353430466e7
07,22,1.0068242836385395e8,7.194282061885256e7
06,22,1.3151728599714856e8,8.709089175744453e7
05,22,1.7250940318966052e8,9.684803282390484e7
04,22,2.6473099112382376e8,1.0087282745990044e8
03,22,1.1705457094349709e9,2.4946470026802415e8
02,22,3.658183992769401e9,3.092908629069591e8
01,22,2.744936724734479e8,9.663499839797035e6
10,23,1.9151098705918777e8,2.0864200173036772e8
09,23,1.1682236378403684e8,9.974070295100486e7
07,23,1.3939510749809533e8,9.98463700635437e7
08,23,1.5615398704279312e8,1.2262574169476438e8
06,23,1.2934669638947392e8,8.5733817064336e7
05,23,1.604260488450212e8,8.880921721807276e7
04,23,2.818305256970405e8,1.1254472641178165e8
03,23,8.691104727482866e8,1.927651517970328e8
02,23,3.385854655068856e9,2.968717317145139e8
01,23,2.0267061964267734e8,7.305336899119592e6
08,24,1.259523945154137e8,9.75426666916544e7
10,24,1.9906368910794705e8,2.1519955924680626e8
09,24,8.90379413203534e7,7.677408364094457e7
07,24,1.3180195155857724e8,9.402421853467946e7
06,24,1.8273172902489793e8,1.2206436324133319e8
05,24,1.657328243029306e8,9.149778426290163e7
03,24,9.928993961998662e8,2.191744035087055e8
04,24,2.2680809057341656e8,8.746491169805327e7
02,24,3.9115705548659105e9,3.378226386693218e8
01,24,3.140051272474487e8,1.0915380303827967e7
10,25,2.029686222432521e8,2.1890154900401852e8
07,25,1.613819783864291e8,1.1567137631980452e8
09,25,1.0585605199259982e8,9.028842664593542e7
08,25,1.1217041560782094e8,8.64383952806458e7
06,25,1.286447419033325e8,8.444944967173988e7
05,25,1.8187509383646768e8,1.0156087761666365e8
04,25,2.684609750354242e8,9.892079274429004e7
03,25,1.2590446607945728e9,2.745978723184406e8
02,25,5.556973287199625e9,4.769176083443147e8
01,25,4.598777433270811e8,1.6533284444662394e7
10,26,2.165891288839414e8,2.3488455794235185e8
07,26,1.1007874142878252e8,7.927283062095101e7
09,26,1.1217799174304941e8,9.689000600767468e7
06,26,1.7065745877216476e8,1.1351483059303492e8
08,26,1.1343425841937216e8,8.932484351216106e7
05,26,1.674964475981916e8,9.191331428006089e7
04,26,2.9047809310532904e8,1.0775649347658992e8
03,26,9.200286725940297e8,1.9834098739137492e8
02,26,3.2428492002391768e9,2.810615315990537e8
01,26,2.9925329567193407e8,1.1100638918675523e7
09,27,7.144785594600402e7,6.1507236780775316e7
10,27,2.1170767914739123e8,2.3109022108650994e8
06,27,1.7992662700659412e8,1.2063017622706027e8
08,27,1.5615358118758252e8,1.2347746034504156e8
07,27,1.402807225106347e8,1.0127658724950843e8
05,27,1.392776412418187e8,7.639525130384415e7
04,27,3.055038791879054e8,1.1680305455544013e8
03,27,1.0273126462034953e9,2.240961806919735e8
02,27,3.8102971431676126e9,3.3188682618265927e8
01,27,2.6360117553916347e8,9.320961141584441e6
10,28,1.842700586970989e8,2.046782913672294e8
08,28,1.4012490517600408e8,1.1069154939664559e8
09,28,6.784959920489742e7,5.796113801480919e7
07,28,1.305863859716961e8,9.345087451327199e7
06,28,1.511762786486743e8,1.0049477873957928e8
05,28,1.654611998372379e8,9.307979430066541e7
04,28,3.268767922417147e8,1.2591034522352245e8
03,28,1.1080025496528313e9,2.3840108884107703e8
02,28,4.02388363594427e9,3.464857819339421e8
01,28,3.014340358576483e8,1.061268291644473e7
10,29,2.1320346115051275e8,2.2989459575965908e8
09,29,1.3628762341222242e8,1.173249969879363e8
08,29,1.2527889214408626e8,9.68103819021329e7
07,29,1.6037006514861888e8,1.1591737782647124e8
06,29,9.812885807762514e7,6.4046091309869975e7
05,29,1.5762953182269457e8,8.890779309423865e7
03,29,7.645449200990465e8,1.7001388489331788e8
04,29,2.6268629492308867e8,1.0339157639907965e8
02,29,3.8558754350998034e9,3.3226158727215457e8
01,29,6.513209340562896e8,2.3304062249241646e7
08,30,1.2868811832873005e8,9.973629935234813e7
10,30,1.5972349385741857e8,1.7025415662550843e8
09,30,1.0376711311837493e8,8.797564586730802e7
07,30,1.3649224052252316e8,9.7447795038122e7
06,30,9.197736837971109e7,6.011873593656866e7
05,30,1.4987558256942946e8,8.27041813317541e7
03,30,1.0663556427656764e9,2.3305720299971536e8
04,30,2.2566315695602983e8,8.96764254344049e7
02,30,3.304368889378004e9,2.8286261092953074e8
01,30,2.8541098890279675e8,1.0409955593457554e7
10,31,1.751401436103306e8,1.9037169342578092e8
08,31,1.1781445698306322e8,9.282951083363792e7
09,31,1.0929646701774663e8,9.447947819800478e7
07,31,1.1488111944306582e8,8.161993363388093e7
06,31,1.2061590145905706e8,8.04759010576292e7
05,31,1.8433601846736845e8,1.0228004223923016e8
04,31,2.181045843961972e8,8.418186150136018e7
03,31,9.283074067913212e8,2.048898752490315e8
02,31,3.797186628615321e9,3.283213554081292e8
01,31,3.460567722158959e8,1.2866906348946532e7
10,32,2.277331060978596e8,2.421575182791579e8
09,32,9.66139887697293e7,8.402779195333493e7
08,32,1.0810816535729599e8,8.387175448679145e7
07,32,1.7027708528782228e8,1.2326869739049092e8
06,32,9.131560775629786e7,6.03959146352766e7
05,32,2.0537856287076014e8,1.1594334854032323e8
04,32,2.624174575399807e8,1.0372332685314113e8
03,32,1.0557718121544954e9,2.3494849121732426e8
02,32,3.6265148811830964e9,3.1452749813856107e8
01,32,2.094744565685884e8,7.2535898903576275e6
10,33,2.2386913170977825e8,2.426643393568966e8
08,33,1.249396478591013e8,9.773453445456138e7
09,33,7.897577633862987e7,6.7096308528971106e7
05,33,1.8493288210794583e8,1.0195930322659875e8
07,33,2.1541670359404358e8,1.5540368852114168e8
06,33,9.066987182661298e7,5.925555347368947e7
04,33,2.420397354891611e8,9.707508674583802e7
03,33,1.0431592802576714e9,2.2698996296739003e8
02,33,3.526856586158194e9,3.03947493858935e8
01,33,4.701576441778597e8,1.7460827444075182e7
10,34,2.1968230196634957e8,2.3881697291612e8
08,34,1.1879852211108586e8,9.467038929201892e7
09,34,8.146182634399208e7,7.077284723089527e7
07,34,1.5718758855590928e8,1.159752550998223e8
06,34,1.1161189278119382e8,7.44102293832768e7
05,34,2.1777987908603567e8,1.227634070091763e8
03,34,9.180163072331944e8,2.0224153109032243e8
04,34,1.9400152646778655e8,7.764508595097907e7
02,34,3.326451229728081e9,2.8429208568144286e8
01,34,2.6817374406551275e8,9.323192768325817e6
10,35,2.216697369992534e8,2.409810964607491e8
08,35,1.2710754379651138e8,1.0083013456241776e8
09,35,7.609446091083802e7,6.492526499764255e7
07,35,1.2097046262807389e8,8.81476526210646e7
06,35,1.504429619002093e8,1.0211591020413582e8
05,35,1.6130803010744587e8,9.181762674622875e7
04,35,2.682994084220006e8,1.0579244294951946e8
03,35,8.498096754783652e8,1.83947326114107e8
02,35,3.119684447771005e9,2.734477234341809e8
01,35,4.379992649586782e8,1.6191087866191873e7
10,36,2.0575273116418108e8,2.2283381291923538e8
09,36,1.1568656840547496e8,9.909716154740591e7
07,36,1.226372402222266e8,8.772938887165302e7
06,36,1.621742082313794e8,1.0808493287961991e8
08,36,8.504465234112777e7,6.583739244340134e7
05,36,2.0473574871376082e8,1.1520412777508798e8
03,36,8.935360326344028e8,2.0224249316973016e8
04,36,1.975250395155604e8,7.832168477406089e7
02,36,3.9579724138695073e9,3.485807616078243e8
01,36,3.459554830432378e8,1.1820797976252122e7
10,37,2.0567769476261884e8,2.2560935567882437e8
09,37,9.962739678850591e7,8.391883392493409e7
08,37,1.3502524223756915e8,1.0727724575009465e8
07,37,1.5979242038524967e8,1.1549253176887888e8
06,37,1.0928772568322639e8,7.23956699790471e7
05,37,1.752744694505196e8,9.88259708766248e7
03,37,1.1097899008372335e9,2.3926440868286023e8
04,37,2.1379606146736038e8,8.228766237930396e7
02,37,3.29777103984936e9,2.796679932310445e8
01,37,3.7574828627181154e8,1.3942273175737552e7
10,38,1.8963595391058075e8,2.066824716275184e8
09,38,7.609169072461505e7,6.4357659580049686e7
08,38,1.725953290573487e8,1.3461084439161897e8
07,38,1.3277822061487448e8,9.46731898846907e7
06,38,1.3761292998045307e8,9.084845621649756e7
05,38,1.217768278854204e8,6.643199770079656e7
04,38,2.5359151667968214e8,9.283015468702684e7
03,38,1.1538262777258394e9,2.449448051725617e8
02,38,3.788530975595938e9,3.256296385494028e8
01,38,3.129693924332794e8,1.1843470401253875e7
10,39,2.0136984021237564e8,2.2071330504181695e8
08,39,1.026994312535403e8,8.117881768863025e7
07,39,1.911097958963139e8,1.4015615213124987e8
09,39,1.0200410654765607e8,8.81151763914893e7
06,39,1.2145184456550518e8,8.060432393557559e7
05,39,1.4408744767195415e8,7.977319876195824e7
03,39,7.875335882375759e8,1.7645049188947612e8
04,39,3.3068919716943145e8,1.2425612244501123e8
02,39,3.7801791759777546e9,3.349526862788666e8
01,39,2.5715672172795323e8,8.638485942174325e6
10,40,1.855952436974758e8,2.0242127770102665e8
09,40,1.0631035351772553e8,9.004715107668062e7
07,40,1.5089447824638262e8,1.0864480094120713e8
08,40,1.2283651346422347e8,9.55273177792933e7
06,40,1.2846123865679286e8,8.482674886249262e7
04,40,1.8853634127814966e8,7.463745593589333e7
03,40,9.542908889089758e8,2.1527347595662665e8
05,40,1.535881269344368e8,8.501086851694788e7
02,40,3.1672250051173983e9,2.750506244432457e8
01,40,2.946782734438245e8,1.0495783499571599e7
10,41,2.5960581811844635e8,2.7412657321831906e8
09,41,7.568837535058598e7,6.4620553513178594e7
08,41,1.0916109550897428e8,8.411601716170247e7
07,41,1.7232999555749667e8,1.2314762410919368e8
06,41,1.1328243404040368e8,7.46778934764143e7
05,41,1.7250306171477842e8,9.596571413610801e7
03,41,1.0668704872720098e9,2.3211726285862565e8
04,41,2.517163728893754e8,9.928162173018843e7
02,41,3.3533382480131364e9,2.902083060258132e8
01,41,4.296659006503807e8,1.6741686478591258e7
08,42,1.106264380165349e8,8.696357763642196e7
10,42,2.0865779711852536e8,2.2909177245104957e8
09,42,7.985670535314432e7,6.84335564365182e7
07,42,1.6210258072520727e8,1.163709472948623e8
06,42,1.4046200954764396e8,9.33179044751324e7
05,42,1.3948475911683145e8,7.707483499686797e7
03,42,1.0785211824281166e9,2.3613484602390045e8
04,42,2.1907269445847693e8,8.921714011958982e7
02,42,3.514746114484133e9,2.9674716455285096e8
01,42,3.204733485196198e8,1.1673831884881236e7
10,43,1.749194821548676e8,1.9365613539831108e8
09,43,1.0898343485632968e8,9.59669007015722e7
08,43,1.3226579977091084e8,1.0434216484684175e8
06,43,1.3637323553576913e8,9.142548153680463e7
07,43,1.4332992945479256e8,1.0362354679965693e8
05,43,1.8257924392230654e8,1.0062092878136322e8
04,43,2.3732019163616508e8,9.061958719045024e7
03,43,9.06651244184419e8,1.995316169345812e8
02,43,3.245415988733523e9,2.8422584407518816e8
01,43,2.9868134398723865e8,1.035037214980749e7
10,44,1.845806321838823e8,2.0574893295639834e8
08,44,1.54015695173082e8,1.224252628216067e8
09,44,8.455416540414922e7,7.438244621516909e7
07,44,1.64766113590634e8,1.2007524596252954e8
06,44,1.6347307617123252e8,1.1131984083246759e8
05,44,1.9744733388852865e8,1.1123115017919767e8
04,44,3.5188408015530956e8,1.3262313067423697e8
03,44,1.0837515805620198e9,2.346585081498383e8
02,44,4.006863548434341e9,3.433268745433143e8
01,44,4.2553992812419105e8,1.6386321425904248e7
10,45,1.910879901491519e8,2.063011311422039e8
09,45,1.1577993468493627e8,9.97346479098725e7
07,45,1.5741759172693887e8,1.1471047169246435e8
08,45,1.236715927079496e8,9.638546766067049e7
06,45,1.591699633446224e8,1.0508711324919996e8
05,45,1.5959569406920832e8,8.60138944293252e7
04,45,2.6115816407521957e8,1.0642374608297966e8
03,45,1.244679145782998e9,2.6500923179563385e8
02,45,3.9050136039317875e9,3.287922579902168e8
01,45,2.871060789747116e8,1.0602897745567448e7
10,46,1.6242841413560775e8,1.824512439096917e8
09,46,8.853408561835368e7,7.688624487563401e7
08,46,1.1189648219563505e8,8.854527878260869e7
07,46,1.6638339778403798e8,1.199857867074493e8
06,46,1.0649505551744145e8,7.116418204331073e7
05,46,1.3246452915589814e8,7.428612913133568e7
03,46,8.309695637644247e8,1.833843600185212e8
04,46,1.9815332483738476e8,7.675274771716781e7
02,46,3.01038855420111e9,2.629808446415844e8
01,46,3.0235273252195e8,1.110502175381235e7
10,47,1.946124606234371e8,2.1201712112764966e8
09,47,1.0240366992472836e8,8.832393986891928e7
07,47,1.4469721333154523e8,1.0489187700826871e8
08,47,9.165300267948811e7,7.225063297537285e7
06,47,1.6779286556715173e8,1.127290437856119e8
05,47,1.716426869643325e8,9.595597742698058e7
04,47,2.000366141497237e8,7.918447216929156e7
03,47,1.0442470866367679e9,2.2907811332423705e8
02,47,2.75500974965998e9,2.3643935636652043e8
01,47,3.816387459259967e8,1.4449742330395147e7
10,48,2.0871966716782683e8,2.263772718520115e8
09,48,1.245272083075037e8,1.0615402531385516e8
07,48,1.2287795490353337e8,8.795051156965888e7
08,48,1.3288683158378485e8,1.0298713076439491e8
06,48,1.1702936044760826e8,7.873718647856262e7
05,48,1.8061980665969682e8,1.0229270366749781e8
04,48,2.1845630358758357e8,9.004926352467261e7
03,48,8.969301050362741e8,2.0094228041643596e8
02,48,2.9565260778140993e9,2.5378528239172873e8
01,48,2.3319371308406374e8,7.858745044171986e6
09,49,1.0192151800150123e8,8.703499971349463e7
10,49,1.827814295105746e8,2.0596516715769204e8
08,49,1.460013207553591e8,1.1290695619685882e8
07,49,1.802195256207119e8,1.3028761786328748e8
06,49,1.2643143148818932e8,8.31283948235228e7
04,49,2.214685753489622e8,8.688211855198334e7
05,49,1.803728022398073e8,1.0047238764695087e8
03,49,1.2690486637178514e9,2.7160788456607723e8
02,49,4.017314739542241e9,3.4095550395381224e8
01,49,3.9647866754099196e8,1.4567503508535257e7
10,50,1.9488594084865582e8,2.1191756049089482e8
09,50,1.0814923659606306e8,9.231678979653572e7
08,50,1.0995674167947738e8,8.535429714914764e7
07,50,1.6105844611195523e8,1.1462175989157867e8
06,50,1.2428932012081715e8,8.246595409081236e7
05,50,1.6197531188786858e8,8.938292897611445e7
04,50,1.7842714834176332e8,7.06876456329116e7
03,50,1.0034350140621102e9,2.221600292492629e8
02,50,2.9933644409656134e9,2.563124883100984e8
01,50,3.115789751224408e8,1.1340039536883608e7
10,51,1.923710846384316e8,2.1464718986673245e8
09,51,9.038326437783988e7,7.868960115987548e7
08,51,1.3873734247352692e8,1.1103770668370043e8
06,51,1.6243354908765826e8,1.0845734685327408e8
07,51,1.3348583634773472e8,9.751184585562095e7
05,51,1.7763908067681322e8,9.996386405615276e7
03,51,1.167646492498754e9,2.477887078035482e8
04,51,1.9381409062409812e8,7.57589836395586e7
02,51,3.1777569568005223e9,2.701250151371501e8
01,51,4.4982563383269256e8,1.78759710188934e7
10,52,2.203941967521492e8,2.4029898133824247e8
09,52,7.434302839551646e7,6.403908184968844e7
08,52,1.0919088465739988e8,8.649790216853358e7
07,52,9.580468916470322e7,7.054823692092232e7
06,52,1.5209512298972708e8,1.0264725782390381e8
05,52,1.95662532606069e8,1.1176783791900705e8
04,52,2.613827849182214e8,1.0266421210186669e8
03,52,9.071972693629915e8,2.014956377832805e8
02,52,2.966863959867672e9,2.557102226819731e8
01,52,1.6528992749180964e8,5.625318486343306e6
10,53,1.9072893073268813e8,2.093498539813817e8
09,53,9.162765437023894e7,7.853502146238975e7
08,53,1.1710029096126254e8,9.07699292356096e7
07,53,1.6607438382315382e8,1.2106355685819697e8
06,53,1.3064588086869547e8,8.75073566626764e7
05,53,1.4204132388936675e8,7.915246187088385e7
03,53,9.230457990699683e8,2.0310700270919502e8
04,53,2.5793763688384682e8,1.0044848069325306e8
02,53,3.1998538174150953e9,2.766483488689196e8
01,53,3.343439302405468e8,1.2172126756359687e7
10,54,1.8124832696487617e8,1.9718896381339383e8
09,54,1.1917988798156025e8,1.0264418069917947e8
08,54,1.443177287733135e8,1.120135218887952e8
06,54,1.12157048049393e8,7.421348698726165e7
07,54,1.3121537487872998e8,9.408710155428097e7
05,54,1.386586022115342e8,7.614916901599379e7
03,54,9.47427062238722e8,2.0836035816006994e8
04,54,2.877554135954226e8,1.099389682687051e8
02,54,3.324651811279355e9,2.9104271722912085e8
01,54,3.0513049100113326e8,1.1415951487203667e7
10,55,1.656737817275545e8,1.8884320577880675e8
09,55,7.865139396826088e7,6.850782489145939e7
07,55,1.7927907166074213e8,1.3057829575706829e8
08,55,1.211931523331682e8,9.571322240671717e7
06,55,1.6156223348147604e8,1.0786037686260803e8
05,55,1.5082541463197464e8,8.28632810001279e7
03,55,1.0427107209727583e9,2.2918646935350415e8
04,55,2.3753308226217481e8,9.040037297609961e7
02,55,3.9120586658140883e9,3.370207582747999e8
01,55,3.6833877700648326e8,1.3710351781446101e7
10,56,1.9087652795753914e8,2.1097915868714407e8
09,56,7.588267263339314e7,6.585203191063241e7
08,56,1.1543170132019289e8,9.076520357530884e7
07,56,1.4616042294820565e8,1.0550284652309114e8
06,56,1.8379439910052007e8,1.224908505058934e8
05,56,1.1438575773264797e8,6.376915350670253e7
03,56,9.656501964502304e8,2.119731772730531e8
04,56,2.5543108548775655e8,9.926118021082766e7
02,56,3.521870262977103e9,3.0446059999960244e8
