age,i,n_age,biomass_age
01,9,9.099585852433674e8,7.667274979298739e7
04,10,3.240263385434696e9,1.1372103206363602e9
05,10,1.4118081686152258e9,6.535150257955421e8
06,10,4.797308976991303e8,3.1328139852943313e8
03,10,3.732112225130358e9,8.74505116445874e8
08,10,8.551806694779296e7,8.14092438879949e7
09,10,3.625552805591986e7,4.285364922660203e7
07,10,1.9924986869271827e8,1.6050974600188738e8
10,10,3.828828955177163e7,5.521089748647156e7
02,10,2.9966575472084894e9,3.8188855132069314e8
01,10,8.568544445091213e8,7.254245614910485e7
05,11,1.4648076821558259e9,6.760692790943099e8
04,11,3.222970153457541e9,1.1289113972959628e9
06,11,5.008101899016493e8,3.273625379524567e8
03,11,3.5351710406708508e9,8.270912952141961e8
07,11,2.0086900560559386e8,1.612581216147597e8
09,11,5.2670972656876415e7,6.242161480182989e7
08,11,8.900699469097292e7,8.397213090652509e7
10,11,4.9771056461795e7,7.156570582054406e7
02,11,2.8325860061358337e9,3.6100616400274616e8
01,11,8.370002235471231e8,7.039208906673844e7
03,12,3.6716976034181514e9,8.575956172021402e8
04,12,3.22846748048031e9,1.133682884224924e9
05,12,1.4619591615833035e9,6.763740887233167e8
06,12,4.69916272094587e8,3.059016115057926e8
09,12,5.325135065903175e7,6.356391208511799e7
07,12,2.152289145219689e8,1.7360041947955662e8
08,12,9.40028778106334e7,8.901526700412633e7
10,12,5.51678198008814e7,7.937409670021705e7
02,12,3.0316025103761973e9,3.877580435190223e8
01,12,8.655565453009605e8,7.291933723814604e7
03,13,4.105306223497533e9,9.646679119173903e8
04,13,3.4703366714082494e9,1.2188804819730039e9
05,13,1.5714584150863304e9,7.239464496413656e8
06,13,5.1376865462343776e8,3.349000026716124e8
07,13,2.2684418903387117e8,1.821083578260292e8
08,13,8.346693208867574e7,7.880033262715854e7
09,13,4.2827229709412105e7,5.027855983900717e7
10,13,3.8657898486012876e7,5.578809298811227e7
02,13,3.3198346329480796e9,4.210938332296317e8
01,13,9.240619693881799e8,7.858593112815353e7
04,14,3.2325872217576375e9,1.136940111282545e9
05,14,1.4281536814950683e9,6.61488439554229e8
06,14,4.999561925085587e8,3.2670855226865613e8
07,14,2.0541469100391945e8,1.654805105343796e8
08,14,9.010099969270395e7,8.548065153773195e7
09,14,4.265908265297257e7,4.978649341714782e7
10,14,4.439255754081867e7,6.495518785614094e7
03,14,3.712937095820053e9,8.668080726665405e8
02,14,2.853968617866908e9,3.6535328428785324e8
01,14,7.881873490083222e8,6.624703312218736e7
04,15,3.222776754690356e9,1.1314321915696273e9
06,15,5.12796322705558e8,3.346955442683561e8
05,15,1.4779379793439624e9,6.832596246448141e8
07,15,2.2494240631702036e8,1.8186760338376668e8
08,15,8.896114375439459e7,8.41404257366869e7
09,15,3.575724295540596e7,4.203526834266384e7
03,15,3.7073116411064315e9,8.683106008929677e8
10,15,4.557777123699564e7,6.67214126725512e7
01,15,9.11998461770183e8,7.631127819726437e7
02,15,3.0929703060450845e9,3.9569568719692945e8
03,16,3.8314911097752323e9,9.00573653416911e8
05,16,1.4664093857982626e9,6.802154398715787e8
06,16,4.636149400607347e8,3.036246822290617e8
04,16,3.4212732811282597e9,1.200295889876909e9
07,16,1.9373374317720014e8,1.5595208062925714e8
08,16,8.114727582977006e7,7.713719282111035e7
10,16,4.395893867319997e7,6.3597722556317195e7
09,16,4.3644393768343486e7,5.169310238189422e7
02,16,2.997108436240419e9,3.7928297758490455e8
01,16,8.334389238986517e8,7.015134049346909e7
04,17,3.1802684615100336e9,1.1166223406565473e9
05,17,1.464854362642633e9,6.768463606690782e8
03,17,3.6028868371567054e9,8.455103346373502e8
07,17,1.9371705833068502e8,1.5562160541836435e8
09,17,3.7848192335549176e7,4.441429069760379e7
06,17,4.5971540150847244e8,3.001883425021248e8
08,17,8.687332695745449e7,8.216828326183541e7
10,17,3.647522718720211e7,5.292294171127241e7
02,17,2.7962280589707475e9,3.5696950703222203e8
01,17,7.654824847841389e8,6.5061235601928174e7
04,18,3.32638188935698e9,1.1679850296358204e9
06,18,4.8298974441463e8,3.154157176148454e8
05,18,1.496780311752664e9,6.927337333910507e8
03,18,3.823344617241887e9,8.96424548353206e8
08,18,9.298095871084827e7,8.767210817307338e7
07,18,2.1608122956759313e8,1.743118111069837e8
09,18,3.8816843434431344e7,4.611214803251068e7
10,18,4.673492573105405e7,6.713303318796296e7
02,18,2.929142202956444e9,3.723739858311767e8
01,18,8.577537179353266e8,7.240537509240381e7
04,19,3.2107110076614647e9,1.1263138556307774e9
05,19,1.475137506060332e9,6.811861454169322e8
07,19,2.155602187828399e8,1.7343198612384015e8
08,19,9.406995830073899e7,8.956256196287814e7
06,19,5.215272929915974e8,3.3990889622938496e8
09,19,4.189165803822899e7,4.9523487836082056e7
10,19,6.002269861137524e7,8.575185370623587e7
03,19,3.545819605753747e9,8.30106980109722e8
02,19,2.8215040505848093e9,3.6005067125347984e8
01,19,7.976505735224926e8,6.713978341607282e7
05,20,1.5552603054602683e9,7.175100198183372e8
04,20,3.323606943297592e9,1.1701838950702164e9
03,20,3.846754395809674e9,8.989909285250419e8
06,20,5.376500025620875e8,3.510720652955818e8
07,20,2.1814283190492618e8,1.7575842996393985e8
08,20,8.453200346603237e7,8.030185513062504e7
09,20,5.353333961152117e7,6.30966040313444e7
10,20,5.037731519811819e7,7.276883344227628e7
01,20,8.653186387518382e8,7.343311998852627e7
02,20,2.981569935498883e9,3.8054759550644666e8
04,21,3.170366618254232e9,1.1140528662038057e9
05,21,1.4213687007434125e9,6.565503451502187e8
03,21,3.670510419879842e9,8.598386604370459e8
06,21,4.754591226496496e8,3.100028803581735e8
07,21,2.0696146255578092e8,1.6669903641592416e8
08,21,8.184304715825209e7,7.751973686332032e7
10,21,4.554334201545438e7,6.601315240236038e7
09,21,4.258791736168942e7,5.1117451755316675e7
01,21,8.523059949267154e8,7.224970149290355e7
02,21,2.8803867112472e9,3.668209044466682e8
04,22,3.35763986249748e9,1.1800675128190243e9
05,22,1.4685328576733477e9,6.800832660521741e8
03,22,3.7749015589126086e9,8.843685911606349e8
07,22,2.2271831984587273e8,1.7912817054244035e8
08,22,8.646880197621931e7,8.18598152639403e7
06,22,5.35633502225689e8,3.5052484013717496e8
10,22,4.326187953329474e7,6.2876229681050226e7
09,22,5.613089253724864e7,6.66322999848153e7
02,22,2.862338372532118e9,3.657000406996318e8
01,22,7.795770136075971e8,6.5913976358521014e7
04,23,3.207809080345228e9,1.130459255906699e9
05,23,1.376438671198601e9,6.383775162677844e8
06,23,4.984476605566283e8,3.2539655686893034e8
03,23,3.7252347836115117e9,8.690756852420878e8
08,23,1.0223162574870425e8,9.737728073745428e7
09,23,4.375426912580126e7,5.170175250512151e7
07,23,2.3013524508214948e8,1.8571900320906237e8
10,23,4.672383472980106e7,6.739579086387937e7
02,23,3.0463295320120664e9,3.8959198440246046e8
01,23,8.766877502807038e8,7.408306505565746e7
03,24,3.786917292891009e9,8.862201130230192e8
06,24,4.953588668638858e8,3.23903366872628e8
05,24,1.4487891218397388e9,6.68741369691214e8
04,24,3.3057618551358223e9,1.1625185280860157e9
08,24,8.626357299721958e7,8.15907673253574e7
07,24,2.130334887555708e8,1.7096707378919867e8
09,24,4.973134930723019e7,5.7940951357589096e7
10,24,3.980028147866117e7,5.712316862720347e7
02,24,2.9388166836067467e9,3.7648178944574535e8
01,24,8.106445098964779e8,6.834607649804352e7
04,25,3.2255764785011373e9,1.1372782295779154e9
05,25,1.4635784388422687e9,6.772595542331307e8
03,25,3.8447349606745167e9,8.980868158831514e8
06,25,5.032015417396564e8,3.289734459925026e8
07,25,2.147734494168177e8,1.733320603710656e8
09,25,4.531542575915807e7,5.331391431333967e7
08,25,8.078535219690984e7,7.691434721091995e7
10,25,3.341331843838044e7,4.8532867946024016e7
02,25,3.1269161660264454e9,3.9994147422625923e8
01,25,9.134329270307728e8,7.669795310109214e7
04,26,3.3288170118627343e9,1.1666283482819812e9
05,26,1.4331956079282246e9,6.637393655399473e8
03,26,3.671549854393877e9,8.585274597802731e8
06,26,4.7626185177753305e8,3.09146660453051e8
08,26,8.38970650835482e7,7.902870562838216e7
07,26,2.1568165444010487e8,1.7287647933015785e8
10,26,3.3072816664398998e7,4.879235381885184e7
09,26,4.082644265192327e7,4.7918781165961884e7
02,26,2.91637766197387e9,3.706183344791608e8
01,26,7.99964282739143e8,6.783662073888221e7
04,27,3.2468666339176927e9,1.1419120393387623e9
05,27,1.5397053380611696e9,7.126980745578194e8
06,27,5.705256496233771e8,3.722419017663384e8
03,27,3.5991023075649424e9,8.427874499558256e8
08,27,1.2024870680695961e8,1.1426001970626141e8
07,27,2.537120734360418e8,2.043642083069686e8
09,27,6.265186843010446e7,7.351654472694743e7
10,27,4.5763944512890875e7,6.60488618608037e7
02,27,2.958905295712062e9,3.7821466550352013e8
01,27,8.57971540366445e8,7.260626362481143e7
04,28,3.233744820589515e9,1.1352330881250699e9
06,28,4.5609965364904326e8,2.9757889815275574e8
05,28,1.4193615856515121e9,6.57108445628732e8
03,28,3.7611697682775435e9,8.794689528086137e8
07,28,1.9097312016272742e8,1.532246420440015e8
08,28,8.06176120242202e7,7.750661526135811e7
10,28,4.172208277334453e7,6.038559047300206e7
09,28,4.5535029106765255e7,5.2997917466516756e7
02,28,3.019599384928994e9,3.8687299104350495e8
01,28,8.432049519832222e8,7.13581483376299e7
04,29,3.38394790175154e9,1.1896107767455971e9
06,29,5.192394820159036e8,3.3819495507087004e8
05,29,1.499269637291727e9,6.933953092006171e8
07,29,2.1613814931407976e8,1.7388290256788304e8
08,29,9.12040252227839e7,8.665237808409376e7
09,29,4.177202514691642e7,4.90057456062413e7
10,29,3.5648892716119096e7,5.069375166940823e7
03,29,3.6794066256041517e9,8.625693447286777e8
02,29,3.152511884242498e9,4.016190748778702e8
01,29,8.497561655156542e8,7.171943147120853e7
03,30,3.9500683918939323e9,9.23882096766373e8
05,30,1.4693835990960855e9,6.791268155004082e8
04,30,3.533926763433452e9,1.2432907397867165e9
07,30,2.0452481332999647e8,1.653124409951445e8
08,30,9.804468138014239e7,9.31983572253392e7
06,30,5.218987918491764e8,3.409600186077956e8
09,30,3.84500902819688e7,4.592981621789499e7
10,30,4.586881987836061e7,6.5386337799254335e7
02,30,3.1444758035515795e9,3.994740981120052e8
01,30,9.196462048607327e8,7.783669673723108e7
04,31,3.4725780322234106e9,1.2157591919277658e9
05,31,1.5390365724790874e9,7.127918739356419e8
03,31,3.794790469521721e9,8.908522796430404e8
08,31,9.57551131022362e7,9.046791877332625e7
07,31,1.9610767535948658e8,1.5819805679059574e8
06,31,4.776711946844147e8,3.1007690897407454e8
09,31,4.3755946395677194e7,5.136525051365698e7
10,31,4.3626048416648805e7,6.34361902661338e7
02,31,2.9043800641438603e9,3.7157299032538015e8
01,31,8.278025241226383e8,7.044618143261436e7
04,32,3.302789028744974e9,1.1617620409315417e9
05,32,1.4814769688427382e9,6.861502001653656e8
06,32,5.3047809419525194e8,3.463129152355003e8
07,32,2.4937475660359216e8,2.0093949368305078e8
08,32,9.856839739669205e7,9.28984223308248e7
09,32,4.466371406261685e7,5.27880795021629e7
10,32,4.3520310212605e7,6.309529252989021e7
03,32,3.933245627016862e9,9.193011011160996e8
02,32,3.199371381369653e9,4.0827059547436935e8
01,32,8.695585491869887e8,7.322873730737408e7
05,33,1.53051134194458e9,7.061347797512312e8
06,33,5.388257401546692e8,3.523994266171473e8
04,33,3.3532315582303634e9,1.1789413577310688e9
03,33,3.735998855501581e9,8.722047718534849e8
07,33,2.361132024754124e8,1.9011582713665226e8
08,33,1.1201077749279375e8,1.0637090825657667e8
09,33,4.6239324531566754e7,5.449980700816407e7
10,33,5.67869759333259e7,8.215025748435009e7
02,33,3.0197443582556453e9,3.8606704781966853e8
01,33,8.73707732347543e8,7.356547171657999e7
03,34,3.8817155474458237e9,9.077404094698896e8
04,34,3.4468540037984505e9,1.2111293610735517e9
05,34,1.5663430641538482e9,7.244691900386641e8
06,34,5.516317536085172e8,3.595915473940407e8
08,34,9.913140950580606e7,9.399203065724827e7
07,34,2.2639434540272158e8,1.830635626830267e8
09,34,5.3881724159430675e7,6.372762590074327e7
10,34,4.460661260511169e7,6.4602480815979995e7
02,34,3.125627857888416e9,3.9812451112839264e8
01,34,8.619083384999796e8,7.3269182030317e7
04,35,3.2896062899609222e9,1.1549910934093595e9
05,35,1.4468074213445606e9,6.668023115344795e8
03,35,3.7873080750594726e9,8.827206879432368e8
06,35,4.9660346922325134e8,3.233061941105446e8
07,35,2.1089461657902583e8,1.6991028612427133e8
08,35,9.382848417295696e7,8.907852826354489e7
09,35,5.059695766767681e7,5.838938710349775e7
10,35,5.409959580942337e7,7.851944840344703e7
02,35,3.138723384905482e9,3.985049735335581e8
01,35,8.713811985788605e8,7.331262019387254e7
04,36,3.151412732897492e9,1.1019538265789437e9
05,36,1.422773689085505e9,6.597739579096633e8
03,36,3.4814206952122526e9,8.134712630900425e8
06,36,4.9361821574604976e8,3.2145752106019616e8
08,36,9.211533237797894e7,8.709168907161434e7
09,36,3.68593349670813e7,4.307012051527499e7
07,36,2.2281145720884457e8,1.7905000411650425e8
10,36,2.81810445624023e7,4.106872419289803e7
02,36,2.729176932761591e9,3.480047471453118e8
01,36,7.838425473536316e8,6.5714516467673816e7
05,37,1.5085730328282924e9,6.964072030293145e8
06,37,4.8960854173469716e8,3.196329084893719e8
04,37,3.428575250847824e9,1.2031552055043762e9
03,37,3.7846699887409196e9,8.872002781198374e8
07,37,2.1527562847949544e8,1.7384120011083773e8
08,37,9.237286884095378e7,8.834956186189911e7
09,37,5.779983893575945e7,6.693484700302818e7
10,37,5.039720521500736e7,7.465377391302355e7
02,37,3.007207231163175e9,3.8475285155427665e8
01,37,8.883158534680762e8,7.55617405406547e7
04,38,3.4299379996864486e9,1.2050370344387534e9
05,38,1.5465749934784021e9,7.161953373197004e8
03,38,3.7917790560418506e9,8.854566380579511e8
06,38,5.621568173270469e8,3.655205875189973e8
07,38,2.4438276636656544e8,1.9705738208520982e8
08,38,9.680604988098224e7,9.186215043472527e7
09,38,5.385476968080192e7,6.387044341439323e7
10,38,4.208667879172243e7,6.097201707540813e7
02,38,2.9870318670217924e9,3.8028936462541324e8
01,38,8.11036440954796e8,6.845943857361026e7
04,39,3.233507131252196e9,1.1362981677768145e9
06,39,5.228734046467692e8,3.4261790507335126e8
05,39,1.4759921933157637e9,6.801308167191663e8
03,39,3.7266714481938596e9,8.708115577162197e8
07,39,2.220236353889657e8,1.7899077208560637e8
08,39,8.597734797494143e7,8.17964420935514e7
10,39,3.776649283689688e7,5.531392645930327e7
09,39,5.508365188306616e7,6.403081169009621e7
02,39,3.003446146822605e9,3.816732134440885e8
01,39,8.737654223961357e8,7.401189881267329e7
05,40,1.5109432969275515e9,6.971008758715063e8
04,40,3.3163862357284966e9,1.1662457741553817e9
06,40,4.9337541585190886e8,3.214471534712154e8
03,40,3.871535746756657e9,9.049905886752996e8
08,40,8.841243090448572e7,8.3738850375533e7
09,40,3.532403852231515e7,4.083798072761266e7
07,40,2.0118049180041257e8,1.6157733407888877e8
10,40,4.395142234033732e7,6.31523647380402e7
02,40,3.078687891715704e9,3.9213404277980995e8
01,40,8.991718920656798e8,7.563717146168491e7
04,41,3.088870907301969e9,1.0863266148460689e9
06,41,4.91057881814533e8,3.220707876526638e8
05,41,1.3960826520569322e9,6.440813230839056e8
03,41,3.5623215190018563e9,8.308074436026173e8
07,41,2.2780610458023098e8,1.8379867003127015e8
08,41,7.921212017579399e7,7.524259738740848e7
09,41,3.766246245239397e7,4.406428690731983e7
10,41,3.473937016283479e7,5.095494465122051e7
02,41,2.7874431445226135e9,3.5735216232009804e8
01,41,8.334921453570791e8,7.036299630713993e7
05,42,1.4684890237392545e9,6.77949077230526e8
04,42,3.227451855150586e9,1.1343708426304848e9
06,42,4.7710231314698553e8,3.105626239300244e8
03,42,3.732768063284613e9,8.729248233459175e8
08,42,8.561197090467215e7,8.136779736445704e7
07,42,2.116286155679558e8,1.7007644406974876e8
09,42,4.729003474103707e7,5.551927751455856e7
02,42,2.902390028932582e9,3.710797706470344e8
10,42,4.863199018193573e7,6.959521883689876e7
01,42,8.388414864829742e8,7.051530072090128e7
04,43,3.3502285682020273e9,1.1748171387090068e9
05,43,1.4675210477137592e9,6.77039134369605e8
06,43,4.920443598117933e8,3.2035089748858017e8
03,43,3.872809082758525e9,9.061527735531365e8
07,43,2.117924428479873e8,1.7007017665193522e8
08,43,8.605340261953522e7,8.216692207723334e7
09,43,5.3993134302487865e7,6.38204179533799e7
10,43,5.427132916479731e7,8.032754533963495e7
02,43,3.193706127614388e9,4.089520944450208e8
01,43,9.258292917786213e8,7.804811214353827e7
04,44,3.3042542394185915e9,1.1612084655419981e9
06,44,4.607051363076081e8,3.0084194210192096e8
05,44,1.4925624145724738e9,6.916964163178111e8
03,44,3.8133341320683565e9,8.935540635279968e8
08,44,8.639447971405545e7,8.196849615749244e7
07,44,2.1388728131930622e8,1.7326459780859065e8
10,44,3.9204012676733054e7,5.591331619624851e7
09,44,4.2828953934751034e7,4.9864728145132236e7
02,44,3.092884711343377e9,3.9257268629031086e8
01,44,8.705715079431779e8,7.338728251026334e7
03,45,3.953686110529655e9,9.222676340896782e8
05,45,1.4913544881390226e9,6.89853248191473e8
04,45,3.4852535583901205e9,1.2277009330828326e9
07,45,2.0402296637120497e8,1.648957823042147e8
09,45,4.132556142027676e7,4.941861069282365e7
06,45,4.905263806559071e8,3.2110489278945976e8
10,45,5.390406350523387e7,7.759001378876686e7
08,45,8.180558706264104e7,7.782885759806634e7
02,45,3.269236436191623e9,4.189892382589142e8
01,45,8.958772496138395e8,7.586024608610709e7
04,46,3.3747640637852407e9,1.1856376043263144e9
05,46,1.4882517338125932e9,6.883564859111538e8
08,46,8.877750561387008e7,8.441505098392922e7
07,46,2.4039033405128318e8,1.9300468242089337e8
06,46,5.460014653354503e8,3.5576442001155674e8
10,46,4.8506999599553995e7,7.067201793763408e7
09,46,4.7312197669973545e7,5.562624174596199e7
02,46,3.2754403176059117e9,4.177100027147427e8
03,46,3.956954231219839e9,9.255117329565878e8
01,46,9.499654680062097e8,7.983269467524676e7
04,47,3.3457906716400824e9,1.1748825095831823e9
05,47,1.535394124592546e9,7.130893358929455e8
06,47,5.332686064576739e8,3.471928351574429e8
03,47,3.7698414903488116e9,8.835704765241237e8
08,47,9.404135856276178e7,8.922506984888215e7
07,47,2.2940022210286632e8,1.8382762482638007e8
10,47,5.3904939994315766e7,7.792170109997502e7
09,47,5.1141781343554825e7,6.041367278850892e7
02,47,3.0621545576125755e9,3.919774464760103e8
01,47,8.178370719402549e8,6.895851370017785e7
04,48,3.445671491367146e9,1.212132419277139e9
06,48,5.480995627467066e8,3.5760138512079376e8
05,48,1.5212332448253086e9,7.027006827555077e8
03,48,3.8975675749836984e9,9.126816428258764e8
07,48,2.5388063386669347e8,2.0488427273691517e8
08,48,1.0098140033864996e8,9.5623074336627e7
10,48,5.3649346885569744e7,7.67546978131499e7
09,48,3.873121569246996e7,4.5410144505399615e7
02,48,3.224867802613666e9,4.1033246197107476e8
01,48,8.828992258851218e8,7.489920163130026e7
05,49,1.523120378525566e9,7.028632694844884e8
03,49,3.9601680084691052e9,9.230917732695489e8
04,49,3.3897598624136763e9,1.1889866915242581e9
07,49,2.0579164382557914e8,1.6560952326885802e8
08,49,8.954006896771984e7,8.479262107683949e7
06,49,4.912326855656535e8,3.2063799807194775e8
10,49,3.73938379099879e7,5.3631536885403275e7
09,49,3.83492346261044e7,4.532419240231539e7
02,49,3.132729666816817e9,3.979672224786721e8
01,49,8.718763588363394e8,7.334526939906088e7
03,50,3.939404660503106e9,9.212472957805438e8
05,50,1.5549419842710843e9,7.186172887713583e8
06,50,5.620554628762331e8,3.677730683838224e8
04,50,3.429606068398268e9,1.2034194806373866e9
07,50,2.6215560351653183e8,2.1193837685922685e8
08,50,1.0567931322434616e8,1.005024928127689e8
10,50,4.9968628928917296e7,7.185411736160077e7
09,50,6.62250797166553e7,7.748082667946935e7
02,50,3.0718135301061807e9,3.9062711098181605e8
01,50,8.931543138950381e8,7.527579449954803e7
04,51,3.3041640526152883e9,1.163288476108436e9
06,51,5.593779700741985e8,3.6530095022761303e8
05,51,1.4836576162636375e9,6.877221252544847e8
08,51,9.545434147646119e7,9.087189553931907e7
07,51,2.3539802414880317e8,1.8847370036287504e8
09,51,5.062741202183748e7,5.843926919523767e7
10,51,4.214281293383101e7,6.075106441091164e7
03,51,3.667048392415656e9,8.619218190838279e8
02,51,3.1222018317449126e9,3.9834195647260976e8
01,51,8.466729751069354e8,7.141345073250699e7
04,52,3.2974249123026876e9,1.159928485705924e9
06,52,4.6828492664828575e8,3.066122735941516e8
05,52,1.40919520981529e9,6.529067580450915e8
03,52,3.793627088685937e9,8.887222454699455e8
08,52,8.511911366499643e7,8.032720325883223e7
07,52,2.2516942308127394e8,1.8165170918193978e8
10,52,4.87170461860191e7,7.030469544811095e7
09,52,4.0549300544609234e7,4.802657751265591e7
02,52,2.895265533841341e9,3.7181743415592706e8
01,52,8.130179096828091e8,6.855292839526498e7
04,53,3.074457922080572e9,1.078677268849966e9
05,53,1.367994523367022e9,6.342619875000256e8
03,53,3.4749208731273966e9,8.123897547264743e8
06,53,4.887486610449492e8,3.181618621575018e8
07,53,2.053561103587006e8,1.6520038787984154e8
08,53,7.506817066424704e7,7.092301656860411e7
09,53,4.173804077769562e7,4.869137274999905e7
10,53,3.9053054295583494e7,5.6743468969779186e7
02,53,2.9088275230826077e9,3.727849831304478e8
01,53,8.540134534002991e8,7.215399217094663e7
04,54,3.161593531755069e9,1.1131348320973253e9
05,54,1.4564412618370264e9,6.718445128642626e8
06,54,5.2840567649615777e8,3.4220815458891845e8
03,54,3.6961284270180326e9,8.657925567386194e8
07,54,2.4152192208429328e8,1.9587244491895932e8
08,54,9.06069610611648e7,8.638669979431334e7
09,54,5.04521394961125e7,5.9678606889962636e7
10,54,4.186966298067543e7,6.1498398102181345e7
02,54,2.8705700746121e9,3.6607252142257273e8
01,54,8.585788212454253e8,7.211601284944522e7
05,55,1.4911248574627893e9,6.882436311785771e8
06,55,5.199640679499611e8,3.4092144221984994e8
04,55,3.369512813544584e9,1.185022014459328e9
03,55,3.8995366786383023e9,9.164750319746951e8
07,55,2.153011605900629e8,1.7370207307427183e8
08,55,8.747136931249641e7,8.252181139118156e7
10,55,4.859995869224538e7,7.03857201566584e7
09,55,5.414596005813764e7,6.491747667224959e7
02,55,3.1210892285097427e9,3.9678691764696056e8
01,55,8.50260322958973e8,7.227072904877034e7
04,56,3.3651779036470037e9,1.1813193402383e9
05,56,1.533470312842865e9,7.070172495727786e8
03,56,4.0020964719710994e9,9.383522648775119e8
06,56,4.892548149987996e8,3.1937408129038215e8
08,56,8.360217056995426e7,7.979231755669424e7
07,56,2.152089409157934e8,1.7249579423178864e8
09,56,5.352822182955371e7,6.264196881498337e7
10,56,4.197845555199687e7,6.027513188672493e7
02,56,3.032472374657068e9,3.8703859561073995e8
01,56,9.218171361162732e8,7.872009729525843e7
04,57,3.179317908115456e9,1.118296865287125e9
06,57,5.370311967923608e8,3.523753089663789e8
03,57,3.7141864827002664e9,8.669687933215151e8
05,57,1.402679916947857e9,6.489712691847377e8
07,57,2.508214474430272e8,2.0185708742843407e8
