age,i,n_age,biomass_age
04,10,9.354437912657322e8,4.371941877727389e8
06,10,7.009994694422851e8,4.38121604230856e8
05,10,1.2569221931432216e9,6.78841710518922e8
08,10,1.3029346122901355e8,9.095032989101852e7
02,10,3.9142533481447726e8,4.37405265938372e7
05,11,1.3748769890456917e9,7.46912115459353e8
08,11,1.971703910086845e8,1.361492599959224e8
09,11,2.05494250058348e8,1.4874476775826392e8
01,11,1.4285533199671733e9,2.402242413112221e7
03,11,5.723278363516033e8,1.7413783785381356e8
07,11,5.428620282717215e8,3.551232890691924e8
04,11,1.2867795823825827e9,5.921399466047096e8
06,11,5.398283004088432e8,3.367471968446181e8
10,11,1.0026685805697589e8,8.664193235541552e7
02,11,4.445172464246796e8,5.049231480758079e7
07,12,3.9586670990695965e8,2.592614184937387e8
01,12,1.236406613473603e9,1.9735551292120405e7
05,12,1.1058342580077648e9,6.097439675037339e8
04,12,1.3917268433595438e9,6.549686636085341e8
03,12,5.759434182942989e8,1.726149664219031e8
09,12,1.6047548050840828e8,1.1655294610021001e8
06,12,5.806764312158569e8,3.6435183045962906e8
10,12,1.2201666361494184e8,1.0421238623272248e8
08,12,2.1213677428887132e8,1.452003595879221e8
02,12,4.79479941695857e8,5.31732088785629e7
04,13,1.3199378884299264e9,6.155726423396759e8
07,13,4.596374980972664e8,3.042947196461532e8
01,13,1.2550907059526584e9,2.1741189095466677e7
10,13,9.087326138157795e7,8.177317430801703e7
06,13,6.276504814810712e8,3.943610752336018e8
03,13,5.933199002395855e8,1.736726051469268e8
02,13,5.1976195549255055e8,5.916174114583655e7
05,13,1.1425226556668797e9,6.243566143991629e8
08,13,1.660069806775365e8,1.1567465779259118e8
09,13,1.0569070731323971e8,7.756084703085399e7
04,14,1.3164600894252315e9,6.21966147665887e8
01,14,1.4303370300707557e9,2.4427274052188367e7
10,14,1.2012650698433337e8,1.0360979333577341e8
07,14,6.354139844949908e8,4.1777702772786003e8
08,14,2.7079855306727254e8,1.8730721731484893e8
02,14,4.269125322963999e8,4.8892627307223566e7
09,14,1.4670572156656003e8,1.063276500035894e8
03,14,5.438227184107692e8,1.6923362314889324e8
05,14,1.3133663933605802e9,7.153997390534399e8
06,14,4.460758380503567e8,2.8015112196823674e8
04,15,1.293443253191925e9,6.060861617139395e8
01,15,1.5101008844058232e9,2.595049175645649e7
07,15,5.877426819599224e8,3.867261576709175e8
05,15,1.2988409920001302e9,7.108958749909887e8
02,15,4.791622003442261e8,5.367293230302479e7
06,15,4.513137370597206e8,2.843919588988937e8
03,15,5.616979043282015e8,1.7297572394595003e8
10,15,9.287100801076418e7,8.174543552995701e7
08,15,1.9256005999651992e8,1.3323192861011592e8
09,15,1.2879861218912359e8,9.24257870647516e7
01,16,1.3362104402721481e9,2.1826014770753957e7
08,16,1.9322781110094416e8,1.3275236731884255e8
05,16,1.167953651075101e9,6.34740908899587e8
04,16,1.1885479087235541e9,5.608839782546583e8
06,16,7.859937607115216e8,4.8747746557341695e8
07,16,4.937535607410726e8,3.234548326256405e8
09,16,8.964558803968892e7,6.501307280947927e7
02,16,4.912023173184815e8,5.439542434083008e7
03,16,5.343794738677659e8,1.6866159841308922e8
10,16,1.0580880965327242e8,9.346847479762234e7
05,17,1.4209696454066744e9,7.658110964977531e8
10,17,9.244567084405282e7,8.133515838843969e7
01,17,1.2001214708532739e9,2.1217538557267975e7
09,17,1.5652282353803372e8,1.1616766807230829e8
03,17,5.774011805586668e8,1.8879854118400255e8
02,17,3.6688743760327274e8,4.173110484627722e7
04,17,7.158934810612533e8,3.303914381377124e8
07,17,2.6773835749757347e8,1.7578400378517696e8
08,17,2.0519179911638123e8,1.4251865470463032e8
06,17,8.31335912652844e8,5.2005386657650006e8
01,18,1.5433845910074823e9,2.575964699775695e7
03,18,6.403869293965056e8,1.9756940151161838e8
05,18,1.2467043191479943e9,6.851892891780096e8
09,18,1.979161279867389e8,1.4619583459343684e8
06,18,7.61445077611326e8,4.8290871288413e8
02,18,4.5523219186115295e8,5.041104168684264e7
10,18,9.452912387720086e7,8.399966181666285e7
04,18,1.3885423337737682e9,6.496765175022275e8
08,18,2.2326937952452242e8,1.547131976514129e8
07,18,3.73940072127636e8,2.47999395845762e8
01,19,1.3089044916951356e9,2.107572109162926e7
10,19,1.114186796097602e8,9.895308057975912e7
04,19,1.1638731542324088e9,5.373011804577639e8
08,19,1.75686510274599e8,1.2020830304924293e8
09,19,1.492676373243587e8,1.0729479564692663e8
06,19,6.902369244898888e8,4.2889930735737914e8
02,19,4.810620725351445e8,5.4227178432909325e7
03,19,5.417220485081619e8,1.636251652049745e8
07,19,5.685747655038131e8,3.7201097368853116e8
05,19,1.3736463582407954e9,7.419392812053437e8
06,20,8.407324588042494e8,5.2248219225973785e8
01,20,1.5864079260296743e9,2.6507977529797558e7
07,20,4.5272508513012743e8,2.9613706638052166e8
05,20,1.0227308248437396e9,5.53528841296381e8
03,20,6.209265240213352e8,1.908215316044107e8
02,20,4.693139829499274e8,5.030344670146665e7
04,20,1.1368219410551531e9,5.2042467548407495e8
09,20,1.1273724724234428e8,8.259482922880335e7
10,20,9.001566825348192e7,8.022825069892177e7
08,20,2.3540890803488556e8,1.622507449140082e8
04,21,1.6608555340005898e9,7.750481731433953e8
01,21,1.590008032929984e9,2.629143427314649e7
02,21,4.853755524523639e8,5.515803523805595e7
09,21,1.5835859276397702e8,1.1557884172364905e8
05,21,1.3297615711904702e9,7.287539088594505e8
03,21,7.457800684171557e8,2.2745904935899943e8
07,21,8.086411505288652e8,5.301035616289145e8
06,21,5.979199677221383e8,3.763403098076543e8
08,21,3.1363930140961105e8,2.1416278112085298e8
10,21,1.8399102600961074e8,1.5516002508343998e8
01,22,1.3340763691857271e9,2.1985366845898263e7
05,22,1.179105323623245e9,6.485413478758869e8
03,22,6.098228351736306e8,1.9635300438437086e8
04,22,1.0834933310495985e9,5.125045174386941e8
06,22,6.115388507775767e8,3.847497921706944e8
09,22,1.152700788767299e8,8.50078583692028e7
10,22,1.3380681619362187e8,1.1475427722391102e8
02,22,4.1400965859776074e8,4.73691486443136e7
08,22,2.1191307062600365e8,1.4735950481969926e8
07,22,4.044277098159789e8,2.671669896057032e8
01,23,1.425737991865817e9,2.2803943798088953e7
05,23,1.4913789915713844e9,7.953996819427106e8
06,23,8.224722297958751e8,4.9813464220372564e8
10,23,9.712194752262251e7,8.210923843698917e7
03,23,5.656750810069567e8,1.730796213741519e8
07,23,4.381136927085245e8,2.7980580149889827e8
02,23,3.8695974545104337e8,4.356114023187413e7
08,23,2.4528250417695957e8,1.665370997690875e8
04,23,9.566298281271456e8,4.356065595804869e8
09,23,1.6021213172994715e8,1.1449553797242075e8
03,24,5.477538241744348e8,1.654679194751017e8
04,24,1.1929970285020204e9,5.460056054355521e8
06,24,8.364360984733301e8,5.162092193467833e8
01,24,1.2011626844076242e9,1.9185164381820798e7
09,24,1.579516380860429e8,1.133447821273957e8
08,24,2.6623648296510804e8,1.829884628469062e8
05,24,1.1761988326704226e9,6.299478958117228e8
10,24,1.0390886995457113e8,9.405134015321276e7
07,24,4.170013263764879e8,2.712272531876842e8
02,24,4.488906984898612e8,4.8641759453480765e7
07,25,5.584084461074036e8,3.6690974948915595e8
08,25,3.031965171217707e8,2.07940447276485e8
03,25,5.684584556841019e8,1.6891422827639252e8
01,25,1.620288250483768e9,2.66532920293301e7
05,25,1.2452431308081987e9,6.788379808948444e8
04,25,1.4298915354688032e9,6.576459692222912e8
02,25,5.328236677574203e8,5.874053117195309e7
06,25,5.801388773094972e8,3.629804297434376e8
10,25,1.2913283284580156e8,1.134828227241034e8
09,25,1.3577304939761326e8,9.940473126574087e7
01,26,1.369394205123528e9,2.280361571523826e7
06,26,8.376659336671691e8,5.183943709194624e8
05,26,1.1967509461213875e9,6.493766706183735e8
10,26,1.3003374635770676e8,1.0963245714250836e8
07,26,3.908021744624417e8,2.5362754118026835e8
08,26,3.086864941334129e8,2.0949783797292048e8
04,26,1.36721371390641e9,6.445254367061235e8
02,26,5.1411584645164126e8,5.5944588462130524e7
09,26,1.6872482085384715e8,1.213549149204477e8
03,26,7.061548101058049e8,2.1539078318397716e8
06,27,7.540193026402148e8,4.625536636454232e8
07,27,5.761883401759709e8,3.675923183354142e8
05,27,1.0957556274723032e9,5.938229709937491e8
02,27,5.520900281233327e8,6.482652889062217e7
01,27,1.5139338697253985e9,2.608501612930587e7
04,27,1.4025696102259018e9,6.626914479275774e8
08,27,2.5332138666510046e8,1.6999139109703568e8
10,27,1.2274460113616915e8,1.0530893340819319e8
09,27,1.585133779502788e8,1.1452405252838334e8
03,27,4.8636130367859745e8,1.4849723552273357e8
01,28,1.4292213816304271e9,2.4152338613893848e7
05,28,8.657655961584619e8,4.7713351493036175e8
07,28,5.2181191996794057e8,3.402501957422848e8
06,28,7.94114511651e8,4.974365531043495e8
04,28,1.4992674580725908e9,7.241250381863806e8
08,28,2.1315796495042413e8,1.4549311102131572e8
09,28,1.521323636624795e8,1.1110753052618566e8
03,28,6.200439088402194e8,1.9405925035183138e8
10,28,8.530751668391873e7,7.29576109994369e7
02,28,4.6512330916893196e8,5.170387370326897e7
01,29,1.399035639108948e9,2.4693536424771413e7
06,29,5.542524220714694e8,3.411239163243132e8
05,29,1.646822704091068e9,8.844877511853719e8
03,29,8.488269919432484e8,2.5903971855800682e8
07,29,6.193660535071002e8,4.002608214628642e8
04,29,8.558023146826938e8,3.9641101794845915e8
09,29,1.4900235040938076e8,1.0704280571457724e8
08,29,2.576380363526962e8,1.7465164657483837e8
02,29,3.6086670831501716e8,3.8059270997775406e7
10,29,9.892735413218673e7,8.644425338734819e7
07,30,4.571231598633651e8,3.0625434522284776e8
04,30,1.4533690110132148e9,6.663421206168523e8
05,30,1.3200480345962276e9,7.203610696188594e8
10,30,1.2817246524072498e8,1.1275552301538123e8
06,30,7.655235241522751e8,4.875525892474304e8
08,30,1.947677966832913e8,1.369976813302597e8
01,30,1.596540482644737e9,2.622520293611035e7
03,30,4.702159202409745e8,1.4602811456241184e8
09,30,1.4357359347314116e8,1.08864640212661e8
02,30,5.140155675851267e8,6.028892106479211e7
04,31,1.4429347912648075e9,6.724034829641774e8
06,31,7.889948739999815e8,4.960393798914343e8
05,31,1.3137790940080256e9,7.184122149106979e8
01,31,1.3454089978812664e9,2.304651305090885e7
10,31,1.1729666067669053e8,1.0513647834686616e8
09,31,1.0948813180866764e8,8.055272221777527e7
07,31,4.34990060233649e8,2.889445934541022e8
03,31,7.859319569304441e8,2.3180571163244617e8
08,31,2.4148009085225952e8,1.6934218722726506e8
02,31,4.060009515588198e8,4.403133901870285e7
01,32,1.248915013220302e9,2.1531202093541443e7
05,32,1.0115063726052059e9,5.558538389299227e8
06,32,6.759257509261227e8,4.256644952344497e8
09,32,1.1920807035965778e8,8.724363148580067e7
07,32,4.6078709038018304e8,3.02389327641016e8
08,32,3.2096731654871386e8,2.227960107457056e8
04,32,1.3076234058882182e9,6.157294474860908e8
10,32,9.353194207163848e7,8.31457509890891e7
03,32,6.051567088880042e8,1.8449525909571818e8
02,32,4.740392849470433e8,5.373426016406242e7
02,33,3.880168777161103e8,4.1666289880895376e7
07,33,6.418135636194572e8,4.18515941690103e8
01,33,1.349133869523675e9,2.2358722674512163e7
05,33,1.1688699794719276e9,6.338568784021361e8
10,33,1.1868731702794863e8,1.0276371785815045e8
04,33,1.2998203721921113e9,6.14401806152896e8
06,33,6.946751245331107e8,4.315383222068326e8
08,33,1.547460348367092e8,1.0717010397146876e8
09,33,1.6810288244707176e8,1.2357084178831406e8
03,33,6.190000152677937e8,1.9352574836956888e8
08,34,2.5261417502486223e8,1.7669572810585478e8
04,34,1.516355366674781e9,7.119698494612727e8
06,34,6.085749739249423e8,3.878356754193874e8
03,34,5.298932308166715e8,1.5372654962850866e8
05,34,1.1406820891294742e9,6.322536945979372e8
10,34,1.2410612285111478e8,1.0827855126635967e8
02,34,4.159844411568533e8,4.7655685887314714e7
01,34,1.4180198697433584e9,2.5020084412317462e7
07,34,5.429558629663353e8,3.604191718954233e8
09,34,1.4486641778720954e8,1.0818617912107497e8
03,35,4.6675901119661564e8,1.362404359928643e8
05,35,1.1683096408403232e9,6.220428391438925e8
08,35,1.8624662214047006e8,1.2614095874616641e8
07,35,3.2684785728926253e8,2.098134963199768e8
04,35,9.969101367158551e8,4.528769745761216e8
01,35,1.4005729181790848e9,2.2917223601979554e7
02,35,3.8009044424502856e8,4.19639467920776e7
06,35,8.24722334580754e8,5.031518653768966e8
09,35,1.424645840725641e8,1.027815080750688e8
10,35,9.144760407913971e7,7.828026679154164e7
08,36,2.3408468592452788e8,1.6408023525382105e8
01,36,1.3339191134412582e9,2.023163027565879e7
07,36,4.1183251372244567e8,2.7232160458630675e8
03,36,6.542635700784502e8,2.048140815712404e8
05,36,1.0487366043297671e9,5.706611513378919e8
10,36,9.929129720209469e7,8.873313589589857e7
02,36,5.380170278537585e8,5.699498863194708e7
06,36,8.007093502995166e8,5.0523826923842055e8
04,36,1.1548979884939253e9,5.380096666256343e8
09,36,1.2622039617616647e8,9.545820010753562e7
07,37,5.3483850247697395e8,3.529183319813074e8
01,37,1.0662297009140733e9,1.6542687805459658e7
05,37,1.43045213850268e9,7.777703653433716e8
04,37,9.11431068689828e8,4.205672459061282e8
02,37,4.492636425035418e8,4.910294936196482e7
06,37,4.671613132125687e8,2.912278125982794e8
03,37,6.520750133973216e8,2.0201068229668736e8
09,37,1.479941660407054e8,1.0849819052212848e8
08,37,2.06844259209171e8,1.429284515906196e8
10,37,9.600437801289596e7,8.467198913248326e7
01,38,1.391851239483151e9,2.449972666003609e7
06,38,8.005331064651728e8,4.9738390180097747e8
08,38,1.7463775438041994e8,1.207377152424175e8
05,38,1.1007849178611267e9,5.988297799583427e8
02,38,3.688469995959778e8,3.9243852747875065e7
04,38,1.2822195329241626e9,5.983852083058257e8
03,38,6.760859012581059e8,2.03088065963425e8
07,38,4.1596632650139546e8,2.7291263234383327e8
09,38,1.6678593504915887e8,1.2171499798127072e8
10,38,9.630269776872797e7,8.397571751316245e7
01,39,1.5023881087896137e9,2.587209498788922e7
06,39,8.91738116820778e8,5.608097031117204e8
03,39,6.505885102006483e8,1.9482359672545612e8
05,39,1.1771887962086077e9,6.446576688794485e8
04,39,1.4566081586021054e9,6.800877143476005e8
07,39,3.9282661877070415e8,2.5981704256833786e8
09,39,1.793210593567577e8,1.3269611160688925e8
10,39,1.1200289422690065e8,9.709083076826534e7
08,39,2.249957833292182e8,1.5548363669877002e8
02,39,4.1326155254504544e8,4.6059772211996846e7
06,40,6.130597077290144e8,3.879033796551331e8
05,40,1.6082340560681305e9,8.77756332141936e8
09,40,1.7980604350649485e8,1.3566643694392258e8
04,40,1.0465064219846585e9,4.784245807096454e8
03,40,4.848018518201887e8,1.449851336051246e8
01,40,1.347552757925934e9,2.0848712177914623e7
07,40,3.6163350238982594e8,2.420549622425261e8
08,40,2.400961191603357e8,1.6674491719848266e8
02,40,4.6883092884049356e8,5.419157809861977e7
10,40,1.02317744577473e8,9.077397382666208e7
01,41,1.3982208939940472e9,2.376952215874454e7
04,41,1.3016124503710947e9,6.093480272013769e8
05,41,1.246643559089816e9,6.844630680876261e8
10,41,1.4798331800388247e8,1.2562853815324682e8
03,41,5.853083497255381e8,1.8000831475932482e8
09,41,1.2253954770888627e8,8.888704129792099e7
07,41,3.711249161441667e8,2.441910113539761e8
06,41,4.890254577820241e8,3.0684677895574814e8
08,41,2.2952555374546105e8,1.5797388637950835e8
02,41,5.0859448099849373e8,5.764426401792434e7
07,42,4.209357379915962e8,2.772736373533391e8
06,42,7.250553315811313e8,4.538445994078815e8
01,42,1.4041764431389408e9,2.3789586562942944e7
03,42,7.135861882777748e8,2.1725366719896436e8
10,42,1.044279961733121e8,9.01029948735302e7
08,42,2.4876187959814385e8,1.718494221769182e8
09,42,2.0044706999675027e8,1.452153251054544e8
05,42,1.1203615452990112e9,6.07406728618868e8
04,42,1.2808428486089168e9,5.901869810570576e8
02,42,5.180558075396977e8,5.771263366004221e7
06,43,6.502219781084129e8,4.033933483126691e8
01,43,1.3983139076983054e9,2.2174732191271752e7
08,43,2.3675710244560742e8,1.620074760237704e8
07,43,4.600624659926445e8,2.9933341579406285e8
03,43,7.820758677039483e8,2.465633171355488e8
04,43,1.10697227866331e9,5.150723766635389e8
05,43,1.4187848087501311e9,7.673695634115958e8
02,43,4.633757840318318e8,5.0549320906032525e7
10,43,1.4086562623260707e8,1.1796667755740386e8
09,43,1.0470375058955567e8,7.599230379222482e7
01,44,1.3584209925530422e9,2.357406296185692e7
07,44,4.855691196312265e8,3.17093817556859e8
08,44,2.4067926971652907e8,1.634697011483947e8
02,44,4.6630822478801936e8,5.122266630336067e7
06,44,7.516308418793436e8,4.652981432018941e8
03,44,7.82488826368361e8,2.4554773050477758e8
09,44,1.7186924457722667e8,1.245365671378789e8
04,44,1.2792191700955513e9,5.952152498461831e8
05,44,1.0558715978435184e9,5.694609003900267e8
10,44,1.2938950908293462e8,1.1079777610656658e8
01,45,1.3959461050382874e9,2.25426604972399e7
09,45,1.4080977260986272e8,1.0637272056932972e8
07,45,4.571046384886582e8,3.0157347903910017e8
06,45,8.545172146953235e8,5.3314993653032494e8
08,45,2.2079973265071282e8,1.5457436365799114e8
04,45,1.3073944376152177e9,6.111209769954503e8
05,45,1.1693615646373856e9,6.367650493773531e8
02,45,4.481422520351645e8,4.834789295954952e7
03,45,5.91462250309112e8,1.8192061202420068e8
10,45,9.174506087289862e7,8.34664311438377e7
03,46,4.9455291061067504e8,1.5056806635009363e8
01,46,1.426361652405371e9,2.4622706550623123e7
04,46,1.5263231771762972e9,7.174430787738497e8
02,46,4.876276455604312e8,5.546114514124967e7
05,46,8.049097184885411e8,4.392548947920621e8
10,46,1.2339908970173797e8,1.0814458556863183e8
09,46,1.588243073691801e8,1.1510400247854403e8
07,46,4.8288367181175226e8,3.177028485834881e8
08,46,2.461121594303547e8,1.6845852310585052e8
06,46,8.574398251982801e8,5.33338934335618e8
09,47,1.7359490268747684e8,1.2599920430043876e8
01,47,1.6913154716983821e9,2.9447921138396293e7
07,47,6.522242611224242e8,4.2306594992716706e8
06,47,6.105925174256406e8,3.77144195178591e8
05,47,1.134379180399832e9,6.124168767834156e8
10,47,1.0974393389756745e8,9.762034074938957e7
02,47,4.2527340067525834e8,4.668831161424656e7
03,47,6.147088708696036e8,1.8863780750900516e8
04,47,1.2176206156293843e9,5.658951889351972e8
08,47,2.087232014109116e8,1.4352456785391062e8
06,48,5.248189031588313e8,3.266511289056025e8
03,48,6.140149337191606e8,1.837819070019955e8
01,48,1.3916464097049341e9,2.2621767959962536e7
04,48,1.4610009718388877e9,6.75789963878422e8
07,48,6.422972607695688e8,4.1975229106754446e8
10,48,1.0358510287382586e8,8.979859342828575e7
05,48,1.0125250106287777e9,5.50806926545374e8
08,48,2.1297850017526767e8,1.4727395181759417e8
02,48,4.680628123021243e8,5.200361675662929e7
09,48,1.1110750682153942e8,8.120145042595693e7
05,49,1.4485835241497526e9,7.928953599123967e8
01,49,1.4554300540363517e9,2.535385369062024e7
07,49,3.4264869812048984e8,2.267471159057333e8
06,49,6.700697104270512e8,4.21710415229705e8
04,49,1.245056065855918e9,5.80461522929221e8
08,49,2.904456345566414e8,2.027941630513358e8
03,49,5.423086910679685e8,1.598518427038815e8
10,49,1.0783260320004702e8,9.307592141869317e7
02,49,4.6371294529387015e8,5.316569231168745e7
09,49,1.7867967479828882e8,1.3136567529157853e8
03,50,5.708752327300938e8,1.7467954634438404e8
01,50,1.3697973677554517e9,2.315329630180963e7
09,50,1.8772851633774716e8,1.3462628716807237e8
07,50,5.287672882567805e8,3.4258518346487004e8
06,50,6.890303777073448e8,4.2439138883186704e8
05,50,1.3526908710569155e9,7.393720991372852e8
10,50,1.318948053354639e8,1.1200298988478811e8
08,50,2.1152164192050794e8,1.4386284860587656e8
02,50,5.130650000230099e8,5.904949997818351e7
04,50,1.4608234150152984e9,6.863262460424777e8
05,51,1.38406489975612e9,7.492508214996183e8
02,51,4.764586397160706e8,5.352961519544855e7
07,51,4.0272295532083285e8,2.5891886090995604e8
04,51,1.274476121388139e9,5.94642241137169e8
01,51,1.5695385530147388e9,2.5362761372714832e7
03,51,5.492024106963698e8,1.6581482430267584e8
09,51,2.0867140903638816e8,1.5045898873763543e8
06,51,6.05468849165576e8,3.7511730011191183e8
08,51,2.6084681005408853e8,1.7543038260338563e8
10,51,1.42611110185506e8,1.1917640034884872e8
01,52,1.3978752443409019e9,2.3485931977193575e7
09,52,1.4364137646830928e8,1.0369932650591286e8
10,52,1.2547392912821433e8,1.0655246540334177e8
07,52,5.2535097176958334e8,3.3978231535717964e8
04,52,1.1419372602391622e9,5.2601391390157914e8
06,52,5.152715802609611e8,3.155718008654828e8
05,52,1.3231013616203642e9,7.106380809760807e8
08,52,2.1951963160747963e8,1.4910877615669075e8
03,52,6.198569430052719e8,1.8935919411510533e8
02,52,4.080229291066096e8,4.795568505526195e7
07,53,5.21823175584517e8,3.400213907059553e8
01,53,1.2297696512862918e9,1.96081019196902e7
05,53,1.0147600486121197e9,5.610353157544125e8
09,53,1.405917450620865e8,1.018743610898649e8
03,53,5.412950344290566e8,1.688660993628126e8
02,53,5.044171560009652e8,5.616918929285384e7
10,53,9.769766438210912e7,8.456361159038602e7
06,53,6.47633819659085e8,4.058905766722445e8
08,53,3.164734057129866e8,2.1662496537139902e8
04,53,1.2309300183175051e9,5.896962678755484e8
07,54,6.668160119136348e8,4.500842024397256e8
01,54,1.6200672044188263e9,2.6595516872588806e7
04,54,1.4903334017056468e9,6.959168630047994e8
09,54,1.5081051804192865e8,1.1402462957052782e8
02,54,4.305941614606372e8,4.76905170030003e7
03,54,5.56964640087828e8,1.6588635932415593e8
05,54,9.542308263214617e8,5.2657573624185425e8
06,54,6.740312676372334e8,4.324927229438949e8
10,54,1.11980828119947e8,1.0250216334284993e8
08,54,2.4517714432576078e8,1.7437635497155413e8
07,55,4.9407379222902673e8,3.301206102100211e8
09,55,1.911797981425846e8,1.4216843758830097e8
01,55,1.4212880181682506e9,2.292702571151937e7
08,55,2.001455092303802e8,1.404366056030647e8
04,55,1.4899233665880032e9,6.981019013967311e8
05,55,9.578013611910017e8,5.3073754855602896e8
02,55,4.717445526692186e8,5.383638722314381e7
06,55,7.54009732165466e8,4.8013259674423635e8
03,55,4.7741479233923846e8,1.4327635474822727e8
10,55,9.685860737053797e7,8.684399400751436e7
07,56,5.220351396786418e8,3.510270025159684e8
10,56,1.074447737948932e8,9.368808896387729e7
06,56,5.906981684325207e8,3.775117120982779e8
02,56,4.800148337557524e8,5.2030397169684954e7
04,56,1.474734670541524e9,6.861993229458421e8
01,56,2.0200048224784002e9,3.217490372478783e7
09,56,1.4950261357645506e8,1.1194138468316233e8
08,56,2.5404609542497626e8,1.811160492241755e8
03,56,6.641326668354247e8,2.0107192991969782e8
05,56,1.3389529497840257e9,7.369023911540064e8
06,57,6.69015552139527e8,4.2395821091127396e8
