i,species_code,age,n,biomass
35,21740,3,2.951887710807012e8,5.862062703529957e7
35,21740,4,7.185382795992177e8,2.6281429758058202e8
35,21740,5,2.763856524656273e9,1.4459861125263004e9
35,21740,6,1.3589716076791034e9,8.49524019154766e8
35,21740,7,3.057650709831848e8,1.886412544362829e8
35,21740,8,1.9181013787267092e8,1.2402139064500219e8
35,21740,9,1.8854876696885297e8,1.4822251530091614e8
35,21740,10,2.3254014387876633e8,2.2501734422357243e8
36,21740,1,3.825297497801168e8,1.1521197952387322e7
36,21740,2,3.62541766679944e8,4.0111434033632904e7
36,21740,3,2.3555536929102916e8,5.420158400952743e7
36,21740,4,6.848840813156282e8,2.5449580230958995e8
36,21740,5,2.593135734852361e9,1.3505284266915584e9
36,21740,6,1.1533913931590343e9,7.081023268744547e8
36,21740,7,2.3448587161375654e8,1.5118429425276953e8
36,21740,8,1.380437459350596e8,9.635385875548682e7
36,21740,9,1.292812833184893e8,1.0416971435708675e8
36,21740,10,1.2509749783507487e8,1.1765468664283538e8
37,21740,1,3.9381247179725283e8,1.0924213407682443e7
37,21740,2,3.8606227198185784e8,4.082894276399101e7
37,21740,3,2.5235945213062453e8,5.319604918982261e7
37,21740,4,6.853574967653365e8,2.4736407530563542e8
37,21740,5,2.653193142527526e9,1.389507281695672e9
37,21740,6,1.2784790716648989e9,7.996265774638146e8
37,21740,7,2.7843019502820945e8,1.7267056316688085e8
37,21740,8,1.71493789205369e8,1.115913443555779e8
37,21740,9,1.917992068536385e8,1.4883528129247227e8
37,21740,10,1.7597453361830145e8,1.647324150239135e8
38,21740,1,3.630057917415312e8,1.1080190689204434e7
38,21740,2,3.5428343187978745e8,3.8880529284527384e7
38,21740,3,2.3783869250509745e8,5.3829372717675306e7
38,21740,4,6.817079996811601e8,2.5760732420800164e8
38,21740,5,2.659441944677176e9,1.3973621611883574e9
38,21740,6,1.144875081688942e9,7.081122166953802e8
38,21740,7,2.284100591896784e8,1.4774960767727545e8
38,21740,8,1.3108573959420666e8,9.147880192993765e7
38,21740,9,1.4755950454601446e8,1.1778337851935402e8
38,21740,10,1.2950892376420961e8,1.2479069380504842e8
39,21740,1,5.0521845160009617e8,1.4940212923829636e7
39,21740,2,4.4573233762039936e8,4.851477952391714e7
39,21740,3,2.6509038169979277e8,6.010773754380336e7
39,21740,4,7.279168688583121e8,2.639728218117144e8
39,21740,5,2.687683079729859e9,1.401388073521123e9
39,21740,6,1.2391742416609004e9,7.663102916829932e8
39,21740,7,2.642046608779829e8,1.682238112289742e8
39,21740,8,1.519710500309989e8,1.0217672811802587e8
39,21740,9,1.7254491546974945e8,1.373465754004467e8
39,21740,10,1.5722579877398142e8,1.4921348162915397e8
40,21740,1,4.939767413888466e8,1.4690923723969506e7
40,21740,2,3.4770826641048634e8,3.6610830278865926e7
40,21740,3,2.5310313485857832e8,5.547126379496505e7
40,21740,4,7.481365263126756e8,2.777851532646239e8
40,21740,5,2.752727998769116e9,1.4419552824518213e9
40,21740,6,1.2553461695351944e9,7.763963255081097e8
40,21740,7,2.6771634982414567e8,1.679430034937908e8
40,21740,8,1.558292882107746e8,1.0356313664687572e8
40,21740,9,1.5260083989376146e8,1.2265049895819706e8
40,21740,10,1.8258790278664687e8,1.7940332396651506e8
41,21740,1,4.1962545320997703e8,1.165406975802682e7
41,21740,2,3.9560851713338625e8,4.319574605287976e7
41,21740,3,2.5596752257315433e8,5.72615195632813e7
41,21740,4,6.730182398795724e8,2.5226674078065002e8
41,21740,5,2.721486997770073e9,1.4300061295232248e9
41,21740,6,1.224658855588029e9,7.538991033381767e8
41,21740,7,2.66690982572025e8,1.6658993941209036e8
41,21740,8,1.492858904482084e8,1.0139183271809071e8
41,21740,9,1.6471512563159958e8,1.278116665804314e8
41,21740,10,1.503864193063553e8,1.4258652708609352e8
42,21740,1,4.321980078903474e8,1.3023461737055711e7
42,21740,2,5.0776853927407795e8,5.634932452743784e7
42,21740,3,2.943923511616033e8,7.102610866126086e7
42,21740,4,7.976450177213937e8,3.027498949449211e8
42,21740,5,2.9051434253628526e9,1.5356090648739893e9
42,21740,6,1.2910778483900115e9,8.067698045347068e8
42,21740,7,2.6334948415532613e8,1.7098722389034903e8
42,21740,8,1.4887331900447255e8,1.017984188255691e8
42,21740,9,1.4356892798766607e8,1.139146317773301e8
42,21740,10,1.29172110872468e8,1.2435464786520085e8
43,21740,1,3.6923863849470925e8,1.0320825295862209e7
43,21740,2,3.760816159841e8,4.033663861902188e7
43,21740,3,2.3668171776309785e8,5.152917711646993e7
43,21740,4,6.938053815890062e8,2.5198021229591468e8
43,21740,5,2.587910329121319e9,1.3687285284378133e9
43,21740,6,1.2100013431282914e9,7.646274559551998e8
43,21740,7,2.5072011493862462e8,1.6228172045009845e8
43,21740,8,1.6325179194010395e8,1.1102066055336505e8
43,21740,9,1.6197963854322731e8,1.2884248058184358e8
43,21740,10,1.402050513800581e8,1.3383102499456397e8
44,21740,1,3.757395171675619e8,1.0989999530929059e7
44,21740,2,4.766206551809601e8,5.312412396038294e7
44,21740,3,2.5459811107552484e8,5.721693777010568e7
44,21740,4,6.441244531422713e8,2.417893744464227e8
44,21740,5,2.548470212044764e9,1.337708822038229e9
44,21740,6,1.164204584793952e9,7.182179114888474e8
44,21740,7,2.3547381763121185e8,1.5078642558571365e8
44,21740,8,1.401184522901479e8,9.55247928139961e7
44,21740,9,1.4094897187138548e8,1.1446391037319422e8
44,21740,10,1.4648825879586044e8,1.4061107918353248e8
45,21740,1,4.4177339440987504e8,1.2499084987093981e7
45,21740,2,3.887846273708882e8,4.088087380013476e7
45,21740,3,2.4734812628496113e8,5.385220839114011e7
45,21740,4,6.735132161389886e8,2.4194061122803158e8
45,21740,5,2.6417203573652883e9,1.378938549974585e9
45,21740,6,1.1857859875757837e9,7.354323880328017e8
45,21740,7,2.702069452559647e8,1.6818120396350244e8
45,21740,8,1.8068102009022564e8,1.193735159308542e8
45,21740,9,1.9056265336153245e8,1.5247647561351645e8
45,21740,10,1.8749353199759668e8,1.807302160272658e8
46,21740,1,3.431071159153436e8,1.0185414253476074e7
46,21740,2,3.355378590273101e8,3.660251665554742e7
46,21740,3,2.4588258016754937e8,5.6854372172574066e7
46,21740,4,6.839555343909146e8,2.5769071277032173e8
46,21740,5,2.5971968036461077e9,1.3485574383227932e9
46,21740,6,1.1655619713318439e9,7.226767281267428e8
46,21740,7,2.358587706584621e8,1.5094180864754352e8
46,21740,8,1.293459321998293e8,8.90648157368306e7
46,21740,9,1.4181777910933325e8,1.1639664833847803e8
46,21740,10,1.332089515111442e8,1.2859526143038914e8
47,21740,1,3.264912657077217e8,9.96576328925896e6
47,21740,2,3.255812418742371e8,3.6928915379958205e7
47,21740,3,2.313031621174116e8,5.5008759606601015e7
47,21740,4,7.27718607081093e8,2.805460674884127e8
47,21740,5,2.7457030246358232e9,1.4424585728117204e9
47,21740,6,1.1545512390241342e9,7.182621874240465e8
47,21740,7,2.1901212171658102e8,1.4401519578714284e8
47,21740,8,1.1979847556119657e8,8.398380905139661e7
47,21740,9,1.092031571113053e8,8.697293908524281e7
47,21740,10,9.709451644812435e7,9.046236635423352e7
48,21740,1,3.3233674793785167e8,1.0081462663654178e7
48,21740,2,3.5748842521321684e8,3.963650246103535e7
48,21740,3,2.337323446334246e8,5.314148276480992e7
48,21740,4,6.858038153541623e8,2.5802062393972492e8
48,21740,5,2.603581174886485e9,1.3578924077339463e9
48,21740,6,1.1354635928755958e9,6.95600475865812e8
48,21740,7,2.3151145253826398e8,1.469708193128392e8
48,21740,8,1.3510887339640388e8,9.362943580646706e7
48,21740,9,1.2751279880858062e8,1.0148892625230564e8
48,21740,10,1.1484314653214407e8,1.0869446719606447e8
49,21740,1,3.694722226985687e8,1.1122934248087162e7
49,21740,2,3.1133585634269464e8,3.2753211796937913e7
49,21740,3,1.980356689300317e8,4.565641637508803e7
49,21740,4,6.557476354063642e8,2.5220982458426273e8
49,21740,5,2.462014723812157e9,1.2919568554356246e9
49,21740,6,1.0776748301888382e9,6.67859288446123e8
49,21740,7,2.1451044583667284e8,1.400770737269157e8
49,21740,8,1.142939335266441e8,7.87193081142148e7
49,21740,9,1.1552539112988487e8,9.147537891449548e7
49,21740,10,1.1018717826054949e8,1.020326206540052e8
50,21740,1,3.148034784101714e8,1.015662150566259e7
50,21740,2,2.9820585556627035e8,3.406842450920975e7
50,21740,3,2.0120964144929445e8,4.84306993845497e7
50,21740,4,6.921651267324817e8,2.632926165451212e8
50,21740,5,2.547863807213689e9,1.333339699404773e9
50,21740,6,1.092830085954426e9,6.720015649150959e8
