i,species_code,age,n,biomass
46,21740,1,4883135218.4297285,229542132.0382268
46,21740,2,11301020219.021284,2149853052.536726
46,21740,3,47534063615.32712,13395177165.353746
46,21740,4,417042887097.55304,170269602607.22482
46,21740,5,71297488258.96176,35709814207.269554
46,21740,6,13574096138.75163,7688518485.19666
46,21740,7,7474388949.955913,5593461708.459048
46,21740,8,7196714767.565703,4866544217.080049
46,21740,9,3429485248.597864,2444671108.641788
46,21740,10,2889525529.4437466,3292329873.391248
47,21740,1,1313064271.0751574,54451657.7189415
47,21740,2,4320595614.256922,888791055.6587715
47,21740,3,22457255328.82053,6577204270.087299
47,21740,4,159966273556.0521,61061590714.12054
47,21740,5,20270298517.316677,9600220292.585295
47,21740,6,6654773091.959667,3764133091.690471
47,21740,7,2131279273.854887,1438280319.7210076
47,21740,8,2609528073.819649,1926294255.6220276
47,21740,9,1026380230.4370943,831833155.8882667
47,21740,10,769579681.2591052,946855056.2325413
48,21740,1,5494084663.078163,235131251.3478295
48,21740,2,9518438423.260794,2063924350.733509
48,21740,3,72420489266.62927,21835660133.72093
48,21740,4,501978715944.5365,196472089763.3476
48,21740,5,76586828298.03902,39741835357.11758
48,21740,6,17417564661.357082,10175802030.973818
48,21740,7,10485564790.161657,7031460653.39659
48,21740,8,17569244806.104862,12678564763.516565
48,21740,9,6644567430.079093,5722224657.538765
48,21740,10,3128857956.0969443,4481073032.468097
49,21740,1,866380425.8297076,26352953.96833938
49,21740,2,3565131488.8522453,787784778.1374993
49,21740,3,25793002749.010593,7992572863.914252
49,21740,4,201011729442.30392,77039360403.42836
49,21740,5,25360369695.44629,12077670399.770952
49,21740,6,6502406222.081555,3627474470.114325
49,21740,7,3520966620.1255727,2374517384.7303343
49,21740,8,5218036546.720997,3683499517.2459526
49,21740,9,2064146815.9235153,1613249718.2833536
49,21740,10,763591473.7229276,882959518.5450693
50,21740,1,7788574817.829959,368552969.476181
50,21740,2,10116366774.399965,1053764051.4725914
50,21740,3,37932707584.35215,11354105911.623486
50,21740,4,382443508729.1817,166995455954.1436
50,21740,5,99144078461.65663,51812414923.33637
50,21740,6,20720541695.683685,12697980159.809158
50,21740,7,10455956289.481144,6792185717.271857
50,21740,8,35000230010.299416,26313316669.62382
50,21740,9,10128872920.446484,9091051401.184313
50,21740,10,4991461917.944568,4161138164.6673713
51,21740,1,1268527572.339578,49364012.48602652
51,21740,2,3380507508.6763725,684063882.2705212
51,21740,3,16325526854.489037,4809027171.888673
51,21740,4,121290321334.98471,48203045486.47431
51,21740,5,18171456189.9196,9042357188.92218
51,21740,6,4218859699.079445,2398847160.5754085
51,21740,7,1652065959.293807,1085758593.497666
51,21740,8,3547755603.5680566,2704585017.1063423
51,21740,9,1496098948.1243143,1159224049.3205364
51,21740,10,583149004.2591233,717328114.9514399
52,21740,1,8144535002.307735,364707139.6590941
52,21740,2,15643794799.064981,2234680194.145216
52,21740,3,74478348093.31238,21886727236.29954
52,21740,4,612265373167.1525,261877676151.63184
52,21740,5,134343482059.96535,68068003450.94658
52,21740,6,23346954515.936424,13599105176.923435
52,21740,7,24519247493.858154,17121361741.054634
52,21740,8,22459134924.504143,18102242814.58224
52,21740,9,12202082551.93411,9121062788.462364
52,21740,10,8796501041.09063,11986121353.031992
53,21740,1,2896561373.3233037,120852920.12425125
53,21740,2,4569918051.165832,723639831.4785128
53,21740,3,25938498247.715755,7825488752.001797
53,21740,4,286192723324.9913,122899777852.31993
53,21740,5,50878672891.99943,25607757048.44756
53,21740,6,10651838959.23101,5863596814.36348
53,21740,7,9632425417.986929,6616061359.649034
53,21740,8,10010132683.209919,7419106605.565379
53,21740,9,2465894823.3677807,1860034672.3940253
53,21740,10,1977280650.3288472,2042526666.9087675
54,21740,1,13348628983.398392,615273338.9084247
54,21740,2,28201061047.022198,3636351656.1136823
54,21740,3,59035194323.57659,16951777961.6359
54,21740,4,623080882782.5411,276555000090.0818
54,21740,5,165681364921.9907,85198982096.04556
54,21740,6,37575255404.275276,20911881459.015358
54,21740,7,23913212017.246758,14659279883.866718
54,21740,8,22128995675.600742,17062419297.96611
54,21740,9,18263470937.64533,17755446283.99668
54,21740,10,3182471806.878279,5703961172.523318
55,21740,1,3920432707.628396,187979547.70449257
55,21740,2,13960921257.256376,2694758376.147883
55,21740,3,56308345214.902435,16863827542.572765
55,21740,4,378511381928.17444,148294960092.40085
55,21740,5,51384257870.278366,25642623549.744442
55,21740,6,14621971183.515818,8084831200.175092
55,21740,7,9092477903.671762,6330250341.32297
55,21740,8,6433939235.201835,4961361007.001631
55,21740,9,4997470423.478069,4248103985.3590994
55,21740,10,1143450003.560738,1627362770.4004061
56,21740,1,2362350097.2957573,94181652.86999032
56,21740,2,3848469829.0116816,754694071.5630543
56,21740,3,24700646430.447845,7000442858.928175
56,21740,4,173296632235.95486,67063046447.48934
56,21740,5,24712418389.887123,11957227753.397753
56,21740,6,6715695018.432534,3558355551.4897866
56,21740,7,3010945567.033381,1998777188.1745658
56,21740,8,4509302994.279901,3621826293.3638153
56,21740,9,3340640711.5098667,2603102530.9460297
56,21740,10,1240981595.273915,1496619699.3595457
57,21740,1,17042465199.672255,817266717.7147954
57,21740,2,21731940791.643852,2920906006.2473116
57,21740,3,85975920018.23717,24812637634.43848
57,21740,4,650314598927.1888,285366728626.9389
57,21740,5,138484593466.52682,71726343840.56186
57,21740,6,53976887842.15526,30457199955.148163
57,21740,7,25405597370.38609,15793115038.077398
57,21740,8,23605572667.748703,16826537363.722736
57,21740,9,17101735953.61918,13114326273.605377
57,21740,10,5743043653.183239,8027203826.328783
58,21740,1,10827971462.761257,451957903.5239119
58,21740,2,21062227423.298496,3164913663.867581
58,21740,3,79526575863.39133,22586360415.59376
58,21740,4,714977653912.4614,288256699297.73865
58,21740,5,121755183183.68787,63025569101.12428
58,21740,6,39173077407.68608,22485167847.46929
58,21740,7,15401976122.968693,11545010000.88498
58,21740,8,23667364401.961487,18715157576.290478
58,21740,9,20179367083.52684,15226284977.116112
58,21740,10,6431564903.937142,7938964569.820757
59,21740,1,2309068951.5506372,101396053.16152966
59,21740,2,4792879414.113365,819997117.3559139
59,21740,3,21799498569.586586,6183017760.159611
59,21740,4,153024512436.02704,61139676691.8745
59,21740,5,25540773887.14547,12938744276.527296
59,21740,6,4939330214.273927,2753868140.4370794
59,21740,7,4815998649.553639,3376238172.5178795
59,21740,8,3705629320.220425,2698126683.3032527
59,21740,9,975255171.5309349,839080782.1772616
59,21740,10,992923509.6666546,1079676595.678233
60,21740,1,5109548320.018023,222212416.3551841
60,21740,2,16006370452.042711,2609970628.986013
60,21740,3,75167944363.92378,23804494993.440987
60,21740,4,599067375222.5867,237165758052.91217
60,21740,5,92634551976.0506,45257623704.151535
60,21740,6,19283406937.05467,10872294420.497826
60,21740,7,8675352259.699087,5594545050.580623
