i,species_code,age,n,biomass
4,21740,10,4.063904598643607e7,4.863914497585732e7
5,21740,1,4.581748771841162e9,1.43520536772071e8
5,21740,2,6.073511386502429e9,6.842136866104642e8
5,21740,3,9.494984520672351e8,2.5737019128050685e8
5,21740,4,2.0488920248168464e9,9.540195953050011e8
5,21740,5,3.860163168022707e8,2.413993519166345e8
5,21740,6,4.587918948783953e7,3.295385828854142e7
5,21740,7,1.073694454525316e7,7.376733462527133e6
5,21740,8,1.3960374577290837e7,1.1804616072079545e7
5,21740,9,4.421616677326542e7,7.113590219688386e7
5,21740,10,2.0535490450491253e7,2.2690324542916514e7
6,21740,1,5.574522183826891e9,1.7745432438614526e8
6,21740,2,7.361492220930544e9,8.408731781730036e8
6,21740,3,9.798255657219522e8,2.6434417887538958e8
6,21740,4,2.0162797930934148e9,9.362908303923594e8
6,21740,5,4.022933018845746e8,2.5279010630016592e8
6,21740,6,5.480951314951416e7,3.857179002337189e7
6,21740,7,1.2114281854629623e7,6.920423666171497e6
6,21740,8,1.9578351942609284e7,1.6176103246539837e7
6,21740,9,6.605616004314269e7,1.1083740968730631e8
6,21740,10,2.4534200883673925e7,2.8161395030520875e7
7,21740,1,4.2925081230573707e9,1.3208663037239435e8
7,21740,2,6.790991122287419e9,7.562762294263452e8
7,21740,3,1.0819609085710895e9,2.8914717568391275e8
7,21740,4,2.149778447056393e9,1.0023726440100276e9
7,21740,5,4.1700516821604806e8,2.5930814896111253e8
7,21740,6,5.7618683359849446e7,4.129602098710418e7
7,21740,7,1.359390354450926e7,8.600070107745849e6
7,21740,8,2.1527332454725873e7,1.9591709945974518e7
7,21740,9,5.6155673541555926e7,9.322925235626765e7
7,21740,10,2.7483120627859976e7,3.0987190712323554e7
8,21740,1,6.976043641119682e9,2.2060127453505772e8
8,21740,2,6.939158978659271e9,7.757774972201084e8
8,21740,3,9.137553406548666e8,2.457022972329931e8
8,21740,4,2.5854699696392946e9,1.1952691314794688e9
8,21740,5,5.116933112749625e8,3.2092507299127436e8
8,21740,6,7.706609145202193e7,5.38834790913974e7
8,21740,7,2.1339990247466456e7,1.2199727642110238e7
8,21740,8,3.5503073723718494e7,2.9336085404042274e7
8,21740,9,1.0784937948769033e8,1.8159775170433396e8
8,21740,10,3.4206532843747035e7,3.8571600587884575e7
9,21740,1,6.73158486444854e9,2.104683186932475e8
9,21740,2,8.608710855248158e9,9.74714597737776e8
9,21740,3,1.1748549964434252e9,3.215727161387137e8
9,21740,4,2.0566808527450774e9,9.579668265006886e8
9,21740,5,4.08162518988368e8,2.5438553275417626e8
9,21740,6,6.415975009879178e7,4.489401431612319e7
9,21740,7,1.3860150106233066e7,8.191869791354636e6
9,21740,8,2.6293453422274794e7,2.2618653336074136e7
9,21740,9,8.483748740818998e7,1.4518457733446e8
9,21740,10,3.658867622620833e7,4.257789978206971e7
10,21740,1,6.444702706244777e9,2.0270009189101318e8
10,21740,2,6.919584528755148e9,7.810989332146742e8
10,21740,3,8.80545687179698e8,2.412968705475973e8
10,21740,4,1.9510066072951322e9,9.243694511166995e8
10,21740,5,3.734189886006902e8,2.3580092957952565e8
10,21740,6,5.1239268016246095e7,3.712964915569468e7
10,21740,7,1.0676333437082702e7,6.858982029163929e6
10,21740,8,1.248663721895613e7,1.0512951682624035e7
10,21740,9,3.795855288673451e7,6.0070412595488414e7
10,21740,10,1.433274442254598e7,1.5782144670402333e7
11,21740,1,7.145795822327664e9,2.283256830524288e8
11,21740,2,7.768004695762655e9,8.667818443218813e8
11,21740,3,1.1488072673435965e9,3.0621842327229744e8
11,21740,4,2.0747774282058744e9,9.654282653704269e8
11,21740,5,4.485421081608749e8,2.8162756334662193e8
11,21740,6,8.199517602641623e7,5.646445609322259e7
11,21740,7,1.8323307546123195e7,9.735110588683408e6
11,21740,8,3.0837123353959247e7,2.6733577094216503e7
11,21740,9,1.1127756333131984e8,1.8909751676275378e8
11,21740,10,4.126877040502965e7,4.9366590523892194e7
12,21740,1,5.734925270090092e9,1.8108351173184335e8
12,21740,2,6.527787049530416e9,7.39190407977914e8
12,21740,3,9.328146795036725e8,2.510595998176881e8
12,21740,4,2.090809847974438e9,9.680354651699806e8
12,21740,5,4.771845173627045e8,2.995687716128409e8
12,21740,6,8.911166632263336e7,6.243541683946274e7
12,21740,7,3.2343024738467887e7,1.9023720046533648e7
12,21740,8,4.488138976808935e7,3.936302699085708e7
12,21740,9,1.2397536453290106e8,2.148562338068851e8
12,21740,10,4.6051921076909415e7,5.174205842946866e7
13,21740,1,5.897162285517067e9,1.866134329337165e8
13,21740,2,7.593763262475821e9,8.530436481707536e8
13,21740,3,1.0155151151306797e9,2.703824894292228e8
13,21740,4,1.9900437033777084e9,9.203273611971737e8
13,21740,5,3.792636001936419e8,2.3539407814549607e8
13,21740,6,4.8614526115160465e7,3.492110960067125e7
13,21740,7,1.1828744460570123e7,7.021791841937654e6
13,21740,8,1.6945438362950332e7,1.4943238153498076e7
13,21740,9,4.888853081439553e7,7.95234514286078e7
13,21740,10,1.9711078305371083e7,2.2196049529783163e7
14,21740,1,5.315687242932011e9,1.66340321454284e8
14,21740,2,5.655963385034523e9,6.284123093942966e8
14,21740,3,8.381494020890224e8,2.2547995241156292e8
14,21740,4,1.8958960377697103e9,8.768622418171545e8
14,21740,5,4.014285981463324e8,2.4885803139300978e8
14,21740,6,6.069239819893533e7,4.2766672596539475e7
14,21740,7,1.236967940747982e7,7.291913218328671e6
14,21740,8,2.3727962589212142e7,2.0096009450198773e7
14,21740,9,7.405579910188435e7,1.2626722045126277e8
14,21740,10,2.8072444684616424e7,3.2044821548896696e7
15,21740,1,4.892347166390463e9,1.5243375470276183e8
15,21740,2,6.432200908961112e9,7.192919010356987e8
15,21740,3,9.844670397910653e8,2.6741442882978064e8
15,21740,4,2.0460202721538749e9,9.571605306133761e8
15,21740,5,4.0559836433121645e8,2.549931784137428e8
15,21740,6,7.048613709529495e7,4.9849304203855276e7
15,21740,7,1.7946220141942795e7,1.009966944140236e7
15,21740,8,3.0288599457385138e7,2.5870819274862036e7
15,21740,9,9.244520902099073e7,1.547064359589641e8
15,21740,10,3.156604529905388e7,3.548847745621417e7
16,21740,1,4.906354288560617e9,1.558693375610378e8
16,21740,2,5.861417935204524e9,6.624237269310664e8
16,21740,3,8.893878324094703e8,2.425187893640138e8
16,21740,4,2.0335837795934892e9,9.56371343960696e8
16,21740,5,4.189497250911256e8,2.644925406512892e8
16,21740,6,7.133709810908408e7,5.035908908952505e7
16,21740,7,1.5457357908610215e7,9.64473605994819e6
16,21740,8,2.369921709632476e7,2.038304726662091e7
16,21740,9,7.003978031866506e7,1.1677576523774724e8
16,21740,10,2.7233037751998503e7,2.9971872988865457e7
17,21740,1,5.912560468556558e9,1.8400386444183192e8
17,21740,2,7.714909393061928e9,8.638233362117101e8
17,21740,3,1.1185471511143913e9,3.026328607726098e8
17,21740,4,2.0818794738953156e9,9.690013949412707e8
17,21740,5,4.617175796640392e8,2.931197664686325e8
17,21740,6,9.512816000432558e7,6.789086426160824e7
17,21740,7,2.4914637479919318e7,1.2106365265749449e7
17,21740,8,4.828577648916835e7,4.201059925336099e7
17,21740,9,1.1028833933420102e8,1.8854006031328183e8
17,21740,10,4.205382979918497e7,4.659037334493291e7
18,21740,1,5.86391449409929e9,1.8508374456184384e8
18,21740,2,7.157390321292769e9,8.121298027380886e8
18,21740,3,1.018810195867577e9,2.756286281730562e8
18,21740,4,1.9222142825704536e9,8.822148954867606e8
18,21740,5,3.8841460664143014e8,2.4203100657942024e8
18,21740,6,6.934041554005837e7,4.853305211271556e7
18,21740,7,1.5192797306174293e7,8.544631573740138e6
18,21740,8,2.7714937342074495e7,2.3448935975379616e7
18,21740,9,9.296679247540288e7,1.548770692061955e8
18,21740,10,4.083810219963786e7,4.763957731088465e7
19,21740,1,5.50053270932561e9,1.6896679347306713e8
19,21740,2,6.483876833978382e9,7.279628445304787e8
19,21740,3,9.75911773168891e8,2.612813092627297e8
19,21740,4,2.081056187546647e9,9.717920351036531e8
19,21740,5,4.2756753751027316e8,2.6913418096770036e8
19,21740,6,6.050841589307954e7,4.242838568451606e7
19,21740,7,1.6670157262136769e7,1.0200323683495397e7
19,21740,8,2.735905327755618e7,2.1651284423327588e7
19,21740,9,8.493936257461588e7,1.4877801434836495e8
19,21740,10,3.2302452659335945e7,3.84436112416194e7
20,21740,1,7.609740621437702e9,2.40507893524142e8
20,21740,2,7.867091196478248e9,8.923405473521168e8
20,21740,3,1.0905603882038686e9,2.951055494652302e8
20,21740,4,2.0129823170625722e9,9.368531681550472e8
20,21740,5,3.8098975607713574e8,2.3713715017415425e8
20,21740,6,5.885026657572777e7,4.160594536826887e7
20,21740,7,9.952264238905806e6,5.818636423051505e6
20,21740,8,2.175378708234956e7,1.905732867584466e7
20,21740,9,5.721731524853929e7,9.392538479770742e7
20,21740,10,2.3951300007136457e7,2.7368252443617854e7
21,21740,1,4.670511237077818e9,1.4731015121071604e8
21,21740,2,6.202032376454871e9,6.933458576713209e8
21,21740,3,9.685516676989154e8,2.58506280815601e8
21,21740,4,2.006409837444823e9,9.227332773119519e8
21,21740,5,3.881770457605312e8,2.4123830586596715e8
21,21740,6,6.2226027250628926e7,4.403753188900126e7
21,21740,7,1.2368689700914161e7,7.774949240649541e6
21,21740,8,1.896100514690014e7,1.5593708634462336e7
21,21740,9,6.671036897892063e7,1.1181733847750968e8
21,21740,10,2.6932818363880638e7,3.0045465035863657e7
22,21740,1,5.297252147764042e9,1.6537756663683617e8
22,21740,2,8.056446375162167e9,9.18434156937699e8
22,21740,3,1.1541848183047159e9,3.109405127895016e8
22,21740,4,2.325207386574418e9,1.0837533061319032e9
22,21740,5,4.4581718996849966e8,2.810469055168856e8
22,21740,6,7.460450640342787e7,5.249409227635027e7
22,21740,7,1.7116611933724303e7,9.307021023405543e6
22,21740,8,2.7377193388779793e7,2.363419145187344e7
22,21740,9,9.503316397057866e7,1.5555730585202995e8
22,21740,10,3.20788661225932e7,3.486349372540408e7
23,21740,1,6.584095888260423e9,2.0530354982305786e8
23,21740,2,6.438787656459317e9,7.161059800602638e8
23,21740,3,9.871656416458124e8,2.6311928286619002e8
23,21740,4,2.0411705091315382e9,9.458913530698404e8
23,21740,5,4.468680758570877e8,2.8124621077965784e8
23,21740,6,8.885582942103621e7,6.050760422894675e7
23,21740,7,2.8013558800140884e7,1.653850163847408e7
23,21740,8,5.051182855759223e7,4.4611622971876256e7
23,21740,9,1.2985966484639658e8,2.223700863616238e8
23,21740,10,4.9770914707132675e7,5.7616018768312655e7
24,21740,1,5.6954092898753195e9,1.7820197698829436e8
24,21740,2,7.126215012981613e9,7.991822336811361e8
24,21740,3,1.0426874876357421e9,2.7984405645983535e8
24,21740,4,2.1084880043967102e9,9.810579865239997e8
24,21740,5,4.2076788939962924e8,2.677008949077449e8
24,21740,6,7.814190636277251e7,5.6616885818564534e7
24,21740,7,1.3471095966717182e7,7.539837990504502e6
24,21740,8,2.491345253909006e7,2.1014244234158453e7
24,21740,9,1.0329750805018963e8,1.759380543477617e8
24,21740,10,3.781762266485911e7,4.315576285274775e7
25,21740,1,8.452811785094677e9,2.6796649827294546e8
25,21740,2,8.014682026631795e9,9.070766354452398e8
25,21740,3,1.1434851362689795e9,3.052651141024289e8
25,21740,4,2.1689941358178043e9,1.0057106199329869e9
25,21740,5,4.193361793307724e8,2.6187899666444865e8
25,21740,6,6.210713106890449e7,4.308707487172986e7
25,21740,7,1.727210109607027e7,9.59607625172698e6
25,21740,8,2.1426698389536276e7,1.8158508027567152e7
25,21740,9,9.135497376123405e7,1.5279174700816208e8
25,21740,10,3.0944998024386268e7,3.446471611662113e7
26,21740,1,6.235386781917505e9,1.9226204525413036e8
26,21740,2,6.711299658736755e9,7.525652226852068e8
26,21740,3,1.0034290259542794e9,2.6871466056494755e8
26,21740,4,2.0682948119309716e9,9.600889826323669e8
26,21740,5,4.194061225622462e8,2.62310115549771e8
26,21740,6,8.168759893603295e7,5.7329378402543075e7
26,21740,7,2.081236524516043e7,1.2429129219961518e7
26,21740,8,2.587140050722458e7,2.2693994167869397e7
26,21740,9,1.020493533672832e8,1.6745103542078608e8
26,21740,10,3.381604749170065e7,3.825940333292563e7
27,21740,1,6.072430125153801e9,1.8951801860230693e8
27,21740,2,6.799610069928496e9,7.744597300633166e8
27,21740,3,1.0447058028282411e9,2.793523221331109e8
27,21740,4,2.1740774780024204e9,1.016460286820257e9
27,21740,5,4.176711326327194e8,2.6031688528242153e8
27,21740,6,6.355150680794259e7,4.43100636138562e7
27,21740,7,1.7899896003520302e7,1.0579462165062567e7
27,21740,8,3.013420153961808e7,2.6292094557917655e7
27,21740,9,9.066765795130701e7,1.521210814534683e8
27,21740,10,3.0242943989883464e7,3.5324468032908656e7
28,21740,1,4.36877457478121e9,1.4061433004075268e8
28,21740,2,6.045442503030321e9,6.789445910606915e8
28,21740,3,9.582662989342918e8,2.5454529010672772e8
28,21740,4,2.1061058120068846e9,9.786021060490377e8
28,21740,5,3.949467667539317e8,2.4675569638220003e8
28,21740,6,5.880562274163849e7,4.190963058838315e7
28,21740,7,1.1140005365919983e7,6.581053563652638e6
28,21740,8,1.847901847849401e7,1.5794157244345674e7
28,21740,9,5.396978694085399e7,8.815772603521836e7
28,21740,10,2.0118239759864897e7,2.161307840588549e7
29,21740,1,6.673624655130191e9,2.11463264831725e8
29,21740,2,7.218036045043653e9,8.20531944384776e8
29,21740,3,1.0653681007876357e9,2.887372028239429e8
29,21740,4,2.1172624912339149e9,9.873160851791662e8
29,21740,5,4.4457294333297634e8,2.831137195816438e8
29,21740,6,6.598781564570002e7,4.565885318382165e7
29,21740,7,2.424261813081813e7,1.4668820114589185e7
29,21740,8,2.7738035142748404e7,2.341287044292206e7
29,21740,9,8.044950194248581e7,1.3282431899298157e8
29,21740,10,3.705875855229942e7,4.186670102879352e7
30,21740,1,6.925806401355904e9,2.1826451150088245e8
30,21740,2,8.665874929831654e9,9.824008528622063e8
30,21740,3,1.1267521392353544e9,3.0145036986690587e8
30,21740,4,2.4234310783956933e9,1.1351560174323823e9
30,21740,5,4.622493207926529e8,2.9108884443403846e8
30,21740,6,7.81207344133969e7,5.5790382205238864e7
30,21740,7,2.2016610843756784e7,1.3275064348505974e7
30,21740,8,3.1132044473975554e7,2.5380968832515553e7
30,21740,9,1.2389428493636245e8,2.096921665025861e8
30,21740,10,5.1163133296430565e7,5.9718381443839885e7
31,21740,1,6.938180576195834e9,2.1525388147256452e8
31,21740,2,7.8869646701987705e9,8.869217586379069e8
31,21740,3,1.0474904771557441e9,2.821592899192421e8
31,21740,4,1.8440580176340246e9,8.67077670090639e8
31,21740,5,4.031644181793042e8,2.5354196912864316e8
31,21740,6,5.8759054181430325e7,4.198052305729942e7
31,21740,7,1.3040324127857262e7,8.194196732177018e6
31,21740,8,1.563991349273282e7,1.3046378010673195e7
31,21740,9,4.846338370627451e7,7.91665661237507e7
31,21740,10,2.161628568458229e7,2.4465090862378377e7
32,21740,1,7.05410572714799e9,2.1906956335662615e8
32,21740,2,7.035826818852733e9,7.993240161634462e8
32,21740,3,1.0491657231523571e9,2.880876883396963e8
32,21740,4,2.2308141294733195e9,1.0439043160695281e9
32,21740,5,4.376183681059263e8,2.756038768305815e8
32,21740,6,6.449267389700875e7,4.550603952116751e7
32,21740,7,1.3986094293757334e7,8.485886375118427e6
32,21740,8,2.089258602655385e7,1.7255951913142666e7
32,21740,9,6.3885116477775395e7,1.0461632028553326e8
32,21740,10,2.8853346097838905e7,3.219318224946917e7
33,21740,1,4.713424325226597e9,1.4773671503132075e8
33,21740,2,6.660256173856693e9,7.5159488262765e8
33,21740,3,9.317419752797343e8,2.5416961415467945e8
33,21740,4,1.9496663212531729e9,9.116716546588099e8
33,21740,5,4.496854786962105e8,2.7842856059976757e8
33,21740,6,7.873979493989936e7,5.509151484721574e7
33,21740,7,2.009819874638506e7,1.148170961687083e7
33,21740,8,4.0308394913633935e7,3.439372885664905e7
33,21740,9,1.0672220081643616e8,1.8259259367552087e8
33,21740,10,3.4861376527598254e7,3.7620701715230644e7
34,21740,1,6.343071451548039e9,2.0023220906167415e8
34,21740,2,7.242035426588953e9,8.15098327089832e8
34,21740,3,9.947214172202052e8,2.647794523833378e8
34,21740,4,1.9726756122315605e9,9.140478022341648e8
34,21740,5,3.9697272708416003e8,2.4627740702956542e8
34,21740,6,5.912260867944463e7,4.21023519828814e7
34,21740,7,1.9194574895717874e7,1.1212493707300026e7
34,21740,8,2.71669913814046e7,2.431244195751005e7
34,21740,9,6.984416597219189e7,1.1543810701987545e8
34,21740,10,2.707733722296541e7,2.989773966384712e7
35,21740,1,5.79210704711006e9,1.8108845483796674e8
35,21740,2,7.090937565426241e9,7.976675916518352e8
35,21740,3,1.0136718494324723e9,2.7444660689975697e8
35,21740,4,2.0129483103308659e9,9.450299609530678e8
35,21740,5,3.6516598656742394e8,2.2829637675214687e8
35,21740,6,4.590631702596867e7,3.2487398940171644e7
35,21740,7,9.454820757848402e6,6.036654622623246e6
35,21740,8,1.361458889495533e7,1.1704260576685997e7
35,21740,9,4.1440843250582695e7,6.443951912037189e7
35,21740,10,1.6542083922517158e7,1.8395110564460773e7
36,21740,1,6.578168080949361e9,2.054724434984639e8
36,21740,2,8.110212008792656e9,9.086426763910426e8
36,21740,3,1.1795369437956328e9,3.115313775683324e8
36,21740,4,2.236776123914193e9,1.0353451178463885e9
36,21740,5,4.2835161765767086e8,2.664454177612443e8
36,21740,6,7.789181980704512e7,5.400583300442427e7
36,21740,7,2.601231912562785e7,1.503950005254053e7
36,21740,8,2.980506796806895e7,2.5303779362048842e7
36,21740,9,1.381441693501511e8,2.3822816594206306e8
36,21740,10,4.536105789319702e7,5.098621736269421e7
37,21740,1,6.284237355830608e9,1.9405724736250743e8
37,21740,2,7.6858100319137745e9,8.636129017787027e8
37,21740,3,1.061741334152909e9,2.8499734439512324e8
37,21740,4,2.2532944243917646e9,1.0505765237450598e9
37,21740,5,5.0327658037167835e8,3.1763984154184103e8
37,21740,6,8.568483364392982e7,6.043386509506101e7
37,21740,7,2.6258209295141693e7,1.4150743458759028e7
37,21740,8,4.6775708168173105e7,3.859402582565097e7
37,21740,9,1.3416879157771938e8,2.293986391288247e8
37,21740,10,5.205390323137285e7,6.112360843481209e7
38,21740,1,6.305121544090416e9,1.9844417386656752e8
38,21740,2,6.408268395036999e9,7.177082249712675e8
38,21740,3,9.411625085885127e8,2.5273863607445687e8
38,21740,4,2.162831001422547e9,1.0043297861824362e9
38,21740,5,4.2047446076368135e8,2.6454205057911307e8
38,21740,6,5.952746761149214e7,4.201637929694021e7
38,21740,7,2.13792474812777e7,1.3206234023492282e7
38,21740,8,3.387754921784296e7,2.960106666518078e7
38,21740,9,8.623639032261199e7,1.4539360425932977e8
38,21740,10,3.634001539916468e7,4.2317614559191145e7
39,21740,1,7.915165642823721e9,2.4636079779370362e8
39,21740,2,7.868737268144918e9,8.893769947752736e8
39,21740,3,9.429859757613294e8,2.539673357178437e8
39,21740,4,1.7760695610262213e9,8.27602735845929e8
39,21740,5,3.83610240789623e8,2.3875001039633211e8
39,21740,6,6.842751631423028e7,4.8659931758752905e7
39,21740,7,1.9906899182394758e7,1.2076704645734198e7
39,21740,8,2.916420294911262e7,2.613405523226147e7
39,21740,9,7.992671674640976e7,1.3275104911725433e8
39,21740,10,2.6441683636021398e7,2.96336217981219e7
40,21740,1,5.416661538419643e9,1.6682387055909127e8
40,21740,2,7.509009425872282e9,8.401785188469383e8
40,21740,3,1.0751219237955916e9,2.8305620314575726e8
40,21740,4,2.347430666214827e9,1.074309229406209e9
40,21740,5,4.784716922739013e8,3.0039918569463956e8
40,21740,6,9.09490330141734e7,6.4418843103958786e7
40,21740,7,2.6497010691912428e7,1.5814549439291136e7
40,21740,8,3.4832057432979524e7,2.942186924141709e7
40,21740,9,1.225994306263375e8,2.0717663838861454e8
40,21740,10,4.242725666909941e7,4.737357544535431e7
41,21740,1,5.918490826567873e9,1.856707870172692e8
41,21740,2,7.094559956264011e9,7.969362468909488e8
41,21740,3,1.0214089776998434e9,2.745037360385597e8
41,21740,4,2.1197837422035468e9,9.786087853344388e8
41,21740,5,4.4448090469844687e8,2.7829214498912126e8
41,21740,6,6.493894654789707e7,4.576229044913913e7
41,21740,7,1.9106548775261685e7,1.0266163546892382e7
41,21740,8,2.8652172378392205e7,2.470917688222895e7
41,21740,9,8.23699611581682e7,1.3640710777469835e8
41,21740,10,3.227948951317563e7,3.926008617282204e7
42,21740,1,5.319256465834541e9,1.6633732080774668e8
42,21740,2,7.50385221801338e9,8.476063200925386e8
42,21740,3,1.0481408467897174e9,2.8126708077431715e8
42,21740,4,2.1266729305777397e9,9.874681445355071e8
42,21740,5,4.207521699761081e8,2.6410653500466603e8
42,21740,6,6.968839890850794e7,4.891080476857328e7
42,21740,7,1.611925445121286e7,9.833557924188841e6
42,21740,8,2.4344784785536204e7,2.150550361026833e7
42,21740,9,7.953247745665747e7,1.3448722450338814e8
42,21740,10,2.6918215246996824e7,3.0426373060924266e7
43,21740,1,6.317120401171936e9,1.932380885190297e8
43,21740,2,7.297800858149002e9,8.245877199339689e8
43,21740,3,1.037162951118514e9,2.79365109866769e8
43,21740,4,1.996141708793448e9,9.31722476533931e8
43,21740,5,4.522502336289886e8,2.841740151116536e8
43,21740,6,8.251515043110761e7,5.8348839546374775e7
43,21740,7,2.5393109210810367e7,1.4916377079975106e7
43,21740,8,4.6218077934440725e7,4.2210203443228625e7
43,21740,9,1.0366241064678222e8,1.7304033289483726e8
43,21740,10,4.4191094652916305e7,5.0608058724025026e7
44,21740,1,6.322226992906514e9,1.9751027692075902e8
44,21740,2,6.570734247275003e9,7.446053510930345e8
44,21740,3,9.647363666250651e8,2.5954287413014868e8
44,21740,4,2.1823659414774537e9,1.0084250373611388e9
44,21740,5,4.751856948175007e8,2.975309032740872e8
44,21740,6,8.383058593590656e7,5.872389208522441e7
44,21740,7,2.9791215277591657e7,1.643404210269546e7
44,21740,8,3.8057360138650596e7,3.194762780375011e7
44,21740,9,1.1049503938830528e8,1.8795780673760086e8
44,21740,10,6.072150245469393e7,7.101880138529302e7
45,21740,1,9.927704738829252e9,3.0966869071954936e8
45,21740,2,8.093665235263704e9,9.089959002641075e8
45,21740,3,1.0531584937044396e9,2.834939402149997e8
45,21740,4,2.0436145911521697e9,9.536578873134123e8
45,21740,5,4.19293498497591e8,2.6278620438322288e8
45,21740,6,8.120534799171501e7,5.527932951496918e7
45,21740,7,2.3114248919559944e7,1.2792030723036243e7
45,21740,8,4.535260280062123e7,3.836937204352262e7
45,21740,9,9.407142018609016e7,1.592400472520839e8
45,21740,10,4.789902705183292e7,5.525161288695553e7
46,21740,1,6.041929157352392e9,1.8759104364113393e8
46,21740,2,7.235916303991952e9,8.196705456431915e8
46,21740,3,1.0058692960865943e9,2.7050524886303395e8
46,21740,4,1.913221091685224e9,8.930668687137967e8
46,21740,5,3.735879100454577e8,2.3485892989671266e8
46,21740,6,5.2762359099799596e7,3.69892362957933e7
46,21740,7,1.368582280102147e7,8.46145729601815e6
46,21740,8,2.080057486993637e7,1.7805355923707563e7
46,21740,9,6.723182869799687e7,1.1297309379737139e8
46,21740,10,2.236593251610843e7,2.488633511561955e7
47,21740,1,4.068507346117009e9,1.2958972009605072e8
47,21740,2,6.763749355732141e9,7.667110691833806e8
47,21740,3,1.0245098988775709e9,2.730313291128138e8
47,21740,4,2.119477716936643e9,9.995088423153771e8
47,21740,5,4.3755675581429964e8,2.816093373844794e8
47,21740,6,7.881914384085506e7,5.671615193665818e7
47,21740,7,2.3002117062345915e7,1.3469753752806004e7
47,21740,8,3.523964404470833e7,3.014137875538987e7
47,21740,9,8.914489886919391e7,1.504192392646896e8
47,21740,10,3.730468330389592e7,4.4035609913556136e7
48,21740,1,5.789542764461237e9,1.809625585649974e8
48,21740,2,7.520514561803003e9,8.521116597518646e8
48,21740,3,1.1202779830056615e9,3.001012302776889e8
48,21740,4,2.1107865971946435e9,9.853029249387618e8
48,21740,5,4.5256249483339727e8,2.850651036794275e8
48,21740,6,6.544831430630773e7,4.579502118984086e7
48,21740,7,1.9034615677409068e7,1.1045461910278695e7
48,21740,8,4.650858206043615e7,3.914826687041695e7
48,21740,9,1.2497981883909497e8,2.1364971377441463e8
48,21740,10,5.620600576938987e7,6.45309291452573e7
49,21740,1,5.474834816808921e9,1.6950078775154653e8
49,21740,2,7.804138933322624e9,8.797654818157433e8
49,21740,3,1.1569500197362854e9,3.115139623946484e8
49,21740,4,2.4060249511372757e9,1.1244055747899556e9
49,21740,5,5.276950731999011e8,3.3236000702692807e8
49,21740,6,9.844249568384485e7,6.880696560248688e7
49,21740,7,2.9134249547713723e7,1.604374868250035e7
49,21740,8,4.252556758506534e7,3.554452531030073e7
49,21740,9,1.4050657393661827e8,2.4092225639087105e8
49,21740,10,5.538599180063311e7,6.402398396346392e7
50,21740,1,5.116901817917462e9,1.6260429825275862e8
50,21740,2,5.68897750140076e9,6.462268867084512e8
50,21740,3,8.029520654910188e8,2.175589074490915e8
50,21740,4,1.6636537760191095e9,7.768506337980055e8
50,21740,5,3.391404384099339e8,2.123915558601967e8
50,21740,6,5.3470803002720356e7,3.832276335966466e7
50,21740,7,1.0637242431306927e7,6.346394633289356e6
50,21740,8,1.6333449842416234e7,1.3920982733653894e7
50,21740,9,5.266675973604564e7,8.50394573363604e7
50,21740,10,1.8339657251660623e7,1.988681626726294e7
51,21740,1,4.382053013850124e9,1.3688589859597042e8
51,21740,2,6.565606554098664e9,7.418093632855463e8
