i,species_code,age,n,biomass
8,21740,9,4.5619445574797556e7,3.1510789797627293e7
8,21740,10,7.028787305275212e7,1.0391790299183631e8
9,21740,1,1.0033467392038815e10,2.6484173803217733e8
9,21740,2,1.2972960502461578e10,1.6936433085727668e9
9,21740,3,1.9564001943583512e9,4.137924328885547e8
9,21740,4,1.336728742185626e9,5.192885060474998e8
9,21740,5,1.3375757888701653e9,7.245035880568265e8
9,21740,6,1.8585491940740645e9,1.3385491465728714e9
9,21740,7,6.859754081361452e8,5.872920316073686e8
9,21740,8,2.0750693930785698e8,1.9334928590564874e8
9,21740,9,7.124061161271691e7,4.650615804399492e7
9,21740,10,1.21308201378228e8,1.7361019925344947e8
10,21740,1,6.0508298576059475e9,1.6043097779549444e8
10,21740,2,7.7379189911401205e9,1.0077226887708108e9
10,21740,3,1.2165417718430958e9,2.5750218046755826e8
10,21740,4,1.0421055410280874e9,4.086291355710843e8
10,21740,5,1.0417552766684666e9,5.645982556585801e8
10,21740,6,1.408611666236414e9,1.025253806630358e9
10,21740,7,5.377890594856966e8,4.5912993787724847e8
10,21740,8,1.5162461818525705e8,1.42862958192627e8
10,21740,9,6.906907927390043e7,5.404646562709119e7
10,21740,10,7.441470465258653e7,1.0312303006435513e8
11,21740,1,6.890824908931574e9,1.8528415469273013e8
11,21740,2,8.089732702584783e9,1.0454907456850581e9
11,21740,3,1.1668280403342338e9,2.4651546201794094e8
11,21740,4,8.550418930863166e8,3.3518396334372365e8
11,21740,5,8.112541420383114e8,4.3806130481664664e8
11,21740,6,1.071274176138607e9,7.81855304860916e8
11,21740,7,3.8804292926792336e8,3.2356763794345206e8
11,21740,8,1.1218849081994432e8,1.0297140845892347e8
11,21740,9,4.693288428363182e7,3.504519865754467e7
11,21740,10,5.697964574239293e7,7.803697683769248e7
12,21740,1,7.676431671573172e9,2.0795030456762028e8
12,21740,2,1.0080560116106916e10,1.2895804769010458e9
12,21740,3,1.3675763111947863e9,2.803028313760323e8
12,21740,4,1.0584830658486311e9,4.054234563236655e8
12,21740,5,1.0369604904331782e9,5.500488810670816e8
12,21740,6,1.474564313966261e9,1.0686982703931292e9
12,21740,7,5.760791751089346e8,4.9357360002698743e8
12,21740,8,1.965032981032097e8,1.8814870078353614e8
12,21740,9,8.472222029508746e7,5.44546572354702e7
12,21740,10,1.0706691807436936e8,1.5621955155560845e8
13,21740,1,5.141822479292266e9,1.374418422669703e8
13,21740,2,5.781916595701975e9,7.353697867282212e8
13,21740,3,8.964588499897056e8,1.9416662782546878e8
13,21740,4,9.049490958510519e8,3.436931417644152e8
13,21740,5,1.041433882845467e9,5.497322835572029e8
13,21740,6,1.688312506603105e9,1.251477847028899e9
13,21740,7,6.40449542738747e8,5.571821809911231e8
13,21740,8,2.15998533270897e8,1.963640407014612e8
13,21740,9,8.122384344508587e7,5.933563981807804e7
13,21740,10,1.2148416930992876e8,1.7450247351107845e8
14,21740,1,7.851532544603885e9,2.106652736291411e8
14,21740,2,1.0281128756522734e10,1.3418786792019866e9
14,21740,3,1.4078818544316912e9,2.976647786692729e8
14,21740,4,9.012899019471496e8,3.566902430098377e8
14,21740,5,7.457658065019531e8,4.0697476232911503e8
14,21740,6,8.974741754086188e8,6.51806754805379e8
14,21740,7,3.299345736832368e8,2.79184632139721e8
14,21740,8,8.780863174866794e7,8.486120513817705e7
14,21740,9,3.1802214632006504e7,2.315908537874962e7
14,21740,10,4.2337711295710005e7,6.0242079967741735e7
15,21740,1,1.0157520850738235e10,2.7114851135305804e8
15,21740,2,1.1157757541794106e10,1.4396080387367108e9
15,21740,3,1.6964831451651356e9,3.6918908267105687e8
15,21740,4,1.5316321325672324e9,5.956234913602154e8
15,21740,5,1.571064546991645e9,8.428159648322587e8
15,21740,6,2.3643869263340855e9,1.7370308581916695e9
15,21740,7,8.876977997555493e8,7.634096201242806e8
15,21740,8,2.991711218372725e8,2.60829705591186e8
15,21740,9,1.18947160248066e8,8.003448947770873e7
15,21740,10,1.703889439888006e8,2.5736124847834292e8
16,21740,1,6.239661332149398e9,1.689161214964295e8
16,21740,2,5.775176807587994e9,7.493218026979148e8
16,21740,3,1.1756001387334719e9,2.6416288287943745e8
16,21740,4,1.345925300146436e9,5.381052339319285e8
16,21740,5,1.304204343184305e9,7.087840721456856e8
16,21740,6,1.5323537697194989e9,1.102077454924203e9
16,21740,7,5.345668299279738e8,4.470477339469221e8
16,21740,8,1.4965354888331422e8,1.4291561880155718e8
16,21740,9,5.195397502831291e7,3.93652422242335e7
16,21740,10,7.195219341218463e7,1.0309009632779193e8
17,21740,1,7.324803433068747e9,1.974667027357027e8
17,21740,2,9.085853202400394e9,1.1660319990703192e9
17,21740,3,1.592718011099769e9,3.552351905100064e8
17,21740,4,1.5586508721582127e9,6.231493285067667e8
17,21740,5,1.429931247440975e9,7.907815332548082e8
17,21740,6,1.7330244213787522e9,1.252046937032222e9
17,21740,7,5.708231685924724e8,4.788989691159193e8
17,21740,8,1.617486716424996e8,1.564650389618306e8
17,21740,9,6.157315036239937e7,5.1071991781668685e7
17,21740,10,6.870844157785028e7,9.642743559677804e7
18,21740,1,6.178227619371801e9,1.6768034609107274e8
18,21740,2,9.67646710165305e9,1.2400327491351047e9
18,21740,3,1.3915035921672235e9,3.0131031636774474e8
18,21740,4,1.1133674427112322e9,4.414211908604946e8
18,21740,5,1.067019833858655e9,5.843584170648133e8
18,21740,6,1.3636353597405057e9,9.922207718588076e8
18,21740,7,4.8162172820999235e8,4.0746695826616716e8
18,21740,8,1.549609051041408e8,1.4618622882096463e8
18,21740,9,5.9217665321948335e7,3.927971710875556e7
18,21740,10,6.92879993997394e7,1.0278348014293648e8
19,21740,1,7.907488065856134e9,2.1118080236578363e8
19,21740,2,8.977808089630016e9,1.1589068105148685e9
19,21740,3,1.6093407188775687e9,3.570976173668091e8
19,21740,4,1.5928011332004836e9,6.278100630364132e8
19,21740,5,1.7512870920977445e9,9.57496310247564e8
19,21740,6,2.259852394774642e9,1.655434519554835e9
19,21740,7,8.069156611753507e8,6.755194343211585e8
19,21740,8,2.5034458831687358e8,2.3455745956983802e8
19,21740,9,7.286660970405973e7,5.3991519159320116e7
19,21740,10,1.136645751959752e8,1.633802004385557e8
20,21740,1,8.422924319284071e9,2.28228922142348e8
20,21740,2,8.72449415926186e9,1.1321188177156873e9
20,21740,3,1.4578314362499816e9,3.18776082783975e8
20,21740,4,1.2301294851066654e9,4.914754022359901e8
20,21740,5,1.2275933922613924e9,6.760383418670403e8
20,21740,6,1.6452618790019026e9,1.1978579241608841e9
20,21740,7,6.378207207142339e8,5.523333398919336e8
20,21740,8,1.7808077686949545e8,1.711001223378673e8
20,21740,9,7.503115590701953e7,5.767132634660065e7
20,21740,10,9.274222839898422e7,1.3095711515104137e8
21,21740,1,6.159269184037286e9,1.6295500532456988e8
21,21740,2,7.981785073909369e9,1.0251604146943338e9
21,21740,3,1.1788124274718661e9,2.4891878688006163e8
21,21740,4,9.88806250661418e8,3.8514285655768025e8
21,21740,5,1.045271004848841e9,5.607716337137066e8
21,21740,6,1.4677519496123543e9,1.078479527735785e9
21,21740,7,6.156657942388958e8,5.3680357774221915e8
21,21740,8,1.9374778665230286e8,1.7850130763162383e8
21,21740,9,6.822862331444448e7,4.632010501840355e7
21,21740,10,1.1727606269152482e8,1.5575458498929712e8
22,21740,1,9.200927473144556e9,2.4842838948382306e8
22,21740,2,1.306317135555562e10,1.6860938057315767e9
22,21740,3,2.238009242145824e9,4.9251713298691845e8
22,21740,4,1.929807250639025e9,7.766900364582294e8
22,21740,5,1.9176048956299963e9,1.0532921256234013e9
22,21740,6,2.345478728374529e9,1.6811250087931273e9
22,21740,7,8.150711544441507e8,6.780780110457305e8
22,21740,8,1.961304896567477e8,1.9108267213233823e8
22,21740,9,7.357676582010543e7,5.920495886456907e7
22,21740,10,8.381680532768504e7,1.129177481277371e8
23,21740,1,6.401432209127993e9,1.7040145861337656e8
23,21740,2,1.1642889470406513e10,1.5068203441570194e9
23,21740,3,1.7476140325882256e9,3.6009025279905367e8
23,21740,4,1.0464182030235735e9,4.037267051973982e8
23,21740,5,1.1020372433257637e9,5.847199504137284e8
23,21740,6,1.6802674285830145e9,1.2422656713515604e9
23,21740,7,6.741585318598368e8,6.007131013376731e8
23,21740,8,2.2318350198045847e8,1.9849931259712157e8
23,21740,9,5.6269613978913896e7,3.506787803112834e7
23,21740,10,9.821026544502816e7,1.359059408393469e8
24,21740,1,6.380403938437714e9,1.7158117077038398e8
24,21740,2,7.500628017233432e9,9.74637894981189e8
24,21740,3,1.2421644440790524e9,2.7095199234455633e8
24,21740,4,1.1965055891928132e9,4.8332226672708887e8
24,21740,5,1.1366448894962652e9,6.289027870589834e8
24,21740,6,1.3949497244544117e9,1.003068555154686e9
24,21740,7,4.5328092080989844e8,3.7371474501442146e8
24,21740,8,1.2293717025916474e8,1.220957083645964e8
24,21740,9,4.0836288285172015e7,3.339280488085791e7
24,21740,10,4.680423949042903e7,6.744654863313591e7
25,21740,1,5.32036273576726e9,1.408833030386703e8
25,21740,2,8.522818994248648e9,1.10967796611003e9
25,21740,3,1.1438451965089266e9,2.4356733250880116e8
25,21740,4,9.388886704069498e8,3.737609689159964e8
25,21740,5,9.059075864122437e8,4.912280447691198e8
25,21740,6,1.164948804405327e9,8.481786006504121e8
25,21740,7,4.0970855720905083e8,3.461127118444755e8
25,21740,8,1.2831009700279428e8,1.239685491482057e8
25,21740,9,4.966446203443637e7,3.5624013223071985e7
25,21740,10,5.635891234025697e7,8.038865116867152e7
26,21740,1,4.2408260564652405e9,1.1277712984823495e8
26,21740,2,5.01418374178817e9,6.443183491908714e8
26,21740,3,8.345918269779088e8,1.8371944940267518e8
26,21740,4,8.516833996114209e8,3.301862965705259e8
26,21740,5,9.729624244296187e8,5.2266792449669284e8
26,21740,6,1.343286938058798e9,9.824847535003608e8
26,21740,7,5.088340135264292e8,4.51978622872741e8
26,21740,8,1.665051892602695e8,1.465201174027711e8
26,21740,9,5.8603454981862225e7,3.652477939371265e7
26,21740,10,7.392636622947147e7,1.053781403055683e8
27,21740,1,5.764211652291386e9,1.5369648927956492e8
27,21740,2,6.115113829028017e9,7.91000551777528e8
27,21740,3,1.1355294470782187e9,2.539351148518729e8
27,21740,4,1.185618597765052e9,4.719650962642191e8
27,21740,5,1.2199522078814316e9,6.67265188345808e8
27,21740,6,1.5706580860393677e9,1.1237213789093215e9
27,21740,7,5.721309194113352e8,4.7841119673132586e8
27,21740,8,1.6001768905380762e8,1.546549140398199e8
27,21740,9,6.3956341548376344e7,5.269065755739711e7
27,21740,10,6.652048547983499e7,9.53220585730442e7
28,21740,1,8.522741618029386e9,2.2981846967416626e8
28,21740,2,1.015742387655771e10,1.2975663262399468e9
28,21740,3,1.7213859063340123e9,3.6997623168398213e8
28,21740,4,1.450311310825159e9,5.728557331285418e8
28,21740,5,1.2975492294045384e9,7.128712651612167e8
28,21740,6,1.6131903621677806e9,1.1767964761736884e9
28,21740,7,5.77044992452254e8,4.9150051006234294e8
28,21740,8,1.831431165442318e8,1.7670125405277175e8
28,21740,9,6.1752749422547735e7,4.681630994515813e7
28,21740,10,6.777767222736102e7,9.5569872321367e7
29,21740,1,6.905587831387195e9,1.8552850737396237e8
29,21740,2,1.221701986044859e10,1.571248517442621e9
29,21740,3,1.783111083472926e9,3.691359071309415e8
29,21740,4,9.50250383624906e8,3.715734071561144e8
29,21740,5,8.950830230575261e8,4.869066775208354e8
29,21740,6,1.1892085206843104e9,8.716858966546719e8
29,21740,7,4.3196842561576515e8,3.683129344382621e8
29,21740,8,1.3165560003611946e8,1.1744068980025981e8
29,21740,9,4.464744613767882e7,3.407219539859249e7
29,21740,10,6.270201756937417e7,8.805939795113881e7
30,21740,1,4.584792475206092e9,1.2251807767491865e8
30,21740,2,4.768445476315584e9,6.128881682654104e8
30,21740,3,9.530911420215849e8,2.107509904339626e8
30,21740,4,1.0471817285697961e9,4.0350441586471117e8
30,21740,5,1.188264565437268e9,6.362008119813464e8
30,21740,6,1.7027257874872415e9,1.25860656952366e9
30,21740,7,6.471960337173543e8,5.614077109935495e8
30,21740,8,1.994016570412842e8,1.8167189146671596e8
30,21740,9,8.504297231350324e7,5.6456759480304055e7
30,21740,10,1.2071553208921815e8,1.7885624721362287e8
31,21740,1,8.364071575458728e9,2.2558183859584856e8
31,21740,2,8.971432767403114e9,1.156073616813815e9
31,21740,3,1.5219547147531729e9,3.307686515814707e8
31,21740,4,1.4002376796090398e9,5.562430779345267e8
31,21740,5,1.3209715267378368e9,7.25947494618959e8
31,21740,6,1.6061609523860688e9,1.1612412745536122e9
31,21740,7,5.580674334628235e8,4.7036049061912376e8
31,21740,8,1.318861669546191e8,1.2049897835557261e8
31,21740,9,5.8165479353713006e7,4.331589011106922e7
31,21740,10,6.308568321046704e7,8.744950450481436e7
32,21740,1,7.989911153112738e9,2.1256941035426772e8
32,21740,2,8.892839504484116e9,1.1540914824671178e9
32,21740,3,1.6248107935409417e9,3.5957767260021895e8
32,21740,4,1.7084722630513406e9,6.801660168840815e8
32,21740,5,1.655928058228916e9,9.085977435702057e8
32,21740,6,1.990553106024998e9,1.4392762320283997e9
32,21740,7,7.088044873498714e8,5.930838338061486e8
32,21740,8,1.7772771997456747e8,1.7083277006111026e8
32,21740,9,6.305542931675329e7,4.9110622324062474e7
32,21740,10,9.679788328075872e7,1.326705322729827e8
33,21740,1,6.219611313773262e9,1.642823017897029e8
33,21740,2,7.312717855894833e9,9.313663295090297e8
33,21740,3,1.0843154761246014e9,2.269404736180731e8
33,21740,4,9.4852840973595e8,3.662644531589785e8
33,21740,5,9.602704993509103e8,5.1748649086081886e8
33,21740,6,1.4290063424259903e9,1.0599116056191165e9
33,21740,7,5.409997556853315e8,4.6233867251341724e8
33,21740,8,1.6165056551235953e8,1.500318952833567e8
33,21740,9,6.310944317825488e7,4.604416291131569e7
33,21740,10,9.202837256720506e7,1.3392889618453924e8
34,21740,1,1.0386882601374996e10,2.7650092773999035e8
34,21740,2,1.166418008029232e10,1.5186253361000757e9
34,21740,3,1.7134175287266002e9,3.740890741625453e8
34,21740,4,1.420451548259122e9,5.600820279474322e8
34,21740,5,1.3890883136079721e9,7.542663055138675e8
34,21740,6,1.7112460975083678e9,1.2370021452353902e9
34,21740,7,5.950764592942806e8,4.9642116577430373e8
34,21740,8,1.6566640044850397e8,1.635291397848425e8
34,21740,9,4.696740377083939e7,3.4971437980393104e7
34,21740,10,7.675763571971859e7,1.1000851685484478e8
35,21740,1,5.528975946825367e9,1.4994959955264223e8
35,21740,2,7.805485527057615e9,1.0140937300054877e9
35,21740,3,1.2973839824167197e9,2.737209075008785e8
35,21740,4,8.920404516477362e8,3.52766305745838e8
35,21740,5,8.629878746994838e8,4.729625478342217e8
35,21740,6,1.0757920819922512e9,7.781825461892673e8
35,21740,7,3.881123723488542e8,3.276512227994862e8
35,21740,8,1.0184719097119853e8,9.894083135195914e7
35,21740,9,4.488190851225818e7,3.423590399004877e7
35,21740,10,5.2002764540852204e7,7.16772230565126e7
36,21740,1,6.479799509230349e9,1.7330054031690672e8
36,21740,2,8.745379176269117e9,1.1308519834702847e9
36,21740,3,1.3830807242426708e9,2.952886532628937e8
36,21740,4,1.124881262015563e9,4.435819910407381e8
36,21740,5,1.1307930667013764e9,6.040589187400764e8
36,21740,6,1.5945247272939405e9,1.1744826124231088e9
36,21740,7,6.304004370521067e8,5.377465337292403e8
36,21740,8,1.8006475835054585e8,1.6601510579614627e8
36,21740,9,7.923040027119286e7,5.415290810334933e7
36,21740,10,9.406379057901178e7,1.3415700214062089e8
37,21740,1,7.923704877139177e9,2.1480303159407958e8
37,21740,2,9.88632071599015e9,1.2798190985751116e9
37,21740,3,1.3760558490357769e9,2.7659101177878416e8
37,21740,4,9.000880527921765e8,3.451667026601082e8
37,21740,5,7.656246986083208e8,4.088389121888324e8
37,21740,6,1.049791302688317e9,7.69668743058957e8
37,21740,7,3.8164335522265136e8,3.279557943492266e8
37,21740,8,1.2469233094545944e8,1.1724919055714373e8
37,21740,9,4.540777299321283e7,3.164299848615486e7
37,21740,10,7.414580705322315e7,1.0848074056588869e8
38,21740,1,6.546012040888517e9,1.7608583470621473e8
38,21740,2,8.238099007427173e9,1.0715507601561273e9
38,21740,3,1.3467022368933578e9,2.9457994855109394e8
38,21740,4,1.2351775767114205e9,4.8635711381220466e8
38,21740,5,1.1912288079840686e9,6.517193205783029e8
38,21740,6,1.571751931072786e9,1.1340059860583985e9
38,21740,7,5.543172285876158e8,4.639924862178376e8
38,21740,8,1.5483547707847762e8,1.4977792267245916e8
38,21740,9,5.730545580296094e7,4.5827066386411525e7
38,21740,10,7.806871632155949e7,1.1108563281269984e8
39,21740,1,6.624319049296122e9,1.7415083117216814e8
39,21740,2,1.2248780591374552e10,1.575554307491045e9
39,21740,3,1.7917318742570457e9,3.7600832124116814e8
39,21740,4,1.3424799341067736e9,5.295305925500139e8
39,21740,5,1.1585274590029907e9,6.274276059059522e8
39,21740,6,1.4562629609898882e9,1.0598969626331317e9
39,21740,7,4.9643667324044263e8,4.2139044074685663e8
39,21740,8,1.3793672598438513e8,1.3180896951156686e8
39,21740,9,7.286975453856787e7,5.185397670870338e7
39,21740,10,5.725628844516499e7,8.040825566025652e7
40,21740,1,6.390750384841713e9,1.6975904992080683e8
40,21740,2,8.555946304676119e9,1.0957418013468382e9
40,21740,3,1.2619656415850775e9,2.66630160591161e8
40,21740,4,1.0780721471995482e9,4.159662795607673e8
40,21740,5,1.0711837735131756e9,5.713596686912305e8
40,21740,6,1.4756965770714548e9,1.084287498531884e9
40,21740,7,5.572817573214015e8,4.762831464046839e8
40,21740,8,1.7292669242549762e8,1.5434127044947097e8
40,21740,9,6.580151567252824e7,4.696042843406809e7
40,21740,10,1.0446173201048204e8,1.529436554214891e8
41,21740,1,5.966020180469789e9,1.567538380235796e8
41,21740,2,5.692621050638972e9,7.34597772490742e8
41,21740,3,1.0484055972587546e9,2.2779497795300412e8
41,21740,4,1.0076605671236422e9,3.9901986380194104e8
41,21740,5,1.0545303519419415e9,5.743936355671088e8
41,21740,6,1.470114307081103e9,1.080326723778374e9
41,21740,7,5.375992606993657e8,4.6611063154610693e8
41,21740,8,1.6398036481121373e8,1.5379981391891944e8
41,21740,9,6.83147485269449e7,5.040240002246988e7
41,21740,10,7.567849253250197e7,1.098027770849606e8
42,21740,1,6.785630407885924e9,1.8140595075211322e8
42,21740,2,7.619881490850197e9,9.839299291298631e8
42,21740,3,1.3307229616305652e9,2.96618866597981e8
42,21740,4,1.3676979504874656e9,5.480851817864045e8
42,21740,5,1.1782068986180236e9,6.479099067533803e8
42,21740,6,1.4196064260214217e9,1.021731976589442e9
42,21740,7,4.706180564841379e8,3.8664663575463444e8
42,21740,8,1.2067749653804226e8,1.1901888081794041e8
42,21740,9,4.173622441165028e7,3.497022454659187e7
42,21740,10,4.3149286430301234e7,5.824334474506006e7
43,21740,1,6.299004974534014e9,1.6845038299729052e8
43,21740,2,7.453524436159867e9,9.7923305329203e8
43,21740,3,1.1673120745001616e9,2.5140376876542985e8
43,21740,4,9.836608103059561e8,3.9028380394606805e8
43,21740,5,8.942917335388302e8,4.887953925702255e8
43,21740,6,1.1584953225071325e9,8.35451665890709e8
43,21740,7,4.006336290436199e8,3.3139054317053556e8
43,21740,8,1.0787720396736e8,1.0862456681308083e8
43,21740,9,4.0827931828120396e7,2.997802350875705e7
43,21740,10,5.453525415859009e7,7.688090547217436e7
44,21740,1,8.657519559900156e9,2.2955006528441918e8
44,21740,2,1.3253570661901207e10,1.7025328663455443e9
44,21740,3,1.8027110585890555e9,3.6746547648313475e8
44,21740,4,1.1621517258143797e9,4.376409978651589e8
44,21740,5,1.3294301619425669e9,7.029761796149411e8
44,21740,6,2.170453957145739e9,1.6048786922605503e9
44,21740,7,7.983199280487555e8,6.996716273697e8
44,21740,8,2.70944814294056e8,2.4889186841489166e8
44,21740,9,1.1918236674384154e8,7.586625234862389e7
44,21740,10,1.7752153079128703e8,2.6595158967722005e8
45,21740,1,9.25669885718388e9,2.417378919472474e8
45,21740,2,1.027554463705171e10,1.343970854770019e9
45,21740,3,1.5195343147808025e9,3.1726014371221197e8
45,21740,4,9.22869575920287e8,3.5866659132705545e8
45,21740,5,9.595721377951269e8,5.191970229944545e8
45,21740,6,1.3243215500721993e9,9.680825061428815e8
45,21740,7,5.336781568453683e8,4.562733175416013e8
45,21740,8,1.3141660949690934e8,1.2000822901809973e8
45,21740,9,4.763279408751181e7,3.298545918595148e7
45,21740,10,9.256283163373964e7,1.3419137459321399e8
46,21740,1,5.3661305608925705e9,1.451237918973598e8
46,21740,2,6.597844765977721e9,8.451604903838537e8
46,21740,3,1.2996585424466062e9,2.880264758637115e8
46,21740,4,1.1643980225513265e9,4.6938461071713877e8
46,21740,5,1.151184825036381e9,6.349868196363285e8
46,21740,6,1.379722213012493e9,9.976899448733066e8
46,21740,7,4.9474843894279593e8,4.131746046252104e8
46,21740,8,1.2427325318185346e8,1.199251536635814e8
46,21740,9,4.691081991757876e7,3.5219265416258246e7
46,21740,10,6.631695958233355e7,9.274356314216724e7
47,21740,1,8.483749792419239e9,2.289568874276795e8
47,21740,2,9.686983190892162e9,1.2431766711287858e9
47,21740,3,1.7268959397806911e9,3.6208766728150165e8
47,21740,4,1.143097093860266e9,4.468371557902744e8
47,21740,5,1.1505476670092757e9,6.238287026499563e8
47,21740,6,1.5611290446104894e9,1.1470382508045523e9
47,21740,7,5.66194196724311e8,4.7989973298882943e8
47,21740,8,1.7094670078936696e8,1.6551077514457375e8
47,21740,9,6.154466136251771e7,4.401336934145221e7
47,21740,10,8.744715822364096e7,1.2456674184165815e8
48,21740,1,8.42320737370661e9,2.2232864423832202e8
48,21740,2,1.3680452430976116e10,1.7854426917190223e9
48,21740,3,1.623651662282133e9,3.465795603614774e8
48,21740,4,1.230599142068976e9,4.9114203997346014e8
48,21740,5,1.1274916458213706e9,6.126382778082287e8
48,21740,6,1.4859144409860556e9,1.0755159768247104e9
48,21740,7,5.189985674636984e8,4.321546777795708e8
48,21740,8,1.6138813626082343e8,1.5108110511599937e8
48,21740,9,5.4472212538224265e7,4.1172338187142044e7
48,21740,10,6.539962717477961e7,9.16110312398192e7
49,21740,1,8.800209301597242e9,2.4434741100997677e8
49,21740,2,1.2688343279264666e10,1.626476380817957e9
49,21740,3,2.2052014387562103e9,4.535833972356901e8
49,21740,4,1.4507725762638257e9,5.658193891749995e8
49,21740,5,1.4131013362624514e9,7.597596215606506e8
49,21740,6,1.940642186345254e9,1.4208934080698311e9
49,21740,7,7.519374143789014e8,6.423588414232605e8
49,21740,8,2.6558586561216336e8,2.436831992748813e8
49,21740,9,9.158309108583927e7,6.4824161119783096e7
49,21740,10,1.370831145917094e8,2.0094986542808974e8
50,21740,1,6.217204869633118e9,1.6578109340697795e8
50,21740,2,8.999379318911575e9,1.1676635485153222e9
50,21740,3,1.7083176864602723e9,3.673890103876629e8
50,21740,4,1.2794818652821913e9,5.1372903744451356e8
50,21740,5,1.1676014937899148e9,6.390497434370648e8
50,21740,6,1.4617748375363684e9,1.0582581753106062e9
50,21740,7,5.0995944988102555e8,4.2507901812411237e8
50,21740,8,1.4909297503969735e8,1.4187182723158577e8
50,21740,9,4.930449187189768e7,3.870205231796908e7
50,21740,10,7.45892233276808e7,1.0483116006497882e8
51,21740,1,8.615378860973175e9,2.2803247712930456e8
