Column1,survey,event_id,latitude,longitude,lla,utm,x,y
33,201807,126,59.4437,-175.7858,"LLA(lat=59.4437°, lon=-175.7858°, alt=0.0)","UTM(-109918.03983674513, 6.6391183295655865e6, 0.0)",-109.91803983674512,6639.1183295655865
34,201807,127,59.4435,-175.62316,"LLA(lat=59.4435°, lon=-175.62316°, alt=0.0)","UTM(-100776.96110045712, 6.637607638415027e6, 0.0)",-100.77696110045711,6637.607638415027
35,201807,128,59.4220716667,-175.687936667,"LLA(lat=59.4220716667°, lon=-175.687936667°, alt=0.0)","UTM(-104803.90342825197, 6.635831917560916e6, 0.0)",-104.80390342825197,6635.831917560917
36,201807,129,59.6284816667,-175.83428,"LLA(lat=59.6284816667°, lon=-175.83428°, alt=0.0)","UTM(-109278.86773870187, 6.659962297548799e6, 0.0)",-109.27886773870186,6659.962297548799
37,201807,40,56.8493616667,-168.275015,"LLA(lat=56.8493616667°, lon=-168.275015°, alt=0.0)","UTM(300290.3494088489, 6.305398528337852e6, 0.0)",300.2903494088489,6305.398528337852
38,201807,41,55.8595933333,-168.168635,"LLA(lat=55.8595933333°, lon=-168.168635°, alt=0.0)","UTM(301700.6853738888, 6.194993097641343e6, 0.0)",301.7006853738888,6194.993097641343
39,201807,42,55.4803133333,-168.11215,"LLA(lat=55.4803133333°, lon=-168.11215°, alt=0.0)","UTM(303340.1108511428, 6.152644740238186e6, 0.0)",303.3401108511428,6152.644740238186
40,201807,43,55.6769116667,-168.774533333,"LLA(lat=55.6769116667°, lon=-168.774533333°, alt=0.0)","UTM(262693.00809983094, 6.176581066060626e6, 0.0)",262.69300809983093,6176.581066060626
41,201807,44,55.655805,-168.73941,"LLA(lat=55.655805°, lon=-168.73941°, alt=0.0)","UTM(264773.4045213384, 6.174114208203139e6, 0.0)",264.7734045213384,6174.114208203138
42,201807,130,60.8606616667,-176.225206667,"LLA(lat=60.8606616667°, lon=-176.225206667°, alt=0.0)","UTM(-107714.69541723165, 6.799510411807807e6, 0.0)",-107.71469541723165,6799.510411807807
43,201807,131,61.23449,-176.353228333,"LLA(lat=61.23449°, lon=-176.353228333°, alt=0.0)","UTM(-107358.82300691085, 6.841909058195052e6, 0.0)",-107.35882300691085,6841.909058195051
44,201807,132,61.2052383333,-176.49969,"LLA(lat=61.2052383333°, lon=-176.49969°, alt=0.0)","UTM(-115711.4030882644, 6.840064535353746e6, 0.0)",-115.7114030882644,6840.064535353747
45,201807,133,61.18257,-176.568378333,"LLA(lat=61.18257°, lon=-176.568378333°, alt=0.0)","UTM(-119809.70595965697, 6.8382203642073795e6, 0.0)",-119.80970595965698,6838.220364207379
46,201807,134,61.5338516667,-176.387936667,"LLA(lat=61.5338516667°, lon=-176.387936667°, alt=0.0)","UTM(-103369.99085893552, 6.875218876386688e6, 0.0)",-103.36999085893552,6875.218876386688
47,201807,135,61.5341133333,-176.385495,"LLA(lat=61.5341133333°, lon=-176.385495°, alt=0.0)","UTM(-103236.46727965621, 6.875224969674717e6, 0.0)",-103.23646727965621,6875.224969674717
48,201807,45,56.4101616667,-168.840483333,"LLA(lat=56.4101616667°, lon=-168.840483333°, alt=0.0)","UTM(263089.2106941382, 6.258349137870552e6, 0.0)",263.0892106941382,6258.349137870552
49,201807,46,56.76882,-168.882211667,"LLA(lat=56.76882°, lon=-168.882211667°, alt=0.0)","UTM(262775.9969373294, 6.298379194769538e6, 0.0)",262.7759969373294,6298.379194769538
50,201807,47,57.227455,-168.938156667,"LLA(lat=57.227455°, lon=-168.938156667°, alt=0.0)","UTM(262304.29837569315, 6.349578508430408e6, 0.0)",262.3042983756931,6349.578508430408
51,201807,48,57.2176366667,-168.92533,"LLA(lat=57.2176366667°, lon=-168.92533°, alt=0.0)","UTM(263014.9808945575, 6.348441890377765e6, 0.0)",263.0149808945575,6348.441890377764
52,201807,49,58.2511416667,-169.69385,"LLA(lat=58.2511416667°, lon=-169.69385°, alt=0.0)","UTM(224633.11086980696, 6.466271086170633e6, 0.0)",224.63311086980696,6466.271086170634
53,201807,50,56.9599166667,-169.514105,"LLA(lat=56.9599166667°, lon=-169.514105°, alt=0.0)","UTM(225598.18506986566, 6.321993041423546e6, 0.0)",225.59818506986565,6321.993041423546
54,201807,136,61.3217333333,-177.07823,"LLA(lat=61.3217333333°, lon=-177.07823°, alt=0.0)","UTM(-144036.87389888836, 6.858504198300147e6, 0.0)",-144.03687389888836,6858.504198300147
55,201807,137,61.07759,-177.005373333,"LLA(lat=61.07759°, lon=-177.005373333°, alt=0.0)","UTM(-145190.7219342849, 6.830913214499022e6, 0.0)",-145.1907219342849,6830.913214499022
56,201807,138,61.0571166667,-177.104968333,"LLA(lat=61.0571166667°, lon=-177.104968333°, alt=0.0)","UTM(-150922.84782456036, 6.829652734257232e6, 0.0)",-150.92284782456036,6829.652734257233
57,201807,139,61.0948166667,-176.891575,"LLA(lat=61.0948166667°, lon=-176.891575°, alt=0.0)","UTM(-138773.4349655857, 6.831685784853261e6, 0.0)",-138.77343496558572,6831.685784853261
58,201807,140,61.0926866667,-176.89838,"LLA(lat=61.0926866667°, lon=-176.89838°, alt=0.0)","UTM(-139179.36639945582, 6.831518178403547e6, 0.0)",-139.1793663994558,6831.518178403547
59,201807,141,60.7878083333,-176.887123333,"LLA(lat=60.7878083333°, lon=-176.887123333°, alt=0.0)","UTM(-144755.6864830004, 6.797841122887083e6, 0.0)",-144.7556864830004,6797.841122887084
60,201807,51,56.8159066667,-169.51859,"LLA(lat=56.8159066667°, lon=-169.51859°, alt=0.0)","UTM(224266.00223318534, 6.306000988730725e6, 0.0)",224.26600223318533,6306.000988730725
61,201807,52,56.43337,-169.46703,"LLA(lat=56.43337°, lon=-169.46703°, alt=0.0)","UTM(224635.20385590708, 6.263265826933257e6, 0.0)",224.63520385590706,6263.265826933257
62,201807,53,56.1699933333,-170.038993333,"LLA(lat=56.1699933333°, lon=-170.038993333°, alt=0.0)","UTM(187263.37351762498, 6.236435415708955e6, 0.0)",187.26337351762498,6236.435415708956
63,201807,54,56.1548366667,-170.03014,"LLA(lat=56.1548366667°, lon=-170.03014°, alt=0.0)","UTM(187689.14925959805, 6.234710781132374e6, 0.0)",187.68914925959805,6234.710781132374
64,201807,55,56.512005,-170.08056,"LLA(lat=56.512005°, lon=-170.08056°, alt=0.0)","UTM(187498.89612671902, 6.274634154598918e6, 0.0)",187.49889612671902,6274.634154598918
65,201807,56,58.5274283333,-170.396851667,"LLA(lat=58.5274283333°, lon=-170.396851667°, alt=0.0)","UTM(185912.27654248948, 6.500063590631587e6, 0.0)",185.91227654248948,6500.063590631587
66,201807,57,58.5261433333,-170.357976667,"LLA(lat=58.5261433333°, lon=-170.357976667°, alt=0.0)","UTM(188160.28961527732, 6.499739406919432e6, 0.0)",188.16028961527732,6499.7394069194315
67,201807,58,59.2718766667,-170.51687,"LLA(lat=59.2718766667°, lon=-170.51687°, alt=0.0)","UTM(185777.84341510443, 6.5833455336643085e6, 0.0)",185.77784341510443,6583.345533664308
68,201807,59,59.70789,-170.567198333,"LLA(lat=59.70789°, lon=-170.567198333°, alt=0.0)","UTM(186983.68428544624, 6.632026865449033e6, 0.0)",186.98368428544626,6632.026865449033
69,201807,60,59.9198816667,-170.592301667,"LLA(lat=59.9198816667°, lon=-170.592301667°, alt=0.0)","UTM(187567.89461696002, 6.655698328843731e6, 0.0)",187.56789461696002,6655.698328843731
70,201807,61,60.083,-170.637793333,"LLA(lat=60.083°, lon=-170.637793333°, alt=0.0)","UTM(186579.741496709, 6.674036208697124e6, 0.0)",186.579741496709,6674.0362086971245
71,201807,62,60.4431816667,-170.70216,"LLA(lat=60.4431816667°, lon=-170.70216°, alt=0.0)","UTM(186476.57511364354, 6.7143566169805e6, 0.0)",186.47657511364355,6714.3566169805
72,201807,63,61.67913,-170.875768333,"LLA(lat=61.67913°, lon=-170.875768333°, alt=0.0)","UTM(189311.67727946688, 6.8524775579810785e6, 0.0)",189.3116772794669,6852.4775579810785
73,201807,64,62.2176066667,-170.984488333,"LLA(lat=62.2176066667°, lon=-170.984488333°, alt=0.0)","UTM(189107.15527741594, 6.9128054993283e6, 0.0)",189.10715527741593,6912.8054993283
74,201807,65,62.7753283333,-171.07157,"LLA(lat=62.7753283333°, lon=-171.07157°, alt=0.0)","UTM(190436.10576590186, 6.975161808608417e6, 0.0)",190.43610576590186,6975.161808608417
75,201807,66,61.4821733333,-171.560708333,"LLA(lat=61.4821733333°, lon=-171.560708333°, alt=0.0)","UTM(150966.36973046052, 6.83408257176904e6, 0.0)",150.9663697304605,6834.08257176904
76,201807,67,60.3404333333,-171.349433333,"LLA(lat=60.3404333333°, lon=-171.349433333°, alt=0.0)","UTM(149855.11353105796, 6.706210575660978e6, 0.0)",149.85511353105795,6706.210575660978
77,201807,142,60.3508933333,-176.745526667,"LLA(lat=60.3508933333°, lon=-176.745526667°, alt=0.0)","UTM(-145848.47186723258, 6.748323922954962e6, 0.0)",-145.84847186723258,6748.323922954962
78,201807,143,60.0973883333,-176.65337,"LLA(lat=60.0973883333°, lon=-176.65337°, alt=0.0)","UTM(-145818.06941296684, 6.719485990311334e6, 0.0)",-145.81806941296685,6719.485990311334
79,201807,144,59.5489266667,-176.467611667,"LLA(lat=59.5489266667°, lon=-176.467611667°, alt=0.0)","UTM(-146198.66771136038, 6.657208846750348e6, 0.0)",-146.19866771136037,6657.208846750348
80,201807,145,59.5274283333,-176.384971667,"LLA(lat=59.5274283333°, lon=-176.384971667°, alt=0.0)","UTM(-141984.01187561348, 6.654032097793822e6, 0.0)",-141.98401187561348,6654.032097793822
81,201807,146,59.5257,-176.535328333,"LLA(lat=59.5257°, lon=-176.535328333°, alt=0.0)","UTM(-150439.37738637906, 6.655313097408303e6, 0.0)",-150.43937738637905,6655.313097408303
82,201807,68,59.89506,-171.26881,"LLA(lat=59.89506°, lon=-171.26881°, alt=0.0)","UTM(149581.98767296248, 6.656333305213722e6, 0.0)",149.58198767296247,6656.333305213722
83,201807,69,58.1030366667,-170.956328333,"LLA(lat=58.1030366667°, lon=-170.956328333°, alt=0.0)","UTM(149217.88920319034, 6.455683447543896e6, 0.0)",149.21788920319034,6455.683447543895
84,201807,70,58.1195916667,-170.938763333,"LLA(lat=58.1195916667°, lon=-170.938763333°, alt=0.0)","UTM(150413.09205450822, 6.457430856668783e6, 0.0)",150.4130920545082,6457.430856668783
85,201807,71,57.1626433333,-170.82737,"LLA(lat=57.1626433333°, lon=-170.82737°, alt=0.0)","UTM(147796.22720128566, 6.350560388371634e6, 0.0)",147.79622720128566,6350.560388371634
86,201807,72,56.3325483333,-170.659988333,"LLA(lat=56.3325483333°, lon=-170.659988333°, alt=0.0)","UTM(150255.81858061458, 6.257488567183609e6, 0.0)",150.25581858061457,6257.488567183609
87,201807,73,56.682885,-171.315968333,"LLA(lat=56.682885°, lon=-171.315968333°, alt=0.0)","UTM(113372.5096813062, 6.299923511986285e6, 0.0)",113.3725096813062,6299.923511986285
88,201807,74,58.2197516667,-171.590505,"LLA(lat=58.2197516667°, lon=-171.590505°, alt=0.0)","UTM(113211.1612664386, 6.472118990531826e6, 0.0)",113.21116126643861,6472.118990531826
89,201807,75,58.64009,-171.662136667,"LLA(lat=58.64009°, lon=-171.662136667°, alt=0.0)","UTM(113658.79487827665, 6.51919031082332e6, 0.0)",113.65879487827665,6519.19031082332
90,201807,76,59.507995,-171.840978333,"LLA(lat=59.507995°, lon=-171.840978333°, alt=0.0)","UTM(113222.23959443474, 6.616552510691136e6, 0.0)",113.22223959443474,6616.552510691136
91,201807,77,59.18085,-172.424591667,"LLA(lat=59.18085°, lon=-172.424591667°, alt=0.0)","UTM(76245.18005025829, 6.583819321803858e6, 0.0)",76.2451800502583,6583.819321803858
92,201807,78,59.1811916667,-172.392311667,"LLA(lat=59.1811916667°, lon=-172.392311667°, alt=0.0)","UTM(78086.85362972168, 6.583652033793889e6, 0.0)",78.08685362972167,6583.652033793889
93,201807,79,58.7193566667,-172.325781667,"LLA(lat=58.7193566667°, lon=-172.325781667°, alt=0.0)","UTM(76231.85690595763, 6.532004793650934e6, 0.0)",76.23185690595763,6532.004793650934
94,201807,80,58.0369233333,-172.21277,"LLA(lat=58.0369233333°, lon=-172.21277°, alt=0.0)","UTM(74594.09755345428, 6.455584823210078e6, 0.0)",74.59409755345428,6455.584823210078
95,201807,81,57.1584033333,-172.030003333,"LLA(lat=57.1584033333°, lon=-172.030003333°, alt=0.0)","UTM(75199.32653712097, 6.356958279196675e6, 0.0)",75.19932653712097,6356.958279196675
96,201807,82,56.539975,-171.925175,"LLA(lat=56.539975°, lon=-171.925175°, alt=0.0)","UTM(74541.3075585732, 6.287672912433665e6, 0.0)",74.5413075585732,6287.672912433665
97,201807,83,56.563245,-172.512375,"LLA(lat=56.563245°, lon=-172.512375°, alt=0.0)","UTM(38828.545520347776, 6.294058080939607e6, 0.0)",38.828545520347774,6294.058080939607
98,201807,8,55.8665833333,-163.98236,"LLA(lat=55.8665833333°, lon=-163.98236°, alt=0.0)","UTM(563685.2160077222, 6.191698989887448e6, 0.0)",563.6852160077221,6191.698989887448
99,201807,84,57.4200116667,-172.73238,"LLA(lat=57.4200116667°, lon=-172.73238°, alt=0.0)","UTM(36173.81592526985, 6.39057767988071e6, 0.0)",36.17381592526986,6390.57767988071
100,201807,85,58.2612083333,-172.895011667,"LLA(lat=58.2612083333°, lon=-172.895011667°, alt=0.0)","UTM(37392.976302305644, 6.484964708975242e6, 0.0)",37.39297630230564,6484.9647089752425
101,201807,86,58.9074883333,-173.02983,"LLA(lat=58.9074883333°, lon=-173.02983°, alt=0.0)","UTM(38140.62749820977, 6.557535217488708e6, 0.0)",38.14062749820977,6557.5352174887075
102,201807,87,59.5714183333,-173.202453333,"LLA(lat=59.5714183333°, lon=-173.202453333°, alt=0.0)","UTM(37355.94456249912, 6.632311346395559e6, 0.0)",37.35594456249912,6632.311346395559
103,201807,88,61.0703033333,-173.546058333,"LLA(lat=61.0703033333°, lon=-173.546058333°, alt=0.0)","UTM(39714.87692398188, 6.800743961170448e6, 0.0)",39.714876923981876,6800.743961170448
104,201807,89,60.7914216667,-172.504516667,"LLA(lat=60.7914216667°, lon=-172.504516667°, alt=0.0)","UTM(92067.01942051208, 6.762923063184305e6, 0.0)",92.06701942051208,6762.923063184305
105,201807,9,56.5330633333,-163.956666667,"LLA(lat=56.5330633333°, lon=-163.956666667°, alt=0.0)","UTM(564170.5463635596, 6.265898081474848e6, 0.0)",564.1705463635595,6265.898081474848
106,201807,10,56.576183,-164.012933,"LLA(lat=56.576183°, lon=-164.012933°, alt=0.0)","UTM(560641.0099625895, 6.270646181937336e6, 0.0)",560.6410099625895,6270.646181937336
107,201807,11,56.577333,-164.011667,"LLA(lat=56.577333°, lon=-164.011667°, alt=0.0)","UTM(560716.9414028977, 6.270775297451243e6, 0.0)",560.7169414028978,6270.775297451243
108,201807,12,56.2273433333,-164.576116667,"LLA(lat=56.2273433333°, lon=-164.576116667°, alt=0.0)","UTM(526281.1851072942, 6.231463565133455e6, 0.0)",526.2811851072943,6231.463565133456
109,201807,13,55.9226866667,-164.571391667,"LLA(lat=55.9226866667°, lon=-164.571391667°, alt=0.0)","UTM(526784.611871996, 6.197557857262948e6, 0.0)",526.7846118719959,6197.557857262947
110,201807,14,55.3694466667,-164.548983333,"LLA(lat=55.3694466667°, lon=-164.548983333°, alt=0.0)","UTM(528585.0711588368, 6.135996906549948e6, 0.0)",528.5850711588369,6135.996906549948
111,201807,15,55.2762333333,-164.563446667,"LLA(lat=55.2762333333°, lon=-164.563446667°, alt=0.0)","UTM(527733.4012485653, 6.125617930768761e6, 0.0)",527.7334012485653,6125.617930768761
112,201807,90,61.4673,-172.697033333,"LLA(lat=61.4673°, lon=-172.697033333°, alt=0.0)","UTM(90502.02067526168, 6.839057241495349e6, 0.0)",90.50202067526168,6839.057241495349
114,201807,92,62.885745,-174.228441667,"LLA(lat=62.885745°, lon=-174.228441667°, alt=0.0)","UTM(31920.9719823185, 7.006515607219644e6, 0.0)",31.920971982318502,7006.515607219644
115,201807,93,62.2380016667,-174.061653333,"LLA(lat=62.2380016667°, lon=-174.061653333°, alt=0.0)","UTM(30197.89706242492, 6.933667385926935e6, 0.0)",30.197897062424918,6933.667385926935
116,201807,94,61.1703866667,-174.249118333,"LLA(lat=61.1703866667°, lon=-174.249118333°, alt=0.0)","UTM(3597.374132864119, 6.816978785417375e6, 0.0)",3.597374132864119,6816.978785417376
117,201807,16,55.0188783333,-165.139878333,"LLA(lat=55.0188783333°, lon=-165.139878333°, alt=0.0)","UTM(491056.39311742113, 6.09690113124628e6, 0.0)",491.0563931174211,6096.90113124628
118,201807,17,55.2684733333,-165.14721,"LLA(lat=55.2684733333°, lon=-165.14721°, alt=0.0)","UTM(490646.17763155006, 6.124677403405497e6, 0.0)",490.6461776315501,6124.677403405497
119,201807,18,55.1948216667,-165.15213,"LLA(lat=55.1948216667°, lon=-165.15213°, alt=0.0)","UTM(490315.68081105687, 6.116481887137212e6, 0.0)",490.3156808110569,6116.481887137212
120,201807,19,56.6695733333,-165.192158333,"LLA(lat=56.6695733333°, lon=-165.192158333°, alt=0.0)","UTM(488223.5385541701, 6.280621845677938e6, 0.0)",488.2235385541701,6280.621845677938
121,201807,20,57.1709966667,-165.819805,"LLA(lat=57.1709966667°, lon=-165.819805°, alt=0.0)","UTM(450427.92120659206, 6.336718747276146e6, 0.0)",450.42792120659203,6336.718747276146
122,201807,21,55.0398216667,-165.751405,"LLA(lat=55.0398216667°, lon=-165.751405°, alt=0.0)","UTM(451981.81338988023, 6.099480806459609e6, 0.0)",451.98181338988024,6099.480806459609
123,201807,95,61.0296533333,-174.212646667,"LLA(lat=61.0296533333°, lon=-174.212646667°, alt=0.0)","UTM(3335.2642428156687, 6.801134587337132e6, 0.0)",3.335264242815669,6801.134587337132
124,201807,96,60.96761,-174.249808333,"LLA(lat=60.96761°, lon=-174.249808333°, alt=0.0)","UTM(363.6985669336282, 6.794555609312198e6, 0.0)",0.3636985669336282,6794.555609312198
125,201807,97,60.394195,-174.066063333,"LLA(lat=60.394195°, lon=-174.066063333°, alt=0.0)","UTM(1416.80018985481, 6.729716257891476e6, 0.0)",1.41680018985481,6729.716257891476
126,201807,98,59.4720366667,-173.8239,"LLA(lat=59.4720366667°, lon=-173.8239°, alt=0.0)","UTM(964.2016876740381, 6.625815675602539e6, 0.0)",0.9642016876740381,6625.815675602539
127,201807,99,59.0489066667,-173.72384,"LLA(lat=59.0489066667°, lon=-173.72384°, alt=0.0)","UTM(421.94111873570364, 6.578211811620511e6, 0.0)",0.4219411187357036,6578.211811620511
128,201807,100,59.0510033333,-173.689918333,"LLA(lat=59.0510033333°, lon=-173.689918333°, alt=0.0)","UTM(2387.8041668109363, 6.578189804187038e6, 0.0)",2.387804166810936,6578.189804187038
129,201807,22,54.2709766667,-166.058881667,"LLA(lat=54.2709766667°, lon=-166.058881667°, alt=0.0)","UTM(431043.5888448915, 6.014188627968464e6, 0.0)",431.04358884489153,6014.188627968464
130,201807,23,54.1738983333,-166.283731667,"LLA(lat=54.1738983333°, lon=-166.283731667°, alt=0.0)","UTM(416205.27647453645, 6.003631124996157e6, 0.0)",416.20527647453645,6003.631124996157
131,201807,24,54.2022733333,-166.270771667,"LLA(lat=54.2022733333°, lon=-166.270771667°, alt=0.0)","UTM(417107.9768250366, 6.006772704204891e6, 0.0)",417.1079768250366,6006.772704204891
132,201807,101,58.5336033333,-173.574856667,"LLA(lat=58.5336033333°, lon=-173.574856667°, alt=0.0)","UTM(1561.8811947194627, 6.520025736551967e6, 0.0)",1.5618811947194626,6520.025736551967
133,201807,102,56.9449066667,-173.247145,"LLA(lat=56.9449066667°, lon=-173.247145°, alt=0.0)","UTM(-1030.9151906765765, 6.341559713135317e6, 0.0)",-1.0309151906765766,6341.559713135317
134,201807,103,56.6682466667,-173.170878333,"LLA(lat=56.6682466667°, lon=-173.170878333°, alt=0.0)","UTM(-95.5563174757408, 6.310332262918066e6, 0.0)",-0.0955563174757408,6310.332262918067
135,201807,104,57.6331383333,-173.998811667,"LLA(lat=57.6331383333°, lon=-173.998811667°, alt=0.0)","UTM(-36392.41863884707, 6.423561493395282e6, 0.0)",-36.39241863884707,6423.561493395282
136,201807,105,58.0806066667,-174.113368333,"LLA(lat=58.0806066667°, lon=-174.113368333°, alt=0.0)","UTM(-36467.075698877336, 6.474017601623375e6, 0.0)",-36.46707569887734,6474.017601623375
137,201807,106,58.2771366667,-174.145151667,"LLA(lat=58.2771366667°, lon=-174.145151667°, alt=0.0)","UTM(-35355.00005572871, 6.496027531997859e6, 0.0)",-35.355000055728716,6496.027531997858
138,201807,25,55.496285,-166.355663333,"LLA(lat=55.496285°, lon=-166.355663333°, alt=0.0)","UTM(414356.7220139097, 6.150854808687171e6, 0.0)",414.35672201390975,6150.854808687171
139,201807,26,55.6880633333,-166.393113333,"LLA(lat=55.6880633333°, lon=-166.393113333°, alt=0.0)","UTM(412419.1884393258, 6.1722422906476315e6, 0.0)",412.41918843932575,6172.242290647631
140,201807,27,55.69454,-166.414338333,"LLA(lat=55.69454°, lon=-166.414338333°, alt=0.0)","UTM(411099.6334136727, 6.172990015434911e6, 0.0)",411.0996334136727,6172.990015434911
