Column1,survey,event_id,latitude,longitude,lla,utm,x,y
20,200707,92,60.79740833,-176.08065667,"LLA(lat=60.79740833°, lon=-176.08065667°, alt=0.0)","UTM(-101134.44980289263, 6.791196700105254e6, 0.0)",-101.13444980289263,6791.1967001052535
21,200707,93,61.58883167,-177.00039667,"LLA(lat=61.58883167°, lon=-177.00039667°, alt=0.0)","UTM(-134431.76320474048, 6.887126672104927e6, 0.0)",-134.43176320474046,6887.126672104927
22,200707,94,61.25485167,-176.91962167,"LLA(lat=61.25485167°, lon=-176.91962167°, alt=0.0)","UTM(-137010.24075833173, 6.849578014152957e6, 0.0)",-137.01024075833172,6849.578014152957
23,200707,95,61.00518667,-176.81434833,"LLA(lat=61.00518667°, lon=-176.81434833°, alt=0.0)","UTM(-136463.60690211598, 6.821060523143201e6, 0.0)",-136.46360690211597,6821.060523143201
24,200707,96,60.32333667,-176.605935,"LLA(lat=60.32333667°, lon=-176.605935°, alt=0.0)","UTM(-138769.845977342, 6.743918859652655e6, 0.0)",-138.769845977342,6743.918859652656
25,200707,77,56.988915,-171.86598,"LLA(lat=56.988915°, lon=-171.86598°, alt=0.0)","UTM(83189.53371371544, 6.33713444593706e6, 0.0)",83.18953371371545,6337.13444593706
26,200707,78,56.98429667,-171.86588167,"LLA(lat=56.98429667°, lon=-171.86588167°, alt=0.0)","UTM(83143.73654355825, 6.33662126466488e6, 0.0)",83.14373654355825,6336.62126466488
27,200707,79,56.98179667,-171.86568833,"LLA(lat=56.98179667°, lon=-171.86568833°, alt=0.0)","UTM(83127.43795954983, 6.336342611424154e6, 0.0)",83.12743795954984,6336.342611424154
28,200707,80,56.98251667,-171.86372167,"LLA(lat=56.98251667°, lon=-171.86372167°, alt=0.0)","UTM(83254.68148517341, 6.336410492487877e6, 0.0)",83.2546814851734,6336.410492487877
29,200707,81,56.98004667,-171.86352,"LLA(lat=56.98004667°, lon=-171.86352°, alt=0.0)","UTM(83239.23376072198, 6.336135117737841e6, 0.0)",83.23923376072199,6336.135117737841
30,200707,82,56.97560667,-171.863325,"LLA(lat=56.97560667°, lon=-171.863325°, alt=0.0)","UTM(83201.318385083, 6.33564113646718e6, 0.0)",83.201318385083,6335.64113646718
31,200707,8,56.62068333,-164.490725,"LLA(lat=56.62068333°, lon=-164.490725°, alt=0.0)","UTM(531251.2830231437, 6.275279430477618e6, 0.0)",531.2512830231436,6275.279430477618
32,200707,9,55.22377333,-164.432615,"LLA(lat=55.22377333°, lon=-164.432615°, alt=0.0)","UTM(536092.3049245257, 6.119839942863779e6, 0.0)",536.0923049245257,6119.8399428637795
33,200707,10,54.93278833,-165.025425,"LLA(lat=54.93278833°, lon=-165.025425°, alt=0.0)","UTM(498370.8825366651, 6.087312510961639e6, 0.0)",498.37088253666514,6087.3125109616385
34,200707,11,54.89681333,-165.02097833,"LLA(lat=54.89681333°, lon=-165.02097833°, alt=0.0)","UTM(498654.6053536335, 6.08330921102054e6, 0.0)",498.65460535363354,6083.309211020541
35,200707,12,56.41682167,-165.04222667,"LLA(lat=56.41682167°, lon=-165.04222667°, alt=0.0)","UTM(497394.8300275776, 6.252473085302833e6, 0.0)",497.3948300275776,6252.473085302832
36,200707,13,56.40734667,-165.62468833,"LLA(lat=56.40734667°, lon=-165.62468833°, alt=0.0)","UTM(461450.6348671854, 6.251592728517172e6, 0.0)",461.4506348671854,6251.592728517172
37,200707,14,55.13856667,-165.60850167,"LLA(lat=55.13856667°, lon=-165.60850167°, alt=0.0)","UTM(461209.5542212669, 6.110380178464439e6, 0.0)",461.2095542212669,6110.380178464438
38,200707,15,54.82829333,-165.59376,"LLA(lat=54.82829333°, lon=-165.59376°, alt=0.0)","UTM(461856.2456603601, 6.075845907644875e6, 0.0)",461.85624566036006,6075.845907644875
39,200707,16,54.581895,-165.58260167,"LLA(lat=54.581895°, lon=-165.58260167°, alt=0.0)","UTM(462345.5099354758, 6.0484227426217375e6, 0.0)",462.34550993547583,6048.422742621738
40,200707,17,55.535865,-166.19324333,"LLA(lat=55.535865°, lon=-166.19324333°, alt=0.0)","UTM(424692.56911151635, 6.155071157232215e6, 0.0)",424.6925691115164,6155.071157232214
41,200707,18,55.53573333,-166.194955,"LLA(lat=55.53573333°, lon=-166.194955°, alt=0.0)","UTM(424584.2966046688, 6.155058361358309e6, 0.0)",424.5842966046688,6155.058361358309
42,200707,19,56.38053667,-166.25251,"LLA(lat=56.38053667°, lon=-166.25251°, alt=0.0)","UTM(422655.3689750932, 6.249137633545906e6, 0.0)",422.65536897509315,6249.137633545906
43,200707,20,56.37202833,-166.19762,"LLA(lat=56.37202833°, lon=-166.19762°, alt=0.0)","UTM(426028.24104003777, 6.248130343473087e6, 0.0)",426.02824104003776,6248.130343473087
44,200707,21,56.54618833,-166.84597667,"LLA(lat=56.54618833°, lon=-166.84597667°, alt=0.0)","UTM(386507.1262721896, 6.268397172970079e6, 0.0)",386.5071262721896,6268.397172970079
45,200707,22,54.635955,-166.70207667,"LLA(lat=54.635955°, lon=-166.70207667°, alt=0.0)","UTM(390142.4059730808, 6.055612929554342e6, 0.0)",390.14240597308077,6055.612929554342
46,200707,23,55.80533167,-167.43510833,"LLA(lat=55.80533167°, lon=-167.43510833°, alt=0.0)","UTM(347382.01313300594, 6.187097077631331e6, 0.0)",347.38201313300596,6187.097077631331
47,200707,24,56.50248,-167.50674833,"LLA(lat=56.50248°, lon=-167.50674833°, alt=0.0)","UTM(345713.3202124536, 6.264821791304169e6, 0.0)",345.7133202124536,6264.821791304169
48,200707,25,56.80840667,-168.14197333,"LLA(lat=56.80840667°, lon=-168.14197333°, alt=0.0)","UTM(308190.5193541427, 6.300461879800053e6, 0.0)",308.19051935414274,6300.461879800053
49,200707,26,56.42252333,-168.124005,"LLA(lat=56.42252333°, lon=-168.124005°, alt=0.0)","UTM(307330.71124512923, 6.257484777767262e6, 0.0)",307.33071124512924,6257.484777767262
53,200707,30,55.77819,-168.641035,"LLA(lat=55.77819°, lon=-168.641035°, alt=0.0)","UTM(271674.1998394745, 6.187395265214349e6, 0.0)",271.6741998394745,6187.395265214349
54,200707,31,55.73293833,-168.61893667,"LLA(lat=55.73293833°, lon=-168.61893667°, alt=0.0)","UTM(272796.1729013795, 6.182290108020318e6, 0.0)",272.7961729013795,6182.290108020317
55,200707,32,56.46751667,-168.71597333,"LLA(lat=56.46751667°, lon=-168.71597333°, alt=0.0)","UTM(271110.9145733665, 6.264305531704288e6, 0.0)",271.11091457336653,6264.305531704288
56,200707,33,56.91302833,-168.76518333,"LLA(lat=56.91302833°, lon=-168.76518333°, alt=0.0)","UTM(270806.4695103982, 6.314017894159497e6, 0.0)",270.80646951039824,6314.017894159497
57,200707,34,56.77412667,-169.38338333,"LLA(lat=56.77412667°, lon=-169.38338333°, alt=0.0)","UTM(232212.09839936154, 6.300818774499618e6, 0.0)",232.21209839936154,6300.8187744996185
58,200707,35,56.32062,-170.531565,"LLA(lat=56.32062°, lon=-170.531565°, alt=0.0)","UTM(158074.9209226166, 6.255516993417788e6, 0.0)",158.07492092261663,6255.516993417788
59,200707,36,56.33488,-170.56848833,"LLA(lat=56.33488°, lon=-170.56848833°, alt=0.0)","UTM(155923.88310970337, 6.257285607623708e6, 0.0)",155.92388310970338,6257.2856076237085
60,200707,37,56.77723833,-170.61771333,"LLA(lat=56.77723833°, lon=-170.61771333°, alt=0.0)","UTM(156919.66192563664, 6.306677646691853e6, 0.0)",156.91966192563663,6306.677646691854
61,200707,38,56.77376,-170.61199167,"LLA(lat=56.77376°, lon=-170.61199167°, alt=0.0)","UTM(157236.8763136161, 6.306262513184083e6, 0.0)",157.2368763136161,6306.262513184082
62,200707,39,56.78529667,-170.63318,"LLA(lat=56.78529667°, lon=-170.63318°, alt=0.0)","UTM(156050.1895602374, 6.307650622902921e6, 0.0)",156.05018956023738,6307.650622902921
63,200707,42,57.07994833,-171.27860333,"LLA(lat=57.07994833°, lon=-171.27860333°, alt=0.0)","UTM(119719.05507246603, 6.343803787440362e6, 0.0)",119.71905507246603,6343.803787440363
64,200707,43,57.49904167,-171.96265833,"LLA(lat=57.49904167°, lon=-171.96265833°, alt=0.0)","UTM(83146.57437305892, 6.394342206132376e6, 0.0)",83.14657437305891,6394.342206132375
65,200707,44,57.43376833,-171.96116833,"LLA(lat=57.43376833°, lon=-171.96116833°, alt=0.0)","UTM(82489.94336055685, 6.387089334378306e6, 0.0)",82.48994336055685,6387.0893343783055
66,200707,45,57.420765,-171.97479333,"LLA(lat=57.420765°, lon=-171.97479333°, alt=0.0)","UTM(81525.69778259553, 6.38573029994598e6, 0.0)",81.52569778259553,6385.730299945981
67,200707,46,57.078365,-171.90131,"LLA(lat=57.078365°, lon=-171.90131°, alt=0.0)","UTM(82057.14904072654, 6.347278690973244e6, 0.0)",82.05714904072654,6347.278690973244
68,200707,40,56.4153,-169.9385,"LLA(lat=56.4153°, lon=-169.9385°, alt=0.0)","UTM(195454.14117293712, 6.263247792723846e6, 0.0)",195.4541411729371,6263.247792723846
69,200707,41,56.46809333,-170.561765,"LLA(lat=56.46809333°, lon=-170.561765°, alt=0.0)","UTM(157539.23421003978, 6.272052021675516e6, 0.0)",157.53923421003978,6272.052021675516
70,200707,47,57.01388167,-171.88169833,"LLA(lat=57.01388167°, lon=-171.88169833°, alt=0.0)","UTM(82517.68688354082, 6.34000167926378e6, 0.0)",82.51768688354082,6340.00167926378
71,200707,48,56.835755,-171.8616,"LLA(lat=56.835755°, lon=-171.8616°, alt=0.0)","UTM(81741.05108308356, 6.320108570821521e6, 0.0)",81.74105108308356,6320.1085708215205
72,200707,55,59.61817,-173.71513333,"LLA(lat=59.61817°, lon=-173.71513333°, alt=0.0)","UTM(9230.301108853717, 6.641182420850089e6, 0.0)",9.230301108853716,6641.182420850088
73,200707,56,58.79262667,-173.51354833,"LLA(lat=58.79262667°, lon=-173.51354833°, alt=0.0)","UTM(8782.116850954306, 6.54826392383682e6, 0.0)",8.782116850954306,6548.26392383682
74,200707,58,58.49168,-173.44818833,"LLA(lat=58.49168°, lon=-173.44818833°, alt=0.0)","UTM(8311.773426503758, 6.514444462635798e6, 0.0)",8.311773426503757,6514.444462635798
75,200707,59,58.091435,-173.357055,"LLA(lat=58.091435°, lon=-173.357055°, alt=0.0)","UTM(8055.940431747877, 6.469430274914497e6, 0.0)",8.055940431747876,6469.430274914496
76,200707,57,58.80827667,-173.51020833,"LLA(lat=58.80827667°, lon=-173.51020833°, alt=0.0)","UTM(9196.05161772028, 6.549972932217712e6, 0.0)",9.196051617720281,6549.972932217712
77,200707,60,57.519365,-173.24365333,"LLA(lat=57.519365°, lon=-173.24365333°, alt=0.0)","UTM(6937.463073670457, 6.405205477808604e6, 0.0)",6.937463073670457,6405.205477808604
78,200707,61,56.925955,-173.08876333,"LLA(lat=56.925955°, lon=-173.08876333°, alt=0.0)","UTM(8314.338304502482, 6.338304363018724e6, 0.0)",8.314338304502481,6338.304363018724
79,200707,49,56.83568667,-171.89791167,"LLA(lat=56.83568667°, lon=-171.89791167°, alt=0.0)","UTM(79531.17557064013, 6.320324110813069e6, 0.0)",79.53117557064013,6320.324110813069
80,200707,50,56.997185,-172.49044,"LLA(lat=56.997185°, lon=-172.49044°, alt=0.0)","UTM(45466.8185520586, 6.342046491001726e6, 0.0)",45.4668185520586,6342.046491001726
81,200707,51,57.37639333,-172.57078333,"LLA(lat=57.37639333°, lon=-172.57078333°, alt=0.0)","UTM(45301.26375910087, 6.3846453073196e6, 0.0)",45.30126375910087,6384.6453073196
82,200707,52,59.57067333,-173.07689667,"LLA(lat=59.57067333°, lon=-173.07689667°, alt=0.0)","UTM(44404.34625395702, 6.631358273835648e6, 0.0)",44.404346253957016,6631.358273835648
83,200707,53,60.793425,-174.0031,"LLA(lat=60.793425°, lon=-174.0031°, alt=0.0)","UTM(10962.460423854645, 6.773418146437327e6, 0.0)",10.962460423854646,6773.418146437328
84,200707,54,60.80637667,-173.95752833,"LLA(lat=60.80637667°, lon=-173.95752833°, alt=0.0)","UTM(13624.34178540355, 6.774511419022329e6, 0.0)",13.624341785403551,6774.511419022329
85,200707,62,58.20448,-174.0149,"LLA(lat=58.20448°, lon=-174.0149°, alt=0.0)","UTM(-28844.032832235214, 6.486950660428285e6, 0.0)",-28.844032832235214,6486.950660428285
86,200707,63,58.73955833,-174.14778167,"LLA(lat=58.73955833°, lon=-174.14778167°, alt=0.0)","UTM(-28479.893504842417, 6.547233989080899e6, 0.0)",-28.479893504842416,6547.2339890809
87,200707,64,59.09485333,-174.23752333,"LLA(lat=59.09485333°, lon=-174.23752333°, alt=0.0)","UTM(-28166.800528986147, 6.58726732738418e6, 0.0)",-28.166800528986148,6587.26732738418
88,200707,65,59.50680167,-174.34208167,"LLA(lat=59.50680167°, lon=-174.34208167°, alt=0.0)","UTM(-27672.47622765682, 6.633680517099344e6, 0.0)",-27.672476227656823,6633.680517099344
89,200707,66,61.115955,-174.78043,"LLA(lat=61.115955°, lon=-174.78043°, alt=0.0)","UTM(-25680.286542929243, 6.815129130849754e6, 0.0)",-25.68028654292924,6815.129130849755
90,200707,67,61.08852333,-175.46296833,"LLA(lat=61.08852333°, lon=-175.46296833°, alt=0.0)","UTM(-62641.31476585986, 6.817802043760723e6, 0.0)",-62.64131476585986,6817.802043760724
91,200707,1,56.41528667,-161.72170333,"LLA(lat=56.41528667°, lon=-161.72170333°, alt=0.0)","UTM(702219.516385562, 6.257123032189171e6, 0.0)",702.219516385562,6257.123032189171
92,200707,2,56.16271333,-163.28498,"LLA(lat=56.16271333°, lon=-163.28498°, alt=0.0)","UTM(606506.1843126449, 6.225513562430908e6, 0.0)",606.5061843126449,6225.513562430908
93,200707,3,55.47132333,-163.85878667,"LLA(lat=55.47132333°, lon=-163.85878667°, alt=0.0)","UTM(572141.8126274645, 6.147833779284095e6, 0.0)",572.1418126274646,6147.833779284096
94,200707,4,55.280755,-163.89538333,"LLA(lat=55.280755°, lon=-163.89538333°, alt=0.0)","UTM(570164.9323367199, 6.126590247489213e6, 0.0)",570.16493233672,6126.590247489213
95,200707,5,56.87593,-164.048675,"LLA(lat=56.87593°, lon=-164.048675°, alt=0.0)","UTM(557982.0824331663, 6.30397831416581e6, 0.0)",557.9820824331663,6303.97831416581
96,200707,6,56.553725,-164.446605,"LLA(lat=56.553725°, lon=-164.446605°, alt=0.0)","UTM(534018.7308960963, 6.267847540832619e6, 0.0)",534.0187308960964,6267.847540832619
97,200707,7,56.54734833,-164.45480333,"LLA(lat=56.54734833°, lon=-164.45480333°, alt=0.0)","UTM(533520.397989626, 6.267133752195962e6, 0.0)",533.5203979896261,6267.133752195962
98,200707,68,60.31665667,-175.23945333,"LLA(lat=60.31665667°, lon=-175.23945333°, alt=0.0)","UTM(-64121.23370817548, 6.730644949459587e6, 0.0)",-64.12123370817548,6730.644949459587
99,200707,69,60.1532,-175.19134667,"LLA(lat=60.1532°, lon=-175.19134667°, alt=0.0)","UTM(-64303.28435959492, 6.712175636837745e6, 0.0)",-64.30328435959493,6712.1756368377455
100,200707,70,60.139435,-175.18695333,"LLA(lat=60.139435°, lon=-175.18695333°, alt=0.0)","UTM(-64298.329560021986, 6.710617279110047e6, 0.0)",-64.29832956002198,6710.617279110047
101,200707,71,60.14691667,-175.18919833,"LLA(lat=60.14691667°, lon=-175.18919833°, alt=0.0)","UTM(-64293.18075374153, 6.711463065400711e6, 0.0)",-64.29318075374152,6711.4630654007115
102,200707,72,59.908125,-175.11921667,"LLA(lat=59.908125°, lon=-175.11921667°, alt=0.0)","UTM(-64517.32566050545, 6.684480703566058e6, 0.0)",-64.51732566050545,6684.480703566058
103,200707,73,59.54734667,-175.01655,"LLA(lat=59.54734667°, lon=-175.01655°, alt=0.0)","UTM(-64901.681983979186, 6.643733646887308e6, 0.0)",-64.90168198397919,6643.733646887308
104,200707,74,58.88106167,-174.83157333,"LLA(lat=58.88106167°, lon=-174.83157333°, alt=0.0)","UTM(-65488.203068842646, 6.568500713220451e6, 0.0)",-65.48820306884265,6568.500713220451
107,200707,107,60.31034,-176.60866667,"LLA(lat=60.31034°, lon=-176.60866667°, alt=0.0)","UTM(-139174.7130602901, 6.742513398241016e6, 0.0)",-139.1747130602901,6742.513398241016
108,200707,108,60.32798,-176.61185333,"LLA(lat=60.32798°, lon=-176.61185333°, alt=0.0)","UTM(-139001.90712342493, 6.74448822769301e6, 0.0)",-139.00190712342493,6744.48822769301
109,200707,109,60.33160167,-176.61330333,"LLA(lat=60.33160167°, lon=-176.61330333°, alt=0.0)","UTM(-139009.8697140332, 6.744901439075736e6, 0.0)",-139.00986971403321,6744.901439075737
110,200707,110,60.33656667,-176.60221667,"LLA(lat=60.33656667°, lon=-176.60221667°, alt=0.0)","UTM(-138306.5854238316, 6.745340428436082e6, 0.0)",-138.3065854238316,6745.340428436082
111,200707,111,60.21333167,-176.77285167,"LLA(lat=60.21333167°, lon=-176.77285167°, alt=0.0)","UTM(-150082.84325451788, 6.733440313174071e6, 0.0)",-150.08284325451788,6733.440313174071
112,200707,112,60.38601667,-177.28071833,"LLA(lat=60.38601667°, lon=-177.28071833°, alt=0.0)","UTM(-174315.06618327904, 6.75758884221645e6, 0.0)",-174.31506618327904,6757.58884221645
113,200707,113,60.522985,-177.38858,"LLA(lat=60.522985°, lon=-177.38858°, alt=0.0)","UTM(-177309.84451590572, 6.7737740590386735e6, 0.0)",-177.30984451590572,6773.774059038674
114,200707,114,60.53606333,-177.27961333,"LLA(lat=60.53606333°, lon=-177.27961333°, alt=0.0)","UTM(-171128.14920280268, 6.774088300007539e6, 0.0)",-171.1281492028027,6774.088300007539
115,200707,115,60.84795333,-177.47453,"LLA(lat=60.84795333°, lon=-177.47453°, alt=0.0)","UTM(-175075.3920259975, 6.8104086225849e6, 0.0)",-175.0753920259975,6810.4086225849
116,200707,116,61.18696833,-177.58921667,"LLA(lat=61.18696833°, lon=-177.58921667°, alt=0.0)","UTM(-173947.17444910097, 6.848872288076969e6, 0.0)",-173.94717444910097,6848.872288076969
120,200707,120,60.540035,-178.03727333,"LLA(lat=60.540035°, lon=-178.03727333°, alt=0.0)","UTM(-212081.61146166665, 6.78255046669986e6, 0.0)",-212.08161146166665,6782.55046669986
121,200707,121,60.26828167,-177.916195,"LLA(lat=60.26828167°, lon=-177.916195°, alt=0.0)","UTM(-211483.57639326632, 6.751370705956001e6, 0.0)",-211.48357639326633,6751.370705956001
122,200707,122,60.10226333,-177.84803167,"LLA(lat=60.10226333°, lon=-177.84803167°, alt=0.0)","UTM(-211373.29895618604, 6.732381641500084e6, 0.0)",-211.37329895618603,6732.381641500084
123,200707,123,60.140775,-177.87458,"LLA(lat=60.140775°, lon=-177.87458°, alt=0.0)","UTM(-211991.4347412017, 6.736903473557382e6, 0.0)",-211.9914347412017,6736.903473557382
124,200707,124,59.34155833,-177.57701,"LLA(lat=59.34155833°, lon=-177.57701°, alt=0.0)","UTM(-212618.37015707686, 6.6457803857636545e6, 0.0)",-212.61837015707687,6645.7803857636545
125,200707,125,59.66926333,-178.36125,"LLA(lat=59.66926333°, lon=-178.36125°, alt=0.0)","UTM(-249298.69022682903, 6.690507765418309e6, 0.0)",-249.29869022682902,6690.507765418309
126,200707,126,59.86784167,-178.05600333,"LLA(lat=59.86784167°, lon=-178.05600333°, alt=0.0)","UTM(-227958.93666993442, 6.708895867571951e6, 0.0)",-227.95893666993442,6708.8958675719505
127,200707,127,60.527255,-178.71984167,"LLA(lat=60.527255°, lon=-178.71984167°, alt=0.0)","UTM(-249291.396107952, 6.788792699497069e6, 0.0)",-249.29139610795198,6788.792699497069
130,200707,130,60.31043667,-176.62880167,"LLA(lat=60.31043667°, lon=-176.62880167°, alt=0.0)","UTM(-140273.5211429682, 6.742720661158215e6, 0.0)",-140.2735211429682,6742.720661158215
131,200707,131,59.72821833,-176.39089667,"LLA(lat=59.72821833°, lon=-176.39089667°, alt=0.0)","UTM(-138467.35231701366, 6.676230483919852e6, 0.0)",-138.46735231701365,6676.230483919852
132,200707,132,59.731445,-176.379825,"LLA(lat=59.731445°, lon=-176.379825°, alt=0.0)","UTM(-137789.03737677517, 6.676479061343874e6, 0.0)",-137.78903737677518,6676.479061343874
133,200707,133,59.73308833,-176.37586333,"LLA(lat=59.73308833°, lon=-176.37586333°, alt=0.0)","UTM(-137536.98309515382, 6.676621930000707e6, 0.0)",-137.53698309515383,6676.621930000707
134,200707,134,59.71988,-176.42053333,"LLA(lat=59.71988°, lon=-176.42053333°, alt=0.0)","UTM(-140277.84552262304, 6.675598622314221e6, 0.0)",-140.27784552262304,6675.598622314221
135,200707,135,59.72476833,-176.41022333,"LLA(lat=59.72476833°, lon=-176.41022333°, alt=0.0)","UTM(-139609.73018884868, 6.676037489769159e6, 0.0)",-139.6097301888487,6676.037489769159
136,200707,136,59.72763667,-176.38901833,"LLA(lat=59.72763667°, lon=-176.38901833°, alt=0.0)","UTM(-138373.92550896294, 6.67614815160383e6, 0.0)",-138.37392550896294,6676.14815160383
11,200707,-25,56.66282,-160.989,"LLA(lat=56.66282°, lon=-160.989°, alt=0.0)","UTM(745779.5449412301, 6.287045675968271e6, 0.0)",745.7795449412301,6287.045675968271
12,200707,-26,56.9946,-160.9668,"LLA(lat=56.9946°, lon=-160.9668°, alt=0.0)","UTM(744961.5217674477, 6.324019948957084e6, 0.0)",744.9615217674477,6324.019948957084
22,200707,-36,56.67965,-162.1889,"LLA(lat=56.67965°, lon=-162.1889°, alt=0.0)","UTM(672205.586853987, 6.285258121765045e6, 0.0)",672.2055868539869,6285.258121765046
23,200707,-38,56.67264,-162.7793,"LLA(lat=56.67264°, lon=-162.7793°, alt=0.0)","UTM(636071.5973836707, 6.283150443586194e6, 0.0)",636.0715973836708,6283.150443586194
24,200707,-39,56.32562,-162.83051,"LLA(lat=56.32562°, lon=-162.83051°, alt=0.0)","UTM(634154.1716851519, 6.244435256303095e6, 0.0)",634.1541716851518,6244.435256303095
25,200707,-40,56.34547,-162.18159,"LLA(lat=56.34547°, lon=-162.18159°, alt=0.0)","UTM(674179.750129564, 6.248097683958967e6, 0.0)",674.179750129564,6248.0976839589675
26,200707,-41,56.00937,-162.2254,"LLA(lat=56.00937°, lon=-162.2254°, alt=0.0)","UTM(672978.5387983249, 6.210596208546287e6, 0.0)",672.9785387983248,6210.596208546287
27,200707,-42,55.99331,-162.8078,"LLA(lat=55.99331°, lon=-162.8078°, alt=0.0)","UTM(636733.8633671612, 6.20750386125317e6, 0.0)",636.7338633671612,6207.503861253171
28,200707,-43,56.00022,-163.39,"LLA(lat=56.00022°, lon=-163.39°, alt=0.0)","UTM(600406.6677291298, 6.207273727496114e6, 0.0)",600.4066677291298,6207.273727496114
29,200707,-44,56.32251,-163.42011,"LLA(lat=56.32251°, lon=-163.42011°, alt=0.0)","UTM(597707.3981168233, 6.243096159030586e6, 0.0)",597.7073981168232,6243.096159030585
30,200707,-45,56.65521,-163.381,"LLA(lat=56.65521°, lon=-163.381°, alt=0.0)","UTM(599253.3309155097, 6.28017814527136e6, 0.0)",599.2533309155098,6280.17814527136
31,200707,-46,56.99312,-163.4108,"LLA(lat=56.99312°, lon=-163.4108°, alt=0.0)","UTM(596553.3126319726, 6.317743111375297e6, 0.0)",596.5533126319726,6317.743111375297
45,200707,-60,57.0024,-164.60339,"LLA(lat=57.0024°, lon=-164.60339°, alt=0.0)","UTM(524091.5861264173, 6.317723010583191e6, 0.0)",524.0915861264174,6317.723010583191
46,200707,-61,56.68484,-164.58141,"LLA(lat=56.68484°, lon=-164.58141°, alt=0.0)","UTM(525642.9258796033, 6.28238294917458e6, 0.0)",525.6429258796032,6282.38294917458
47,200707,-62,56.34448,-164.5876,"LLA(lat=56.34448°, lon=-164.5876°, alt=0.0)","UTM(525491.152519736, 6.244496717539164e6, 0.0)",525.4911525197359,6244.496717539164
