ship,survey,event_id,species_code,specimen_id,fork_length,organism_weight,age,sex,eq_longitude
157,200707,3,21740,58,53.0,1.034,11,Male,-163.8588
157,200707,3,21740,59,59.0,1.3,12,Female,-163.8588
157,200707,3,21740,64,62.0,1.724,9,Female,-163.8588
157,200707,3,21740,75,28.0,0.14,3,Female,-163.8588
157,200707,4,21740,145,52.0,1.106,8,Male,-163.8954
157,200707,4,21740,147,62.0,1.886,9,Female,-163.8954
157,200707,4,21740,152,59.0,1.612,9,Male,-163.8954
157,200707,4,21740,153,59.0,1.416,7,Female,-163.8954
157,200707,4,21740,154,60.0,1.814,10,Male,-163.8954
157,200707,4,21740,158,54.0,1.066,8,Male,-163.8954
157,200707,4,21740,162,56.0,1.466,12,Male,-163.8954
157,200707,4,21740,185,64.0,1.974,9,Female,-163.8954
157,200707,4,21740,146,57.0,1.696,7,Male,-163.8954
157,200707,4,21740,151,61.0,1.64,8,Female,-163.8954
157,200707,4,21740,166,56.0,1.34,8,Male,-163.8954
157,200707,4,21740,142,56.0,1.184,7,Male,-163.8954
157,200707,4,21740,144,61.0,1.66,10,Female,-163.8954
157,200707,4,21740,156,63.0,2.076,11,Female,-163.8954
157,200707,4,21740,161,54.0,1.026,12,Male,-163.8954
157,200707,4,21740,165,60.0,1.59,10,Male,-163.8954
157,200707,4,21740,168,57.0,1.516,9,Female,-163.8954
157,200707,4,21740,150,60.0,1.722,9,Male,-163.8954
157,200707,4,21740,139,55.0,1.328,12,Male,-163.8954
157,200707,4,21740,140,59.0,1.594,8,Male,-163.8954
157,200707,4,21740,149,60.0,1.776,10,Male,-163.8954
157,200707,4,21740,157,53.0,0.962,8,Male,-163.8954
157,200707,4,21740,163,59.0,1.904,8,Female,-163.8954
157,200707,4,21740,167,53.0,1.23,8,Female,-163.8954
157,200707,4,21740,148,60.0,1.794,9,Male,-163.8954
157,200707,4,21740,159,55.0,1.224,13,Male,-163.8954
157,200707,4,21740,160,53.0,0.904,11,Male,-163.8954
157,200707,4,21740,183,58.0,1.414,11,Female,-163.8954
157,200707,4,21740,186,55.0,1.274,7,Male,-163.8954
157,200707,4,21740,141,57.0,1.728,11,Male,-163.8954
157,200707,4,21740,143,57.0,1.334,8,Male,-163.8954
157,200707,4,21740,155,61.0,1.476,9,Female,-163.8954
157,200707,4,21740,164,56.0,1.214,8,Female,-163.8954
157,200707,4,21740,184,54.0,1.382,11,Male,-163.8954
157,200707,4,21740,187,57.0,1.474,7,Male,-163.8954
157,200707,9,21740,625,50.0,0.974,6,Male,-164.4326
157,200707,9,21740,628,49.0,0.782,7,Female,-164.4326
157,200707,9,21740,630,50.0,0.918,7,Male,-164.4326
157,200707,9,21740,641,46.0,0.632,7,Male,-164.4326
157,200707,9,21740,642,53.0,0.984,8,Male,-164.4326
157,200707,9,21740,643,58.0,1.362,6,Female,-164.4326
157,200707,9,21740,644,53.0,1.074,5,Female,-164.4326
157,200707,9,21740,647,51.0,0.904,6,Male,-164.4326
157,200707,9,21740,654,62.0,1.32,11,Female,-164.4326
157,200707,9,21740,656,54.0,1.168,8,Female,-164.4326
157,200707,9,21740,659,54.0,1.096,7,Female,-164.4326
157,200707,9,21740,623,49.0,0.804,7,Female,-164.4326
157,200707,9,21740,640,51.0,0.84,7,Female,-164.4326
157,200707,9,21740,645,51.0,1.13,6,Male,-164.4326
157,200707,9,21740,652,50.0,1.014,7,Male,-164.4326
157,200707,9,21740,660,55.0,1.354,7,Female,-164.4326
157,200707,9,21740,618,49.0,0.786,7,Female,-164.4326
157,200707,9,21740,629,55.0,1.016,9,Female,-164.4326
157,200707,9,21740,632,52.0,1.086,6,Male,-164.4326
157,200707,9,21740,626,50.0,1.07,7,Female,-164.4326
157,200707,9,21740,639,55.0,1.178,8,Female,-164.4326
157,200707,9,21740,646,51.0,1.034,7,Male,-164.4326
157,200707,9,21740,653,52.0,1.184,7,Male,-164.4326
157,200707,9,21740,657,52.0,1.038,7,Male,-164.4326
157,200707,9,21740,658,53.0,1.066,8,Male,-164.4326
157,200707,9,21740,620,56.0,1.232,8,Female,-164.4326
157,200707,9,21740,622,53.0,1.2,6,Male,-164.4326
157,200707,9,21740,648,54.0,1.252,9,Male,-164.4326
157,200707,9,21740,650,52.0,1.12,7,Female,-164.4326
157,200707,9,21740,619,54.0,1.146,7,Female,-164.4326
157,200707,9,21740,624,56.0,1.31,9,Female,-164.4326
157,200707,9,21740,627,57.0,1.388,7,Female,-164.4326
157,200707,9,21740,631,43.0,0.556,5,Male,-164.4326
157,200707,9,21740,638,54.0,1.118,8,Male,-164.4326
157,200707,9,21740,649,48.0,0.758,6,Female,-164.4326
157,200707,9,21740,655,58.0,1.534,7,Female,-164.4326
157,200707,9,21740,661,50.0,0.698,6,Female,-164.4326
157,200707,9,21740,663,54.0,1.192,8,Female,-164.4326
157,200707,9,21740,621,52.0,0.99,7,Female,-164.4326
157,200707,9,21740,651,45.0,0.786,6,Male,-164.4326
157,200707,9,21740,662,48.0,0.618,7,Male,-164.4326
157,200707,10,21740,869,48.0,0.854,7,Female,-165.0254
157,200707,10,21740,997,45.0,0.71,5,Male,-165.0254
157,200707,10,21740,1003,56.0,1.09,8,Female,-165.0254
157,200707,10,21740,1007,49.0,0.724,6,Female,-165.0254
157,200707,10,21740,1014,46.0,0.732,5,Female,-165.0254
157,200707,10,21740,1005,55.0,1.028,7,Female,-165.0254
157,200707,10,21740,1008,53.0,0.894,7,Female,-165.0254
157,200707,10,21740,1009,50.0,0.922,7,Female,-165.0254
157,200707,10,21740,1010,58.0,1.512,7,Female,-165.0254
157,200707,10,21740,1012,49.0,0.792,5,Female,-165.0254
157,200707,10,21740,1017,48.0,0.888,5,Male,-165.0254
157,200707,10,21740,870,48.0,0.926,6,Male,-165.0254
157,200707,10,21740,872,45.0,0.706,7,Male,-165.0254
157,200707,10,21740,875,50.0,1.096,6,Male,-165.0254
157,200707,10,21740,994,50.0,1.042,7,Male,-165.0254
157,200707,10,21740,1006,47.0,0.72,6,Male,-165.0254
157,200707,10,21740,1013,46.0,0.652,6,Male,-165.0254
157,200707,10,21740,1015,44.0,0.666,6,Male,-165.0254
157,200707,10,21740,874,43.0,0.554,6,Male,-165.0254
157,200707,10,21740,992,49.0,0.886,7,Male,-165.0254
157,200707,10,21740,993,41.0,0.548,4,Male,-165.0254
157,200707,10,21740,1016,58.0,1.302,8,Female,-165.0254
157,200707,10,21740,1020,48.0,0.844,6,Male,-165.0254
157,200707,10,21740,928,46.0,0.724,5,Male,-165.0254
157,200707,10,21740,1018,48.0,0.912,6,Male,-165.0254
157,200707,10,21740,871,55.0,1.422,7,Male,-165.0254
157,200707,10,21740,991,49.0,0.564,8,Male,-165.0254
157,200707,10,21740,1002,52.0,0.938,9,Male,-165.0254
157,200707,10,21740,1004,52.0,1.036,6,Female,-165.0254
157,200707,10,21740,873,53.0,1.012,8,Male,-165.0254
157,200707,10,21740,926,47.0,0.7,5,Female,-165.0254
157,200707,10,21740,927,52.0,1.002,7,Male,-165.0254
157,200707,10,21740,996,45.0,0.664,5,Male,-165.0254
157,200707,10,21740,998,48.0,0.844,5,Male,-165.0254
157,200707,10,21740,999,50.0,0.854,7,Male,-165.0254
157,200707,10,21740,1001,48.0,0.848,6,Female,-165.0254
157,200707,10,21740,995,54.0,1.13,7,Male,-165.0254
157,200707,10,21740,1000,42.0,0.586,4,Male,-165.0254
157,200707,10,21740,1011,45.0,0.706,6,Male,-165.0254
157,200707,14,21740,1138,50.0,0.838,7,Female,-165.6085
157,200707,14,21740,1146,52.0,0.986,7,Male,-165.6085
157,200707,14,21740,1170,47.0,0.7,7,Female,-165.6085
157,200707,14,21740,1225,43.0,0.386,5,Male,-165.6085
157,200707,14,21740,1226,52.0,0.992,6,Male,-165.6085
157,200707,14,21740,1230,45.0,0.626,7,Female,-165.6085
157,200707,14,21740,1235,45.0,0.73,7,Male,-165.6085
157,200707,14,21740,1241,42.0,0.536,5,Male,-165.6085
157,200707,14,21740,1244,51.0,0.956,8,Female,-165.6085
157,200707,14,21740,1152,46.0,0.756,6,Male,-165.6085
157,200707,14,21740,1156,47.0,0.774,7,Male,-165.6085
157,200707,14,21740,1157,46.0,0.794,7,Male,-165.6085
157,200707,14,21740,1169,48.0,0.826,6,Male,-165.6085
157,200707,14,21740,1223,44.0,0.63,6,Male,-165.6085
157,200707,14,21740,1227,49.0,0.762,7,Female,-165.6085
157,200707,14,21740,1234,55.0,0.996,7,Female,-165.6085
157,200707,14,21740,1239,48.0,0.798,6,Female,-165.6085
157,200707,14,21740,1246,48.0,0.716,6,Male,-165.6085
157,200707,14,21740,1140,44.0,0.732,6,Male,-165.6085
157,200707,14,21740,1145,41.0,0.512,4,Female,-165.6085
157,200707,14,21740,1153,44.0,0.684,5,Male,-165.6085
157,200707,14,21740,1167,54.0,1.088,7,Male,-165.6085
157,200707,14,21740,1171,45.0,0.742,6,Female,-165.6085
157,200707,14,21740,1222,51.0,0.982,7,Male,-165.6085
157,200707,14,21740,1228,51.0,1.034,8,Male,-165.6085
157,200707,14,21740,1137,52.0,0.844,6,Female,-165.6085
157,200707,14,21740,1149,49.0,0.714,4,Female,-165.6085
157,200707,14,21740,1160,50.0,1.004,7,Male,-165.6085
157,200707,14,21740,1162,44.0,0.566,6,Female,-165.6085
157,200707,14,21740,1165,46.0,0.644,6,Female,-165.6085
157,200707,14,21740,1233,49.0,0.77,7,Male,-165.6085
157,200707,14,21740,1139,51.0,0.82,6,Female,-165.6085
157,200707,14,21740,1147,49.0,0.77,7,Male,-165.6085
157,200707,14,21740,1154,43.0,0.578,7,Male,-165.6085
157,200707,14,21740,1155,50.0,1.026,7,Male,-165.6085
157,200707,14,21740,1161,46.0,0.702,6,Male,-165.6085
157,200707,14,21740,1168,49.0,0.768,6,Female,-165.6085
157,200707,14,21740,1221,49.0,0.772,5,Female,-165.6085
157,200707,14,21740,1243,46.0,0.588,6,Female,-165.6085
157,200707,14,21740,1245,46.0,0.714,6,Male,-165.6085
157,200707,14,21740,1150,50.0,1.098,6,Male,-165.6085
157,200707,14,21740,1151,51.0,1.042,7,Male,-165.6085
157,200707,14,21740,1158,47.0,0.886,6,Male,-165.6085
157,200707,14,21740,1159,46.0,0.772,6,Male,-165.6085
157,200707,14,21740,1163,47.0,0.79,7,Male,-165.6085
157,200707,14,21740,1224,46.0,0.754,6,Female,-165.6085
157,200707,14,21740,1236,51.0,1.012,6,Male,-165.6085
157,200707,14,21740,1237,54.0,1.126,8,Male,-165.6085
157,200707,14,21740,1242,48.0,0.786,6,Male,-165.6085
157,200707,14,21740,1247,45.0,0.682,5,Female,-165.6085
157,200707,14,21740,1136,43.0,0.59,6,Male,-165.6085
157,200707,14,21740,1142,47.0,0.864,6,Male,-165.6085
157,200707,14,21740,1164,48.0,0.768,6,Female,-165.6085
157,200707,14,21740,1166,54.0,1.17,6,Male,-165.6085
157,200707,14,21740,1232,46.0,0.664,7,Male,-165.6085
157,200707,14,21740,1141,46.0,0.698,6,Male,-165.6085
157,200707,14,21740,1143,43.0,0.53,6,Male,-165.6085
157,200707,14,21740,1144,46.0,0.664,6,Male,-165.6085
157,200707,14,21740,1148,54.0,1.148,11,Male,-165.6085
157,200707,14,21740,1229,40.0,0.512,6,Male,-165.6085
157,200707,14,21740,1231,51.0,0.85,6,Male,-165.6085
157,200707,14,21740,1238,50.0,0.878,7,Female,-165.6085
157,200707,14,21740,1240,46.0,0.604,6,Male,-165.6085
157,200707,15,21740,1658,49.0,0.832,7,Female,-165.5938
157,200707,15,21740,1659,43.0,0.6,5,Male,-165.5938
157,200707,15,21740,1663,46.0,0.592,6,Female,-165.5938
157,200707,15,21740,1668,42.0,0.548,4,Male,-165.5938
157,200707,15,21740,1674,49.0,0.91,7,Male,-165.5938
157,200707,15,21740,1682,47.0,0.746,6,Female,-165.5938
157,200707,15,21740,1751,51.0,0.816,7,Male,-165.5938
157,200707,15,21740,1753,48.0,0.79,7,Male,-165.5938
157,200707,15,21740,1764,45.0,0.67,5,Male,-165.5938
157,200707,15,21740,1767,48.0,0.686,6,Female,-165.5938
157,200707,15,21740,1547,48.0,0.768,6,Female,-165.5938
157,200707,15,21740,1672,47.0,0.674,6,Male,-165.5938
157,200707,15,21740,1675,46.0,0.586,7,Male,-165.5938
157,200707,15,21740,1679,47.0,0.76,5,Female,-165.5938
157,200707,15,21740,1752,48.0,1.074,7,Male,-165.5938
157,200707,15,21740,1760,49.0,0.742,8,Male,-165.5938
157,200707,15,21740,1761,48.0,0.652,6,Female,-165.5938
157,200707,15,21740,1762,44.0,0.626,5,Female,-165.5938
157,200707,15,21740,1766,33.0,0.254,2,Female,-165.5938
157,200707,15,21740,1773,47.0,0.71,6,Male,-165.5938
157,200707,15,21740,1544,46.0,0.566,6,Female,-165.5938
157,200707,15,21740,1660,46.0,0.664,7,Female,-165.5938
157,200707,15,21740,1667,45.0,0.628,6,Male,-165.5938
157,200707,15,21740,1673,39.0,0.476,5,Male,-165.5938
157,200707,15,21740,1759,48.0,0.804,8,Female,-165.5938
157,200707,15,21740,1765,47.0,0.628,6,Female,-165.5938
157,200707,15,21740,1768,45.0,0.656,6,Male,-165.5938
157,200707,15,21740,1769,50.0,0.752,6,Female,-165.5938
157,200707,15,21740,1772,49.0,0.712,7,Male,-165.5938
157,200707,15,21740,1775,46.0,0.618,7,Female,-165.5938
157,200707,15,21740,1655,51.0,0.866,7,Female,-165.5938
157,200707,15,21740,1656,49.0,0.758,6,Female,-165.5938
157,200707,15,21740,1657,48.0,0.85,6,Male,-165.5938
157,200707,15,21740,1665,47.0,0.828,7,Male,-165.5938
157,200707,15,21740,1669,46.0,0.732,6,Male,-165.5938
157,200707,15,21740,1677,42.0,0.446,7,Female,-165.5938
157,200707,15,21740,1755,47.0,0.684,6,Male,-165.5938
157,200707,15,21740,1756,50.0,0.836,7,Female,-165.5938
157,200707,15,21740,1776,50.0,0.846,7,Female,-165.5938
157,200707,15,21740,1546,47.0,0.622,6,Female,-165.5938
157,200707,15,21740,1662,51.0,0.758,7,Male,-165.5938
157,200707,15,21740,1664,46.0,0.736,5,Female,-165.5938
157,200707,15,21740,1666,51.0,0.98,7,Male,-165.5938
157,200707,15,21740,1676,43.0,0.4,7,Female,-165.5938
157,200707,15,21740,1685,44.0,0.534,6,Male,-165.5938
157,200707,15,21740,1686,49.0,0.766,6,Male,-165.5938
157,200707,15,21740,1763,44.0,0.578,7,Male,-165.5938
157,200707,15,21740,1770,51.0,0.984,7,Female,-165.5938
157,200707,15,21740,1653,53.0,0.786,6,Female,-165.5938
157,200707,15,21740,1670,47.0,0.876,7,Male,-165.5938
157,200707,15,21740,1671,45.0,0.724,6,Male,-165.5938
157,200707,15,21740,1680,31.0,0.228,3,Male,-165.5938
157,200707,15,21740,1545,47.0,0.622,5,Female,-165.5938
157,200707,15,21740,1654,47.0,0.7,7,Female,-165.5938
157,200707,15,21740,1678,42.0,0.518,6,Male,-165.5938
157,200707,15,21740,1681,43.0,0.606,6,Male,-165.5938
157,200707,15,21740,1683,45.0,0.666,7,Male,-165.5938
157,200707,15,21740,1684,46.0,0.68,6,Female,-165.5938
157,200707,15,21740,1754,49.0,0.79,8,Female,-165.5938
157,200707,15,21740,1757,48.0,0.826,7,Female,-165.5938
157,200707,15,21740,1774,53.0,0.958,7,Female,-165.5938
157,200707,15,21740,1661,44.0,0.594,6,Male,-165.5938
157,200707,15,21740,1758,47.0,0.638,6,Female,-165.5938
157,200707,15,21740,1771,50.0,0.988,6,Female,-165.5938
157,200707,20,21740,2121,57.0,1.09,8,Male,-166.1976
157,200707,20,21740,2125,59.0,1.248,12,Female,-166.1976
157,200707,20,21740,2129,48.0,0.66,6,Female,-166.1976
157,200707,20,21740,2131,52.0,0.948,6,Male,-166.1976
157,200707,20,21740,2144,58.0,1.188,9,Male,-166.1976
157,200707,20,21740,2150,49.0,0.738,6,Male,-166.1976
157,200707,20,21740,2298,51.0,0.728,8,Male,-166.1976
157,200707,20,21740,2300,51.0,0.744,8,Male,-166.1976
157,200707,20,21740,2180,14.0,0.016,1,Male,-166.1976
157,200707,20,21740,2133,41.0,0.39,6,Male,-166.1976
157,200707,20,21740,2145,49.0,0.614,7,Female,-166.1976
157,200707,20,21740,2162,59.0,1.184,9,Female,-166.1976
157,200707,20,21740,2163,52.0,0.864,8,Male,-166.1976
157,200707,20,21740,2173,47.0,0.698,7,Male,-166.1976
157,200707,20,21740,2182,15.0,0.02,1,Male,-166.1976
157,200707,20,21740,2143,57.0,1.316,6,Male,-166.1976
157,200707,20,21740,2148,48.0,0.638,7,Female,-166.1976
157,200707,20,21740,2165,56.0,1.136,8,Female,-166.1976
157,200707,20,21740,2167,51.0,0.666,7,Female,-166.1976
157,200707,20,21740,2170,56.0,1.268,6,Female,-166.1976
157,200707,20,21740,2172,53.0,0.904,8,Male,-166.1976
157,200707,20,21740,2174,51.0,0.868,6,Female,-166.1976
157,200707,20,21740,2177,55.0,1.196,8,Male,-166.1976
157,200707,20,21740,2126,49.0,0.748,9,Male,-166.1976
157,200707,20,21740,2128,56.0,0.998,8,Male,-166.1976
157,200707,20,21740,2130,65.0,1.408,17,Female,-166.1976
157,200707,20,21740,2164,63.0,1.348,14,Male,-166.1976
157,200707,20,21740,2166,50.0,0.814,6,Male,-166.1976
157,200707,20,21740,2176,49.0,0.7,7,Male,-166.1976
157,200707,20,21740,2178,48.0,0.652,8,Female,-166.1976
157,200707,20,21740,2295,55.0,0.956,9,Male,-166.1976
157,200707,20,21740,2297,53.0,0.754,8,Female,-166.1976
157,200707,20,21740,2181,14.0,0.018,1,Female,-166.1976
157,200707,20,21740,2119,50.0,0.668,7,Male,-166.1976
157,200707,20,21740,2132,59.0,1.438,7,Female,-166.1976
157,200707,20,21740,2151,50.0,0.874,8,Male,-166.1976
157,200707,20,21740,2153,50.0,0.648,7,Female,-166.1976
157,200707,20,21740,2157,55.0,1.052,15,Male,-166.1976
157,200707,20,21740,2160,53.0,0.982,9,Female,-166.1976
157,200707,20,21740,2179,15.0,0.02,1,Female,-166.1976
157,200707,20,21740,2183,14.0,0.016,1,Female,-166.1976
157,200707,20,21740,2184,13.0,0.014,1,Male,-166.1976
157,200707,20,21740,2117,54.0,0.86,10,Female,-166.1976
157,200707,20,21740,2127,56.0,1.034,13,Male,-166.1976
157,200707,20,21740,2152,56.0,1.272,7,Male,-166.1976
157,200707,20,21740,2156,56.0,1.144,7,Female,-166.1976
157,200707,20,21740,2293,56.0,1.372,7,Male,-166.1976
157,200707,20,21740,2296,53.0,0.806,8,Female,-166.1976
157,200707,20,21740,2118,52.0,1.118,9,Male,-166.1976
157,200707,20,21740,2122,51.0,0.856,6,Female,-166.1976
157,200707,20,21740,2147,57.0,1.058,9,Male,-166.1976
157,200707,20,21740,2149,47.0,0.558,6,Male,-166.1976
157,200707,20,21740,2155,54.0,1.082,7,Female,-166.1976
157,200707,20,21740,2159,56.0,0.89,9,Female,-166.1976
157,200707,20,21740,2169,55.0,1.166,12,Male,-166.1976
157,200707,20,21740,2294,56.0,1.094,10,Male,-166.1976
157,200707,20,21740,2299,51.0,0.834,9,Male,-166.1976
157,200707,20,21740,2120,57.0,1.224,8,Male,-166.1976
157,200707,20,21740,2123,49.0,0.692,7,Male,-166.1976
157,200707,20,21740,2124,55.0,1.074,8,Male,-166.1976
157,200707,20,21740,2146,53.0,1.044,8,Female,-166.1976
157,200707,20,21740,2154,48.0,0.72,6,Female,-166.1976
157,200707,20,21740,2158,54.0,0.884,6,Male,-166.1976
157,200707,20,21740,2161,52.0,0.894,7,Female,-166.1976
157,200707,20,21740,2168,58.0,1.064,10,Female,-166.1976
157,200707,20,21740,2171,49.0,0.68,9,Male,-166.1976
157,200707,20,21740,2175,44.0,0.58,5,Male,-166.1976
157,200707,21,21740,2545,55.0,1.19,9,Male,-166.846
157,200707,21,21740,2551,49.0,0.84,6,Female,-166.846
157,200707,21,21740,2570,46.0,0.616,6,Male,-166.846
157,200707,21,21740,2704,49.0,0.792,7,Female,-166.846
157,200707,21,21740,2705,56.0,1.056,6,Female,-166.846
157,200707,21,21740,2706,57.0,1.044,8,Female,-166.846
157,200707,21,21740,2547,51.0,0.898,6,Male,-166.846
157,200707,21,21740,2554,56.0,1.35,7,Male,-166.846
157,200707,21,21740,2556,54.0,0.782,8,Male,-166.846
157,200707,21,21740,2568,50.0,0.87,8,Male,-166.846
157,200707,21,21740,2574,51.0,0.864,8,Male,-166.846
157,200707,21,21740,2577,48.0,0.672,6,Male,-166.846
157,200707,21,21740,2578,56.0,1.158,7,Female,-166.846
157,200707,21,21740,2586,53.0,0.99,7,Female,-166.846
157,200707,21,21740,2707,56.0,1.264,9,Male,-166.846
157,200707,21,21740,2555,52.0,0.778,11,Male,-166.846
157,200707,21,21740,2557,50.0,0.886,7,Male,-166.846
157,200707,21,21740,2573,47.0,0.7,8,Male,-166.846
157,200707,21,21740,2576,52.0,0.906,8,Female,-166.846
157,200707,21,21740,2594,45.0,0.594,6,Male,-166.846
157,200707,21,21740,2703,53.0,1.0,7,Male,-166.846
157,200707,21,21740,2581,57.0,1.13,15,Female,-166.846
157,200707,21,21740,2582,55.0,1.13,8,Female,-166.846
157,200707,21,21740,2591,53.0,1.12,8,Male,-166.846
157,200707,21,21740,2595,54.0,1.018,11,Male,-166.846
157,200707,21,21740,2597,57.0,1.276,11,Female,-166.846
157,200707,21,21740,2552,60.0,1.402,8,Male,-166.846
157,200707,21,21740,2558,54.0,1.204,8,Female,-166.846
157,200707,21,21740,2584,58.0,1.286,10,Female,-166.846
157,200707,21,21740,2587,55.0,1.082,10,Female,-166.846
157,200707,21,21740,2702,46.0,0.668,6,Male,-166.846
157,200707,21,21740,2549,51.0,0.916,7,Female,-166.846
157,200707,21,21740,2565,47.0,0.678,7,Male,-166.846
157,200707,21,21740,2567,47.0,0.69,6,Male,-166.846
157,200707,21,21740,2579,53.0,1.188,8,Male,-166.846
157,200707,21,21740,2583,52.0,1.002,9,Male,-166.846
157,200707,21,21740,2592,16.0,0.024,1,Female,-166.846
157,200707,21,21740,2546,51.0,0.8,6,Female,-166.846
157,200707,21,21740,2550,52.0,1.04,6,Female,-166.846
157,200707,21,21740,2553,50.0,0.9,8,Male,-166.846
157,200707,21,21740,2569,49.0,0.79,7,Female,-166.846
157,200707,21,21740,2572,54.0,0.97,12,Male,-166.846
157,200707,21,21740,2588,47.0,0.738,6,Male,-166.846
157,200707,21,21740,2589,47.0,0.634,6,Male,-166.846
157,200707,21,21740,2596,54.0,0.98,8,Female,-166.846
157,200707,21,21740,2593,14.0,0.014,1,Male,-166.846
157,200707,21,21740,2548,49.0,0.744,6,Male,-166.846
157,200707,21,21740,2566,47.0,0.624,6,Male,-166.846
157,200707,21,21740,2571,45.0,0.586,6,Female,-166.846
157,200707,21,21740,2575,55.0,1.05,7,Male,-166.846
157,200707,21,21740,2580,44.0,0.56,5,Male,-166.846
157,200707,21,21740,2585,55.0,1.332,7,Male,-166.846
157,200707,21,21740,2590,53.0,1.11,9,Male,-166.846
157,200707,22,21740,2715,60.0,1.33,9,Female,-166.7021
157,200707,22,21740,2722,49.0,0.738,7,Female,-166.7021
157,200707,22,21740,2739,46.0,0.604,5,Male,-166.7021
157,200707,22,21740,2743,54.0,1.31,8,Female,-166.7021
157,200707,22,21740,2749,51.0,1.126,6,Male,-166.7021
157,200707,22,21740,2750,49.0,0.842,8,Female,-166.7021
157,200707,22,21740,2713,46.0,0.612,6,Male,-166.7021
157,200707,22,21740,2716,45.0,0.61,6,Male,-166.7021
157,200707,22,21740,2718,46.0,0.582,6,Male,-166.7021
157,200707,22,21740,2732,48.0,0.772,8,Male,-166.7021
157,200707,22,21740,2738,45.0,0.574,6,Male,-166.7021
157,200707,22,21740,2741,52.0,1.09,7,Female,-166.7021
157,200707,22,21740,2748,49.0,0.842,8,Male,-166.7021
157,200707,22,21740,2712,52.0,1.032,6,Male,-166.7021
157,200707,22,21740,2714,43.0,0.526,5,Male,-166.7021
157,200707,22,21740,2719,51.0,0.914,7,Female,-166.7021
157,200707,22,21740,2726,55.0,1.052,7,Male,-166.7021
157,200707,22,21740,2736,50.0,0.954,7,Male,-166.7021
157,200707,22,21740,2737,48.0,0.6,6,Female,-166.7021
157,200707,22,21740,2740,48.0,0.794,6,Male,-166.7021
157,200707,22,21740,2746,49.0,0.702,6,Male,-166.7021
157,200707,22,21740,2757,51.0,0.95,7,Male,-166.7021
157,200707,22,21740,2742,44.0,0.658,6,Male,-166.7021
157,200707,22,21740,2747,47.0,0.712,6,Male,-166.7021
157,200707,22,21740,2759,50.0,0.76,7,Female,-166.7021
157,200707,22,21740,2717,51.0,0.832,5,Male,-166.7021
157,200707,22,21740,2720,53.0,0.936,6,Male,-166.7021
157,200707,22,21740,2723,51.0,0.852,8,Male,-166.7021
157,200707,22,21740,2734,50.0,0.782,6,Male,-166.7021
157,200707,22,21740,2758,43.0,0.54,5,Male,-166.7021
157,200707,22,21740,2709,47.0,0.728,6,Male,-166.7021
157,200707,22,21740,2710,46.0,0.694,6,Male,-166.7021
157,200707,22,21740,2727,48.0,0.676,7,Male,-166.7021
157,200707,22,21740,2731,47.0,0.666,6,Male,-166.7021
157,200707,22,21740,2755,47.0,0.698,8,Male,-166.7021
157,200707,22,21740,2711,44.0,0.53,6,Male,-166.7021
157,200707,22,21740,2721,50.0,0.786,7,Male,-166.7021
157,200707,22,21740,2729,33.0,0.25,3,Male,-166.7021
157,200707,22,21740,2730,48.0,0.76,6,Female,-166.7021
157,200707,22,21740,2733,42.0,0.422,6,Female,-166.7021
157,200707,22,21740,2735,49.0,0.928,6,Male,-166.7021
157,200707,22,21740,2751,45.0,0.64,6,Male,-166.7021
157,200707,22,21740,2752,52.0,1.06,7,Male,-166.7021
157,200707,22,21740,2754,49.0,0.698,7,Male,-166.7021
