survey,haul_id,latitude,longitude,lla,utm,x,y
202207,GAP-94-136,59.32572,-171.86146,"LLA(lat=59.32572000°, lon=-171.861460000°, alt=0.0)","UTM(109971.560449573735241, 6596444.9643866261, 0.0)",109.97156044957373,6596.444964386626
202207,GAP-94-137,59.31013,-171.18521,"LLA(lat=59.31013000°, lon=-171.185210000°, alt=0.0)","UTM(148174.473098840331659, 6590940.6697506309, 0.0)",148.17447309884034,6590.940669750631
202207,GAP-94-138,59.65909,-171.27237,"LLA(lat=59.65909000°, lon=-171.272370000°, alt=0.0)","UTM(146895.034121025702916, 6630151.6400573207, 0.0)",146.8950341210257,6630.151640057321
202207,GAP-94-139,59.65633,-171.84077,"LLA(lat=59.65633000°, lon=-171.840770000°, alt=0.0)","UTM(114936.926257037848700, 6633012.2882752512, 0.0)",114.93692625703785,6633.012288275251
202207,GAP-94-140,59.83113,-172.27376,"LLA(lat=59.83113000°, lon=-172.273760000°, alt=0.0)","UTM(92764.494960427633487, 6654998.2322382117, 0.0)",92.76449496042764,6654.998232238212
202207,GAP-94-142,59.96814,-171.30588,"LLA(lat=59.96814000°, lon=-171.305880000°, alt=0.0)","UTM(148289.975566882290877, 6664644.4377511572, 0.0)",148.2899755668823,6664.644437751157
202207,GAP-94-151,60.00236,-172.61887,"LLA(lat=60.00236000°, lon=-172.618870000°, alt=0.0)","UTM(75695.853947154188063, 6676160.0630091922, 0.0)",75.69585394715419,6676.1600630091925
202207,GAP-94-152,60.67567,-172.8329,"LLA(lat=60.67567000°, lon=-172.832900000°, alt=0.0)","UTM(72734.574983475904446, 6752185.1109403195, 0.0)",72.73457498347591,6752.18511094032
202207,GAP-94-153,60.9995,-172.79254,"LLA(lat=60.99950000°, lon=-172.792540000°, alt=0.0)","UTM(79218.266170767659787, 6787815.0975464797, 0.0)",79.21826617076766,6787.81509754648
202207,GAP-94-154,60.99741,-173.45661,"LLA(lat=60.99741000°, lon=-173.456610000°, alt=0.0)","UTM(43463.596617051633075, 6792044.2481918493, 0.0)",43.463596617051635,6792.044248191849
202207,GAP-94-155,60.67589,-173.42722,"LLA(lat=60.67589000°, lon=-173.427220000°, alt=0.0)","UTM(40437.578589953249320, 6756232.5383728733, 0.0)",40.43757858995325,6756.232538372873
202207,GAP-94-156,60.6907,-174.15491,"LLA(lat=60.69070000°, lon=-174.154910000°, alt=0.0)","UTM(1155.401864441984799, 6763198.6385689611, 0.0)",1.1554018644419848,6763.198638568961
202207,GAP-94-157,60.35374,-174.08163,"LLA(lat=60.35374000°, lon=-174.081630000°, alt=0.0)","UTM(-57.564809488423634, 6725358.1837557675, 0.0)",-0.057564809488423636,6725.358183755768
202207,GAP-94-158,60.19536,-174.35207,"LLA(lat=60.19536000°, lon=-174.352070000°, alt=0.0)","UTM(-17386.692953481455334, 6709930.1842487762, 0.0)",-17.386692953481454,6709.930184248776
202207,GAP-94-159,60.02593,-173.95862,"LLA(lat=60.02593000°, lon=-173.958620000°, alt=0.0)","UTM(1724.240699050074909, 6688146.9413906522, 0.0)",1.724240699050075,6688.1469413906525
202207,GAP-94-160,59.84519,-173.62207,"LLA(lat=59.84519000°, lon=-173.622070000°, alt=0.0)","UTM(17743.521791375998873, 6665635.3478602003, 0.0)",17.743521791376,6665.6353478602005
202207,GAP-94-161,59.67894,-173.83481,"LLA(lat=59.67894000°, lon=-173.834810000°, alt=0.0)","UTM(3419.661091508809477, 6648804.0684168003, 0.0)",3.4196610915088095,6648.8040684168
202207,GAP-94-162,59.52214,-173.49469,"LLA(lat=59.52214000°, lon=-173.494690000°, alt=0.0)","UTM(20228.636886266176589, 6628931.6308810972, 0.0)",20.228636886266177,6628.931630881098
202207,GAP-94-163,59.35646,-173.77115,"LLA(lat=59.35646000°, lon=-173.771150000°, alt=0.0)","UTM(2236.232754308322910, 6612622.5554204434, 0.0)",2.2362327543083227,6612.622555420444
202207,GAP-94-164,59.68206,-174.45835,"LLA(lat=59.68206000°, lon=-174.458350000°, alt=0.0)","UTM(-31425.069584971875884, 6653998.9985915273, 0.0)",-31.425069584971876,6653.998998591527
202207,GAP-94-165,59.36933,-174.42781,"LLA(lat=59.36933000°, lon=-174.427810000°, alt=0.0)","UTM(-34667.659698175033554, 6619159.7080450030, 0.0)",-34.66765969817504,6619.159708045003
202207,GAP-94-166,58.97093,-173.69387,"LLA(lat=58.97093000°, lon=-173.693870000°, alt=0.0)","UTM(999.923981352767441, 6569351.8306035148, 0.0)",0.9999239813527674,6569.351830603515
202207,GAP-94-167,58.99262,-174.32675,"LLA(lat=58.99262000°, lon=-174.326750000°, alt=0.0)","UTM(-34840.153505117748864, 6576667.7278080173, 0.0)",-34.84015350511775,6576.667727808017
202207,GAP-94-168,59.01953,-175.02026,"LLA(lat=59.01953000°, lon=-175.020260000°, alt=0.0)","UTM(-73971.936713487375528, 6585425.4258510591, 0.0)",-73.97193671348738,6585.425425851059
202207,GAP-94-169,59.00234,-175.68241,"LLA(lat=59.00234000°, lon=-175.682410000°, alt=0.0)","UTM(-112003.478204432060011, 6589434.9395889016, 0.0)",-112.00347820443206,6589.434939588901
202207,GAP-94-170,58.9812,-176.31471,"LLA(lat=58.98120000°, lon=-176.314710000°, alt=0.0)","UTM(-148408.607834489434026, 6593101.4364544386, 0.0)",-148.40860783448943,6593.101436454439
202207,GAP-94-171,59.32301,-176.36364,"LLA(lat=59.32301000°, lon=-176.363640000°, alt=0.0)","UTM(-144689.903093683416955, 6631280.9232096244, 0.0)",-144.68990309368343,6631.280923209624
202207,GAP-94-172,59.34918,-175.7633,"LLA(lat=59.34918000°, lon=-175.763300000°, alt=0.0)","UTM(-110360.428729833685793, 6628476.3129334068, 0.0)",-110.36042872983369,6628.476312933407
202207,GAP-94-173,59.3537,-175.10834,"LLA(lat=59.35370000°, lon=-175.108340000°, alt=0.0)","UTM(-73337.468198615242727, 6623121.6074596616, 0.0)",-73.33746819861524,6623.121607459661
202207,GAP-94-174,59.83723,-174.18695,"LLA(lat=59.83723000°, lon=-174.186950000°, alt=0.0)","UTM(-13843.227803829940967, 6669017.1300449278, 0.0)",-13.84322780382994,6669.017130044927
202207,GAP-94-175,59.9715,-174.57733,"LLA(lat=59.97150000°, lon=-174.577330000°, alt=0.0)","UTM(-33410.187077822745778, 6686970.2460986366, 0.0)",-33.41018707782275,6686.970246098636
202207,GAP-94-176,59.99963,-175.21351,"LLA(lat=59.99963000°, lon=-175.213510000°, alt=0.0)","UTM(-68172.957539387163706, 6695401.4077070225, 0.0)",-68.17295753938717,6695.401407707022
202207,GAP-94-177,59.68828,-175.12523,"LLA(lat=59.68828000°, lon=-175.125230000°, alt=0.0)","UTM(-68600.269761060364544, 6660240.5370638678, 0.0)",-68.60026976106036,6660.240537063868
202207,GAP-94-178,59.66658,-175.80501,"LLA(lat=59.66658000°, lon=-175.805010000°, alt=0.0)","UTM(-106950.002934829215519, 6663897.7323310496, 0.0)",-106.95000293482921,6663.89773233105
202207,GAP-94-179,60.02075,-176.71927,"LLA(lat=60.02075000°, lon=-176.719270000°, alt=0.0)","UTM(-150961.931886567501351, 6711692.1159758316, 0.0)",-150.9619318865675,6711.692115975831
202207,GAP-94-181,60.01245,-175.91038,"LLA(lat=60.01245000°, lon=-175.910380000°, alt=0.0)","UTM(-106472.261741461348720, 6703038.7053351048, 0.0)",-106.47226174146135,6703.038705335105
202207,GAP-94-182,60.31821,-176.01861,"LLA(lat=60.31821000°, lon=-176.018610000°, alt=0.0)","UTM(-106753.277032872661948, 6737772.0100388955, 0.0)",-106.75327703287266,6737.772010038895
202207,GAP-94-183,60.68639,-176.22221,"LLA(lat=60.68639000°, lon=-176.222210000°, alt=0.0)","UTM(-110880.352028907276690, 6780269.5030353386, 0.0)",-110.88035202890728,6780.269503035339
202207,GAP-94-184,61.00408,-176.27651,"LLA(lat=61.00408000°, lon=-176.276510000°, alt=0.0)","UTM(-107717.792315617203712, 6815798.4950624071, 0.0)",-107.7177923156172,6815.798495062407
202207,GAP-94-185,61.36642,-175.65716,"LLA(lat=61.36642000°, lon=-175.657160000°, alt=0.0)","UTM(-67961.356441180920228, 6850159.2804335374, 0.0)",-67.961356441180925,6850.159280433538
202207,GAP-94-186,61.02685,-175.53366,"LLA(lat=61.02685000°, lon=-175.533660000°, alt=0.0)","UTM(-67527.284100693301298, 6811607.8776357286, 0.0)",-67.52728410069331,6811.607877635729
202207,GAP-94-187,60.69758,-175.45444,"LLA(lat=60.69758000°, lon=-175.454440000°, alt=0.0)","UTM(-69143.237583152367733, 6774570.4092440857, 0.0)",-69.14323758315237,6774.570409244086
202207,GAP-94-188,60.35279,-175.38745,"LLA(lat=60.35279000°, lon=-175.387450000°, alt=0.0)","UTM(-71593.241044670459814, 6735916.8612146256, 0.0)",-71.59324104467046,6735.916861214626
202207,GAP-94-189,60.30474,-174.69428,"LLA(lat=60.30474000°, lon=-174.694280000°, alt=0.0)","UTM(-34434.215317092835903, 6724765.2786085038, 0.0)",-34.434215317092836,6724.765278608504
202207,GAP-94-190,60.64326,-174.81738000000001,"LLA(lat=60.64326000°, lon=-174.817380000°, alt=0.0)","UTM(-35552.784844415495172, 6763188.9648215836, 0.0)",-35.5527848444155,6763.188964821584
202207,GAP-94-191,60.97671,-174.87717,"LLA(lat=60.97671000°, lon=-174.877170000°, alt=0.0)","UTM(-33196.312394436099567, 6800527.5527526643, 0.0)",-33.1963123944361,6800.527552752665
202207,GAP-94-192,61.30897,-175.00237,"LLA(lat=61.30897000°, lon=-175.002370000°, alt=0.0)","UTM(-34248.434199838200584, 6838262.6191198304, 0.0)",-34.2484341998382,6838.262619119831
202207,GAP-94-195,61.35894,-174.33355,"LLA(lat=61.35894000°, lon=-174.333550000°, alt=0.0)","UTM(2092.623403761070222, 6838476.7142143101, 0.0)",2.09262340376107,6838.47671421431
202207,GAP-94-196,61.00249,-174.15042,"LLA(lat=61.00249000°, lon=-174.150420000°, alt=0.0)","UTM(6251.179565613798331, 6797657.4370345855, 0.0)",6.251179565613798,6797.657437034585
202207,GAP-162-13,57.00997,-160.9343,"LLA(lat=57.00997000°, lon=-160.934300000°, alt=0.0)","UTM(746832.216158017050475, 6325846.2226663008, 0.0)",746.8322161580171,6325.8462226663005
202207,GAP-162-14,56.68964,-160.9781,"LLA(lat=56.68964000°, lon=-160.978100000°, alt=0.0)","UTM(746271.804926627781242, 6290067.2330656741, 0.0)",746.2718049266277,6290.067233065674
202207,GAP-162-15,56.3393,-160.98869,"LLA(lat=56.33930000°, lon=-160.988690000°, alt=0.0)","UTM(747902.263450937811285, 6251071.4878011821, 0.0)",747.9022634509378,6251.071487801182
202207,GAP-162-16,56.33967,-161.6243,"LLA(lat=56.33967000°, lon=-161.624300000°, alt=0.0)","UTM(708638.230095481150784, 6249003.0790909929, 0.0)",708.6382300954812,6249.003079090993
202207,GAP-162-17,56.33388,-162.19524,"LLA(lat=56.33388000°, lon=-162.195240000°, alt=0.0)","UTM(673389.010001690243371, 6246773.7982770624, 0.0)",673.3890100016903,6246.773798277062
202207,GAP-162-18,56.00915,-162.27444,"LLA(lat=56.00915000°, lon=-162.274440000°, alt=0.0)","UTM(669923.047506302827969, 6210450.0035192622, 0.0)",669.9230475063029,6210.450003519262
202207,GAP-162-19,55.66309,-162.82125,"LLA(lat=55.66309000°, lon=-162.821250000°, alt=0.0)","UTM(637051.603271737811156, 6170735.5647164593, 0.0)",637.0516032717378,6170.7355647164595
202207,GAP-162-20,55.98851,-162.8336,"LLA(lat=55.98851000°, lon=-162.833600000°, alt=0.0)","UTM(635141.679203466628678, 6206919.0224966649, 0.0)",635.1416792034667,6206.919022496665
202207,GAP-162-21,56.32135,-162.81094,"LLA(lat=56.32135000°, lon=-162.810940000°, alt=0.0)","UTM(635379.204840768361464, 6243998.4416776458, 0.0)",635.3792048407684,6243.998441677646
202207,GAP-162-40,56.67314,-163.4022,"LLA(lat=56.67314000°, lon=-163.402200000°, alt=0.0)","UTM(597907.288520277943462, 6282143.1310674064, 0.0)",597.9072885202779,6282.143131067406
202207,GAP-162-41,56.33932,-163.41718,"LLA(lat=56.33932000°, lon=-163.417180000°, alt=0.0)","UTM(597845.562931944150478, 6244971.0551043395, 0.0)",597.8455629319442,6244.97105510434
202207,GAP-162-42,56.00979,-163.38989,"LLA(lat=56.00979000°, lon=-163.389890000°, alt=0.0)","UTM(600388.708381890435703, 6208338.8458730215, 0.0)",600.3887083818904,6208.3388458730215
202207,GAP-162-43,55.6892,-163.40913,"LLA(lat=55.68920000°, lon=-163.409130000°, alt=0.0)","UTM(600009.181361759081483, 6172636.2153603379, 0.0)",600.009181361759,6172.636215360338
202207,GAP-162-44,55.33849,-163.42908,"LLA(lat=55.33849000°, lon=-163.429080000°, alt=0.0)","UTM(599637.306416166597046, 6133582.9196920851, 0.0)",599.6373064161666,6133.582919692085
202207,GAP-162-46,55.31206,-164.01573,"LLA(lat=55.31206000°, lon=-164.015730000°, alt=0.0)","UTM(562471.623606659006327, 6129959.2795234863, 0.0)",562.471623606659,6129.959279523487
202207,GAP-162-47,55.04517,-164.5606,"LLA(lat=55.04517000°, lon=-164.560600000°, alt=0.0)","UTM(528076.093046630267054, 6099906.1494348207, 0.0)",528.0760930466303,6099.906149434821
202207,GAP-162-48,55.0056,-165.15166,"LLA(lat=55.00560000°, lon=-165.151660000°, alt=0.0)","UTM(490299.887588422163390, 6095425.1006428655, 0.0)",490.29988758842217,6095.425100642866
202207,GAP-162-50,54.70177,-165.11223,"LLA(lat=54.70177000°, lon=-165.112230000°, alt=0.0)","UTM(492767.662333354994189, 6061611.2853385005, 0.0)",492.767662333355,6061.6112853385
202207,GAP-162-51,54.82881,-165.50486,"LLA(lat=54.82881000°, lon=-165.504860000°, alt=0.0)","UTM(467567.633414174139034, 6075858.6419876134, 0.0)",467.5676334141741,6075.858641987614
202207,GAP-162-52,54.99801,-165.75513,"LLA(lat=54.99801000°, lon=-165.755130000°, alt=0.0)","UTM(451693.529234617366455, 6094830.7345304703, 0.0)",451.69352923461736,6094.83073453047
202207,GAP-162-53,55.32177,-165.78198,"LLA(lat=55.32177000°, lon=-165.781980000°, alt=0.0)","UTM(450379.535192789451685, 6130877.0859627211, 0.0)",450.37953519278943,6130.877085962721
202207,GAP-162-54,55.66592,-165.79373,"LLA(lat=55.66592000°, lon=-165.793730000°, alt=0.0)","UTM(450071.197327426983975, 6169183.9902898092, 0.0)",450.071197327427,6169.183990289809
202207,GAP-162-55,55.99365,-165.78996,"LLA(lat=55.99365000°, lon=-165.789960000°, alt=0.0)","UTM(450724.426965628983453, 6205654.4527115729, 0.0)",450.724426965629,6205.654452711573
202207,GAP-162-56,56.33673,-165.8262,"LLA(lat=56.33673000°, lon=-165.826200000°, alt=0.0)","UTM(448921.316771268437151, 6243864.2801967263, 0.0)",448.92131677126844,6243.864280196726
202207,GAP-162-57,56.64514,-165.83426,"LLA(lat=56.64514000°, lon=-165.834260000°, alt=0.0)","UTM(448839.805116449366324, 6278196.8103400506, 0.0)",448.8398051164494,6278.19681034005
202207,GAP-162-58,56.67238,-166.43042,"LLA(lat=56.67238000°, lon=-166.430420000°, alt=0.0)","UTM(412346.482539490389172, 6281832.0469309073, 0.0)",412.3464825394904,6281.832046930907
202207,GAP-162-60,56.33452,-166.43302,"LLA(lat=56.33452000°, lon=-166.433020000°, alt=0.0)","UTM(411402.754457192961127, 6244233.9832262164, 0.0)",411.40275445719294,6244.233983226216
202207,GAP-162-61,56.01806,-166.40272,"LLA(lat=56.01806000°, lon=-166.402720000°, alt=0.0)","UTM(412559.492892848094925, 6208977.2511846684, 0.0)",412.5594928928481,6208.977251184669
202207,GAP-162-62,55.68131,-166.38122,"LLA(lat=55.68131000°, lon=-166.381220000°, alt=0.0)","UTM(413151.867079689574894, 6171475.8272074088, 0.0)",413.15186707968957,6171.475827207409
202207,GAP-162-63,55.35339,-166.36574,"LLA(lat=55.35339000°, lon=-166.365740000°, alt=0.0)","UTM(413408.039484624285251, 6134966.5469619334, 0.0)",413.4080394846243,6134.966546961933
202207,GAP-162-65,54.99934,-166.35944,"LLA(lat=54.99934000°, lon=-166.359440000°, alt=0.0)","UTM(413039.977134939166717, 6095563.1038366193, 0.0)",413.0399771349392,6095.563103836619
202207,GAP-162-66,54.99757,-166.92981,"LLA(lat=54.99757000°, lon=-166.929810000°, alt=0.0)","UTM(376553.395975331659429, 6096224.1947811944, 0.0)",376.5533959753317,6096.2241947811945
202207,GAP-162-67,55.31196,-166.96484,"LLA(lat=55.31196000°, lon=-166.964840000°, alt=0.0)","UTM(375297.718286779243499, 6131265.3625137378, 0.0)",375.29771828677923,6131.265362513738
202207,GAP-162-68,56.9961,-166.47655,"LLA(lat=56.99610000°, lon=-166.476550000°, alt=0.0)","UTM(410297.372905651340261, 6317921.2095197234, 0.0)",410.29737290565134,6317.921209519724
202207,GAP-162-69,57.31404,-166.4848,"LLA(lat=57.31404000°, lon=-166.484800000°, alt=0.0)","UTM(410566.847996390599292, 6353319.6637402801, 0.0)",410.5668479963906,6353.31966374028
202207,GAP-162-70,57.65657,-165.88168,"LLA(lat=57.65657000°, lon=-165.881680000°, alt=0.0)","UTM(447387.463947733165696, 6390818.0885644211, 0.0)",447.3874639477332,6390.8180885644215
202207,GAP-162-81,58.01141,-167.17786,"LLA(lat=58.01141000°, lon=-167.177860000°, alt=0.0)","UTM(371322.954952736035921, 6432055.0725812744, 0.0)",371.32295495273604,6432.0550725812745
202207,GAP-162-82,57.68581,-167.15125,"LLA(lat=57.68581000°, lon=-167.151250000°, alt=0.0)","UTM(371742.363582765101455, 6395766.5687352819, 0.0)",371.7423635827651,6395.766568735282
202207,GAP-162-83,57.33853,-167.73643,"LLA(lat=57.33853000°, lon=-167.736430000°, alt=0.0)","UTM(335306.148547913529910, 6358382.4996969206, 0.0)",335.30614854791355,6358.382499696921
202207,GAP-162-84,56.99284,-167.70598,"LLA(lat=56.99284000°, lon=-167.705980000°, alt=0.0)","UTM(335610.723065049271099, 6319845.2496198555, 0.0)",335.6107230650493,6319.845249619855
202207,GAP-162-85,56.67677,-167.67227,"LLA(lat=56.67677000°, lon=-167.672270000°, alt=0.0)","UTM(336284.014138384431135, 6284597.4696827568, 0.0)",336.2840141383844,6284.597469682757
202207,GAP-162-86,56.34521,-167.65296,"LLA(lat=56.34521000°, lon=-167.652960000°, alt=0.0)","UTM(336041.154878748347983, 6247662.1823732685, 0.0)",336.04115487874833,6247.6621823732685
202207,GAP-162-87,56.01343,-167.61027,"LLA(lat=56.01343000°, lon=-167.610270000°, alt=0.0)","UTM(337280.717055323882960, 6210648.5468073525, 0.0)",337.28071705532386,6210.648546807352
202207,GAP-162-88,56.33326,-168.8723,"LLA(lat=56.33326000°, lon=-168.872300000°, alt=0.0)","UTM(260645.683635004970711, 6249907.3853554586, 0.0)",260.64568363500496,6249.907385355458
202207,GAP-162-89,56.66344,-168.92118,"LLA(lat=56.66344000°, lon=-168.921180000°, alt=0.0)","UTM(259724.798451643669978, 6286796.0201648036, 0.0)",259.72479845164366,6286.796020164804
202207,GAP-162-90,56.83162,-169.30535,"LLA(lat=56.83162000°, lon=-169.305350000°, alt=0.0)","UTM(237378.358842655434273, 6306908.4895509593, 0.0)",237.37835884265544,6306.9084895509595
202207,GAP-162-91,57.01057,-168.9435,"LLA(lat=57.01057000°, lon=-168.943500000°, alt=0.0)","UTM(260585.657665655569872, 6325477.5962066371, 0.0)",260.58565766565556,6325.477596206637
202207,GAP-162-92,56.84469,-168.62432,"LLA(lat=56.84469000°, lon=-168.624320000°, alt=0.0)","UTM(278973.140633834700566, 6305953.4105303055, 0.0)",278.9731406338347,6305.9534105303055
202207,GAP-162-93,56.9908,-168.34633,"LLA(lat=56.99080000°, lon=-168.346330000°, alt=0.0)","UTM(296714.370020347414538, 6321342.2430422995, 0.0)",296.7143700203474,6321.3422430423
202207,GAP-162-94,57.15944,-168.62006,"LLA(lat=57.15944000°, lon=-168.620060000°, alt=0.0)","UTM(281090.348654868197627, 6340947.6882987656, 0.0)",281.0903486548682,6340.947688298766
202207,GAP-162-95,57.17198,-169.32048,"LLA(lat=57.17198000°, lon=-169.320480000°, alt=0.0)","UTM(238854.013828634197125, 6344810.1053628949, 0.0)",238.8540138286342,6344.810105362895
202207,GAP-162-96,57.33119,-168.99938,"LLA(lat=57.33119000°, lon=-168.999380000°, alt=0.0)","UTM(259290.078113769268384, 6361330.0358120669, 0.0)",259.29007811376925,6361.330035812067
202207,GAP-162-97,57.49301,-169.3638,"LLA(lat=57.49301000°, lon=-169.363800000°, alt=0.0)","UTM(238530.644153429748258, 6380671.1696280781, 0.0)",238.53064415342976,6380.671169628078
202207,GAP-162-98,57.65684,-169.0341,"LLA(lat=57.65684000°, lon=-169.034100000°, alt=0.0)","UTM(259355.743529907951597, 6397668.1716044629, 0.0)",259.35574352990795,6397.668171604463
202207,GAP-162-99,57.83728,-169.3683,"LLA(lat=57.83728000°, lon=-169.368300000°, alt=0.0)","UTM(240731.914305880869506, 6418967.3789885975, 0.0)",240.73191430588088,6418.967378988597
202207,GAP-162-100,57.81409,-168.73247,"LLA(lat=57.81409000°, lon=-168.732470000°, alt=0.0)","UTM(278302.218485375866294, 6414127.3404193278, 0.0)",278.3022184853759,6414.127340419328
202207,GAP-162-101,57.98925,-168.43586,"LLA(lat=57.98925000°, lon=-168.435860000°, alt=0.0)","UTM(296901.501540901488625, 6432679.4302558964, 0.0)",296.9015015409015,6432.6794302558965
202207,GAP-162-102,58.31099,-168.46481,"LLA(lat=58.31099000°, lon=-168.464810000°, alt=0.0)","UTM(297031.925580846378580, 6468558.9930571485, 0.0)",297.0319255808464,6468.558993057149
202207,GAP-162-121,59.68949,-169.92507,"LLA(lat=59.68949000°, lon=-169.925070000°, alt=0.0)","UTM(222888.527291506121401, 6627122.8009227430, 0.0)",222.8885272915061,6627.122800922743
202207,GAP-162-122,59.67936,-170.58513,"LLA(lat=59.67936000°, lon=-170.585130000°, alt=0.0)","UTM(185709.441472667211201, 6628941.9850792382, 0.0)",185.7094414726672,6628.941985079238
202207,GAP-162-123,59.34034,-170.53983,"LLA(lat=59.34034000°, lon=-170.539830000°, alt=0.0)","UTM(185106.494097724149469, 6591060.8454160979, 0.0)",185.10649409772415,6591.060845416098
202207,GAP-162-124,59.02325,-170.48327,"LLA(lat=59.02325000°, lon=-170.483270000°, alt=0.0)","UTM(185412.174106051854324, 6555562.2979832366, 0.0)",185.41217410605185,6555.562297983237
202207,GAP-162-125,59.00588,-171.13461,"LLA(lat=59.00588000°, lon=-171.134610000°, alt=0.0)","UTM(147929.486631619452965, 6556887.2978370329, 0.0)",147.92948663161945,6556.887297837033
202207,GAP-162-126,58.67772,-171.083,"LLA(lat=58.67772000°, lon=-171.083000000°, alt=0.0)","UTM(147562.616497417096980, 6520172.2272884641, 0.0)",147.5626164974171,6520.1722272884645
202207,GAP-162-127,58.67765,-170.43436,"LLA(lat=58.67765000°, lon=-170.434360000°, alt=0.0)","UTM(185087.758975411299616, 6516931.5741906539, 0.0)",185.0877589754113,6516.931574190654
202207,GAP-162-128,58.35038,-170.38504,"LLA(lat=58.35038000°, lon=-170.385040000°, alt=0.0)","UTM(185018.590079059707932, 6480335.1241716258, 0.0)",185.01859007905972,6480.3351241716255
202207,GAP-162-129,58.35033,-171.01595,"LLA(lat=58.35033000°, lon=-171.015950000°, alt=0.0)","UTM(148173.003716701758094, 6483460.5435002344, 0.0)",148.17300371670177,6483.460543500234
202207,GAP-162-130,58.0068,-170.97146,"LLA(lat=58.00680000°, lon=-170.971460000°, alt=0.0)","UTM(147379.453665366338100, 6445073.6619939208, 0.0)",147.37945366536633,6445.073661993921
202207,GAP-162-131,57.6689,-170.89765,"LLA(lat=57.66890000°, lon=-170.897650000°, alt=0.0)","UTM(148449.122503235936165, 6407158.2477720547, 0.0)",148.44912250323594,6407.158247772055
202207,GAP-162-132,57.35919,-170.86098,"LLA(lat=57.35919000°, lon=-170.860980000°, alt=0.0)","UTM(147652.855921462993138, 6372566.6837860942, 0.0)",147.652855921463,6372.5666837860945
202207,GAP-162-133,57.01305,-170.77942,"LLA(lat=57.01305000°, lon=-170.779420000°, alt=0.0)","UTM(149278.237904177396558, 6333695.8334783074, 0.0)",149.2782379041774,6333.695833478308
202207,GAP-162-134,56.84227,-170.47992,"LLA(lat=56.84227000°, lon=-170.479920000°, alt=0.0)","UTM(165904.513840088970028, 6313220.0731150685, 0.0)",165.90451384008898,6313.220073115069
202207,GAP-162-135,56.67938,-170.729,"LLA(lat=56.67938000°, lon=-170.729000000°, alt=0.0)","UTM(149220.427358162705787, 6296370.8366795462, 0.0)",149.2204273581627,6296.370836679546
202207,GAP-162-136,56.34007,-170.063,"LLA(lat=56.34007000°, lon=-170.063000000°, alt=0.0)","UTM(187167.392288865929004, 6255446.1720225774, 0.0)",187.16739228886593,6255.446172022577
202207,GAP-162-137,56.37124,-169.46262,"LLA(lat=56.37124000°, lon=-169.462620000°, alt=0.0)","UTM(224457.818007889611181, 6256340.9473777218, 0.0)",224.4578180078896,6256.340947377722
202207,GAP-162-138,56.34102,-170.69195,"LLA(lat=56.34102000°, lon=-170.691950000°, alt=0.0)","UTM(148361.417180563614238, 6258592.8528562170, 0.0)",148.36141718056362,6258.592852856217
202207,GAP-162-139,56.65542,-171.34551,"LLA(lat=56.65542000°, lon=-171.345510000°, alt=0.0)","UTM(111283.732924278825521, 6297041.2519898983, 0.0)",111.28373292427882,6297.041251989898
202207,GAP-162-140,56.66231,-171.96244,"LLA(lat=56.66231000°, lon=-171.962440000°, alt=0.0)","UTM(73640.542719790420961, 6301482.0615656767, 0.0)",73.64054271979042,6301.482061565676
202207,GAP-162-141,56.9977,-172.04184,"LLA(lat=56.99770000°, lon=-172.041840000°, alt=0.0)","UTM(72636.439244653796777, 6339199.0159488451, 0.0)",72.6364392446538,6339.199015948845
202207,GAP-162-142,57.01261,-172.65308,"LLA(lat=57.01261000°, lon=-172.653080000°, alt=0.0)","UTM(35814.234073649742641, 6344854.8020638758, 0.0)",35.81423407364974,6344.8548020638755
202207,GAP-162-143,56.68481,-172.57165,"LLA(lat=56.68481000°, lon=-172.571650000°, alt=0.0)","UTM(36694.942397753184196, 6307943.3622149639, 0.0)",36.69494239775318,6307.943362214964
202207,GAP-162-144,57.0033,-173.24468,"LLA(lat=57.00330000°, lon=-173.244680000°, alt=0.0)","UTM(-95.264043986389879, 6348014.0142713618, 0.0)",-0.09526404398638988,6348.014014271362
202207,GAP-162-145,57.30181,-173.31599,"LLA(lat=57.30181000°, lon=-173.315990000°, alt=0.0)","UTM(-345.476484053127933, 6381624.4152972968, 0.0)",-0.3454764840531279,6381.624415297297
202207,GAP-162-146,57.33961,-172.81916,"LLA(lat=57.33961000°, lon=-172.819160000°, alt=0.0)","UTM(29950.817219831631519, 6382259.8195520127, 0.0)",29.95081721983163,6382.259819552013
202207,GAP-162-147,57.65951,-172.79431,"LLA(lat=57.65951000°, lon=-172.794310000°, alt=0.0)","UTM(35535.869508683506865, 6417559.9728289312, 0.0)",35.535869508683504,6417.559972828931
202207,GAP-162-148,58.66793,-172.37129,"LLA(lat=58.66793000°, lon=-172.371290000°, alt=0.0)","UTM(72975.614691107824910, 6526590.0328542171, 0.0)",72.97561469110782,6526.5900328542175
202207,GAP-162-149,58.98685,-172.42758,"LLA(lat=58.98685000°, lon=-172.427580000°, alt=0.0)","UTM(73668.617461734917015, 6562322.3382365480, 0.0)",73.66861746173491,6562.322338236548
202207,GAP-162-150,59.32145,-172.4992,"LLA(lat=59.32145000°, lon=-172.499200000°, alt=0.0)","UTM(73762.529725467495155, 6599889.0575966500, 0.0)",73.7625297254675,6599.88905759665
