"","survey","transect","interval","class","nasc","start_longitude","start_latitude","start_vessel_log","mean_bottom_depth","start_longitute"
"1",202207,2,20220603154935,"BT",0.177174,-161.5927282,56.0595136,261.006614,45.21,-161.5927282
"2",202207,2,20220603154935,"MIX1",9.576178,-161.5927282,56.0595136,261.006614,45.21,-161.5927282
"3",202207,2,20220603154935,"SS1",0.013739,-161.5927282,56.0595136,261.006614,45.21,-161.5927282
"4",202207,2,20220603155159,"BT",0.192077,-161.590456,56.0675844,261.502918,47.15,-161.590456
"5",202207,2,20220603155159,"MIX1",21.035866,-161.590456,56.0675844,261.502918,47.15,-161.590456
"6",202207,2,20220603155159,"SS1",0.252591,-161.590456,56.0675844,261.502918,47.15,-161.590456
"7",202207,2,20220603155423,"BT",0.252501,-161.5901359,56.0759913,262.006636,47.48,-161.5901359
"8",202207,2,20220603155423,"MIX1",25.276836,-161.5901359,56.0759913,262.006636,47.48,-161.5901359
"9",202207,2,20220603155423,"SS1",0.01307,-161.5901359,56.0759913,262.006636,47.48,-161.5901359
"10",202207,2,20220603155643,"BT",0.604314,-161.5895403,56.0842498,262.501332,48.16,-161.5895403
"11",202207,2,20220603155643,"MIX1",34.18664,-161.5895403,56.0842498,262.501332,48.16,-161.5895403
"12",202207,2,20220603155643,"SS1",0.10797,-161.5895403,56.0842498,262.501332,48.16,-161.5895403
"13",202207,2,20220603155904,"BT",14.290647,-161.588765,56.0925688,263.00005,49.45,-161.588765
"14",202207,2,20220603155904,"MIX1",45.363116,-161.588765,56.0925688,263.00005,49.45,-161.588765
"15",202207,2,20220603155904,"SS1",0.033132,-161.588765,56.0925688,263.00005,49.45,-161.588765
"16",202207,2,20220603160128,"BT",0.51631,-161.588055,56.1009962,263.505004,50.11,-161.588055
"17",202207,2,20220603160128,"MIX1",117.045962,-161.588055,56.1009962,263.505004,50.11,-161.588055
"18",202207,2,20220603160128,"SS1",0.015517,-161.588055,56.1009962,263.505004,50.11,-161.588055
"19",202207,2,20220603160350,"BT",3.183636,-161.5874791,56.1092832,264.004021,50.69,-161.5874791
"20",202207,2,20220603160350,"BUBBLES",2.450206,-161.5874791,56.1092832,264.004021,50.69,-161.5874791
"21",202207,2,20220603160350,"MIX1",126.792455,-161.5874791,56.1092832,264.004021,50.69,-161.5874791
"22",202207,2,20220603160350,"SS1",0,-161.5874791,56.1092832,264.004021,50.69,-161.5874791
"23",202207,2,20220603160613,"BT",0.11248,-161.5869194,56.1176328,264.504739,51.89,-161.5869194
"24",202207,2,20220603160613,"BUBBLES",0.543235,-161.5869194,56.1176328,264.504739,51.89,-161.5869194
"25",202207,2,20220603160613,"MIX1",134.948256,-161.5869194,56.1176328,264.504739,51.89,-161.5869194
"26",202207,2,20220603160835,"BT",3.962689,-161.5863911,56.1259002,265.002447,53.44,-161.5863911
"27",202207,2,20220603160835,"BUBBLES",9.003864,-161.5863911,56.1259002,265.002447,53.44,-161.5863911
"28",202207,2,20220603160835,"MIX1",166.500561,-161.5863911,56.1259002,265.002447,53.44,-161.5863911
"29",202207,2,20220603160835,"SS1",0,-161.5863911,56.1259002,265.002447,53.44,-161.5863911
"30",202207,2,20220603161059,"BT",0.176613,-161.5859182,56.1341925,265.501959,55.26,-161.5859182
"31",202207,2,20220603161059,"MIX1",143.216187,-161.5859182,56.1341925,265.501959,55.26,-161.5859182
"32",202207,2,20220603161059,"SS1",2.019616,-161.5859182,56.1341925,265.501959,55.26,-161.5859182
"33",202207,2,20220603161325,"BT",1.291779,-161.585404,56.1425767,266.004896,56.63,-161.585404
"34",202207,2,20220603161325,"MIX1",96.612405,-161.585404,56.1425767,266.004896,56.63,-161.585404
"35",202207,2,20220603161325,"SS1",1.181904,-161.585404,56.1425767,266.004896,56.63,-161.585404
"36",202207,2,20220603161547,"BT",1.975316,-161.5848669,56.1508365,266.501784,57.33,-161.5848669
"37",202207,2,20220603161547,"MIX1",81.831182,-161.5848669,56.1508365,266.501784,57.33,-161.5848669
"38",202207,2,20220603161547,"SS1",15.620256,-161.5848669,56.1508365,266.501784,57.33,-161.5848669
"39",202207,2,20220603161808,"BT",37.012971,-161.5842895,56.1591462,267.000947,56.52,-161.5842895
"40",202207,2,20220603161808,"MIX1",75.996002,-161.5842895,56.1591462,267.000947,56.52,-161.5842895
"41",202207,2,20220603161808,"SS1",28.242392,-161.5842895,56.1591462,267.000947,56.52,-161.5842895
"42",202207,2,20220603162030,"BT",98.150317,-161.5836764,56.1675387,267.505558,56.32,-161.5836764
"43",202207,2,20220603162030,"MIX1",101.543544,-161.5836764,56.1675387,267.505558,56.32,-161.5836764
"44",202207,2,20220603162030,"SS1",28.66038,-161.5836764,56.1675387,267.505558,56.32,-161.5836764
"45",202207,2,20220603162250,"BT",93.15087,-161.5831291,56.1757962,268.002465,57.23,-161.5831291
"46",202207,2,20220603162250,"MIX1",89.746514,-161.5831291,56.1757962,268.002465,57.23,-161.5831291
"47",202207,2,20220603162250,"SS1",116.842401,-161.5831291,56.1757962,268.002465,57.23,-161.5831291
"48",202207,2,20220603162512,"BT",192.644615,-161.5825852,56.1841678,268.506861,57.9,-161.5825852
"49",202207,2,20220603162512,"MIX1",24.977171,-161.5825852,56.1841678,268.506861,57.9,-161.5825852
"50",202207,2,20220603162512,"SS1",79.750113,-161.5825852,56.1841678,268.506861,57.9,-161.5825852
"51",202207,2,20220603162732,"BT",177.352637,-161.5820973,56.1924442,269.003929,59.29,-161.5820973
"52",202207,2,20220603162732,"MIX1",23.128948,-161.5820973,56.1924442,269.003929,59.29,-161.5820973
"53",202207,2,20220603162732,"SS1",70.1161,-161.5820973,56.1924442,269.003929,59.29,-161.5820973
"54",202207,2,20220603162951,"BT",66.359654,-161.5816668,56.200724,269.50126,60.43,-161.5816668
"55",202207,2,20220603162951,"MIX1",31.117516,-161.5816668,56.200724,269.50126,60.43,-161.5816668
"56",202207,2,20220603162951,"SS1",60.896754,-161.5816668,56.200724,269.50126,60.43,-161.5816668
"57",202207,2,20220603163210,"BT",76.881124,-161.5812,56.2090536,270.002107,60.32,-161.5812
"58",202207,2,20220603163210,"MIX1",36.1537,-161.5812,56.2090536,270.002107,60.32,-161.5812
"59",202207,2,20220603163210,"SS1",77.69954,-161.5812,56.2090536,270.002107,60.32,-161.5812
"60",202207,2,20220603163430,"BT",102.261147,-161.5804952,56.2173795,270.503324,60.81,-161.5804952
"61",202207,2,20220603163430,"MIX1",67.653088,-161.5804952,56.2173795,270.503324,60.81,-161.5804952
"62",202207,2,20220603163430,"SS1",80.678704,-161.5804952,56.2173795,270.503324,60.81,-161.5804952
"63",202207,2,20220603163650,"BT",76.662303,-161.5797754,56.2256704,271.001551,61.46,-161.5797754
"64",202207,2,20220603163650,"MIX1",153.899461,-161.5797754,56.2256704,271.001551,61.46,-161.5797754
"65",202207,2,20220603163650,"SS1",16.566359,-161.5797754,56.2256704,271.001551,61.46,-161.5797754
"66",202207,2,20220603163912,"BT",116.941105,-161.5790119,56.2340454,271.505912,62.61,-161.5790119
"67",202207,2,20220603163912,"MIX1",213.486624,-161.5790119,56.2340454,271.505912,62.61,-161.5790119
"68",202207,2,20220603163912,"SS1",158.533069,-161.5790119,56.2340454,271.505912,62.61,-161.5790119
"69",202207,2,20220603164132,"BT",194.87726,-161.5782445,56.2423096,272.001702,62.25,-161.5782445
"70",202207,2,20220603164132,"MIX1",274.782273,-161.5782445,56.2423096,272.001702,62.25,-161.5782445
"71",202207,2,20220603164132,"SS1",97.512501,-161.5782445,56.2423096,272.001702,62.25,-161.5782445
"72",202207,2,20220603164353,"BT",177.527339,-161.5775219,56.2506722,272.502696,62.18,-161.5775219
"73",202207,2,20220603164353,"MIX1",487.405389,-161.5775219,56.2506722,272.502696,62.18,-161.5775219
"74",202207,2,20220603164353,"SS1",37.747202,-161.5775219,56.2506722,272.502696,62.18,-161.5775219
"75",202207,2,20220603164613,"BT",112.769879,-161.5768308,56.2589574,273.000027,62.88,-161.5768308
"76",202207,2,20220603164613,"MIX1",93.518147,-161.5768308,56.2589574,273.000027,62.88,-161.5768308
"77",202207,2,20220603164613,"SS1",175.755605,-161.5768308,56.2589574,273.000027,62.88,-161.5768308
"78",202207,2,20220603164834,"BT",239.353294,-161.5762478,56.2673152,273.500906,62.88,-161.5762478
"79",202207,2,20220603164834,"MIX1",27.89695,-161.5762478,56.2673152,273.500906,62.88,-161.5762478
"80",202207,2,20220603164834,"SS1",161.934893,-161.5762478,56.2673152,273.500906,62.88,-161.5762478
"81",202207,2,20220603165054,"BT",294.451191,-161.5756528,56.2756442,274.001077,63.34,-161.5756528
"82",202207,2,20220603165054,"MIX1",7.009301,-161.5756528,56.2756442,274.001077,63.34,-161.5756528
"83",202207,2,20220603165054,"SS1",213.534914,-161.5756528,56.2756442,274.001077,63.34,-161.5756528
"84",202207,2,20220603165315,"BT",281.943508,-161.5750998,56.2840411,274.506304,63.58,-161.5750998
"85",202207,2,20220603165315,"MIX1",28.385866,-161.5750998,56.2840411,274.506304,63.58,-161.5750998
"86",202207,2,20220603165315,"SS1",183.613739,-161.5750998,56.2840411,274.506304,63.58,-161.5750998
"87",202207,2,20220603165533,"BT",120.239715,-161.5746082,56.2922875,275.000289,63.71,-161.5746082
"88",202207,2,20220603165533,"MIX1",14.526826,-161.5746082,56.2922875,275.000289,63.71,-161.5746082
"89",202207,2,20220603165533,"SS1",25.267606,-161.5746082,56.2922875,275.000289,63.71,-161.5746082
"90",202207,2,20220603165754,"BT",156.511062,-161.5741032,56.3006733,275.503826,64.03,-161.5741032
"91",202207,2,20220603165754,"MIX1",25.556943,-161.5741032,56.3006733,275.503826,64.03,-161.5741032
"92",202207,2,20220603165754,"SS1",100.898311,-161.5741032,56.3006733,275.503826,64.03,-161.5741032
"93",202207,2,20220603170013,"BT",113.4619,-161.5734914,56.308949,276.000854,64.02,-161.5734914
"94",202207,2,20220603170013,"MIX1",54.583344,-161.5734914,56.308949,276.000854,64.02,-161.5734914
"95",202207,2,20220603170013,"SS1",118.247081,-161.5734914,56.308949,276.000854,64.02,-161.5734914
