transect,class,x,y,lon,lat,log,nasc
8,BT,490.0,6320.0,-165.1990142181818,57.025579854545455,790.5021314545454,36.67845490909091
8,BT,490.0,6310.0,-165.19710560909087,56.93400573636364,796.0022967272727,76.38161227272728
8,BT,490.0,6300.0,-165.1927199909091,56.842500654545454,801.5012786363637,47.33652345454547
8,BT,490.0,6290.0,-165.19030261818182,56.75090720909091,807.0022162727273,30.405617181818183
8,BT,490.0,6280.0,-165.18908,56.66343279,812.2515103,29.500528000000003
8,BT,490.0,6270.0,-165.18554485454544,56.57594072727272,817.5018840909091,6.360443363636364
8,BT,490.0,6260.0,-165.18306940909093,56.484330063636364,823.0021733636364,6.130675272727273
8,BT,490.0,6250.0,-165.18038182727273,56.392791918181814,828.5017641818183,9.851057272727273
8,BT,490.0,6240.0,-165.17775667,56.305349209999996,833.7524328,10.0980596
8,BT,490.0,6230.0,-165.17520587272728,56.217834636363634,839.001852909091,2.7824297272727274
8,BT,490.0,6220.0,-165.17264842727275,56.12618574545454,844.5015267272727,5.338991909090909
8,BT,490.0,6210.0,-165.17000373636367,56.03454133636364,850.0017818181819,9.741651000000001
8,BT,490.0,6200.0,-165.1674188,55.94297783636363,855.5015530909092,9.174667545454547
8,BT,490.0,6190.0,-165.16581461818186,55.85926305454545,915.0931724545454,41.48123281818182
8,BT,490.0,6180.0,-165.1622564181818,55.768411436363635,926.0022016363637,74.39502472727273
8,BT,490.0,6170.0,-165.1576476909091,55.67679188181818,931.5026764545455,26.021376272727274
8,BT,490.0,6160.0,-165.15810705454544,55.58531563636364,937.0030001818184,25.25360618181818
8,BT,490.0,6150.0,-165.1559215727273,55.49382258181818,942.5014286363636,25.28787545454546
8,BT,490.0,6140.0,-165.15170724,55.40640102,947.7525803999999,34.088750399999995
8,BT,490.0,6130.0,-165.15050913636364,55.31903322727273,953.0022105454544,49.639500636363636
8,BT,490.0,6120.0,-165.1476720090909,55.22745433636364,958.5030343636364,31.408231636363634
8,BT,490.0,6110.0,-165.14397000000002,55.13599291818181,964.0014980909092,40.25706036363636
8,BT,490.0,6100.0,-165.14279909090908,55.04482041818182,969.5015875454544,77.0291450909091
8,BT,490.0,6090.0,-165.13904051818184,54.959323872727275,985.1836913636363,100.3716970909091
8,BT,490.0,6080.0,-165.13717543636363,54.869953327272725,994.5014940909092,111.39364681818182
8,BT,490.0,6070.0,-165.13434930909094,54.77837260909091,1000.0015476363637,132.51195954545454
8,BT,490.0,6060.0,-165.13193043636363,54.686736736363635,1005.502584818182,456.1046223636364
8,BT,490.0,6050.0,-165.12984830000002,54.59508866363637,1011.0009179090907,546.9992983636364
8,BT,490.0,6040.0,-165.12813185,54.50754061,1016.2515821,44.4418724
8,BT,490.0,6030.0,-165.12470030833336,54.41689035000001,1045.7521945833334,88.21968783333334
8,BT,490.0,6020.0,-165.12173504,54.327802000000005,1123.2532719999997,53.935194
8,BT,490.0,6010.0,-165.120163325,54.269510175,1126.752223,105.48836675000001
10,BT,420.0,5990.0,-166.2706614,54.096185,1185.000231,0.24476
10,BT,420.0,6000.0,-166.27106641999998,54.141937129999995,1187.7518836999998,13.8035675
10,BT,420.0,6010.0,-166.27595948181818,54.22923410909091,1193.0026599999999,13.666991727272727
10,BT,420.0,6020.0,-166.280511,54.320769754545466,1198.5030787272726,12.45546890909091
10,BT,420.0,6030.0,-166.28480880000004,54.41234562727272,1204.0044837272728,3.0949150000000003
10,BT,420.0,6040.0,-166.28963995454546,54.503889454545465,1209.5045116363638,0.7151806363636364
10,BT,420.0,6050.0,-166.29503832727275,54.59236013636364,1217.9135142727273,1.7497705454545454
10,BT,420.0,6060.0,-166.3004755,54.68276363636364,1224.5037750909091,12.165975727272729
10,BT,420.0,6070.0,-166.30519151818183,54.77375531818181,1232.7301654545454,3.4058503636363637
10,BT,420.0,6080.0,-166.30976773333336,54.857176191666674,1262.8779025833335,6.841551249999999
10,BT,420.0,6090.0,-166.31454724545455,54.94790371818181,1272.5024843636363,8.949871636363637
10,BT,420.0,6100.0,-166.31815887272725,55.039528790909095,1278.0021461818183,3.560305
10,BT,420.0,6110.0,-166.32467690000001,55.13107407272727,1283.5024563636364,3.335812090909091
10,BT,420.0,6120.0,-166.32905873,55.218589400000006,1288.7521814000004,1.1678941
10,BT,420.0,6130.0,-166.33547769999998,55.30616658181818,1294.0032885454546,13.200298272727274
10,BT,420.0,6140.0,-166.33861912727272,55.39778452727273,1299.5014156363638,1.0870556363636366
10,BT,420.0,6150.0,-166.34324057272727,55.48931868181818,1305.0037182727274,2.4770260000000004
10,BT,420.0,6160.0,-166.3468497,55.54333545,1308.2511195000002,0.0493275
10,BT,410.0,6160.0,-166.35080468888887,55.58906607777778,1311.0021091111112,2.485681444444445
10,BT,410.0,6170.0,-166.35499177000003,55.668025469999996,1315.7527553000002,0.39794159999999995
10,BT,410.0,6180.0,-166.35850670909093,55.755333799999995,1321.0017769999997,0.6356924545454545
10,BT,410.0,6190.0,-166.36395241818184,55.846798109090905,1326.5026086363634,14.717262636363635
10,BT,410.0,6200.0,-166.3703237727273,55.93825894545455,1332.0021927272726,4.687573181818181
10,BT,410.0,6210.0,-166.37366419999998,56.029862063636365,1337.5010316363637,3.3705700909090908
10,BT,410.0,6220.0,-166.37836747,56.117393060000005,1342.7531588999998,3.4136072
10,BT,410.0,6230.0,-166.38369171818184,56.20486459090909,1348.0025262727272,25.260125636363636
10,BT,410.0,6240.0,-166.38901682500003,56.290561191666676,1363.7523600833335,38.05794983333334
10,BT,410.0,6250.0,-166.39449788181818,56.38384107272727,1371.502981818182,10.589747545454546
10,BT,410.0,6260.0,-166.40029476363634,56.4751072,1377.0027843636362,13.900138909090908
10,BT,410.0,6270.0,-166.40454059090914,56.56657658181818,1382.5019562727273,17.87713954545455
10,BT,410.0,6280.0,-166.41031216666667,56.65327713333334,1399.5020015833334,4.864902
10,BT,410.0,6290.0,-166.41501050909093,56.747126063636365,1407.5012336363636,3.8353856363636356
10,BT,410.0,6300.0,-166.42045340909092,56.83880066363636,1413.0019318181817,5.568179909090909
10,BT,410.0,6310.0,-166.42511881,56.92623345,1418.2514390000001,16.6746637
10,BT,410.0,6320.0,-166.43045400909088,57.01345450909091,1423.5033337272728,9.705533909090908
10,BT,410.0,6330.0,-166.4354188727273,57.103376236363644,1439.637766,23.056872363636366
10,BT,410.0,6340.0,-166.43976810909092,57.19383970909091,1454.0016634545455,23.719316727272727
10,BT,410.0,6350.0,-166.4460271,57.285460190909085,1459.5016927272727,27.47669354545454
10,BT,410.0,6360.0,-166.45121662727274,57.37702601818182,1465.001826818182,88.25386772727273
10,BT,410.0,6370.0,-166.45625272,57.464506719999996,1470.2515022,256.32640449999997
10,BT,410.0,6380.0,-166.46152424545457,57.55209300909091,1475.5018007272727,225.00317109090904
10,BT,410.0,6390.0,-166.46796038181816,57.643839636363644,1481.0016087272727,143.6897181818182
10,BT,410.0,6400.0,-166.47125786666666,57.70224626666667,1484.5025846666667,141.861712
12,BT,340.0,6450.0,-167.7814454,58.15897122,1538.275288,64.2268076
12,BT,340.0,6440.0,-167.77343093636364,58.072279109090914,1543.5014959090906,90.62963145454546
12,BT,340.0,6430.0,-167.7634998272727,57.98083903636363,1549.0022486363634,261.55606263636366
12,BT,340.0,6420.0,-167.75574766363633,57.88922151818181,1554.5017962727272,438.35032990909093
12,BT,340.0,6410.0,-167.74729141,57.801832369999985,1559.7524142999998,68.7045235
12,BT,340.0,6400.0,-167.73868232727273,57.71465468181818,1565.0013500909088,24.408278090909093
12,BT,340.0,6390.0,-167.73114874545456,57.62355306363638,1570.5022217272729,12.951630909090909
12,BT,340.0,6380.0,-167.72223493636366,57.5325263,1576.0015624545456,38.800950818181825
12,BT,340.0,6370.0,-167.71331282727274,57.44121278181817,1581.5027204545456,25.96061045454546
12,BT,340.0,6360.0,-167.70555126,57.35398818000001,1586.7513954,27.760003599999997
12,BT,340.0,6350.0,-167.69753575454544,57.266668436363645,1592.0021722727272,22.69420218181818
12,BT,340.0,6340.0,-167.68874631666668,57.17425825833333,1603.5018835833332,85.309748
12,BT,340.0,6330.0,-167.6802726,57.081646536363635,1615.002286,170.98080127272726
12,BT,340.0,6320.0,-167.67223222,56.99421796,1620.2527996,230.55993940000002
12,BT,340.0,6310.0,-167.66446119090907,56.90689570909091,1625.5007081818183,53.438351636363635
12,BT,340.0,6300.0,-167.65538717272727,56.81554400909091,1631.0020832727275,32.22875127272727
12,BT,340.0,6290.0,-167.64776020000002,56.7255582,1675.9561097272724,15.828763818181818
12,BT,340.0,6280.0,-167.6390427545455,56.634862863636364,1704.0033026363635,3.5037302727272728
12,BT,340.0,6270.0,-167.63022566363637,56.54338073636364,1709.502394181818,9.152883727272727
12,BT,340.0,6260.0,-167.62252744,56.45594287,1714.7540674,10.501442299999999
12,BT,340.0,6250.0,-167.61455774545453,56.368660527272716,1720.0026695454544,2.3133542727272722
12,BT,340.0,6240.0,-167.60663381818182,56.277319036363636,1725.5031127272728,3.676781
12,BT,340.0,6230.0,-167.59921236363635,56.18589544545454,1731.003122181818,5.6898289090909095
12,BT,340.0,6220.0,-167.5898852,56.094731290909095,1737.866293,0.25020309090909093
12,BT,340.0,6210.0,-167.58258012499996,56.01049446666667,1755.5027345,0.53389575
12,BT,340.0,6200.0,-167.57472356363635,55.91526143636363,1762.503291,1.0438284545454544
12,BT,340.0,6190.0,-167.56714229999997,55.82811022999999,1767.75317,1.8678997000000002
12,BT,340.0,6180.0,-167.5596711090909,55.740948945454555,1773.0025146363637,0.2032892727272727
12,BT,340.0,6170.0,-167.550513,55.64953808181818,1778.5026769090912,0.2062724545454545
12,BT,340.0,6160.0,-167.54259869090907,55.55809582727273,1784.0021954545452,0.1876682727272727
12,BT,340.0,6150.0,-167.53454661818182,55.46665285454546,1789.502369,0.14120018181818184
12,BT,340.0,6140.0,-167.52716194000004,55.37932622000001,1794.7519244,0.525822
12,BT,340.0,6130.0,-167.51904530000002,55.291949136363634,1800.0028309090908,0.9201709090909092
12,BT,340.0,6120.0,-167.51099768181817,55.20037469090909,1805.5029762727272,6.420973909090909
12,BT,340.0,6110.0,-167.5032100818182,55.10878033636364,1811.0026808181822,14.464962272727274
12,BT,340.0,6100.0,-167.49546668,55.021520429999995,1816.2527662000005,3.1645576
12,BT,340.0,6090.0,-167.48852317272727,54.93429309090909,1821.503608,0.22317054545454545
12,BT,340.0,6080.0,-167.48310943333334,54.8760724,1825.0053086666667,0.11497066666666667
14,BT,260.0,6160.0,-168.7438832,55.5671064,1889.50027,3.710763
14,BT,260.0,6170.0,-168.750044675,55.62059155833334,1892.8368075833332,8.2236535
14,BT,260.0,6180.0,-168.75983046363638,55.70953276363637,1899.5017646363633,42.16666354545455
14,BT,260.0,6190.0,-168.769923375,55.79609801666666,1922.2534496666667,82.14847866666666
14,BT,260.0,6200.0,-168.7788644818182,55.8871783,1936.502430090909,9.624904727272728
14,BT,260.0,6210.0,-168.79117326666668,55.980288599999994,1954.92091375,2.1701302499999997
14,BT,260.0,6220.0,-168.80126489000003,56.06683319,1985.7568711,1.8462375000000002
14,BT,260.0,6230.0,-168.81082852727272,56.154040563636364,1991.0042865454548,16.36941718181818
14,BT,260.0,6240.0,-168.8216251,56.24535985454545,1996.502089,6.069011636363637
14,BT,260.0,6250.0,-168.83198609999997,56.33557350909091,2010.003300727273,16.251113727272728
14,BT,260.0,6260.0,-168.84240986363633,56.42664160909089,2018.5025730000002,42.942479
14,BT,260.0,6270.0,-168.85282729,56.51400794999999,2023.7525618000004,217.38251149999996
14,BT,260.0,6280.0,-168.8629124909091,56.60116818181818,2029.0028919090907,21.154996090909094
14,BT,260.0,6290.0,-168.87344054545454,56.69232843636364,2034.5024455454543,10.02598209090909
14,BT,260.0,6300.0,-168.88438913636364,56.78374139999999,2040.002840363636,60.47779045454545
14,BT,260.0,6310.0,-168.89619320833336,56.873841358333344,2074.6271685,27.813019999999995
14,BT,260.0,6320.0,-168.90796988181816,56.96477778181818,2101.001980181818,39.65795
14,BT,260.0,6330.0,-168.91659882,57.05208949,2106.2518555,149.23050469999998
14,BT,260.0,6340.0,-168.92520524545455,57.13937392727273,2111.5014293636364,82.40535309090909
14,BT,260.0,6350.0,-168.9371755,57.23078934545455,2117.002226909091,10.291842818181818
14,BT,260.0,6360.0,-168.94889311818181,57.32204146363638,2122.5021129090906,14.55402709090909
14,BT,260.0,6370.0,-168.95847333636365,57.41344998181818,2128.002111,9.375448636363636
14,BT,260.0,6380.0,-168.96733995000002,57.500671090000004,2133.25251,7.5544929
14,BT,260.0,6390.0,-168.9793922272727,57.587818727272726,2138.5019760909095,3.4091561818181817
14,BT,260.0,6400.0,-168.99000964545453,57.679115972727274,2144.002159181818,3.998166090909091
14,BT,260.0,6410.0,-169.00043186363635,57.7701802,2149.5021493636364,4.536369636363636
14,BT,260.0,6420.0,-169.0102324083333,57.857164875,2156.7569795833333,5.822586916666666
14,BT,260.0,6430.0,-169.02136292727275,57.94978621818181,2163.0016485454544,3.31302709090909
14,BT,260.0,6440.0,-169.03324856,58.036943169999994,2168.2520895000002,6.643028800000001
14,BT,260.0,6450.0,-169.04406617272727,58.124101072727285,2173.501204545454,6.36634609090909
14,BT,260.0,6460.0,-169.05521081818182,58.2154488818182,2179.0024980909093,11.822504272727274
14,BT,260.0,6470.0,-169.06537769090912,58.306692445454544,2184.5022201818183,25.41292909090909
14,BT,260.0,6480.0,-169.0722873,58.356414,2187.501653,52.728994
16,BT,190.0,6660.0,-170.61105306363638,59.95855242727273,2435.0022334545456,13.31002509090909
16,BT,190.0,6650.0,-170.59612882727276,59.86734245454545,2440.5020865454544,34.61008318181818
16,BT,190.0,6640.0,-170.58083316666668,59.77415746666666,2446.8764272500007,22.251426083333328
16,BT,190.0,6630.0,-170.56709636,59.68937691,2454.2509848,23.651148
16,BT,190.0,6620.0,-170.55298057272728,59.60206999090908,2459.5018577272726,23.908563727272725
16,BT,190.0,6610.0,-170.5380685,59.51065402727272,2465.001537818182,14.302271636363635
16,BT,190.0,6600.0,-170.52329094545453,59.41955818181818,2470.502087,21.094838363636367
16,BT,190.0,6590.0,-170.50935676,59.33273706,2475.751899,13.165282999999999
16,BT,190.0,6580.0,-170.49511513636364,59.245598572727275,2481.002203909091,1.8787852727272727
16,BT,190.0,6570.0,-170.48050883636367,59.15430117272728,2486.501995090909,3.8921443636363637
16,BT,190.0,6560.0,-170.46553845,59.06287064166667,2502.043672666667,4.480877249999999
16,BT,190.0,6550.0,-170.4515647,58.97283282727272,2521.502151545454,16.720393454545455
16,BT,190.0,6540.0,-170.43776416999998,58.885657200000004,2526.7517555,11.430855699999999
16,BT,190.0,6530.0,-170.4238069181818,58.79852861818183,2532.0013037272724,17.06622572727273
16,BT,190.0,6520.0,-170.4092316090909,58.70708636363636,2537.5016365454544,12.130613818181816
16,BT,190.0,6510.0,-170.3953640818182,58.615577099999996,2543.0013392727274,9.64211890909091
16,BT,190.0,6500.0,-170.38052924166666,58.525030225,2549.2583185,2.0855599166666665
16,BT,190.0,6490.0,-170.36696639090906,58.43994660909091,2556.001884818182,2.5925013636363636
16,BT,190.0,6480.0,-170.35474513636362,58.34881667272726,2561.5012203636365,2.7238931818181817
16,BT,190.0,6470.0,-170.33905194545454,58.25789579090909,2567.002235090909,2.368335181818182
16,BT,190.0,6460.0,-170.3245525909091,58.16685907272727,2572.5017097272726,1.4447158181818183
16,BT,190.0,6450.0,-170.31212193999997,58.07978707000001,2577.7518382000007,1.3083872
16,BT,190.0,6440.0,-170.2984822090909,57.99273108181819,2583.0017885454545,2.5046723636363635
16,BT,190.0,6430.0,-170.28339685454546,57.90154959090909,2588.5024429090913,3.6015997272727276
16,BT,190.0,6420.0,-170.2703942181818,57.810328000000005,2594.001558818182,2.0491664545454538
16,BT,190.0,6410.0,-170.2575176,57.723294020000004,2599.2513609000002,6.418480500000001
16,BT,190.0,6400.0,-170.2428143454545,57.636338127272715,2604.501537181818,9.015317181818183
16,BT,190.0,6390.0,-170.22852947272725,57.54510316363635,2610.002106818182,44.945824181818175
16,BT,190.0,6380.0,-170.21532457272727,57.45389415454545,2615.501830181818,74.18738781818183
16,BT,190.0,6370.0,-170.2030645111111,57.371005811111104,2620.5016124444446,27.740001222222222
16,BT,190.0,6340.0,-170.1523059,57.06067485,2665.250861,15.9674555
16,BT,190.0,6330.0,-170.1453365727273,57.00676417272727,2668.5013401818183,14.839765272727275
16,BT,190.0,6320.0,-170.13049582727274,56.91548209999999,2674.0024396363638,29.85100227272727
16,BT,190.0,6310.0,-170.1171933,56.8282563,2679.2524255999997,22.058451499999997
16,BT,190.0,6300.0,-170.10326696363634,56.74097305454545,2684.5023888181818,6.736166727272728
16,BT,190.0,6290.0,-170.08897330909087,56.64966313636364,2690.001729909091,17.36650863636364
16,BT,190.0,6280.0,-170.07483936363636,56.55854239999999,2695.501547272727,23.068548454545457
16,BT,190.0,6270.0,-170.06035242,56.47174090000001,2700.7511577,6.9609482
16,BT,190.0,6260.0,-170.04717765454544,56.38450405454545,2706.002581090909,6.927570363636363
16,BT,190.0,6250.0,-170.0333617166667,56.29167476666667,2720.918544083333,5.887210083333333
16,BT,190.0,6240.0,-170.0185662818182,56.20162016363636,2745.0017003636367,45.987103363636365
16,BT,190.0,6230.0,-170.00419115454545,56.11034762727274,2750.5017960909095,56.872915272727276
16,BT,190.0,6220.0,-169.9909001727273,56.02432347272727,2767.1379101818184,115.83077209090912
16,BT,190.0,6210.0,-169.98190033333333,55.96945256666667,2777.002281333333,2.5368666666666666
18,BT,110.0,6250.0,-171.23861111000002,56.23737427,3218.2547207000002,48.2435767
18,BT,110.0,6260.0,-171.2537487818182,56.32435865454545,3223.5034790909094,12.774441454545451
18,BT,110.0,6270.0,-171.26983874545454,56.4154151090909,3229.002234545455,31.531179090909088
18,BT,110.0,6280.0,-171.2858939090909,56.50655300000001,3234.501987,20.75058918181818
18,BT,110.0,6290.0,-171.30195173636363,56.59755490909092,3240.0012886363634,15.745114181818183
18,BT,110.0,6300.0,-171.31758898181818,56.68596104545455,3248.366195181818,77.21404036363637
18,BT,110.0,6310.0,-171.33291877272725,56.770850809090916,3261.5027540909086,29.92931318181818
18,BT,110.0,6320.0,-171.34891414545453,56.86205445454546,3267.002797818182,46.72459409090909
18,BT,110.0,6330.0,-171.36495718333333,56.95289184166666,3273.501657833333,34.55208566666667
18,BT,110.0,6340.0,-171.38074322999998,57.03961296999999,3279.7528225999995,26.613005799999996
18,BT,110.0,6350.0,-171.39641481818182,57.12670397272728,3285.0029827272733,40.42720836363637
18,BT,110.0,6360.0,-171.4127464181818,57.21793171818181,3290.5026229090913,34.88629363636364
18,BT,110.0,6370.0,-171.4291172272727,57.30901050909092,3296.001683545455,96.41574418181818
18,BT,110.0,6380.0,-171.4453341818182,57.39997841818181,3301.5034964545457,26.87985954545455
18,BT,110.0,6390.0,-171.46107059,57.486977460000006,3306.7526337000004,27.833552000000005
18,BT,110.0,6400.0,-171.47723724545457,57.574068818181814,3312.003631454546,22.624766909090905
18,BT,110.0,6410.0,-171.49382340909094,57.665085536363634,3317.5024930000004,40.111703999999996
18,BT,110.0,6420.0,-171.51063379090908,57.75602850909092,3323.0026676363636,57.60349618181818
18,BT,110.0,6430.0,-171.52621415454547,57.84154395454546,3348.547144272727,92.99732972727271
18,BT,110.0,6440.0,-171.54234909090908,57.93149300909091,3358.501887090909,35.54538627272728
18,BT,110.0,6450.0,-171.55895072727273,58.022656881818186,3364.002333727273,30.097663454545454
18,BT,110.0,6460.0,-171.5759261909091,58.11370652727273,3369.503421,18.65746472727273
18,BT,110.0,6470.0,-171.59180375,58.20053375000001,3374.7525025000004,18.6089003
18,BT,110.0,6480.0,-171.6078933,58.28766594545455,3380.0027096363633,5.031277636363637
18,BT,110.0,6490.0,-171.6249067545455,58.37893925454546,3385.5039983636366,13.98341990909091
18,BT,110.0,6500.0,-171.64170503636362,58.470010590909084,3391.0027285454544,9.025153727272729
18,BT,110.0,6510.0,-171.65790909,58.55689543,3396.2519868000004,11.7129783
18,BT,110.0,6520.0,-171.67473960909092,58.643654990909106,3401.502565,12.141433545454548
18,BT,110.0,6530.0,-171.6903244909091,58.734340181818176,3407.0027720000003,15.871394363636364
18,BT,110.0,6540.0,-171.70751104545454,58.82500239090909,3412.5028351818178,47.075798090909096
18,BT,110.0,6550.0,-171.72477890000002,58.91595262727274,3418.001537181818,67.956158
18,BT,110.0,6560.0,-171.74141071,59.00287992000001,3423.2523514,118.38429260000001
18,BT,110.0,6570.0,-171.7583354090909,59.08985172727272,3428.5030771818183,65.25410463636364
18,BT,110.0,6580.0,-171.77532990833333,59.17920386666666,3439.9182579166663,47.59549666666666
18,BT,110.0,6590.0,-171.7929091,59.27150766363638,3448.5024025454545,6.938120818181819
18,BT,110.0,6600.0,-171.81011907272725,59.36271507272727,3454.0022685454546,12.93923809090909
18,BT,110.0,6610.0,-171.82686853,59.44957489000001,3459.2527803999997,16.7277037
18,BT,110.0,6620.0,-171.84330721818182,59.53629499090909,3464.5026119999998,22.20197118181818
18,BT,110.0,6630.0,-171.8609160909091,59.627276954545444,3470.001717181818,24.486973545454546
18,BT,110.0,6640.0,-171.87861968181818,59.7184628,3475.5020566363632,12.74080909090909
18,BT,110.0,6650.0,-171.89562618,59.80554094,3480.7532835000006,23.7348044
18,BT,110.0,6660.0,-171.91232410909086,59.89256574545454,3486.002857363637,12.000527000000003
18,BT,110.0,6670.0,-171.9268190125,59.97110185000001,3490.752946875,12.742368250000002
20,BT,40.0,6800.0,-173.50797754545454,61.062932299999986,3579.0016876363643,2.4463966363636365
20,BT,40.0,6790.0,-173.49171422,60.97628895999999,3584.2510004999995,7.497410599999999
20,BT,40.0,6780.0,-173.4685381818182,60.8897962090909,3589.5022699090914,17.01073372727273
20,BT,40.0,6770.0,-173.44862034545454,60.79902446363636,3595.002691,16.376507454545454
20,BT,40.0,6760.0,-173.42654201818178,60.70855124545455,3600.501488181818,6.049296363636364
20,BT,40.0,6750.0,-173.4059032454545,60.618063809090906,3606.0018686363637,10.434995363636363
20,BT,40.0,6740.0,-173.38522011,60.53162218,3611.2516548,13.437084899999999
20,BT,40.0,6730.0,-173.3663100272727,60.44482940909091,3616.5016570000007,2.009137181818182
