Column1,survey,vessel,event_id,latitude,longitude
196,200901,89,8,57.6766,-160.2746
197,200901,89,9,57.33077,-160.3214
198,200901,89,10,57.01127,-160.3187
199,200901,89,12,56.33564,-161.0296
200,200901,89,13,56.33291,-161.59891
201,200901,89,14,56.66507,-161.6028
202,200901,89,15,56.98444,-161.5764
203,200901,89,16,57.31972,-161.5477
204,200901,89,17,57.66341,-161.4944
205,200901,89,18,57.98702,-161.47591
206,200901,89,19,58.00195,-162.10761
207,200901,89,20,58.3277,-162.70261
208,200901,89,21,58.02238,-162.7522
209,200901,89,22,57.67922,-162.74879
210,200901,89,23,57.3477,-162.7683
211,200901,89,24,57.01726,-162.8042
212,200901,89,25,56.68972,-162.79581
213,200901,89,26,55.67551,-162.8062
214,200901,89,27,55.67636,-163.4057
215,200901,89,28,55.34574,-163.3933
216,200901,89,29,55.32518,-164.0352
217,200901,89,30,55.01582,-164.5976
218,200901,89,31,55.32846,-164.5703
219,200901,89,32,55.63505,-164.58321
220,200901,89,33,55.69225,-164.0126
221,200901,89,34,55.98878,-164.0396
222,200901,89,35,57.00035,-164.0303
223,200901,89,36,57.32788,-164.0162
224,200901,89,37,57.65004,-164.007
225,200901,89,38,57.98601,-164.0388
226,200901,89,39,58.30596,-164.032
227,200901,89,40,58.67727,-163.9684
228,200901,89,41,58.67028,-164.621
229,200901,89,42,58.98425,-164.653
230,200901,89,43,58.99655,-165.2968
231,200901,89,44,59.31584,-165.3205
232,200901,89,45,58.67899,-165.3185
233,200901,89,46,58.34779,-165.2961
234,200901,89,47,58.01421,-165.2518
235,200901,89,48,57.67239,-165.25681
236,200901,89,49,57.35089,-165.239
237,200901,89,50,56.00357,-164.59689
238,200901,89,51,55.99698,-165.14011
239,200901,89,52,55.66082,-165.183
240,200901,89,53,55.3325,-165.1731
241,200901,89,54,55.00525,-165.1514
242,200901,89,55,55.6652,-165.8017
243,200901,89,56,55.98445,-165.7863
244,200901,89,57,56.32593,-165.8116
245,200901,89,58,56.33547,-166.3757
246,200901,89,59,56.65361,-166.44479
247,200901,89,60,57.65619,-166.5114
248,200901,89,61,57.99022,-166.5302
249,200901,89,62,58.32038,-166.55659
250,200901,89,63,58.65499,-166.5611
251,200901,89,64,58.98611,-166.57401
252,200901,89,65,58.33772,-167.8362
253,200901,89,66,58.00494,-167.80949
254,200901,89,67,57.68399,-167.7812
255,200901,89,68,57.34679,-167.75549
256,200901,89,69,56.01266,-166.3985
257,200901,89,70,55.68624,-166.3972
258,200901,89,71,55.34632,-165.79359
259,200901,89,72,54.97957,-166.3364
260,200901,89,73,54.99018,-166.92889
261,200901,89,74,55.33194,-166.96831
262,200901,89,75,55.34435,-167.5498
263,200901,89,76,55.65928,-167.5865
264,200901,89,77,56.00244,-167.60539
265,200901,89,78,56.33301,-167.65939
266,200901,89,79,56.65935,-167.6761
267,200901,89,80,56.99063,-167.6994
268,200901,89,81,58.65594,-167.8654
269,200901,89,82,58.64617,-167.2169
270,200901,89,83,58.98351,-167.24381
271,200901,89,84,59.31599,-167.28169
272,200901,89,85,59.34416,-166.627
273,200901,89,86,59.3192,-165.93201
274,200901,89,87,59.64108,-165.9321
275,200901,89,88,59.66439,-166.61481
276,200901,89,89,59.66866,-167.2832
277,200901,89,90,59.65241,-167.9483
278,200901,89,91,60.02067,-167.98621
279,200901,89,92,59.98901,-168.65021
280,200901,89,93,60.31624,-168.68539
281,200901,89,94,60.33419,-168.00639
282,200901,89,95,60.33153,-167.29671
283,200901,89,96,59.68163,-169.26669
284,200901,89,97,59.3496,-169.228
285,200901,89,98,59.01724,-169.18401
286,200901,89,99,58.67595,-169.1628
287,200901,89,100,58.34136,-169.12981
288,200901,89,101,58.01645,-169.07201
289,200901,89,102,57.8493,-168.7717
290,200901,89,103,57.67712,-169.0146
291,200901,89,104,57.51229,-168.75751
292,200901,89,105,57.34098,-168.98511
293,200901,89,106,57.1566,-168.6319
294,200901,89,107,57.0192,-168.9395
295,200901,89,108,56.84132,-168.6203
296,200901,89,109,56.67435,-168.90199
297,200901,89,110,56.33432,-168.8584
298,200901,89,111,56.33666,-169.4763
299,200901,89,112,56.33441,-170.0424
300,200901,89,113,56.3327,-170.67039
301,200901,89,114,56.66383,-170.7386
302,200901,89,115,56.68313,-170.15331
303,200901,89,116,57.50874,-169.97211
304,200901,89,117,57.64481,-170.2616
305,200901,89,119,57.82164,-169.95129
306,200901,89,120,57.98979,-170.33591
307,200901,89,121,58.32082,-170.384
308,200901,89,122,58.66076,-170.4319
309,200901,89,123,58.99397,-170.4785
310,200901,89,124,59.00941,-171.10471
311,200901,89,125,59.01429,-171.784
312,200901,89,126,58.33371,-172.2942
313,200901,89,127,58.65992,-172.36861
314,200901,89,128,58.99628,-172.4196
315,200901,89,129,59.32225,-172.4767
316,200901,89,130,59.33912,-171.8732
317,200901,89,131,59.3384,-171.20219
318,200901,89,132,59.33105,-170.5847
319,200901,89,133,59.65707,-170.58031
320,200901,89,134,59.9833,-170.6328
321,200901,89,135,60.31486,-170.6572
322,200901,89,136,60.31919,-172.0652
323,200901,89,137,60.66264,-172.1331
324,200901,89,138,60.65132,-172.7252
325,200901,89,139,60.70124,-173.46581
326,200901,89,140,60.30543,-173.3777
327,200901,89,141,60.16682,-173.00079
328,200901,89,142,60.17046,-172.34891
329,200901,89,143,59.99068,-171.9442
330,200901,89,144,59.84449,-172.2316
331,200901,89,145,59.67791,-171.9024
332,200901,89,146,58.01252,-172.26401
333,200901,89,147,57.99879,-171.6082
334,200901,89,148,57.67361,-171.5461
335,200901,89,149,57.3418,-171.47861
336,200901,89,150,56.66473,-171.9552
337,200901,89,151,56.65073,-171.3437
338,200901,89,152,56.99026,-171.3831
339,200901,89,153,56.99882,-172.02521
340,200901,89,154,57.66976,-173.3896
341,200901,89,155,57.99371,-173.46989
342,200901,89,156,58.3287,-173.55431
343,200901,89,158,58.66454,-173.6443
344,200901,89,159,58.99145,-173.71899
345,200901,89,160,59.32571,-173.79089
346,200901,89,161,59.52391,-173.5018
347,200901,89,162,59.65522,-173.8535
348,200901,89,163,59.82994,-173.5854
349,200901,89,164,60.01942,-173.3165
350,200901,89,165,59.9944,-173.9381
351,200901,89,166,60.14152,-173.77229
352,200901,89,167,60.32549,-174.071
353,200901,89,168,60.33554,-174.68559
354,200901,89,169,60.65165,-174.7962
355,200901,89,170,60.98701,-174.88091
356,200901,89,171,61.32271,-175.02271
357,200901,89,172,61.33205,-174.3549
358,200901,89,173,61.33232,-173.631
359,200901,89,174,61.65467,-173.66701
360,200901,89,175,62.00298,-173.7439
361,200901,89,176,62.00484,-174.4736
362,200901,89,177,61.01132,-176.3071
363,200901,89,178,60.69207,-176.213
364,200901,89,179,60.66762,-176.77361
365,200901,89,180,60.33735,-176.6891
366,200901,89,182,60.32071,-177.39481
367,200901,89,183,58.9986,-177.6259
368,200901,89,184,58.99683,-176.98511
369,200901,89,185,58.66963,-176.8799
370,200901,89,186,58.66833,-176.2148
371,200901,89,187,58.98935,-176.30659
372,200901,89,188,59.66821,-175.85629
373,200901,89,189,59.66624,-176.4968
374,200901,89,190,59.97563,-176.71339
375,200901,89,191,60.00026,-175.9651
376,200901,89,192,60.32519,-176.02969
