ship,survey,event_id,species_code,specimen_id,fork_length,organism_weight,age,sex,eq_longitude
157,200909,8,21740,255,44.0,0.68,4,Male,-164.0488
157,200909,8,21740,264,57.0,1.486,9,Female,-164.0488
157,200909,8,21740,278,45.0,0.638,5,Female,-164.0488
157,200909,8,21740,245,49.0,0.934,6,Male,-164.0488
157,200909,8,21740,251,49.0,0.852,4,Male,-164.0488
157,200909,8,21740,257,57.0,1.348,7,Female,-164.0488
157,200909,8,21740,259,60.0,1.974,11,Male,-164.0488
157,200909,8,21740,266,59.0,1.376,8,Female,-164.0488
157,200909,8,21740,267,30.0,0.202,3,Female,-164.0488
157,200909,8,21740,268,46.0,0.702,6,Male,-164.0488
157,200909,8,21740,256,48.0,0.83,4,Female,-164.0488
157,200909,8,21740,281,38.0,0.404,4,Female,-164.0488
157,200909,8,21740,249,57.0,1.484,11,Male,-164.0488
157,200909,8,21740,252,52.0,1.132,6,Male,-164.0488
157,200909,8,21740,253,49.0,0.896,5,Female,-164.0488
157,200909,8,21740,254,56.0,1.142,9,Female,-164.0488
157,200909,8,21740,258,51.0,1.028,7,Female,-164.0488
157,200909,8,21740,260,51.0,1.114,8,Male,-164.0488
157,200909,8,21740,262,44.0,0.746,6,Male,-164.0488
157,200909,8,21740,284,51.0,0.98,5,Female,-164.0488
157,200909,8,21740,250,51.0,0.966,7,Female,-164.0488
157,200909,8,21740,261,37.0,0.402,3,Female,-164.0488
157,200909,8,21740,269,56.0,1.136,8,Male,-164.0488
157,200909,8,21740,271,58.0,1.352,8,Female,-164.0488
157,200909,8,21740,277,54.0,1.218,9,Male,-164.0488
157,200909,8,21740,279,48.0,0.938,6,Male,-164.0488
157,200909,8,21740,246,62.0,1.508,8,Female,-164.0488
157,200909,8,21740,272,54.0,1.274,10,Male,-164.0488
157,200909,8,21740,274,60.0,1.634,11,Male,-164.0488
157,200909,8,21740,276,45.0,0.698,7,Female,-164.0488
157,200909,8,21740,247,48.0,0.958,6,Female,-164.0488
157,200909,8,21740,248,51.0,1.186,10,Female,-164.0488
157,200909,8,21740,263,47.0,0.776,6,Female,-164.0488
157,200909,8,21740,270,40.0,0.478,4,Female,-164.0488
157,200909,8,21740,273,41.0,0.594,4,Female,-164.0488
157,200909,8,21740,280,52.0,0.862,7,Male,-164.0488
157,200909,8,21740,282,46.0,0.712,5,Male,-164.0488
157,200909,8,21740,265,40.0,0.556,4,Female,-164.0488
157,200909,8,21740,275,54.0,1.286,6,Male,-164.0488
157,200909,8,21740,283,47.0,0.692,7,Male,-164.0488
157,200909,13,21740,320,53.0,1.212,6,Male,-164.6259
157,200909,13,21740,414,53.0,1.108,8,Female,-164.6259
157,200909,13,21740,419,48.0,0.796,6,Male,-164.6259
157,200909,13,21740,424,51.0,0.798,6,Female,-164.6259
157,200909,13,21740,322,48.0,0.854,7,Male,-164.6259
157,200909,13,21740,339,55.0,1.364,10,Female,-164.6259
157,200909,13,21740,343,49.0,0.814,6,Male,-164.6259
157,200909,13,21740,408,46.0,0.808,5,Female,-164.6259
157,200909,13,21740,410,47.0,0.774,4,Female,-164.6259
157,200909,13,21740,415,55.0,1.43,8,Female,-164.6259
157,200909,13,21740,420,64.0,1.916,13,Female,-164.6259
157,200909,13,21740,422,54.0,1.404,9,Female,-164.6259
157,200909,13,21740,425,48.0,0.85,7,Male,-164.6259
157,200909,13,21740,333,66.0,2.458,11,Male,-164.6259
157,200909,13,21740,411,60.0,1.712,11,Female,-164.6259
157,200909,13,21740,319,49.0,0.86,5,Female,-164.6259
157,200909,13,21740,337,57.0,1.498,7,Male,-164.6259
157,200909,13,21740,338,51.0,1.1,7,Female,-164.6259
157,200909,13,21740,341,56.0,1.682,8,Female,-164.6259
157,200909,13,21740,342,60.0,1.55,8,Female,-164.6259
157,200909,13,21740,406,45.0,0.666,5,Female,-164.6259
157,200909,13,21740,417,59.0,1.532,7,Female,-164.6259
157,200909,13,21740,418,57.0,1.474,11,Male,-164.6259
157,200909,13,21740,423,48.0,0.862,5,Male,-164.6259
157,200909,13,21740,427,59.0,1.64,7,Female,-164.6259
157,200909,13,21740,321,59.0,1.834,7,Female,-164.6259
157,200909,13,21740,407,51.0,1.072,5,Female,-164.6259
157,200909,13,21740,409,62.0,1.826,10,Male,-164.6259
157,200909,13,21740,412,49.0,0.862,7,Female,-164.6259
157,200909,13,21740,318,60.0,1.73,9,Male,-164.6259
157,200909,13,21740,332,58.0,1.546,6,Female,-164.6259
157,200909,13,21740,334,61.0,2.026,7,Male,-164.6259
157,200909,13,21740,421,59.0,1.646,9,Female,-164.6259
157,200909,13,21740,335,60.0,1.902,9,Female,-164.6259
157,200909,13,21740,416,57.0,1.516,10,Male,-164.6259
157,200909,13,21740,428,57.0,1.488,6,Male,-164.6259
157,200909,13,21740,336,58.0,1.42,9,Male,-164.6259
157,200909,13,21740,340,58.0,1.612,10,Male,-164.6259
157,200909,13,21740,413,51.0,1.072,5,Male,-164.6259
157,200909,13,21740,426,51.0,0.888,7,Female,-164.6259
157,200909,14,21740,489,51.0,0.934,7,Male,-165.1931
157,200909,14,21740,490,48.0,0.788,5,Male,-165.1931
157,200909,14,21740,487,46.0,0.754,3,Female,-165.1931
157,200909,14,21740,488,52.0,1.0,6,Female,-165.1931
157,200909,15,21740,768,51.0,0.908,6,Male,-165.1949
157,200909,15,21740,770,53.0,1.056,8,Female,-165.1949
157,200909,15,21740,782,57.0,1.366,7,Male,-165.1949
157,200909,15,21740,793,58.0,1.406,10,Male,-165.1949
157,200909,15,21740,799,48.0,0.79,5,Male,-165.1949
157,200909,15,21740,769,52.0,1.212,8,Male,-165.1949
157,200909,15,21740,775,61.0,1.642,7,Male,-165.1949
157,200909,15,21740,787,44.0,0.606,4,Female,-165.1949
157,200909,15,21740,789,45.0,0.708,4,Female,-165.1949
157,200909,15,21740,800,58.0,1.606,7,Female,-165.1949
157,200909,15,21740,763,51.0,0.954,6,Female,-165.1949
157,200909,15,21740,771,64.0,2.254,8,Female,-165.1949
157,200909,15,21740,776,46.0,0.678,5,Male,-165.1949
157,200909,15,21740,777,55.0,1.5,8,Female,-165.1949
157,200909,15,21740,778,50.0,0.982,7,Female,-165.1949
157,200909,15,21740,786,48.0,0.82,6,Female,-165.1949
157,200909,15,21740,795,48.0,0.836,5,Male,-165.1949
157,200909,15,21740,765,50.0,0.922,6,Male,-165.1949
157,200909,15,21740,774,44.0,0.702,4,Female,-165.1949
157,200909,15,21740,779,52.0,1.072,8,Female,-165.1949
157,200909,15,21740,785,45.0,0.646,5,Male,-165.1949
157,200909,15,21740,790,46.0,0.8,5,Male,-165.1949
157,200909,15,21740,798,42.0,0.592,5,Male,-165.1949
157,200909,15,21740,801,44.0,0.72,6,Male,-165.1949
157,200909,15,21740,766,58.0,1.484,8,Female,-165.1949
157,200909,15,21740,784,42.0,0.614,4,Female,-165.1949
157,200909,15,21740,792,50.0,0.988,6,Female,-165.1949
157,200909,15,21740,762,52.0,1.03,6,Female,-165.1949
157,200909,15,21740,773,57.0,1.436,6,Female,-165.1949
157,200909,15,21740,781,45.0,0.742,3,Male,-165.1949
157,200909,15,21740,791,52.0,1.064,6,Female,-165.1949
157,200909,15,21740,794,59.0,1.354,9,Female,-165.1949
157,200909,15,21740,788,54.0,1.28,7,Female,-165.1949
157,200909,15,21740,796,47.0,0.822,6,Male,-165.1949
157,200909,15,21740,797,49.0,1.098,5,Female,-165.1949
157,200909,15,21740,764,66.0,1.952,13,Female,-165.1949
157,200909,15,21740,767,52.0,0.94,6,Female,-165.1949
157,200909,15,21740,772,48.0,0.832,5,Female,-165.1949
157,200909,15,21740,780,44.0,0.648,3,Male,-165.1949
157,200909,19,21740,14816,61.0,1.956,14,Male,-165.7628
157,200909,19,21740,14821,53.0,0.952,8,Male,-165.7628
157,200909,19,21740,14817,54.0,1.154,7,Female,-165.7628
157,200909,19,21740,14820,45.0,0.672,6,Male,-165.7628
157,200909,19,21740,14822,50.0,0.76,8,Male,-165.7628
157,200909,19,21740,14815,57.0,1.482,8,Female,-165.7628
157,200909,19,21740,14819,65.0,2.032,11,Female,-165.7628
