transect,class,x,y,lon,lat,log,nasc
1,BT,740.0,6340.0,-160.97171928000003,57.13453556999999,928.7528868000002,6.2527384999999995
1,BT,740.0,6330.0,-160.9796844,57.04674513636364,934.002363,2.191644363636364
1,BT,740.0,6320.0,-160.9865694,56.958870239999996,939.2532014000001,4.7724979
1,BT,740.0,6310.0,-160.99296118181817,56.87281299090909,947.7764486363635,5.804779818181817
1,BT,740.0,6300.0,-160.99973072727272,56.78127517272728,954.5050573636364,2.6642609090909093
1,BT,740.0,6290.0,-161.0067892909091,56.6890869090909,960.0029258181818,7.278727727272726
1,BT,740.0,6280.0,-161.01286788,56.6014167,965.2519466,64.6884036
1,BT,740.0,6270.0,-161.0197126545455,56.51299016363635,970.5020990909092,43.58976009090909
1,BT,740.0,6260.0,-161.0242386,56.450062725,974.2526097499999,36.795656
1,BT,750.0,6260.0,-161.02776255714284,56.40402678571429,977.0012807142857,54.47033014285713
1,BT,750.0,6250.0,-161.0333770727273,56.32870116363636,981.5020522727272,280.39135027272727
1,BT,750.0,6240.0,-161.03942648999998,56.240713590000006,986.7521131,311.8752591
1,BT,750.0,6230.0,-161.044119725,56.182018225,990.251778,2.04454825
2,BT,710.0,6220.0,-161.65511001,56.08299555,1015.2520100000002,112.31018259999999
2,BT,710.0,6230.0,-161.64882491666668,56.16789924166667,1025.0853053333333,39.70312216666665
2,BT,710.0,6240.0,-161.64341824545454,56.26062721818182,1033.0020645454545,31.597467636363636
2,BT,710.0,6250.0,-161.63772310000002,56.34877247000001,1038.253025,8.9004165
2,BT,710.0,6260.0,-161.6318886090909,56.43693336363637,1043.502017818182,5.155110636363637
2,BT,710.0,6270.0,-161.62519274545454,56.52922894545455,1049.002792,6.760143272727274
2,BT,710.0,6280.0,-161.61919757999996,56.61725394,1054.2525973,4.989102300000001
2,BT,710.0,6290.0,-161.61308704545453,56.70534474545454,1059.5021886363638,0.7708680000000001
2,BT,710.0,6300.0,-161.60772155454546,56.797714354545455,1065.0021272727272,5.480402000000001
2,BT,710.0,6310.0,-161.60067560909093,56.88997939090909,1070.502614090909,0.39367818181818187
