x,y
661.0,6034.0
671.0,6034.0
681.0,6034.0
641.0,6044.0
651.0,6044.0
661.0,6044.0
671.0,6044.0
681.0,6044.0
691.0,6044.0
701.0,6044.0
711.0,6044.0
631.0,6054.0
641.0,6054.0
651.0,6054.0
661.0,6054.0
671.0,6054.0
681.0,6054.0
691.0,6054.0
701.0,6054.0
711.0,6054.0
721.0,6054.0
731.0,6054.0
741.0,6054.0
751.0,6054.0
621.0,6064.0
631.0,6064.0
641.0,6064.0
651.0,6064.0
661.0,6064.0
671.0,6064.0
681.0,6064.0
691.0,6064.0
701.0,6064.0
711.0,6064.0
721.0,6064.0
731.0,6064.0
741.0,6064.0
751.0,6064.0
761.0,6064.0
771.0,6064.0
781.0,6064.0
611.0,6074.0
621.0,6074.0
631.0,6074.0
641.0,6074.0
651.0,6074.0
661.0,6074.0
671.0,6074.0
681.0,6074.0
691.0,6074.0
701.0,6074.0
711.0,6074.0
721.0,6074.0
731.0,6074.0
741.0,6074.0
751.0,6074.0
761.0,6074.0
771.0,6074.0
781.0,6074.0
791.0,6074.0
801.0,6074.0
811.0,6074.0
821.0,6074.0
601.0,6084.0
611.0,6084.0
621.0,6084.0
631.0,6084.0
641.0,6084.0
651.0,6084.0
661.0,6084.0
671.0,6084.0
681.0,6084.0
691.0,6084.0
701.0,6084.0
711.0,6084.0
721.0,6084.0
731.0,6084.0
741.0,6084.0
751.0,6084.0
761.0,6084.0
771.0,6084.0
781.0,6084.0
791.0,6084.0
801.0,6084.0
811.0,6084.0
821.0,6084.0
831.0,6084.0
841.0,6084.0
851.0,6084.0
591.0,6094.0
601.0,6094.0
611.0,6094.0
621.0,6094.0
631.0,6094.0
641.0,6094.0
651.0,6094.0
661.0,6094.0
671.0,6094.0
681.0,6094.0
691.0,6094.0
701.0,6094.0
711.0,6094.0
721.0,6094.0
731.0,6094.0
741.0,6094.0
751.0,6094.0
761.0,6094.0
771.0,6094.0
781.0,6094.0
791.0,6094.0
801.0,6094.0
811.0,6094.0
821.0,6094.0
831.0,6094.0
841.0,6094.0
851.0,6094.0
861.0,6094.0
871.0,6094.0
881.0,6094.0
891.0,6094.0
581.0,6104.0
591.0,6104.0
601.0,6104.0
611.0,6104.0
621.0,6104.0
631.0,6104.0
641.0,6104.0
651.0,6104.0
661.0,6104.0
671.0,6104.0
681.0,6104.0
691.0,6104.0
701.0,6104.0
711.0,6104.0
721.0,6104.0
731.0,6104.0
741.0,6104.0
751.0,6104.0
761.0,6104.0
771.0,6104.0
781.0,6104.0
791.0,6104.0
801.0,6104.0
811.0,6104.0
821.0,6104.0
831.0,6104.0
841.0,6104.0
851.0,6104.0
861.0,6104.0
871.0,6104.0
881.0,6104.0
891.0,6104.0
901.0,6104.0
911.0,6104.0
571.0,6114.0
581.0,6114.0
591.0,6114.0
601.0,6114.0
611.0,6114.0
621.0,6114.0
631.0,6114.0
641.0,6114.0
651.0,6114.0
661.0,6114.0
671.0,6114.0
681.0,6114.0
691.0,6114.0
701.0,6114.0
711.0,6114.0
721.0,6114.0
731.0,6114.0
741.0,6114.0
751.0,6114.0
761.0,6114.0
771.0,6114.0
781.0,6114.0
791.0,6114.0
801.0,6114.0
811.0,6114.0
821.0,6114.0
831.0,6114.0
841.0,6114.0
851.0,6114.0
861.0,6114.0
871.0,6114.0
881.0,6114.0
891.0,6114.0
901.0,6114.0
911.0,6114.0
561.0,6124.0
571.0,6124.0
581.0,6124.0
591.0,6124.0
601.0,6124.0
611.0,6124.0
621.0,6124.0
631.0,6124.0
641.0,6124.0
651.0,6124.0
661.0,6124.0
671.0,6124.0
681.0,6124.0
691.0,6124.0
701.0,6124.0
711.0,6124.0
721.0,6124.0
731.0,6124.0
741.0,6124.0
751.0,6124.0
761.0,6124.0
771.0,6124.0
781.0,6124.0
791.0,6124.0
801.0,6124.0
811.0,6124.0
821.0,6124.0
831.0,6124.0
841.0,6124.0
851.0,6124.0
861.0,6124.0
871.0,6124.0
881.0,6124.0
891.0,6124.0
901.0,6124.0
911.0,6124.0
551.0,6134.0
561.0,6134.0
571.0,6134.0
581.0,6134.0
591.0,6134.0
601.0,6134.0
611.0,6134.0
621.0,6134.0
631.0,6134.0
641.0,6134.0
651.0,6134.0
661.0,6134.0
671.0,6134.0
681.0,6134.0
691.0,6134.0
701.0,6134.0
711.0,6134.0
721.0,6134.0
731.0,6134.0
741.0,6134.0
751.0,6134.0
761.0,6134.0
771.0,6134.0
781.0,6134.0
791.0,6134.0
801.0,6134.0
811.0,6134.0
821.0,6134.0
831.0,6134.0
841.0,6134.0
851.0,6134.0
861.0,6134.0
871.0,6134.0
881.0,6134.0
891.0,6134.0
901.0,6134.0
911.0,6134.0
921.0,6134.0
541.0,6144.0
551.0,6144.0
561.0,6144.0
571.0,6144.0
581.0,6144.0
591.0,6144.0
601.0,6144.0
611.0,6144.0
621.0,6144.0
631.0,6144.0
641.0,6144.0
651.0,6144.0
661.0,6144.0
671.0,6144.0
681.0,6144.0
691.0,6144.0
701.0,6144.0
711.0,6144.0
721.0,6144.0
731.0,6144.0
741.0,6144.0
751.0,6144.0
761.0,6144.0
771.0,6144.0
781.0,6144.0
791.0,6144.0
801.0,6144.0
811.0,6144.0
821.0,6144.0
831.0,6144.0
841.0,6144.0
851.0,6144.0
861.0,6144.0
871.0,6144.0
881.0,6144.0
891.0,6144.0
901.0,6144.0
911.0,6144.0
921.0,6144.0
531.0,6154.0
541.0,6154.0
551.0,6154.0
561.0,6154.0
571.0,6154.0
581.0,6154.0
591.0,6154.0
601.0,6154.0
611.0,6154.0
621.0,6154.0
631.0,6154.0
641.0,6154.0
651.0,6154.0
661.0,6154.0
671.0,6154.0
681.0,6154.0
691.0,6154.0
701.0,6154.0
711.0,6154.0
721.0,6154.0
731.0,6154.0
741.0,6154.0
751.0,6154.0
761.0,6154.0
771.0,6154.0
781.0,6154.0
791.0,6154.0
801.0,6154.0
811.0,6154.0
821.0,6154.0
831.0,6154.0
841.0,6154.0
851.0,6154.0
861.0,6154.0
871.0,6154.0
881.0,6154.0
891.0,6154.0
901.0,6154.0
911.0,6154.0
921.0,6154.0
521.0,6164.0
531.0,6164.0
541.0,6164.0
551.0,6164.0
561.0,6164.0
571.0,6164.0
581.0,6164.0
591.0,6164.0
601.0,6164.0
611.0,6164.0
621.0,6164.0
631.0,6164.0
641.0,6164.0
651.0,6164.0
661.0,6164.0
671.0,6164.0
681.0,6164.0
691.0,6164.0
701.0,6164.0
711.0,6164.0
721.0,6164.0
731.0,6164.0
741.0,6164.0
751.0,6164.0
761.0,6164.0
771.0,6164.0
781.0,6164.0
791.0,6164.0
801.0,6164.0
811.0,6164.0
821.0,6164.0
831.0,6164.0
841.0,6164.0
851.0,6164.0
861.0,6164.0
871.0,6164.0
881.0,6164.0
891.0,6164.0
901.0,6164.0
911.0,6164.0
921.0,6164.0
511.0,6174.0
521.0,6174.0
531.0,6174.0
541.0,6174.0
551.0,6174.0
561.0,6174.0
571.0,6174.0
581.0,6174.0
591.0,6174.0
601.0,6174.0
611.0,6174.0
621.0,6174.0
631.0,6174.0
641.0,6174.0
651.0,6174.0
661.0,6174.0
671.0,6174.0
681.0,6174.0
691.0,6174.0
701.0,6174.0
711.0,6174.0
721.0,6174.0
731.0,6174.0
741.0,6174.0
751.0,6174.0
761.0,6174.0
771.0,6174.0
781.0,6174.0
791.0,6174.0
801.0,6174.0
811.0,6174.0
821.0,6174.0
831.0,6174.0
841.0,6174.0
851.0,6174.0
861.0,6174.0
871.0,6174.0
881.0,6174.0
891.0,6174.0
901.0,6174.0
911.0,6174.0
501.0,6184.0
511.0,6184.0
521.0,6184.0
531.0,6184.0
541.0,6184.0
551.0,6184.0
561.0,6184.0
571.0,6184.0
581.0,6184.0
591.0,6184.0
601.0,6184.0
611.0,6184.0
621.0,6184.0
631.0,6184.0
641.0,6184.0
651.0,6184.0
661.0,6184.0
671.0,6184.0
681.0,6184.0
691.0,6184.0
701.0,6184.0
711.0,6184.0
721.0,6184.0
731.0,6184.0
741.0,6184.0
751.0,6184.0
761.0,6184.0
771.0,6184.0
781.0,6184.0
791.0,6184.0
801.0,6184.0
811.0,6184.0
821.0,6184.0
831.0,6184.0
841.0,6184.0
851.0,6184.0
861.0,6184.0
871.0,6184.0
881.0,6184.0
891.0,6184.0
491.0,6194.0
501.0,6194.0
511.0,6194.0
521.0,6194.0
531.0,6194.0
541.0,6194.0
551.0,6194.0
561.0,6194.0
571.0,6194.0
581.0,6194.0
591.0,6194.0
601.0,6194.0
611.0,6194.0
621.0,6194.0
631.0,6194.0
641.0,6194.0
651.0,6194.0
661.0,6194.0
671.0,6194.0
681.0,6194.0
691.0,6194.0
701.0,6194.0
711.0,6194.0
721.0,6194.0
731.0,6194.0
741.0,6194.0
751.0,6194.0
761.0,6194.0
771.0,6194.0
781.0,6194.0
791.0,6194.0
801.0,6194.0
811.0,6194.0
821.0,6194.0
831.0,6194.0
841.0,6194.0
851.0,6194.0
861.0,6194.0
871.0,6194.0
881.0,6194.0
481.0,6204.0
491.0,6204.0
501.0,6204.0
511.0,6204.0
521.0,6204.0
531.0,6204.0
541.0,6204.0
551.0,6204.0
561.0,6204.0
571.0,6204.0
581.0,6204.0
591.0,6204.0
601.0,6204.0
611.0,6204.0
621.0,6204.0
631.0,6204.0
641.0,6204.0
651.0,6204.0
661.0,6204.0
671.0,6204.0
681.0,6204.0
691.0,6204.0
701.0,6204.0
711.0,6204.0
721.0,6204.0
731.0,6204.0
741.0,6204.0
751.0,6204.0
761.0,6204.0
771.0,6204.0
781.0,6204.0
791.0,6204.0
801.0,6204.0
811.0,6204.0
821.0,6204.0
831.0,6204.0
841.0,6204.0
851.0,6204.0
861.0,6204.0
471.0,6214.0
481.0,6214.0
491.0,6214.0
501.0,6214.0
511.0,6214.0
521.0,6214.0
531.0,6214.0
541.0,6214.0
551.0,6214.0
561.0,6214.0
571.0,6214.0
581.0,6214.0
591.0,6214.0
601.0,6214.0
611.0,6214.0
621.0,6214.0
631.0,6214.0
641.0,6214.0
651.0,6214.0
661.0,6214.0
671.0,6214.0
681.0,6214.0
691.0,6214.0
701.0,6214.0
711.0,6214.0
721.0,6214.0
731.0,6214.0
741.0,6214.0
751.0,6214.0
761.0,6214.0
771.0,6214.0
781.0,6214.0
791.0,6214.0
801.0,6214.0
811.0,6214.0
821.0,6214.0
831.0,6214.0
841.0,6214.0
851.0,6214.0
