x,y
1057.0,6183.0
1067.0,6183.0
1017.0,6193.0
1027.0,6193.0
1037.0,6193.0
1047.0,6193.0
1057.0,6193.0
1067.0,6193.0
1077.0,6193.0
997.0,6203.0
1007.0,6203.0
1017.0,6203.0
1027.0,6203.0
1037.0,6203.0
1047.0,6203.0
1057.0,6203.0
1067.0,6203.0
1077.0,6203.0
1087.0,6203.0
1097.0,6203.0
997.0,6213.0
1007.0,6213.0
1017.0,6213.0
1027.0,6213.0
1037.0,6213.0
1047.0,6213.0
1057.0,6213.0
1067.0,6213.0
1077.0,6213.0
1087.0,6213.0
1097.0,6213.0
1107.0,6213.0
1117.0,6213.0
997.0,6223.0
1007.0,6223.0
1017.0,6223.0
1027.0,6223.0
1037.0,6223.0
1047.0,6223.0
1057.0,6223.0
1067.0,6223.0
1077.0,6223.0
1087.0,6223.0
1097.0,6223.0
1107.0,6223.0
1117.0,6223.0
1127.0,6223.0
1137.0,6223.0
1147.0,6223.0
997.0,6233.0
1007.0,6233.0
1017.0,6233.0
1027.0,6233.0
1037.0,6233.0
1047.0,6233.0
1057.0,6233.0
1067.0,6233.0
1077.0,6233.0
1087.0,6233.0
1097.0,6233.0
1107.0,6233.0
1117.0,6233.0
1127.0,6233.0
1137.0,6233.0
1147.0,6233.0
1157.0,6233.0
1167.0,6233.0
997.0,6243.0
1007.0,6243.0
1017.0,6243.0
1027.0,6243.0
1037.0,6243.0
1047.0,6243.0
1057.0,6243.0
1067.0,6243.0
1077.0,6243.0
1087.0,6243.0
1097.0,6243.0
1107.0,6243.0
1117.0,6243.0
1127.0,6243.0
1137.0,6243.0
1147.0,6243.0
1157.0,6243.0
1167.0,6243.0
1177.0,6243.0
1187.0,6243.0
1197.0,6243.0
997.0,6253.0
1007.0,6253.0
1017.0,6253.0
1027.0,6253.0
1037.0,6253.0
1047.0,6253.0
1057.0,6253.0
1067.0,6253.0
1077.0,6253.0
1087.0,6253.0
1097.0,6253.0
1107.0,6253.0
1117.0,6253.0
1127.0,6253.0
1137.0,6253.0
1147.0,6253.0
1157.0,6253.0
1167.0,6253.0
1177.0,6253.0
1187.0,6253.0
1197.0,6253.0
1207.0,6253.0
1217.0,6253.0
997.0,6263.0
1007.0,6263.0
1017.0,6263.0
1027.0,6263.0
1037.0,6263.0
1047.0,6263.0
1057.0,6263.0
1067.0,6263.0
1077.0,6263.0
1087.0,6263.0
1097.0,6263.0
1107.0,6263.0
1117.0,6263.0
1127.0,6263.0
1137.0,6263.0
1147.0,6263.0
1157.0,6263.0
1167.0,6263.0
1177.0,6263.0
1187.0,6263.0
1197.0,6263.0
1207.0,6263.0
1217.0,6263.0
1227.0,6263.0
997.0,6273.0
1007.0,6273.0
1017.0,6273.0
1027.0,6273.0
1037.0,6273.0
1047.0,6273.0
1057.0,6273.0
1067.0,6273.0
1077.0,6273.0
1087.0,6273.0
1097.0,6273.0
1107.0,6273.0
1117.0,6273.0
1127.0,6273.0
1137.0,6273.0
1177.0,6273.0
1187.0,6273.0
1197.0,6273.0
1207.0,6273.0
1217.0,6273.0
1227.0,6273.0
1237.0,6273.0
997.0,6283.0
1007.0,6283.0
1017.0,6283.0
1027.0,6283.0
1037.0,6283.0
1047.0,6283.0
1057.0,6283.0
1067.0,6283.0
1077.0,6283.0
1087.0,6283.0
1097.0,6283.0
1107.0,6283.0
1117.0,6283.0
1127.0,6283.0
1137.0,6283.0
1197.0,6283.0
1207.0,6283.0
1217.0,6283.0
1227.0,6283.0
1237.0,6283.0
1247.0,6283.0
997.0,6293.0
1007.0,6293.0
1017.0,6293.0
1027.0,6293.0
1037.0,6293.0
1047.0,6293.0
1057.0,6293.0
1067.0,6293.0
1077.0,6293.0
1087.0,6293.0
1097.0,6293.0
1107.0,6293.0
1117.0,6293.0
1127.0,6293.0
1207.0,6293.0
1217.0,6293.0
1227.0,6293.0
1237.0,6293.0
1247.0,6293.0
1257.0,6293.0
997.0,6303.0
1007.0,6303.0
1017.0,6303.0
1027.0,6303.0
1037.0,6303.0
1047.0,6303.0
1057.0,6303.0
1067.0,6303.0
1077.0,6303.0
1087.0,6303.0
1097.0,6303.0
1107.0,6303.0
1117.0,6303.0
1127.0,6303.0
1227.0,6303.0
1237.0,6303.0
1247.0,6303.0
1257.0,6303.0
1267.0,6303.0
997.0,6313.0
1007.0,6313.0
1017.0,6313.0
1027.0,6313.0
1037.0,6313.0
1047.0,6313.0
1057.0,6313.0
1067.0,6313.0
1077.0,6313.0
1087.0,6313.0
1097.0,6313.0
1107.0,6313.0
1117.0,6313.0
1237.0,6313.0
1247.0,6313.0
1257.0,6313.0
1267.0,6313.0
1277.0,6313.0
1007.0,6323.0
1017.0,6323.0
1027.0,6323.0
1037.0,6323.0
1047.0,6323.0
1057.0,6323.0
1067.0,6323.0
1077.0,6323.0
1087.0,6323.0
1097.0,6323.0
1107.0,6323.0
1247.0,6323.0
1257.0,6323.0
1267.0,6323.0
1277.0,6323.0
1287.0,6323.0
1007.0,6333.0
1017.0,6333.0
1027.0,6333.0
1037.0,6333.0
1047.0,6333.0
1057.0,6333.0
1067.0,6333.0
1077.0,6333.0
1087.0,6333.0
1097.0,6333.0
1107.0,6333.0
1007.0,6343.0
1017.0,6343.0
1027.0,6343.0
1037.0,6343.0
1047.0,6343.0
1057.0,6343.0
1067.0,6343.0
1077.0,6343.0
1087.0,6343.0
1097.0,6343.0
1107.0,6343.0
1017.0,6353.0
1027.0,6353.0
1037.0,6353.0
1047.0,6353.0
1057.0,6353.0
1067.0,6353.0
1077.0,6353.0
1087.0,6353.0
1097.0,6353.0
1107.0,6353.0
1017.0,6363.0
1027.0,6363.0
1037.0,6363.0
1047.0,6363.0
1057.0,6363.0
1067.0,6363.0
1077.0,6363.0
1087.0,6363.0
1097.0,6363.0
1107.0,6363.0
1117.0,6363.0
1027.0,6373.0
1037.0,6373.0
1047.0,6373.0
1057.0,6373.0
1067.0,6373.0
1077.0,6373.0
1087.0,6373.0
1097.0,6373.0
1107.0,6373.0
1117.0,6373.0
1027.0,6383.0
1037.0,6383.0
1047.0,6383.0
1057.0,6383.0
1067.0,6383.0
1077.0,6383.0
1087.0,6383.0
1097.0,6383.0
1107.0,6383.0
1117.0,6383.0
1037.0,6393.0
1047.0,6393.0
1057.0,6393.0
1067.0,6393.0
1077.0,6393.0
1087.0,6393.0
1097.0,6393.0
1107.0,6393.0
1117.0,6393.0
1127.0,6393.0
1047.0,6403.0
1057.0,6403.0
1067.0,6403.0
1077.0,6403.0
1087.0,6403.0
1097.0,6403.0
1107.0,6403.0
1117.0,6403.0
1127.0,6403.0
1047.0,6413.0
1057.0,6413.0
1067.0,6413.0
1077.0,6413.0
1087.0,6413.0
1097.0,6413.0
1107.0,6413.0
1117.0,6413.0
1127.0,6413.0
1057.0,6423.0
1067.0,6423.0
1077.0,6423.0
1087.0,6423.0
