"","survey","transect","interval","class","nasc","start_longitude","start_latitude","start_vessel_log","mean_bottom_depth","start_longitute"
"1",202304,1,20230305083506,"EUPHAUSIIDS",2.370847,-152.8154152,58.5066339,108.000266,91.57,-152.8154152
"2",202304,1,20230305083506,"SS1",49.186731,-152.8154152,58.5066339,108.000266,91.57,-152.8154152
"3",202304,1,20230305083758,"EUPHAUSIIDS",1.688885,-152.8288049,58.5113049,108.501316,178.7,-152.8288049
"4",202304,1,20230305083758,"SS1",77.318609,-152.8288049,58.5113049,108.501316,178.7,-152.8288049
"5",202304,1,20230305084031,"EUPHAUSIIDS",1.69345,-152.8419307,58.5160406,109.003044,198.57,-152.8419307
"6",202304,1,20230305084031,"SS1",97.609909,-152.8419307,58.5160406,109.003044,198.57,-152.8419307
"7",202304,1,20230305084304,"EUPHAUSIIDS",1.081124,-152.8548282,58.5209264,109.502317,209.51,-152.8548282
"8",202304,1,20230305084304,"SS1",142.396127,-152.8548282,58.5209264,109.502317,209.51,-152.8548282
"9",202304,1,20230305084537,"EUPHAUSIIDS",0,-152.8676569,58.5258258,110.001065,210.26,-152.8676569
"10",202304,1,20230305084537,"MIX1",0.538062,-152.8676569,58.5258258,110.001065,210.26,-152.8676569
"11",202304,1,20230305084537,"SS1",130.721193,-152.8676569,58.5258258,110.001065,210.26,-152.8676569
"12",202304,1,20230305084809,"MIX1",0.43756,-152.8811147,58.5302625,110.501387,208.85,-152.8811147
"13",202304,1,20230305084809,"SS1",94.546655,-152.8811147,58.5302625,110.501387,208.85,-152.8811147
"14",202304,1,20230305085041,"MIX1",0.409936,-152.8946492,58.5347076,111.002108,200.26,-152.8946492
"15",202304,1,20230305085041,"SS1",12.057818,-152.8946492,58.5347076,111.002108,200.26,-152.8946492
"16",202304,1,20230305085313,"MIX1",0.440603,-152.9072258,58.5397897,111.500838,192.21,-152.9072258
"17",202304,1,20230305085313,"SS1",6.434109,-152.9072258,58.5397897,111.500838,192.21,-152.9072258
"18",202304,1,20230305085544,"MIX1",0.497925,-152.9198936,58.5448565,112.001354,184.59,-152.9198936
"19",202304,1,20230305085544,"SS1",3.677188,-152.9198936,58.5448565,112.001354,184.59,-152.9198936
"20",202304,1,20230305085815,"MIX1",0.41614,-152.9328061,58.549743,112.500572,179.33,-152.9328061
"21",202304,1,20230305085815,"SS1",3.076123,-152.9328061,58.549743,112.500572,179.33,-152.9328061
"22",202304,1,20230305090048,"MIX1",0.240432,-152.9460526,58.554521,113.003409,173.83,-152.9460526
"23",202304,1,20230305090048,"SS1",7.74666,-152.9460526,58.554521,113.003409,173.83,-152.9460526
"24",202304,1,20230305090318,"MIX1",0.699963,-152.9592475,58.5591284,113.500091,159.8,-152.9592475
"25",202304,1,20230305090318,"SS1",1.102051,-152.9592475,58.5591284,113.500091,159.8,-152.9592475
"26",202304,1,20230305090549,"MIX1",14.402168,-152.9724939,58.5638388,114.001406,156.84,-152.9724939
"27",202304,1,20230305090549,"SS1",7.294024,-152.9724939,58.5638388,114.001406,156.84,-152.9724939
"28",202304,1,20230305090820,"MIX1",0.125006,-152.9857624,58.5684765,114.501615,158.29,-152.9857624
"29",202304,1,20230305090820,"SS1",25.301255,-152.9857624,58.5684765,114.501615,158.29,-152.9857624
