"","SHIP","SURVEY","EVENT_ID","SAMPLE_ID","SPECIMEN_ID","MEASUREMENT_TYPE","MEASUREMENT_VALUE","DEVICE_ID"
"117",157,202304,1,3,119,"fork_length","49.3",23
"118",157,202304,1,3,120,"fork_length","50.3",23
"119",157,202304,1,3,121,"fork_length","48.2",23
"120",157,202304,1,3,122,"fork_length","52.3",23
"121",157,202304,1,3,123,"fork_length","36.7",23
"122",157,202304,1,3,124,"fork_length","48.0",23
"123",157,202304,1,3,125,"fork_length","43.8",23
"124",157,202304,1,3,126,"fork_length","44.0",23
"125",157,202304,1,3,127,"fork_length","50.6",23
"126",157,202304,1,3,128,"fork_length","47.5",23
"127",157,202304,1,3,129,"fork_length","44.6",23
"128",157,202304,1,3,130,"fork_length","46.2",23
"129",157,202304,1,3,131,"fork_length","45.7",23
"130",157,202304,1,3,132,"fork_length","53.7",23
"131",157,202304,1,3,133,"fork_length","49.1",23
"132",157,202304,1,3,134,"fork_length","36.6",23
"133",157,202304,1,3,135,"fork_length","39.4",23
"134",157,202304,1,3,136,"fork_length","49.2",23
"135",157,202304,1,3,137,"fork_length","43.7",23
"136",157,202304,1,3,138,"fork_length","37.6",23
"137",157,202304,1,3,139,"fork_length","42.0",23
"138",157,202304,1,3,140,"fork_length","43.6",23
"139",157,202304,1,3,141,"fork_length","51.0",23
"140",157,202304,1,3,142,"fork_length","46.2",23
"141",157,202304,1,3,143,"fork_length","50.8",23
"142",157,202304,1,3,144,"fork_length","54.2",23
"143",157,202304,1,3,148,"fork_length","47.1",23
"144",157,202304,1,3,145,"fork_length","44.7",23
"145",157,202304,1,3,146,"fork_length","43.2",23
"146",157,202304,1,3,147,"fork_length","49.8",23
"147",157,202304,1,3,149,"fork_length","50.5",23
"148",157,202304,1,3,150,"fork_length","45.0",23
"149",157,202304,1,3,151,"fork_length","43.6",23
"150",157,202304,1,3,152,"fork_length","43.1",23
"151",157,202304,1,3,153,"fork_length","46.5",23
"152",157,202304,1,3,154,"fork_length","46.1",23
"153",157,202304,1,3,155,"fork_length","53.3",23
"154",157,202304,1,3,156,"fork_length","47.9",23
"155",157,202304,1,3,157,"fork_length","39.8",23
"156",157,202304,1,3,158,"fork_length","49.7",23
"157",157,202304,1,3,159,"fork_length","41.0",23
"158",157,202304,1,3,160,"fork_length","38.1",23
"159",157,202304,1,3,161,"fork_length","48.1",23
"160",157,202304,1,3,162,"fork_length","34.2",23
"161",157,202304,1,3,163,"fork_length","40.9",23
"162",157,202304,1,3,164,"fork_length","46.9",23
"163",157,202304,1,3,165,"fork_length","49.9",23
"164",157,202304,1,3,166,"fork_length","44.8",23
"165",157,202304,1,3,167,"fork_length","45.6",23
"166",157,202304,1,3,168,"fork_length","28.1",23
"167",157,202304,1,3,169,"fork_length","44.4",23
"168",157,202304,1,3,170,"fork_length","49.7",23
"169",157,202304,1,3,171,"fork_length","36.7",23
"170",157,202304,1,3,172,"fork_length","29.7",23
"171",157,202304,1,3,173,"fork_length","45.4",23
"172",157,202304,1,3,174,"fork_length","31.3",23
"173",157,202304,1,3,175,"fork_length","36.2",23
"174",157,202304,1,3,176,"fork_length","42.0",23
"175",157,202304,1,3,177,"fork_length","51.5",23
"176",157,202304,1,3,178,"fork_length","55.4",23
"177",157,202304,1,3,179,"fork_length","47.8",23
"178",157,202304,1,3,180,"fork_length","49.3",23
"179",157,202304,1,3,181,"fork_length","48.1",23
"180",157,202304,1,3,182,"fork_length","48.2",23
"181",157,202304,1,3,183,"fork_length","34.6",23
"182",157,202304,1,3,184,"fork_length","47.3",23
"183",157,202304,1,3,185,"fork_length","36.7",23
"184",157,202304,1,3,186,"fork_length","46.1",23
"185",157,202304,1,3,187,"fork_length","43.3",23
"186",157,202304,1,3,188,"fork_length","35.7",23
"187",157,202304,1,3,189,"fork_length","41.2",23
"188",157,202304,1,3,193,"fork_length","49.4",23
"189",157,202304,1,3,190,"fork_length","47.5",23
"190",157,202304,1,3,191,"fork_length","44.2",23
"191",157,202304,1,3,192,"fork_length","37.5",23
"192",157,202304,1,3,194,"fork_length","44.6",23
"193",157,202304,1,3,195,"fork_length","41.8",23
"194",157,202304,1,3,196,"fork_length","41.7",23
"195",157,202304,1,3,197,"fork_length","38.2",23
"196",157,202304,1,3,198,"fork_length","32.3",23
"197",157,202304,1,3,199,"fork_length","47.6",23
"198",157,202304,1,3,200,"fork_length","36.1",23
"199",157,202304,1,3,201,"fork_length","50.5",23
"200",157,202304,1,3,202,"fork_length","43.0",23
"201",157,202304,1,3,203,"fork_length","45.3",23
"202",157,202304,1,3,204,"fork_length","39.5",23
"203",157,202304,1,3,205,"fork_length","45.3",23
"204",157,202304,1,3,206,"fork_length","36.2",23
"205",157,202304,1,3,207,"fork_length","34.2",23
"206",157,202304,1,3,208,"fork_length","46.2",23
"207",157,202304,1,3,209,"fork_length","36.6",23
"208",157,202304,1,3,210,"fork_length","32.9",23
"209",157,202304,1,3,211,"fork_length","42.0",23
"210",157,202304,1,3,212,"fork_length","34.3",23
"211",157,202304,1,3,213,"fork_length","31.9",23
"212",157,202304,1,3,214,"fork_length","57.7",23
"213",157,202304,1,3,215,"fork_length","53.1",23
"214",157,202304,1,3,216,"fork_length","49.2",23
"215",157,202304,1,3,217,"fork_length","44.2",23
"216",157,202304,1,3,218,"fork_length","56.3",23
"217",157,202304,1,3,219,"fork_length","49.0",23
"218",157,202304,1,3,220,"fork_length","42.2",23
"219",157,202304,1,3,221,"fork_length","39.5",23
"220",157,202304,1,3,222,"fork_length","52.3",23
"221",157,202304,1,3,223,"fork_length","46.6",23
"222",157,202304,1,3,224,"fork_length","55.8",23
"223",157,202304,1,3,225,"fork_length","44.8",23
"224",157,202304,1,3,226,"fork_length","48.3",23
"225",157,202304,1,3,227,"fork_length","34.9",23
"226",157,202304,1,3,228,"fork_length","45.4",23
"227",157,202304,1,3,229,"fork_length","50.8",23
"228",157,202304,1,3,230,"fork_length","46.6",23
"229",157,202304,1,3,231,"fork_length","44.6",23
"230",157,202304,1,3,232,"fork_length","46.6",23
"231",157,202304,1,3,233,"fork_length","35.0",23
"232",157,202304,1,3,237,"fork_length","47.1",23
"233",157,202304,1,3,234,"fork_length","37.0",23
"234",157,202304,1,3,235,"fork_length","45.5",23
"235",157,202304,1,3,236,"fork_length","32.2",23
"236",157,202304,1,3,238,"fork_length","35.1",23
"237",157,202304,1,3,239,"fork_length","43.5",23
"238",157,202304,1,3,240,"fork_length","45.1",23
"239",157,202304,1,3,241,"fork_length","44.6",23
"240",157,202304,1,3,242,"fork_length","49.3",23
"241",157,202304,1,3,243,"fork_length","36.2",23
"242",157,202304,1,3,244,"fork_length","46.2",23
"243",157,202304,1,3,245,"fork_length","49.9",23
"244",157,202304,1,3,246,"fork_length","52.9",23
"245",157,202304,1,3,247,"fork_length","52.9",23
"246",157,202304,1,3,248,"fork_length","45.6",23
"247",157,202304,1,3,249,"fork_length","43.7",23
"248",157,202304,1,3,250,"fork_length","56.5",23
"249",157,202304,1,3,251,"fork_length","41.9",23
"250",157,202304,1,3,252,"fork_length","42.3",23
"251",157,202304,1,3,253,"fork_length","52.0",23
"252",157,202304,1,3,254,"fork_length","53.4",23
"253",157,202304,1,3,255,"fork_length","43.2",23
"254",157,202304,1,3,256,"fork_length","56.7",23
"255",157,202304,1,3,257,"fork_length","45.3",23
"256",157,202304,1,3,258,"fork_length","62.3",23
"257",157,202304,1,3,259,"fork_length","54.5",23
"258",157,202304,1,3,260,"fork_length","35.1",23
"259",157,202304,1,3,261,"fork_length","42.9",23
"260",157,202304,1,3,262,"fork_length","51.1",23
"261",157,202304,1,3,263,"fork_length","52.1",23
"262",157,202304,1,3,264,"fork_length","45.2",23
"263",157,202304,1,3,265,"fork_length","46.0",23
"264",157,202304,1,3,266,"fork_length","42.9",23
"265",157,202304,1,3,267,"fork_length","44.4",23
"266",157,202304,1,3,268,"fork_length","43.4",23
"267",157,202304,1,3,269,"fork_length","34.6",23
"268",157,202304,1,3,270,"fork_length","33.6",23
"269",157,202304,1,3,271,"fork_length","33.2",23
"270",157,202304,1,3,272,"fork_length","34.5",23
"271",157,202304,1,3,273,"fork_length","27.8",23
"272",157,202304,1,3,274,"fork_length","32.6",23
"273",157,202304,1,3,275,"fork_length","26.2",23
"274",157,202304,1,3,365,"fork_length","55.2",25
"275",157,202304,1,3,365,"organism_weight","1.140",20
"276",157,202304,1,3,367,"organism_weight","0.706",20
"277",157,202304,1,3,366,"fork_length","45.1",25
"278",157,202304,1,3,366,"organism_weight","0.679",20
"279",157,202304,1,3,367,"fork_length","43.0",25
"280",157,202304,1,3,368,"fork_length","51.4",25
"281",157,202304,1,3,368,"organism_weight","1.044",20
"282",157,202304,1,3,369,"fork_length","46.5",25
"283",157,202304,1,3,369,"organism_weight","0.862",20
"284",157,202304,1,3,370,"fork_length","39.7",25
"285",157,202304,1,3,370,"organism_weight","0.454",20
"286",157,202304,1,3,371,"fork_length","45.6",25
"287",157,202304,1,3,371,"organism_weight","0.774",20
"288",157,202304,1,3,372,"fork_length","54.2",25
"289",157,202304,1,3,372,"organism_weight","1.042",20
"290",157,202304,1,3,373,"fork_length","46.7",25
"291",157,202304,1,3,373,"organism_weight","0.854",20
"292",157,202304,1,3,374,"fork_length","51.5",25
"293",157,202304,1,3,374,"organism_weight","1.234",20
"294",157,202304,1,3,375,"fork_length","34.9",25
"295",157,202304,1,3,375,"organism_weight","0.312",20
"296",157,202304,1,3,376,"fork_length","31.8",25
"297",157,202304,1,3,376,"organism_weight","0.246",20
"298",157,202304,1,3,377,"fork_length","46.7",25
"299",157,202304,1,3,377,"organism_weight","0.820",20
"300",157,202304,1,3,378,"fork_length","31.8",25
"301",157,202304,1,3,378,"organism_weight","0.236",20
"302",157,202304,1,3,380,"organism_weight","1.342",20
"303",157,202304,1,3,379,"fork_length","47.5",25
"304",157,202304,1,3,379,"organism_weight","1.062",20
"305",157,202304,1,3,380,"fork_length","54.3",25
"306",157,202304,1,3,381,"fork_length","50.6",25
"307",157,202304,1,3,381,"organism_weight","1.034",20
"308",157,202304,1,3,382,"fork_length","47.5",25
"309",157,202304,1,3,382,"organism_weight","0.956",20
"310",157,202304,1,3,383,"fork_length","58.4",25
"311",157,202304,1,3,383,"organism_weight","1.726",20
"312",157,202304,1,3,384,"fork_length","53.1",25
"313",157,202304,1,3,384,"organism_weight","1.342",20
"314",157,202304,1,3,385,"fork_length","46.2",25
"315",157,202304,1,3,385,"organism_weight","0.728",20
"316",157,202304,1,3,386,"fork_length","53.4",25
"317",157,202304,1,3,386,"organism_weight","1.300",20
"318",157,202304,1,3,387,"fork_length","41.6",25
"319",157,202304,1,3,387,"organism_weight","0.544",20
"320",157,202304,1,3,388,"fork_length","54.5",25
"321",157,202304,1,3,388,"organism_weight","1.294",20
"322",157,202304,1,3,389,"fork_length","46.6",25
"323",157,202304,1,3,389,"organism_weight","0.894",20
"324",157,202304,1,3,391,"organism_weight","1.488",20
"325",157,202304,1,3,390,"fork_length","49.3",25
"326",157,202304,1,3,390,"organism_weight","0.926",20
"327",157,202304,1,3,391,"fork_length","55.7",25
"328",157,202304,1,3,392,"fork_length","49.5",25
"329",157,202304,1,3,392,"organism_weight","1.122",20
"330",157,202304,1,3,393,"fork_length","58.7",25
"331",157,202304,1,3,393,"organism_weight","1.996",20
"332",157,202304,1,3,394,"fork_length","48.8",25
"333",157,202304,1,3,394,"organism_weight","1.076",20
"334",157,202304,1,3,395,"fork_length","49.9",25
"335",157,202304,1,3,395,"organism_weight","0.996",20
"336",157,202304,1,3,396,"fork_length","45.3",25
"337",157,202304,1,3,396,"organism_weight","0.794",20
"338",157,202304,1,3,397,"fork_length","48.8",25
"339",157,202304,1,3,397,"organism_weight","1.092",20
"340",157,202304,1,3,398,"fork_length","52.8",25
"341",157,202304,1,3,398,"organism_weight","1.320",20
"342",157,202304,1,3,399,"fork_length","47.9",25
"343",157,202304,1,3,399,"organism_weight","1.086",20
"344",157,202304,1,3,400,"fork_length","47.3",25
"345",157,202304,1,3,402,"fork_length","40.8",25
"346",157,202304,1,3,400,"organism_weight","0.906",20
"347",157,202304,1,3,401,"fork_length","44.1",25
"348",157,202304,1,3,401,"organism_weight","0.546",20
"349",157,202304,1,3,402,"organism_weight","0.552",20
"350",157,202304,1,3,403,"fork_length","39.9",25
"351",157,202304,1,3,403,"organism_weight","0.476",20
"352",157,202304,1,3,404,"fork_length","48.1",25
"353",157,202304,1,3,404,"organism_weight","1.002",20
"354",157,202304,1,3,405,"fork_length","48.1",25
"355",157,202304,1,3,405,"organism_weight","1.034",20
"356",157,202304,1,3,406,"fork_length","51.6",25
"357",157,202304,1,3,406,"organism_weight","1.146",20
"358",157,202304,1,3,407,"fork_length","35.7",25
"359",157,202304,1,3,407,"organism_weight","0.312",20
"360",157,202304,1,3,408,"fork_length","48.1",25
"361",157,202304,1,3,408,"organism_weight","0.840",20
"362",157,202304,1,3,409,"fork_length","34.8",25
"363",157,202304,1,3,409,"organism_weight","0.284",20
"364",157,202304,1,3,410,"fork_length","41.8",25
"365",157,202304,1,3,410,"organism_weight","0.540",20
"366",157,202304,1,3,411,"fork_length","41.1",25
"367",157,202304,1,3,411,"organism_weight","0.542",20
"368",157,202304,1,3,412,"fork_length","44.3",25
"369",157,202304,1,3,412,"organism_weight","0.708",20
"370",157,202304,1,3,413,"fork_length","34.3",25
"371",157,202304,1,3,413,"organism_weight","0.288",20
"372",157,202304,1,3,414,"fork_length","37.2",25
"373",157,202304,1,5,280,"fork_length","45.7",23
"374",157,202304,1,3,414,"organism_weight","0.396",20
"375",157,202304,1,5,279,"fork_length","42.5",24
"376",157,202304,1,5,279,"organism_weight","0.941",18
"377",157,202304,1,5,280,"organism_weight","1.169",19
"378",157,202304,1,5,281,"fork_length","45.0",23
"379",157,202304,1,5,281,"organism_weight","1.088",19
"380",157,202304,1,5,282,"fork_length","49.7",24
"381",157,202304,1,5,282,"organism_weight","1.464",18
"382",157,202304,1,5,283,"fork_length","49.6",23
"383",157,202304,1,5,283,"organism_weight","1.460",19
"384",157,202304,1,5,284,"fork_length","47.4",24
"385",157,202304,1,5,284,"organism_weight","1.334",18
"386",157,202304,1,5,285,"fork_length","43.4",23
"387",157,202304,1,5,285,"organism_weight","1.024",19
"388",157,202304,1,5,286,"fork_length","42.2",23
"389",157,202304,1,5,286,"organism_weight","0.908",19
"390",157,202304,1,5,287,"fork_length","44.6",24
"391",157,202304,1,5,287,"organism_weight","1.094",18
"392",157,202304,1,5,288,"fork_length","40.9",23
"393",157,202304,1,5,288,"organism_weight","0.876",19
"394",157,202304,1,5,289,"fork_length","51.2",23
"395",157,202304,1,5,289,"organism_weight","1.518",19
"396",157,202304,1,5,290,"fork_length","42.9",24
"397",157,202304,1,5,290,"organism_weight","0.954",18
"398",157,202304,1,5,291,"fork_length","50.9",23
"399",157,202304,1,5,291,"organism_weight","1.560",19
"400",157,202304,1,6,276,"fork_length","27.1",23
"401",157,202304,1,6,276,"organism_weight","0.256",19
"402",157,202304,1,7,278,"fork_length","36.8",23
"403",157,202304,1,7,278,"organism_weight","0.797",19
"404",157,202304,1,8,277,"fork_length","21.0",24
"405",157,202304,1,8,277,"organism_weight","0.087",18
"406",157,202304,1,9,292,"fork_length","19.7",24
"407",157,202304,1,9,292,"organism_weight","0.071",18
"408",157,202304,1,9,293,"fork_length","19.2",24
"409",157,202304,1,9,293,"organism_weight","0.076",18
"410",157,202304,1,9,294,"fork_length","19.5",24
"411",157,202304,1,9,294,"organism_weight","0.072",18
"412",157,202304,1,9,295,"fork_length","18.3",23
"413",157,202304,1,9,296,"fork_length","18.9",23
"414",157,202304,1,9,297,"fork_length","19.3",23
"415",157,202304,1,9,298,"fork_length","17.8",24
"416",157,202304,1,9,298,"organism_weight","0.054",18
"417",157,202304,1,9,299,"fork_length","19.3",23
"418",157,202304,1,9,300,"fork_length","15.7",23
"419",157,202304,1,9,301,"fork_length","16.9",24
"420",157,202304,1,9,301,"organism_weight","0.046",18
"421",157,202304,1,9,302,"fork_length","17.5",23
"422",157,202304,1,9,303,"fork_length","17.9",23
"423",157,202304,1,9,304,"fork_length","16.8",23
"424",157,202304,1,9,305,"fork_length","16.3",24
"425",157,202304,1,9,305,"organism_weight","0.046",18
"426",157,202304,1,9,306,"fork_length","19.7",23
"427",157,202304,1,9,307,"fork_length","17.4",23
"428",157,202304,1,9,308,"fork_length","14.8",24
"429",157,202304,1,9,308,"organism_weight","0.036",18
"430",157,202304,1,9,309,"fork_length","20.4",23
"431",157,202304,1,9,310,"fork_length","18.4",23
"432",157,202304,1,9,311,"fork_length","17.8",23
"433",157,202304,1,9,312,"fork_length","14.6",24
"434",157,202304,1,9,312,"organism_weight","0.036",18
"435",157,202304,1,9,313,"fork_length","17.1",23
"436",157,202304,1,9,314,"fork_length","17.6",23
"437",157,202304,1,9,317,"fork_length","15.8",24
"438",157,202304,1,9,315,"fork_length","12.9",24
"439",157,202304,1,9,315,"organism_weight","0.028",18
"440",157,202304,1,9,316,"fork_length","16.5",23
"441",157,202304,1,9,317,"organism_weight","0.040",18
"442",157,202304,1,9,318,"fork_length","14.3",23
"443",157,202304,1,9,319,"fork_length","17.4",23
"444",157,202304,1,9,320,"fork_length","19.3",23
"445",157,202304,1,9,321,"fork_length","18.3",23
"446",157,202304,1,9,322,"fork_length","17.8",23
"447",157,202304,1,9,323,"fork_length","17.5",23
"448",157,202304,1,9,324,"fork_length","19.9",23
"449",157,202304,1,9,325,"fork_length","15.8",23
"450",157,202304,1,9,326,"fork_length","16.8",23
"451",157,202304,1,9,327,"fork_length","15.5",23
"452",157,202304,1,10,328,"organism_weight","0.010",18
"453",157,202304,1,10,329,"organism_weight","0.008",18
"454",157,202304,1,10,331,"organism_weight","0.028",18
"455",157,202304,1,10,332,"organism_weight","0.012",18
"456",157,202304,1,10,334,"organism_weight",".006",18
"457",157,202304,1,10,337,"organism_weight","0.010",18
"458",157,202304,1,10,340,"organism_weight",".002",18
"459",157,202304,1,10,343,"organism_weight",".006",18
"460",157,202304,1,10,344,"organism_weight","0.016",18
"461",157,202304,1,10,346,"organism_weight","0.009",18
"462",157,202304,1,10,347,"organism_weight","0.008",18
"463",157,202304,1,10,349,"organism_weight","0.005",18
"464",157,202304,1,10,351,"organism_weight","0.006",18
"465",157,202304,1,10,352,"organism_weight",".003",18
"466",157,202304,1,10,353,"organism_weight","0.005",18
"467",157,202304,1,11,330,"organism_weight","0.326",19
"468",157,202304,1,11,333,"organism_weight","0.542",19
"469",157,202304,1,11,335,"organism_weight","0.341",19
"470",157,202304,1,11,336,"organism_weight","0.797",19
"471",157,202304,1,11,338,"organism_weight","0.222",19
"472",157,202304,1,11,339,"organism_weight","0.208",19
"473",157,202304,1,11,341,"organism_weight","0.199",19
"474",157,202304,1,11,342,"organism_weight","0.341",19
"475",157,202304,1,13,348,"fork_length","09.9",23
"476",157,202304,1,13,348,"organism_weight","0.005",19
"477",157,202304,1,13,350,"fork_length","08.2",23
"478",157,202304,1,13,350,"organism_weight","0.003",19
"479",157,202304,2,16,418,"fork_length","38.1",23
"480",157,202304,2,16,415,"fork_length","45.2",23
"481",157,202304,2,16,416,"fork_length","50.3",23
"482",157,202304,2,16,417,"fork_length","48.7",23
"483",157,202304,2,16,419,"fork_length","58.5",23
"484",157,202304,2,16,420,"fork_length","59.0",23
"485",157,202304,2,16,421,"fork_length","45.0",23
"486",157,202304,2,16,425,"fork_length","61.9",23
"487",157,202304,2,16,422,"fork_length","52.4",23
"488",157,202304,2,16,423,"fork_length","44.5",23
"489",157,202304,2,16,424,"fork_length","42.1",23
"490",157,202304,2,16,426,"fork_length","43.9",23
"491",157,202304,2,16,427,"fork_length","48.5",23
"492",157,202304,2,16,428,"fork_length","49.6",23
"493",157,202304,2,16,429,"fork_length","48.7",23
"494",157,202304,2,16,430,"fork_length","51.3",23
"495",157,202304,2,16,431,"fork_length","49.5",23
"496",157,202304,2,16,432,"fork_length","43.6",23
"497",157,202304,2,16,433,"fork_length","42.6",23
"498",157,202304,2,16,434,"fork_length","45.7",23
"499",157,202304,2,16,435,"fork_length","57.7",23
"500",157,202304,2,16,436,"fork_length","46.9",23
"501",157,202304,2,16,437,"fork_length","43.3",23
"502",157,202304,2,16,438,"fork_length","45.8",23
"503",157,202304,2,16,439,"fork_length","48.8",23
"504",157,202304,2,16,440,"fork_length","56.7",23
"505",157,202304,2,16,441,"fork_length","50.4",23
"506",157,202304,2,16,442,"fork_length","41.0",23
"507",157,202304,2,16,443,"fork_length","53.8",23
"508",157,202304,2,16,444,"fork_length","48.0",23
"509",157,202304,2,16,445,"fork_length","49.4",23
"510",157,202304,2,16,446,"fork_length","42.0",23
"511",157,202304,2,16,447,"fork_length","43.4",23
"512",157,202304,2,16,448,"fork_length","55.0",23
"513",157,202304,2,16,449,"fork_length","56.0",23
"514",157,202304,2,16,450,"fork_length","47.3",23
"515",157,202304,2,16,451,"fork_length","52.0",23
"516",157,202304,2,16,452,"fork_length","53.7",23
"517",157,202304,2,16,453,"fork_length","40.3",23
"518",157,202304,2,16,454,"fork_length","51.3",23
"519",157,202304,2,16,455,"fork_length","57.8",23
"520",157,202304,2,16,459,"fork_length","48.3",23
"521",157,202304,2,16,456,"fork_length","47.0",23
"522",157,202304,2,16,457,"fork_length","57.0",23
"523",157,202304,2,16,458,"fork_length","40.7",23
"524",157,202304,2,16,460,"fork_length","43.4",23
"525",157,202304,2,16,461,"fork_length","47.5",23
"526",157,202304,2,16,462,"fork_length","47.2",23
"527",157,202304,2,16,463,"fork_length","42.2",23
"528",157,202304,2,16,464,"fork_length","42.5",23
