Column1,survey,vessel,event_id,latitude,longitude
250,201201,94,64,60.08187,-179.13408
251,201201,94,65,59.95135,-178.93342
252,201201,94,66,59.93068,-178.94328
253,201201,94,67,59.87167,-178.82015
254,201201,94,68,59.80037,-178.68437
255,201201,94,69,59.81123,-178.74015
256,201201,94,70,59.69347,-178.52792
257,201201,94,71,59.62265,-178.43533
258,201201,94,72,58.93838,-178.0168
259,201201,94,73,58.89485,-178.07873
260,201201,94,74,58.90897,-178.17945
261,201201,94,75,58.79787,-178.10023
262,201201,94,76,58.78095,-177.91217
263,201201,94,77,58.65307,-177.80038
264,201201,94,78,58.62662,-177.74567
265,201201,94,79,58.6282,-177.96287
266,201201,94,80,58.50415,-177.87645
267,201201,94,81,58.58807,-177.67877
268,201201,94,82,58.58592,-176.45443
269,201201,94,83,58.53603,-176.07882
270,201201,94,84,58.4006,-175.5898
271,201201,94,85,58.2695,-175.45628
272,201201,94,86,58.36243,-175.30005
273,201201,94,87,58.37803,-175.06743
274,201201,94,88,58.07123,-175.50797
275,201201,94,89,58.10382,-175.57507
276,201201,94,90,58.12705,-175.55022
277,201201,94,91,58.25733,-175.51372
278,201201,94,92,58.55178,-174.78978
279,201201,94,93,58.54598,-174.8652
280,201201,94,94,58.58432,-175.10787
281,201201,94,95,58.61465,-175.07068
282,201201,94,96,58.65937,-174.87068
283,201201,94,97,57.15873,-173.96488
284,201201,94,98,57.2111,-173.92138
285,201201,94,99,57.15277,-173.91307
286,201201,94,100,57.13463,-173.8026
287,201201,94,101,54.44643,-167.1485
288,201201,94,102,54.52218,-167.30257
289,201201,94,103,54.80905,-167.3976
290,201201,94,104,55.57553,-168.78603
291,201201,94,105,55.58945,-168.87232
292,201201,94,106,55.80043,-168.8584
293,201201,94,107,55.9394,-168.7771
294,201201,94,109,56.10248,-169.22695
295,201201,94,110,56.16523,-169.39798
296,201201,94,111,56.20952,-169.53832
297,201201,94,112,56.17647,-169.73273
298,201201,94,113,56.50813,-172.3116
299,201201,94,114,56.56532,-172.33173
300,201201,94,115,56.40415,-172.6804
301,201201,94,116,56.45723,-172.72217
302,201201,94,117,58.48,-174.79952
303,201201,94,118,58.60365,-175.14745
304,201201,94,119,58.54732,-174.68253
305,201201,94,120,58.42775,-174.53748
306,201201,94,121,57.80343,-173.69857
307,201201,94,122,57.66215,-174.21278
308,201201,94,123,57.4544,-173.93728
309,201201,94,124,57.01285,-173.98207
310,201201,94,125,56.87743,-173.79372
311,201201,94,126,56.95123,-173.73222
312,201201,94,127,57.00115,-173.54618
313,201201,94,128,56.77318,-173.41903
314,201201,94,129,56.46297,-171.58027
315,201201,94,130,56.22548,-171.48573
316,201201,94,131,56.23717,-171.38638
317,201201,94,133,56.24148,-171.00815
318,201201,94,134,55.93472,-170.33262
319,201201,94,135,55.95017,-170.10397
320,201201,94,136,55.99902,-169.92323
321,201201,94,137,55.98637,-169.73845
322,201201,94,139,55.96145,-168.93693
323,201201,94,140,55.9512,-168.93077
324,201201,94,141,55.68898,-168.78332
325,201201,94,142,55.57663,-168.48733
326,201201,94,143,55.48143,-168.26048
327,201201,94,146,55.36963,-168.18092
328,201201,94,147,55.39493,-167.99998
329,201201,94,148,55.25993,-168.01373
330,201201,94,149,55.20178,-167.83182
331,201201,94,150,54.30142,-166.887
332,201201,94,151,54.378,-166.86725
333,201201,94,152,54.4465,-166.84513
334,201201,94,153,54.31063,-166.7362
335,201201,94,154,54.48867,-166.34045
336,201201,94,155,54.42913,-166.06612
337,201201,94,156,54.57862,-165.86417
338,201201,94,157,54.68438,-165.76423
339,201201,94,158,54.75942,-166.00678
340,201201,94,159,54.57208,-166.583
341,201201,94,160,54.56958,-166.23252
342,201201,94,161,54.67247,-166.08735
343,201201,94,162,54.73468,-166.17778
344,201201,94,163,54.78985,-166.44193
345,201201,94,164,54.60313,-166.88117
346,201201,94,165,54.64437,-166.74622
347,201201,94,166,54.81105,-166.659
348,201201,94,167,54.87062,-166.9282
349,201201,94,168,54.94748,-167.1587
350,201201,94,169,55.02885,-167.34093
351,201201,94,170,55.07418,-167.89498
352,201201,94,171,55.11722,-167.80268
353,201201,94,172,55.05313,-167.84113
354,201201,94,173,55.01463,-167.70825
355,201201,94,174,55.13682,-167.55865
356,201201,94,175,54.94355,-167.78702
357,201201,94,176,54.93133,-167.6885
358,201201,94,177,54.9965,-167.62288
359,201201,94,178,54.8715,-167.60677
360,201201,94,179,54.90443,-167.42877
361,201201,94,180,54.8214,-167.68192
362,201201,94,181,54.73835,-167.60197
363,201201,94,182,54.63672,-167.71785
364,201201,94,183,54.56578,-167.5663
365,201201,94,184,54.48473,-167.86897
366,201201,94,185,54.53735,-167.68655
367,201201,94,186,54.4983,-167.41053
368,201201,94,187,54.61362,-167.19003
369,201201,94,188,54.73135,-166.98532
370,201201,94,189,54.33302,-167.95345
371,201201,94,190,54.34953,-167.83973
372,201201,94,191,54.28318,-167.78753
373,201201,94,192,54.38597,-167.65697
374,201201,94,193,54.40998,-167.39173
375,201201,94,194,54.51153,-166.08977
376,201201,94,195,54.36585,-166.3434
377,201201,162,1,57.33058,-158.40718
378,201201,162,2,57.6599,-158.36947
379,201201,162,3,57.99092,-158.31823
380,201201,162,4,58.00052,-158.96288
381,201201,162,5,57.67432,-159.00202
382,201201,162,6,57.34915,-159.05818
383,201201,162,8,57.02345,-159.11133
384,201201,162,11,56.65698,-160.37738
385,201201,162,12,56.99372,-160.33907
386,201201,162,13,57.32785,-160.31297
387,201201,162,14,57.65342,-160.28627
388,201201,162,15,58.33852,-161.4044
389,201201,162,16,58.00853,-161.47642
390,201201,162,17,57.68602,-161.48815
391,201201,162,18,57.34477,-161.54463
392,201201,162,19,57.02638,-161.55537
393,201201,162,20,56.3499,-162.1806
394,201201,162,21,56.01157,-162.22855
395,201201,162,24,55.66307,-162.85428
396,201201,162,25,56.00063,-162.86912
397,201201,162,26,56.31822,-162.7874
398,201201,162,27,56.64372,-162.77495
399,201201,162,28,56.98957,-162.79325
400,201201,162,29,57.31655,-162.78232
401,201201,162,30,57.65782,-162.7387
402,201201,162,31,57.97838,-162.74142
403,201201,162,32,57.995,-163.35405
404,201201,162,33,58.31925,-163.35668
405,201201,162,34,59.34283,-164.03185
406,201201,162,35,59.01542,-163.98942
407,201201,162,36,58.68197,-163.99515
408,201201,162,37,58.34958,-163.98852
409,201201,162,38,58.01453,-164.00587
410,201201,162,39,57.67048,-164.01453
411,201201,162,40,57.34452,-164.00793
412,201201,162,41,57.01537,-164.01725
413,201201,162,42,56.67992,-164.01715
414,201201,162,43,56.35843,-163.95368
415,201201,162,44,56.006,-164.03795
416,201201,162,46,55.70868,-163.9846
417,201201,162,47,55.36332,-164.01242
418,201201,162,49,54.66435,-165.15202
419,201201,162,50,54.83158,-165.52247
420,201201,162,51,54.98302,-165.16322
421,201201,162,52,55.31317,-165.18003
422,201201,162,53,55.63375,-165.19172
423,201201,162,54,55.98477,-165.19337
424,201201,162,55,56.32952,-165.19555
425,201201,162,56,56.6523,-165.19722
426,201201,162,57,56.97208,-165.2366
427,201201,162,58,57.32267,-165.22768
428,201201,162,59,57.64655,-165.2373
429,201201,162,78,57.68243,-166.52328
430,201201,162,79,57.34655,-166.48855
431,201201,162,80,57.02133,-166.45728
432,201201,162,81,56.67883,-166.44047
433,201201,162,82,56.36042,-166.416
434,201201,162,83,56.01282,-166.4
435,201201,162,84,55.68932,-166.39568
436,201201,162,85,55.35405,-166.34185
437,201201,162,86,55.33185,-166.96777
438,201201,162,87,55.33843,-167.5535
439,201201,162,88,55.65822,-167.58505
440,201201,162,89,55.99185,-167.60747
441,201201,162,90,56.32043,-167.64988
442,201201,162,91,56.65285,-167.67177
443,201201,162,92,56.98462,-167.70755
444,201201,162,93,57.31492,-167.73383
445,201201,162,94,57.64687,-167.77008
446,201201,162,95,57.98142,-167.80185
447,201201,162,96,58.30538,-167.83213
448,201201,162,97,58.3172,-167.2087
449,201201,162,98,58.3193,-166.57073
450,201201,162,99,58.31388,-165.92562
451,201201,162,100,58.65268,-165.91913
452,201201,162,101,58.99457,-165.93147
453,201201,162,102,59.31295,-165.95663
454,201201,162,103,59.60588,-165.9102
455,201201,162,104,59.66535,-166.60215
456,201201,162,105,59.35543,-166.59867
457,201201,162,106,59.00648,-166.58172
458,201201,162,107,58.67957,-166.56027
459,201201,162,108,59.30675,-167.9041
460,201201,162,109,59.65193,-167.94428
461,201201,162,110,59.99758,-167.99303
462,201201,162,111,60.31433,-167.98528
463,201201,162,112,60.33175,-167.29525
464,201201,162,113,60.3372,-168.6507
465,201201,162,114,60.33227,-169.30915
466,201201,162,115,60.01185,-169.32028
467,201201,162,116,59.68225,-169.26628
468,201201,162,117,59.34913,-169.23725
469,201201,162,118,59.01918,-169.16622
470,201201,162,119,58.67192,-169.14468
471,201201,162,120,58.66173,-168.5401
472,201201,162,121,58.3525,-168.47373
473,201201,162,122,58.32638,-169.08893
474,201201,162,123,57.8355,-169.37823
475,201201,162,124,57.67777,-169.0069
476,201201,162,125,57.51395,-169.37035
477,201201,162,126,57.35405,-168.99505
478,201201,162,127,57.1761,-169.3107
479,201201,162,128,57.01232,-168.95183
480,201201,162,129,56.82278,-169.29963
481,201201,162,130,57.00663,-169.55807
482,201201,162,131,56.8361,-169.82375
483,201201,162,132,57.00135,-170.1859
484,201201,162,133,56.82852,-170.45895
485,201201,162,134,56.67305,-170.73833
486,201201,162,135,56.6725,-170.14882
487,201201,162,136,56.67688,-169.53983
488,201201,162,137,57.15085,-169.90967
489,201201,162,138,57.3251,-169.58977
490,201201,162,139,57.4918,-170.00192
491,201201,162,140,57.65017,-169.63495
492,201201,162,142,57.80438,-170.01855
493,201201,162,143,58.31228,-170.40365
494,201201,162,144,58.65705,-170.43622
495,201201,162,145,58.9891,-170.48777
496,201201,162,146,59.32072,-170.53828
497,201201,162,147,59.65369,-170.58357
498,201201,162,148,59.97602,-170.6364
499,201201,162,149,60.32002,-170.65383
500,201201,162,150,60.33265,-171.32432
501,201201,162,151,60.64673,-171.42822
502,201201,162,152,60.96502,-171.49368
503,201201,162,153,60.18333,-172.30747
504,201201,162,154,59.99295,-172.60838
505,201201,162,155,59.84887,-172.25248
506,201201,162,156,59.81595,-172.87193
507,201201,162,157,60.14807,-172.95242
508,201201,162,158,59.68725,-173.25895
509,201201,162,159,59.4928,-173.4839
510,201201,162,160,59.65743,-173.8455
511,201201,162,161,59.82145,-173.55402
512,201201,162,162,59.99957,-173.2395
513,201201,162,163,59.34313,-173.18632
514,201201,162,164,59.51578,-172.93072
515,201201,162,165,59.34043,-172.53708
516,201201,162,166,59.65307,-172.56905
517,201201,162,167,59.67307,-171.94465
518,201201,162,168,59.3523,-171.83948
519,201201,162,169,59.02363,-171.78255
520,201201,162,170,59.00638,-172.43332
521,201201,162,171,58.69598,-172.36335
522,201201,162,172,58.68253,-171.71307
523,201201,162,173,58.35243,-171.65452
524,201201,162,174,58.32972,-172.27738
525,201201,162,175,58.01262,-172.26542
526,201201,162,176,58.0021,-171.6448
527,201201,162,177,57.66367,-171.49055
528,201201,162,178,57.66437,-172.13667
529,201201,162,179,57.35773,-172.10922
530,201201,162,180,57.3353,-171.49612
531,201201,162,181,56.31073,-168.2243
532,201201,162,182,56.33038,-168.82468
533,201201,162,184,56.36978,-169.39708
534,201201,162,185,56.33127,-170.03845
535,201201,162,186,56.33247,-170.6529
536,201201,162,187,56.64318,-171.33505
537,201201,162,188,56.6642,-171.92037
538,201201,162,189,56.66943,-172.53727
539,201201,162,190,56.98823,-173.23552
540,201201,162,191,57.291,-173.3186
541,201201,162,192,58.71883,-174.86965
542,201201,162,193,58.98873,-175.0205
543,201201,162,194,59.31163,-175.10207
544,201201,162,195,59.63695,-175.11235
545,201201,162,196,59.97452,-175.27307
546,201201,162,197,60.31698,-175.38277
547,201201,162,198,60.65802,-175.44095
548,201201,162,199,60.97948,-175.52692
549,201201,162,200,61.00635,-174.91857
550,201201,162,201,60.66748,-174.85462
551,201201,162,202,60.65822,-174.13992
552,201201,162,204,60.9893,-174.17273
553,201201,162,205,61.30778,-174.3018
554,201201,162,206,61.31917,-173.58067
555,201201,162,207,61.64767,-173.65258
556,201201,162,208,61.99125,-173.71642
557,201201,162,209,62.00187,-174.44635
558,201201,162,210,61.68225,-174.4328
559,201201,162,211,60.67273,-176.77822
560,201201,162,212,60.66683,-177.44912
561,201201,162,213,60.36785,-177.3792
562,201201,162,214,60.33587,-176.78143
563,201201,162,215,60.01228,-176.7132
564,201201,162,216,59.6968,-176.55435
565,201201,162,217,59.35892,-176.39365
