"","survey","transect","interval","class","nasc","start_longitude","start_latitude","start_vessel_log","mean_bottom_depth","start_longitute"
"1",201207,1,507,"BT",0.309753,-162.1589988,57.2081956,253.003375,55.11,-162.1589988
"2",201207,1,507,"FISH",0.004167,-162.1589988,57.2081956,253.003375,55.11,-162.1589988
"3",201207,1,507,"MIX1",0.051641,-162.1589988,57.2081956,253.003375,55.11,-162.1589988
"4",201207,1,507,"MIX3",0.003871,-162.1589988,57.2081956,253.003375,55.11,-162.1589988
"5",201207,1,508,"BT",4.953565,-162.1583968,57.1998007,253.50314,54.49,-162.1583968
"6",201207,1,508,"FISH",0.102976,-162.1583968,57.1998007,253.50314,54.49,-162.1583968
"7",201207,1,508,"MIX1",0,-162.1583968,57.1998007,253.50314,54.49,-162.1583968
"8",201207,1,508,"MIX3",0.089116,-162.1583968,57.1998007,253.50314,54.49,-162.1583968
"9",201207,1,509,"BT",28.511607,-162.1584847,57.1914041,254.004531,57.41,-162.1584847
"10",201207,1,509,"FISH",0.632671,-162.1584847,57.1914041,254.004531,57.41,-162.1584847
"11",201207,1,509,"MIX1",0,-162.1584847,57.1914041,254.004531,57.41,-162.1584847
"12",201207,1,509,"MIX3",34.649074,-162.1584847,57.1914041,254.004531,57.41,-162.1584847
"13",201207,1,510,"BT",89.103752,-162.1581995,57.1830485,254.502766,57.86,-162.1581995
"14",201207,1,510,"FISH",0.024329,-162.1581995,57.1830485,254.502766,57.86,-162.1581995
"15",201207,1,510,"MIX1",1.287743,-162.1581995,57.1830485,254.502766,57.86,-162.1581995
"16",201207,1,510,"MIX3",98.284835,-162.1581995,57.1830485,254.502766,57.86,-162.1581995
"17",201207,1,511,"BT",1.099896,-162.1581744,57.1746288,255.003482,55.89,-162.1581744
"18",201207,1,511,"FISH",0.574282,-162.1581744,57.1746288,255.003482,55.89,-162.1581744
"19",201207,1,511,"MIX1",0.021419,-162.1581744,57.1746288,255.003482,55.89,-162.1581744
"20",201207,1,511,"MIX3",23.621652,-162.1581744,57.1746288,255.003482,55.89,-162.1581744
"21",201207,1,512,"BT",37.680397,-162.158105,57.1662389,255.503531,57.37,-162.158105
"22",201207,1,512,"FISH",2.301295,-162.158105,57.1662389,255.503531,57.37,-162.158105
"23",201207,1,512,"MIX1",0.008177,-162.158105,57.1662389,255.503531,57.37,-162.158105
"24",201207,1,512,"MIX3",22.705181,-162.158105,57.1662389,255.503531,57.37,-162.158105
"25",201207,1,513,"BT",0.186634,-162.1581566,57.1578534,256.004205,56.82,-162.1581566
"26",201207,1,513,"FISH",0,-162.1581566,57.1578534,256.004205,56.82,-162.1581566
"27",201207,1,513,"MIX1",0.005067,-162.1581566,57.1578534,256.004205,56.82,-162.1581566
"28",201207,1,513,"MIX3",23.837799,-162.1581566,57.1578534,256.004205,56.82,-162.1581566
"29",201207,1,514,"BT",0.450516,-162.1583686,57.1495376,256.50008,57.25,-162.1583686
"30",201207,1,514,"FISH",0.015134,-162.1583686,57.1495376,256.50008,57.25,-162.1583686
"31",201207,1,514,"MIX1",0.083835,-162.1583686,57.1495376,256.50008,57.25,-162.1583686
"32",201207,1,514,"MIX3",36.404218,-162.1583686,57.1495376,256.50008,57.25,-162.1583686
"33",201207,1,515,"BT",2.408294,-162.1588374,57.1410994,257.003687,57.51,-162.1588374
"34",201207,1,515,"FISH",1.543345,-162.1588374,57.1410994,257.003687,57.51,-162.1588374
"35",201207,1,515,"MIX1",0.164694,-162.1588374,57.1410994,257.003687,57.51,-162.1588374
"36",201207,1,515,"MIX3",24.760363,-162.1588374,57.1410994,257.003687,57.51,-162.1588374
"37",201207,1,516,"BT",0.948455,-162.1593358,57.1327708,257.501568,57.5,-162.1593358
"38",201207,1,516,"FISH",2.508015,-162.1593358,57.1327708,257.501568,57.5,-162.1593358
"39",201207,1,516,"MIX1",0.009066,-162.1593358,57.1327708,257.501568,57.5,-162.1593358
"40",201207,1,516,"MIX3",12.850004,-162.1593358,57.1327708,257.501568,57.5,-162.1593358
"41",201207,1,517,"BT",0.419469,-162.1597961,57.1243582,258.003377,59.92,-162.1597961
"42",201207,1,517,"FISH",0.048388,-162.1597961,57.1243582,258.003377,59.92,-162.1597961
"43",201207,1,517,"MIX1",0,-162.1597961,57.1243582,258.003377,59.92,-162.1597961
"44",201207,1,517,"MIX3",25.31526,-162.1597961,57.1243582,258.003377,59.92,-162.1597961
"45",201207,1,518,"BT",0.040146,-162.1602649,57.1159733,258.503483,57.45,-162.1602649
"46",201207,1,518,"FISH",4.070068,-162.1602649,57.1159733,258.503483,57.45,-162.1602649
"47",201207,1,518,"MIX1",0.074718,-162.1602649,57.1159733,258.503483,57.45,-162.1602649
"48",201207,1,518,"MIX3",8.239464,-162.1602649,57.1159733,258.503483,57.45,-162.1602649
"49",201207,1,519,"BT",12.166892,-162.1607605,57.1076506,259.001521,59.09,-162.1607605
"50",201207,1,519,"FISH",0.531421,-162.1607605,57.1076506,259.001521,59.09,-162.1607605
"51",201207,1,519,"MIX1",0.007176,-162.1607605,57.1076506,259.001521,59.09,-162.1607605
"52",201207,1,519,"MIX3",8.247287,-162.1607605,57.1076506,259.001521,59.09,-162.1607605
"53",201207,1,520,"BT",5.024037,-162.1612958,57.0992417,259.502806,59.6,-162.1612958
"54",201207,1,520,"FISH",0.019155,-162.1612958,57.0992417,259.502806,59.6,-162.1612958
"55",201207,1,520,"MIX1",0.389197,-162.1612958,57.0992417,259.502806,59.6,-162.1612958
"56",201207,1,520,"MIX3",13.378386,-162.1612958,57.0992417,259.502806,59.6,-162.1612958
"57",201207,1,521,"BT",1.36608,-162.1618267,57.0908764,260.00303,59.65,-162.1618267
"58",201207,1,521,"FISH",9.073613,-162.1618267,57.0908764,260.00303,59.65,-162.1618267
"59",201207,1,521,"MIX1",0,-162.1618267,57.0908764,260.00303,59.65,-162.1618267
"60",201207,1,521,"MIX3",16.52428,-162.1618267,57.0908764,260.00303,59.65,-162.1618267
"61",201207,1,522,"BT",16.552457,-162.162434,57.0825025,260.500703,58.31,-162.162434
"62",201207,1,522,"FISH",2.244834,-162.162434,57.0825025,260.500703,58.31,-162.162434
"63",201207,1,522,"MIX1",0.010802,-162.162434,57.0825025,260.500703,58.31,-162.162434
"64",201207,1,522,"MIX3",18.774922,-162.162434,57.0825025,260.500703,58.31,-162.162434
"65",201207,1,523,"BT",0.948452,-162.1629684,57.0741213,261.000594,58.79,-162.1629684
"66",201207,1,523,"FISH",41.105205,-162.1629684,57.0741213,261.000594,58.79,-162.1629684
"67",201207,1,523,"MIX1",0.4402,-162.1629684,57.0741213,261.000594,58.79,-162.1629684
"68",201207,1,523,"MIX3",15.525862,-162.1629684,57.0741213,261.000594,58.79,-162.1629684
"69",201207,1,524,"BT",0.059015,-162.1635745,57.0657329,261.500913,58.42,-162.1635745
"70",201207,1,524,"FISH",0.244673,-162.1635745,57.0657329,261.500913,58.42,-162.1635745
"71",201207,1,524,"MIX1",0,-162.1635745,57.0657329,261.500913,58.42,-162.1635745
"72",201207,1,524,"MIX3",14.159102,-162.1635745,57.0657329,261.500913,58.42,-162.1635745
"73",201207,1,525,"BT",0.780541,-162.1641301,57.0572881,262.004318,60.11,-162.1641301
"74",201207,1,525,"FISH",7.174434,-162.1641301,57.0572881,262.004318,60.11,-162.1641301
"75",201207,1,525,"MIX1",0,-162.1641301,57.0572881,262.004318,60.11,-162.1641301
"76",201207,1,525,"MIX3",11.767678,-162.1641301,57.0572881,262.004318,60.11,-162.1641301
"77",201207,1,526,"BT",1.307813,-162.1647527,57.0489217,262.503931,59.92,-162.1647527
"78",201207,1,526,"FISH",14.268874,-162.1647527,57.0489217,262.503931,59.92,-162.1647527
"79",201207,1,526,"MIX1",0.016445,-162.1647527,57.0489217,262.503931,59.92,-162.1647527
"80",201207,1,526,"MIX3",12.566948,-162.1647527,57.0489217,262.503931,59.92,-162.1647527
"81",201207,1,527,"BT",1.858341,-162.165393,57.0406289,263.000084,60.48,-162.165393
"82",201207,1,527,"FISH",10.718809,-162.165393,57.0406289,263.000084,60.48,-162.165393
"83",201207,1,527,"MIX1",0.078694,-162.165393,57.0406289,263.000084,60.48,-162.165393
"84",201207,1,527,"MIX3",11.556182,-162.165393,57.0406289,263.000084,60.48,-162.165393
"85",201207,1,528,"BT",23.436442,-162.165985,57.0322013,263.503601,61,-162.165985
"86",201207,1,528,"FISH",0.858789,-162.165985,57.0322013,263.503601,61,-162.165985
"87",201207,1,528,"MIX1",0.040582,-162.165985,57.0322013,263.503601,61,-162.165985
"88",201207,1,528,"MIX3",18.919574,-162.165985,57.0322013,263.503601,61,-162.165985
"89",201207,1,529,"BT",9.749399,-162.1664071,57.0238793,264.000234,59.69,-162.1664071
"90",201207,1,529,"FISH",3.364155,-162.1664071,57.0238793,264.000234,59.69,-162.1664071
"91",201207,1,529,"MIX1",0.020028,-162.1664071,57.0238793,264.000234,59.69,-162.1664071
"92",201207,1,529,"MIX3",47.01531,-162.1664071,57.0238793,264.000234,59.69,-162.1664071
"93",201207,1,530,"BT",13.533944,-162.1668598,57.0154608,264.502863,60.13,-162.1668598
"94",201207,1,530,"FISH",9.975362,-162.1668598,57.0154608,264.502863,60.13,-162.1668598
"95",201207,1,530,"MIX1",0.253831,-162.1668598,57.0154608,264.502863,60.13,-162.1668598
"96",201207,1,530,"MIX3",20.834274,-162.1668598,57.0154608,264.502863,60.13,-162.1668598
"97",201207,1,531,"BT",26.95884,-162.1673497,57.0071067,265.003364,62.83,-162.1673497
"98",201207,1,531,"FISH",13.20926,-162.1673497,57.0071067,265.003364,62.83,-162.1673497
"99",201207,1,531,"MIX1",0.004247,-162.1673497,57.0071067,265.003364,62.83,-162.1673497
"100",201207,1,531,"MIX3",46.167191,-162.1673497,57.0071067,265.003364,62.83,-162.1673497
"101",201207,1,532,"BT",1.082252,-162.1678178,56.9987203,265.503544,60.91,-162.1678178
"102",201207,1,532,"FISH",0.278717,-162.1678178,56.9987203,265.503544,60.91,-162.1678178
"103",201207,1,532,"MIX1",0,-162.1678178,56.9987203,265.503544,60.91,-162.1678178
"104",201207,1,532,"MIX3",20.327953,-162.1678178,56.9987203,265.503544,60.91,-162.1678178
"105",201207,1,533,"BT",7.567794,-162.1684071,56.9903805,266.00003,64.48,-162.1684071
"106",201207,1,533,"FISH",0,-162.1684071,56.9903805,266.00003,64.48,-162.1684071
"107",201207,1,533,"MIX1",0.020278,-162.1684071,56.9903805,266.00003,64.48,-162.1684071
"108",201207,1,533,"MIX3",21.263351,-162.1684071,56.9903805,266.00003,64.48,-162.1684071
"109",201207,1,534,"BT",23.416113,-162.168987,56.9819912,266.500363,62.56,-162.168987
"110",201207,1,534,"FISH",20.926791,-162.168987,56.9819912,266.500363,62.56,-162.168987
"111",201207,1,534,"MIX1",0,-162.168987,56.9819912,266.500363,62.56,-162.168987
"112",201207,1,534,"MIX3",22.530895,-162.168987,56.9819912,266.500363,62.56,-162.168987
"113",201207,1,535,"BT",78.906928,-162.1696134,56.9735473,267.004462,65.48,-162.1696134
"114",201207,1,535,"FISH",96.013966,-162.1696134,56.9735473,267.004462,65.48,-162.1696134
"115",201207,1,535,"MIX1",0.083467,-162.1696134,56.9735473,267.004462,65.48,-162.1696134
"116",201207,1,535,"MIX3",24.57073,-162.1696134,56.9735473,267.004462,65.48,-162.1696134
"117",201207,1,536,"BT",10.954321,-162.170205,56.9651665,267.504,63.71,-162.170205
"118",201207,1,536,"FISH",3.661677,-162.170205,56.9651665,267.504,63.71,-162.170205
"119",201207,1,536,"MIX1",0.010852,-162.170205,56.9651665,267.504,63.71,-162.170205
"120",201207,1,536,"MIX3",18.054861,-162.170205,56.9651665,267.504,63.71,-162.170205
"121",201207,1,537,"BT",5.187257,-162.1708059,56.9568832,268.000129,63,-162.1708059
"122",201207,1,537,"FISH",0.112437,-162.1708059,56.9568832,268.000129,63,-162.1708059
"123",201207,1,537,"MIX1",0.037785,-162.1708059,56.9568832,268.000129,63,-162.1708059
"124",201207,1,537,"MIX3",1.242886,-162.1708059,56.9568832,268.000129,63,-162.1708059
"125",201207,1,538,"BT",0.75028,-162.1714759,56.9484295,268.50425,61.42,-162.1714759
"126",201207,1,538,"FISH",3.94311,-162.1714759,56.9484295,268.50425,61.42,-162.1714759
"127",201207,1,538,"MIX1",0.080487,-162.1714759,56.9484295,268.50425,61.42,-162.1714759
"128",201207,1,538,"MIX3",0.986178,-162.1714759,56.9484295,268.50425,61.42,-162.1714759
"129",201207,1,539,"BT",0.158018,-162.1719494,56.9400824,269.001181,63.36,-162.1719494
"130",201207,1,539,"FISH",1.671752,-162.1719494,56.9400824,269.001181,63.36,-162.1719494
"131",201207,1,539,"MIX1",0.279878,-162.1719494,56.9400824,269.001181,63.36,-162.1719494
"132",201207,1,539,"MIX3",0.160197,-162.1719494,56.9400824,269.001181,63.36,-162.1719494
"133",201207,1,540,"BT",0.477419,-162.1723587,56.9316601,269.503894,61.99,-162.1723587
"134",201207,1,540,"FISH",0.552564,-162.1723587,56.9316601,269.503894,61.99,-162.1723587
"135",201207,1,540,"MIX1",0.211264,-162.1723587,56.9316601,269.503894,61.99,-162.1723587
"136",201207,1,540,"MIX3",0.847294,-162.1723587,56.9316601,269.503894,61.99,-162.1723587
"137",201207,1,541,"BT",33.223383,-162.1726333,56.9233012,270.00441,60.05,-162.1726333
"138",201207,1,541,"FISH",68.790591,-162.1726333,56.9233012,270.00441,60.05,-162.1726333
"139",201207,1,541,"MIX1",0,-162.1726333,56.9233012,270.00441,60.05,-162.1726333
"140",201207,1,541,"MIX3",1.905328,-162.1726333,56.9233012,270.00441,60.05,-162.1726333
"141",201207,1,542,"BT",2.572118,-162.1728346,56.914971,270.501111,59.21,-162.1728346
"142",201207,1,542,"FISH",0.352096,-162.1728346,56.914971,270.501111,59.21,-162.1728346
"143",201207,1,542,"MIX1",0.128085,-162.1728346,56.914971,270.501111,59.21,-162.1728346
"144",201207,1,542,"MIX3",0.876807,-162.1728346,56.914971,270.501111,59.21,-162.1728346
"145",201207,1,543,"BT",0.215411,-162.1731861,56.9065811,271.000079,60.19,-162.1731861
"146",201207,1,543,"FISH",0,-162.1731861,56.9065811,271.000079,60.19,-162.1731861
"147",201207,1,543,"MIX1",0.256127,-162.1731861,56.9065811,271.000079,60.19,-162.1731861
"148",201207,1,543,"MIX3",4.867762,-162.1731861,56.9065811,271.000079,60.19,-162.1731861
"149",201207,1,544,"BT",84.37724,-162.1735054,56.8981919,271.500302,62.73,-162.1735054
"150",201207,1,544,"FISH",1.174451,-162.1735054,56.8981919,271.500302,62.73,-162.1735054
"151",201207,1,544,"MIX1",0.325228,-162.1735054,56.8981919,271.500302,62.73,-162.1735054
"152",201207,1,544,"MIX3",1.141475,-162.1735054,56.8981919,271.500302,62.73,-162.1735054
"153",201207,1,545,"BT",3.269482,-162.1738551,56.8897381,272.004153,67.3,-162.1738551
"154",201207,1,545,"FISH",0.175391,-162.1738551,56.8897381,272.004153,67.3,-162.1738551
"155",201207,1,545,"MIX1",1.016817,-162.1738551,56.8897381,272.004153,67.3,-162.1738551
"156",201207,1,545,"MIX3",0.530411,-162.1738551,56.8897381,272.004153,67.3,-162.1738551
"157",201207,1,546,"BT",0.892108,-162.1741283,56.8813848,272.501195,67.54,-162.1741283
"158",201207,1,546,"FISH",1.838067,-162.1741283,56.8813848,272.501195,67.54,-162.1741283
"159",201207,1,546,"MIX1",0.460804,-162.1741283,56.8813848,272.501195,67.54,-162.1741283
"160",201207,1,546,"MIX3",0.426215,-162.1741283,56.8813848,272.501195,67.54,-162.1741283
"161",201207,1,547,"BT",0.394436,-162.1744163,56.8729403,273.004459,71.05,-162.1744163
"162",201207,1,547,"FISH",0.005596,-162.1744163,56.8729403,273.004459,71.05,-162.1744163
"163",201207,1,547,"MIX1",0.354671,-162.1744163,56.8729403,273.004459,71.05,-162.1744163
"164",201207,1,547,"MIX3",0.21024,-162.1744163,56.8729403,273.004459,71.05,-162.1744163
"165",201207,1,548,"BT",0.481249,-162.17465,56.8646332,273.500284,73.36,-162.17465
"166",201207,1,548,"FISH",0,-162.17465,56.8646332,273.500284,73.36,-162.17465
"167",201207,1,548,"MIX1",2.231955,-162.17465,56.8646332,273.500284,73.36,-162.17465
"168",201207,1,548,"MIX3",1.268891,-162.17465,56.8646332,273.500284,73.36,-162.17465
"169",201207,1,549,"BT",0.360115,-162.1751132,56.8562324,274.000363,71.7,-162.1751132
"170",201207,1,549,"FISH",0,-162.1751132,56.8562324,274.000363,71.7,-162.1751132
"171",201207,1,549,"MIX1",2.677249,-162.1751132,56.8562324,274.000363,71.7,-162.1751132
"172",201207,1,549,"MIX3",1.022484,-162.1751132,56.8562324,274.000363,71.7,-162.1751132
"173",201207,1,550,"BT",0.6928,-162.1755797,56.8478506,274.50025,72.35,-162.1755797
"174",201207,1,550,"FISH",15.03604,-162.1755797,56.8478506,274.50025,72.35,-162.1755797
"175",201207,1,550,"MIX1",1.695919,-162.1755797,56.8478506,274.50025,72.35,-162.1755797
"176",201207,1,550,"MIX3",0.894641,-162.1755797,56.8478506,274.50025,72.35,-162.1755797
"177",201207,1,551,"BT",24.970237,-162.1761894,56.8394749,275.000476,72.71,-162.1761894
"178",201207,1,551,"FISH",0.024851,-162.1761894,56.8394749,275.000476,72.71,-162.1761894
"179",201207,1,551,"MIX1",0.139238,-162.1761894,56.8394749,275.000476,72.71,-162.1761894
"180",201207,1,551,"MIX3",0.1855,-162.1761894,56.8394749,275.000476,72.71,-162.1761894
"181",201207,1,552,"BT",0,-162.1768793,56.8310978,275.501407,72.29,-162.1768793
"182",201207,1,552,"FISH",0.014689,-162.1768793,56.8310978,275.501407,72.29,-162.1768793
"183",201207,1,552,"MIX1",0.146557,-162.1768793,56.8310978,275.501407,72.29,-162.1768793
"184",201207,1,552,"MIX3",0.077484,-162.1768793,56.8310978,275.501407,72.29,-162.1768793
"185",201207,1,553,"BT",0.129799,-162.1776373,56.8226661,276.002502,65.61,-162.1776373
"186",201207,1,553,"FISH",0,-162.1776373,56.8226661,276.002502,65.61,-162.1776373
"187",201207,1,553,"MIX1",0.997412,-162.1776373,56.8226661,276.002502,65.61,-162.1776373
"188",201207,1,553,"MIX3",1.871718,-162.1776373,56.8226661,276.002502,65.61,-162.1776373
"189",201207,1,554,"BT",0.67323,-162.178429,56.8142909,276.502444,66.3,-162.178429
"190",201207,1,554,"FISH",0.00974,-162.178429,56.8142909,276.502444,66.3,-162.178429
"191",201207,1,554,"MIX1",2.218105,-162.178429,56.8142909,276.502444,66.3,-162.178429
"192",201207,1,554,"MIX3",0.373756,-162.178429,56.8142909,276.502444,66.3,-162.178429
"193",201207,1,555,"BT",0.146262,-162.1792139,56.8059367,277.000182,66.09,-162.1792139
"194",201207,1,555,"FISH",0.293347,-162.1792139,56.8059367,277.000182,66.09,-162.1792139
"195",201207,1,555,"MIX1",2.452526,-162.1792139,56.8059367,277.000182,66.09,-162.1792139
"196",201207,1,555,"MIX3",0.051365,-162.1792139,56.8059367,277.000182,66.09,-162.1792139
"197",201207,1,556,"BT",63.922831,-162.1797175,56.7975186,277.503642,69.97,-162.1797175
"198",201207,1,556,"FISH",0.18555,-162.1797175,56.7975186,277.503642,69.97,-162.1797175
"199",201207,1,556,"MIX1",2.228882,-162.1797175,56.7975186,277.503642,69.97,-162.1797175
